出表日期,公司代號,公司名稱,董事長,總經理,董事長是否兼任總經理,date
1150516,7786,東方風能,陳柏霖,陳柏霖,兼任,2026-05-17
1150516,7788,松川精密,王傳世,吳頌仁,未兼任,2026-05-17
1150516,7791,皇家可口,周明芬,高長慶,未兼任,2026-05-17
1150516,7795,長廣,廖恒寧,岩田和敏,未兼任,2026-05-17
1150516,7799,禾榮科,許金榮,沈孝廉,未兼任,2026-05-17
1150516,7821,神數,何繼武,張樂&#32675;,未兼任,2026-05-17
1150516,7822,倍利科,林坤禧,黃建中,未兼任,2026-05-17
1150516,7823,奧義賽博-KY創,吳明蔚,吳明蔚,兼任,2026-05-17
1150516,8011,台通,李慶煌,李宜娟,未兼任,2026-05-17
1150516,8016,矽創,毛穎文,劉孟煌,未兼任,2026-05-17
1150516,8021,尖點,林序庭,林若萍,未兼任,2026-05-17
1150516,8028,昇陽半導體,梁明成,蔡幸川,未兼任,2026-05-17
1150516,8033,雷虎,陳冠如,蘇聖傑,未兼任,2026-05-17
1150516,8039,台虹,陳永恒,江宗翰,未兼任,2026-05-17
1150516,8045,達運光電,陳碧霜,戴國源,未兼任,2026-05-17
1150516,8046,南電,鄒明仁,呂連瑞,未兼任,2026-05-17
1150516,8070,長華*,洪全成,黃俊&#21234;,未兼任,2026-05-17
1150516,8072,陞泰,陳世忠,陳純平,未兼任,2026-05-17
1150516,8081,致新,吳錦川,謝其昌、楊人仰,未兼任,2026-05-17
1150516,8101,華冠,李森田,何文魁,未兼任,2026-05-17
1150516,8103,瀚荃,楊超群,執行長:楊奕康,未兼任,2026-05-17
1150516,8104,錸寶,葉垂景,陳康,未兼任,2026-05-17
1150516,8105,凌巨,田村隆幸,杉本克己,未兼任,2026-05-17
1150516,8110,華東,焦佑衡,于鴻祺,未兼任,2026-05-17
1150516,8112,至上,葛均,葛均,兼任,2026-05-17
1150516,8114,振樺電,郭劍成,陳茂強,未兼任,2026-05-17
1150516,8131,福懋科,蘇林慶,張憲正,未兼任,2026-05-17
1150516,8150,南茂,鄭世杰,鄭世杰,兼任,2026-05-17
1150516,8162,微矽電子-創,張秉堂,張秉堂,兼任,2026-05-17
1150516,8163,達方,蘇開建,蔡耀坤,未兼任,2026-05-17
1150516,8201,無敵,楊人捷,李圍正,未兼任,2026-05-17
1150516,8210,勤誠,陳美琪,陳亞男,未兼任,2026-05-17
1150516,8213,志超,李明熹,李明熹,兼任,2026-05-17
1150516,8215,明基材,陳建志,劉家瑞,未兼任,2026-05-17
1150516,8222,寶一,曾國浩,曾國浩,兼任,2026-05-17
1150516,8249,菱光,黃育仁,魏耀明,未兼任,2026-05-17
1150516,8261,富鼎,陳泰銘,張嘉帥,未兼任,2026-05-17
1150516,8271,宇瞻,陳益世,執行長:張家騉,未兼任,2026-05-17
1150516,8341,日友,張芳正,張芳正,兼任,2026-05-17
1150516,8367,建新國際,陳彥銘,柯勝鐘,未兼任,2026-05-17
1150516,8374,羅昇,曾文興,李長堅,未兼任,2026-05-17
1150516,8404,百和興業-KY,鄭國火因,鄭新隆,未兼任,2026-05-17
1150516,8411,福貞-KY,李榮福,莊素貞,未兼任,2026-05-17
1150516,8422,可寧衛*,楊慶祥,楊永發,未兼任,2026-05-17
1150516,8429,金麗-KY,庄春龍,陳泓霖,未兼任,2026-05-17
1150516,8438,昶昕,陳國金,陳彥亨,未兼任,2026-05-17
1150516,8442,威宏-KY,洪維謙,許新居,未兼任,2026-05-17
1150516,8443,阿瘦,羅榮岳,羅榮岳暫代,未兼任,2026-05-17
1150516,8454,富邦媒,蔡明忠,谷元宏,未兼任,2026-05-17
1150516,8462,柏文,陳尚義,林洵賢,未兼任,2026-05-17
1150516,8463,潤泰材,莫惟瀚,林依潔,未兼任,2026-05-17
1150516,8464,億豐,粘耿豪,粘肇紘,未兼任,2026-05-17
1150516,8466,美吉吉-KY,陳本源,吳建輝,未兼任,2026-05-17
1150516,8467,波力-KY,洪芳蘭,洪進山,未兼任,2026-05-17
1150516,8473,山林水,郭又綺,吳人傑,未兼任,2026-05-17
1150516,8476,台境*,郭人豪,林睿達,未兼任,2026-05-17
1150516,8478,東哥遊艇,闕慶承,曾雄威,未兼任,2026-05-17
1150516,8481,政伸,洪招儀,李煜培,未兼任,2026-05-17
1150516,8482,商億-KY,謝智通,謝淑韞,未兼任,2026-05-17
1150516,8487,愛爾達-創,陳怡君,陳怡君,兼任,2026-05-17
1150516,8488,吉源-KY,林漢清,陳金龍,未兼任,2026-05-17
1150516,8499,鼎炫-KY,傅青炫,傅秀月,未兼任,2026-05-17
1150516,8926,台汽電,王振勇,陳意通,未兼任,2026-05-17
1150516,8940,新天地,王玉雲,歐敏雄,未兼任,2026-05-17
1150516,8996,高力,吳誌雄,王心五,未兼任,2026-05-17
1150516,9103,美德醫療-DR,楊克誠,楊威遠,未兼任,2026-05-17
1150516,910322,康師傅-DR,魏宏名,魏宏名,兼任,2026-05-17
1150516,9105,泰金寶-DR,許介立,鄒孔訓,未兼任,2026-05-17
1150516,910861,神州-DR,郭為,郭為,兼任,2026-05-17
1150516,9110,越南控-DR,葉蕙棻,吳睿蕎,未兼任,2026-05-17
1150516,911608,明輝-DR,林翔寬,-,未兼任,2026-05-17
1150516,911622,泰聚亨-DR,黃文松,黃炳綸,未兼任,2026-05-17
1150516,911868,同方友友-DR,連琛瑋,-,未兼任,2026-05-17
1150516,912000,晨訊科-DR,王祖同,朱琪,未兼任,2026-05-17
1150516,9136,巨騰-DR,鄭立育,N/A,未兼任,2026-05-17
1150516,9802,鈺齊-KY,林文智,廖芳祝,未兼任,2026-05-17
1150516,9902,台火,李泰祺,陳文正,未兼任,2026-05-17
1150516,9904,寶成,吳邦治,盧金柱,未兼任,2026-05-17
1150516,9905,大華,姜明理,姜明德,未兼任,2026-05-17
1150516,9906,欣巴巴,黃〝火冏〞輝,張宏圖,未兼任,2026-05-17
1150516,9907,統一實,羅智先,徐金成；張祐信,未兼任,2026-05-17
1150516,9908,大台北,吳東進,鄭嘉耘,未兼任,2026-05-17
1150516,9910,豐泰,王建弘,陳昭吉,未兼任,2026-05-17
1150516,9911,櫻花,張永杰,李惠恂,未兼任,2026-05-17
1150516,9912,偉聯,皮華中,趙欣媛,未兼任,2026-05-17
1150516,9914,美利達,曾崧柱,曾上原,未兼任,2026-05-17
1150516,9917,中保科,林建涵,林建涵,兼任,2026-05-17
1150516,9918,欣天然,陳何家,柳惠千,未兼任,2026-05-17
1150516,9919,康那香,戴華銘,戴秀玲,未兼任,2026-05-17
1150516,9921,巨大,劉湧昌,劉素娟,未兼任,2026-05-17
1150516,9924,福興,林瑞章,陳建昆,未兼任,2026-05-17
1150516,9925,新保,吳昕東,洪國超,未兼任,2026-05-17
1150516,9926,新海,林坤正,伍啟豪,未兼任,2026-05-17
1150516,9927,泰銘,陳豊明,李茂生,未兼任,2026-05-17
1150516,9928,中視,盧秀芳,盧秀芳,兼任,2026-05-17
1150516,9929,秋雨,陳慧遊,陳鴻璸,未兼任,2026-05-17
1150516,9930,中聯資源,周文賢,吳一民,未兼任,2026-05-17
1150516,9931,欣高,陳建東,王繼開,未兼任,2026-05-17
1150516,9933,中鼎,楊宗興,李銘賢,未兼任,2026-05-17
1150516,9934,成霖,歐陽玄,歐陽玄,兼任,2026-05-17
1150516,9935,慶豐富,許閔琁,許竣然,未兼任,2026-05-17
1150516,9937,全國,王瑞瑜,蔡佳璋,未兼任,2026-05-17
1150516,9938,百和,鄭森煤,鄭誠禕,未兼任,2026-05-17
1150516,9939,宏全,鄭雅文,曹宏宇,未兼任,2026-05-17
1150516,9940,信義,周耕宇,陳麗心,未兼任,2026-05-17
1150516,9941,裕融,嚴陳莉蓮,闕源龍,未兼任,2026-05-17
1150516,9942,茂順,石正復,石銘耀,未兼任,2026-05-17
1150516,9943,好樂迪,林佳霖,李天行,未兼任,2026-05-17
1150516,9944,新麗,簡瑞瑞,吳東曜,未兼任,2026-05-17
1150516,9945,潤泰新,簡滄圳,盧玉璜,未兼任,2026-05-17
1150516,9946,三發地產,鍾鼎晟,楊題銓,未兼任,2026-05-17
1150516,9955,佳龍,吳界欣,楊明曄,未兼任,2026-05-17
1150516,9958,世紀鋼,賴文祥,李建安,未兼任,2026-05-17
1150517,1101,台泥,張安平,程耀輝,未兼任,2026-05-18
1150517,1102,亞泥,徐旭東,李坤炎,未兼任,2026-05-18
1150517,1103,嘉泥,張剛綸,王立心,未兼任,2026-05-18
1150517,1104,環泥,博智投資股份有限公司,侯智升,未兼任,2026-05-18
1150517,1108,幸福,陳韻如,陳明賢,未兼任,2026-05-18
1150517,1109,信大,楊智雄,楊大寬,未兼任,2026-05-18
1150517,1110,東泥,陳敏斷,吳炎輝,未兼任,2026-05-18
1150517,1201,味全,徐文芳,滕以勇,未兼任,2026-05-18
1150517,1203,味王,陳清福,陳恭平,未兼任,2026-05-18
1150517,1210,大成,韓家宇,韓芳豪,未兼任,2026-05-18
1150517,1213,大飲,蘇芸樂,洪松輝,未兼任,2026-05-18
1150517,1215,卜蜂,鄭武樾,許瑞通,未兼任,2026-05-18
1150517,1216,統一,羅智先,郭慶峰,未兼任,2026-05-18
1150517,1217,愛之味,陳冠翰,陳冠豪,未兼任,2026-05-18
1150517,1218,泰山,劉偉龍,沈怡君,未兼任,2026-05-18
1150517,1219,福壽,洪堯昆,趙文強,未兼任,2026-05-18
1150517,1220,台榮,倍安利投資有限公司,陳英凱,未兼任,2026-05-18
1150517,1225,福懋油,晉懋投資股份有限公司(代表人吳星澄),張志賓,未兼任,2026-05-18
1150517,1227,佳格,曹德風,邱子權,未兼任,2026-05-18
1150517,1229,聯華,苗豐強,林信宏,未兼任,2026-05-18
1150517,1231,聯華食,李開源,扶兆民,未兼任,2026-05-18
1150517,1232,大統益,羅智先,陳昭良,未兼任,2026-05-18
1150517,1233,天仁,李建德,陳中智,未兼任,2026-05-18
1150517,1234,黑松,張斌堂,張智鈞,未兼任,2026-05-18
1150517,1235,興泰,美安生化科技股份有限公司(代表人楊淑樺),葉文籐,未兼任,2026-05-18
1150517,1236,宏亞,張云綺,張云綺,兼任,2026-05-18
1150517,1256,鮮活果汁-KY,黃國晃,黃薰毅,未兼任,2026-05-18
1150517,1301,台塑,郭文筆,林勝冠,未兼任,2026-05-18
1150517,1303,南亞,吳嘉昭,鄒明仁,未兼任,2026-05-18
1150517,1304,台聚,吳亦圭,吳培基,未兼任,2026-05-18
1150517,1305,華夏,吳亦圭,胡吉宏,未兼任,2026-05-18
1150517,1307,三芳,林孟經,林至逸,未兼任,2026-05-18
1150517,1308,亞聚,吳亦圭,吳培基,未兼任,2026-05-18
1150517,1309,台達化,吳亦圭,吳培基,未兼任,2026-05-18
1150517,1310,台苯,林文淵,仲崇國,未兼任,2026-05-18
1150517,1312,國喬,邱德馨,曾嘉雄,未兼任,2026-05-18
1150517,1313,聯成,苗豐強,畢淑蒨,未兼任,2026-05-18
1150517,1314,中石化,陳瑞隆,陳穎俊(代理),未兼任,2026-05-18
1150517,1315,達新,吳子聰,陳以千,未兼任,2026-05-18
1150517,1316,上曜,張祐銘,曾鵬光,未兼任,2026-05-18
1150517,1319,東陽,吳永茂,吳永祥,未兼任,2026-05-18
1150517,1321,大洋,陳欽明,陳欽明,兼任,2026-05-18
1150517,1323,永裕,王威程,王威程,兼任,2026-05-18
1150517,1324,地球,鈞鼎投資股份有限公司(代表人張德照),黃林慶,未兼任,2026-05-18
1150517,1325,恆大,黃美慧,黃美慧,兼任,2026-05-18
1150517,1326,台化,洪福源,呂文進,未兼任,2026-05-18
1150517,1337,再生-KY,丁金山,丁金礦,未兼任,2026-05-18
1150517,1338,廣華-KY,余澤民,黃建中,未兼任,2026-05-18
1150517,1339,昭輝,禾翰投資股份有限公司,林睿澤,未兼任,2026-05-18
1150517,1340,勝悅-KY,莊國清,莊輝煌,未兼任,2026-05-18
1150517,1341,富林-KY,王源林,王源林(暫代),未兼任,2026-05-18
1150517,1342,八貫,劉宗熹,劉宗熹,兼任,2026-05-18
1150517,1402,遠東新,徐旭東,"吳高山,鄭澄宇,范欽智,李源珍",未兼任,2026-05-18
1150517,1409,新纖,吳東昇,歐金達,未兼任,2026-05-18
1150517,1410,南染,何  鈞,何承榮,未兼任,2026-05-18
1150517,1413,宏洲,詹正田,蕭尚祐,未兼任,2026-05-18
1150517,1414,東和,蔡淑櫻,張嘉亨,未兼任,2026-05-18
1150517,1416,廣豐,賀錫敬,劉家丞,未兼任,2026-05-18
1150517,1417,嘉裕,陳陞,陳盈璋,未兼任,2026-05-18
1150517,1418,東華,林壯儒,林壯燁,未兼任,2026-05-18
1150517,1419,新紡,吳昕恩,張淑娣,未兼任,2026-05-18
1150517,1423,利華,應柔爾,洪志成,未兼任,2026-05-18
1150517,1432,大魯閣,林曼麗,王盈之,未兼任,2026-05-18
1150517,1434,福懋,王文淵,李敏章,未兼任,2026-05-18
1150517,1435,中福,陳建,陸榮木,未兼任,2026-05-18
1150517,1436,華友聯,陸炤廷,陸炤廷,兼任,2026-05-18
1150517,1437,勤益控,顧立楷,顧立楷,兼任,2026-05-18
1150517,1438,三地開發,鍾育霖,莊峻宇,未兼任,2026-05-18
1150517,1439,雋揚,侯嘉騏,游文玉(代理),未兼任,2026-05-18
1150517,1440,南紡,侯博明,江俊謀,未兼任,2026-05-18
1150517,1441,大東,陳修忠,陳建州,未兼任,2026-05-18
1150517,1442,名軒,吳泓瑩,吳勝利,未兼任,2026-05-18
1150517,1443,立益物流,蘇東榮,蘇慶源,未兼任,2026-05-18
1150517,1444,力麗,郭紹儀,陳漢卿,未兼任,2026-05-18
1150517,1445,大宇,陳曜銘,楊任凱,未兼任,2026-05-18
1150517,1446,宏和,黃大功,何天明,未兼任,2026-05-18
1150517,1447,力鵬,郭紹儀,童敏雄,未兼任,2026-05-18
1150517,1449,佳和,翁偉翔,翁偉翔,兼任,2026-05-18
1150517,1451,年興,陳威翰,蔡樹軒,未兼任,2026-05-18
1150517,1452,宏益,施淑賢,王慶榮,未兼任,2026-05-18
1150517,1453,大將,葉義雄,林靜怡,未兼任,2026-05-18
1150517,1454,台富,莊燿銘,莊燿銘,兼任,2026-05-18
1150517,1455,集盛,蘇百煌,葉必祿,未兼任,2026-05-18
1150517,1456,怡華,黃士豪,黃士豪,兼任,2026-05-18
1150517,1457,宜進,詹正田,翁茂誠(原名:林鏡地),未兼任,2026-05-18
1150517,1459,聯發,葉清澤,王豐岳,未兼任,2026-05-18
1150517,1460,宏遠,席家宜,暫缺,未兼任,2026-05-18
1150517,1463,強盛新,成漢傑,張士志,未兼任,2026-05-18
1150517,1464,得力,葉家銘,游逸能,未兼任,2026-05-18
1150517,1465,偉全,陳建柱,陳建柱,兼任,2026-05-18
1150517,1466,聚隆,周文東,周文東,兼任,2026-05-18
1150517,1467,南緯,林瑞岳,林宗頤,未兼任,2026-05-18
1150517,1468,昶和,陳明澤,陳明澤,兼任,2026-05-18
1150517,1470,大統新創,葉泉發,葉柏亮,未兼任,2026-05-18
1150517,1471,首利,鄭傑,鄭翔,未兼任,2026-05-18
1150517,1472,三洋實業,蔣玉蓮,徐正哲,未兼任,2026-05-18
1150517,1473,台南,楊青&#23791;,蘇炯忠,未兼任,2026-05-18
1150517,1474,弘裕,葉博宇,郭正沛,未兼任,2026-05-18
1150517,1475,業旺,陳清土,陳坤木,未兼任,2026-05-18
1150517,1476,儒鴻,王樹文,洪瑞廷,未兼任,2026-05-18
1150517,1477,聚陽,周理平,周心鵬,未兼任,2026-05-18
1150517,1503,士電,許育瑞,郭約瑟、程相智,未兼任,2026-05-18
1150517,1504,東元,利明&#29486;,高飛鳶,未兼任,2026-05-18
1150517,1506,正道,謝麗雲,羅仕溢,未兼任,2026-05-18
1150517,1512,瑞利,吳明燦,林維輝,未兼任,2026-05-18
1150517,1513,中興電,江馥年,郭慧娟,未兼任,2026-05-18
1150517,1514,亞力,慧德實業有限公司代表人宋和業,鄭朝彬,未兼任,2026-05-18
1150517,1515,力山,王冠祥,羅政洲,未兼任,2026-05-18
1150517,1516,川飛,Fang Jason Kin Hoi,陳郁嵐,未兼任,2026-05-18
1150517,1517,利奇,林育新,林宜賢,未兼任,2026-05-18
1150517,1519,華城,許邦福,許逸德/許逸晟(執行長),未兼任,2026-05-18
1150517,1521,大億,吳俊億,莊智清,未兼任,2026-05-18
1150517,1522,堤維西,吳國禎,蘇彥碩,未兼任,2026-05-18
1150517,1524,耿鼎,李茂源,李茂源,兼任,2026-05-18
1150517,1525,江申,熊東台,曾火冏誌,未兼任,2026-05-18
1150517,1526,日馳,徐義雄,徐義雄,兼任,2026-05-18
1150517,1527,鑽全,賴伯彥先生,賴伯峰先生,未兼任,2026-05-18
1150517,1528,恩德,廖文嘉,李明哲,未兼任,2026-05-18
1150517,1529,樂事綠能,陳介仁,陳連聰,未兼任,2026-05-18
1150517,1530,亞崴,楊丞鈞,楊尚儒,未兼任,2026-05-18
1150517,1531,高林股,林陳雅子,林培嘉,未兼任,2026-05-18
1150517,1532,勤美,林廷芳,林靖誼/麥聖偉,未兼任,2026-05-18
1150517,1533,車王電,蔡裕慶,蔡裕慶,兼任,2026-05-18
1150517,1535,中宇,謝英斌,余政典,未兼任,2026-05-18
1150517,1536,和大,沈千慈,陳俊智,未兼任,2026-05-18
1150517,1537,廣隆,李瑞勳,楊瑞祥,未兼任,2026-05-18
1150517,1538,正峰,陳永倫,陳永倫,兼任,2026-05-18
1150517,1539,巨庭,莊博彥,張永和,未兼任,2026-05-18
1150517,1540,喬福,林聖明,詹正淦,未兼任,2026-05-18
1150517,1541,錩泰,張經金,張經金,兼任,2026-05-18
1150517,1558,伸興,林志誠,劉棟樑,未兼任,2026-05-18
1150517,1560,中砂,林伯全,謝榮哲,未兼任,2026-05-18
1150517,1563,巧新,黃聰榮,黃聰榮,兼任,2026-05-18
1150517,1568,倉佑,蘇祈澤,蘇祈祜,未兼任,2026-05-18
1150517,1582,信錦,陳秋郎,陳秋郎,兼任,2026-05-18
1150517,1583,程泰,楊舒涵,陳深祥,未兼任,2026-05-18
1150517,1587,吉茂,劉彥狄,劉彥狄,兼任,2026-05-18
1150517,1589,永冠-KY,張賢銘,李熔,未兼任,2026-05-18
1150517,1590,亞德客-KY,王世忠,李懷文,未兼任,2026-05-18
1150517,1597,直得,陳麗芬,許明哲,未兼任,2026-05-18
1150517,1598,岱宇,林佑穎,陳明男,未兼任,2026-05-18
1150517,1603,華電,陳亮吟,陳鶴原,未兼任,2026-05-18
1150517,1604,聲寶,財團法人陳茂榜工商發展基金會,許經朝,未兼任,2026-05-18
1150517,1605,華新,焦佑倫,王錫欽,未兼任,2026-05-18
1150517,1608,華榮,王宏仁,黃華志,未兼任,2026-05-18
1150517,1609,大亞,沈尚弘,沈尚宜,未兼任,2026-05-18
1150517,1611,中電,廖銘輝,吳一麟代理,未兼任,2026-05-18
1150517,1612,宏泰,久疆投資股份有限公司,黎文斌,未兼任,2026-05-18
1150517,1614,三洋電,李文峰,李文琳,未兼任,2026-05-18
1150517,1615,大山,蘇文彬,蘇文彬,兼任,2026-05-18
1150517,1616,億泰,王銀河,張程浩(代理),未兼任,2026-05-18
1150517,1617,榮星,王東澤,邱守基,未兼任,2026-05-18
1150517,1618,合機,李新政,郭晉勳,未兼任,2026-05-18
1150517,1623,大東電,林志明,楊博文,未兼任,2026-05-18
1150517,1626,艾美特-KY,史瑞斌,史瑞斌,兼任,2026-05-18
1150517,1702,南僑,陳正文,李勘文,未兼任,2026-05-18
1150517,1707,葡萄王,曾盛麟,曾盛麟,兼任,2026-05-18
1150517,1708,東鹼,陳榮元,劉志勇,未兼任,2026-05-18
1150517,1709,和益,黃勝材,李宏德,未兼任,2026-05-18
1150517,1710,東聯,徐旭東,蔡錫津,未兼任,2026-05-18
1150517,1711,永光,陳建信,陳偉望,未兼任,2026-05-18
1150517,1712,興農,顏子芳,李乾&#29641;,未兼任,2026-05-18
1150517,1713,國化,應柔爾,洪志成,未兼任,2026-05-18
1150517,1714,和桐,張立秋,陳怡如,未兼任,2026-05-18
1150517,1717,長興,高國倫,廖恒寧,未兼任,2026-05-18
1150517,1718,中纖,王貴賢,王皆誼,未兼任,2026-05-18
1150517,1720,生達,范滋庭,范滋庭,兼任,2026-05-18
1150517,1721,三晃,黃亭棣,張俊彬,未兼任,2026-05-18
1150517,1722,台肥,張滄郎,陳右欣,未兼任,2026-05-18
1150517,1723,中碳,黃建智,曾文良,未兼任,2026-05-18
1150517,1725,元禎,許元禎,姚永康,未兼任,2026-05-18
1150517,1726,永記,張德仁,張豐利,未兼任,2026-05-18
1150517,1727,中華化,干文元,干凱恩,未兼任,2026-05-18
1150517,1730,花仙子,蔡心心,王佳郁,未兼任,2026-05-18
1150517,1731,美吾華,李成家,賴育儒,未兼任,2026-05-18
1150517,1732,毛寶,吳瑞華,陳逸弘,未兼任,2026-05-18
1150517,1733,五鼎,沈燕士,沈燕士,兼任,2026-05-18
1150517,1734,杏輝,李志文,白友烺,未兼任,2026-05-18
1150517,1735,日勝化,何文杰,黃長澤,未兼任,2026-05-18
1150517,1736,喬山,羅崑泉,羅光廷,未兼任,2026-05-18
1150517,1737,臺鹽,丁彥哲,李杰翰,未兼任,2026-05-18
1150517,1752,南光,陳立賢,陳本松、陳本忠,未兼任,2026-05-18
1150517,1760,寶齡富錦,張立秋,江宗明,未兼任,2026-05-18
1150517,1762,中化生,王謝怡貞,蕭文郁,未兼任,2026-05-18
1150517,1773,勝一,孫靜源,孫啟發,未兼任,2026-05-18
1150517,1776,展宇,劉漢瀛,趙偉君,未兼任,2026-05-18
