出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位) ,用水密集度-單位,取得驗證,date
1150513,113,4919,新唐,3933895.0000,新唐科技股份有限公司(含合併財報子公司中之新唐日本),123.2307,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4927,泰鼎-KY,4148000.0000,合併財務報告子公司,332.9272,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4930,燦星網,146667.0000,總公司及主要營運據點（廈門燦坤實業股份有限公司、漳州燦坤實業有限公司、上海燦坤實業有限公司、PT. STAR COMGISTIC INDONESIA、燦坤日本電器株式會社、金鑛連鎖企業股份有限公司）為揭露範疇。,N/A,N/A,N/A,2026-05-17
1150513,113,4934,太極,75263.8900,母公司及越南子公司,331.5600,公噸/年底員工人數,N/A,2026-05-17
1150513,113,4935,茂林-KY,79078.0000,母公司及台灣廠區,11.3846,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4938,和碩,2030544.9773,"和碩聯合科技(股)公司、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、昌碩科技(上海)、旭碩科技(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED
",1.8044,公噸/百萬元營業額,AA1000,2026-05-17
1150513,113,4942,嘉彰,35927.0000,母公司,26.6221,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4943,康控-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4949,有成精密,13330.0000,總公司、新能源產線及半導體產線。,12.8049,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4952,凌通,4656.0000,母公司,21.1600,公噸/人,N/A,2026-05-17
1150513,113,4956,光鋐,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4958,臻鼎-KY,27659000.0000,用水量=取水量+回用水量(不含冷卻塔內循環水量)，資料範圍為臻鼎科技控股股份有限公司及其合併財務報表之子公司,91.8000,公噸/百萬元營業額,The AWS Standard 2.0,2026-05-17
1150513,113,4960,誠美材,493219.0000,僅母公司,13.9679,公噸/產品,N/A,2026-05-17
1150513,113,4961,天鈺,10010.0000,財務報表合併之子母公司,0.5210,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4967,十銓,31.4369,涵蓋範圍僅母公司,N/A,N/A,N/A,2026-05-17
1150513,113,4968,立積,3750.3143,母公司,12.4000,百萬公升/千人,N/A,2026-05-17
1150513,113,4976,佳凌,137044.0000,全廠,121.3853,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,4977,眾達-KY,25102.0000,"蘇州廠區
",0.2299,"N/A

",N/A,2026-05-17
1150513,113,4989,榮科,301903.0000,自來水+再生水,37.4755,"公升/產品
",N/A,2026-05-17
1150513,113,4994,傳奇,3357.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,4999,鑫禾,36622.5853,已完成母公司,55.3211,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5007,三星,94772.0000,母公司及三星熱處理及台灣鏵司兩家子公司,13.8824,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5203,訊連,9239.0000,包含合併財務報表之母子公司,4.4700,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5222,全訊,29405.0000,個別報表所有廠區,22.5899,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5225,東科-KY,238549.7714,"EASTECH (不含ScS)
",19.2294,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,5234,達興材料,145538.0000,包含合併財務報表之母子公司,3.6000,公噸/營運面積m2,N/A,2026-05-17
1150513,113,5243,乙盛-KY,179068.0000,昆山乙盛機械工業有限公司,97.1129,公噸/百萬元營業額,會計研究發展基金會確信準則3000號「非屬歷史性財務資訊查核或核閱之確信案件」,2026-05-17
1150513,113,5244,弘凱,34941.0000,上述統計為深圳廠用水量，其餘據點為辦公室型態，僅有生活用水，不具重大性，未納入統計。,N/A,N/A,N/A,2026-05-17
1150513,113,5258,虹堡,13.1600,台灣地區所有辦公室與桃園製造廠，以工時數據推估,0.0017,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5269,祥碩,2764.0000,祥碩總公司辦公室,0.3420,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5283,禾聯碩,31529.3442,禾聯碩股份有限公司、聯碩電器股份有限公司及禾雄電器股份有限公司,4.9133,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5284,jpp-KY,122.2800,Jinpao Soi 11 + 12 廠區,7.4853,"公噸/員工人數
","Standard of MWAT
",2026-05-17
1150513,113,5285,界霖,128939.0000,母公司,68.4006,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5288,豐祥-KY,214613.0000,主要營運孫公司台灣豐祥及越南VPIC1,29.4665,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,5292,華懋,4021.0000,母公司工廠,N/A,N/A,N/A,2026-05-17
1150513,113,5306,桂盟,184976.2039,桂盟國際股份有限公司、桂盟企業股份有限公司、凱盟股份有限公司、科恩斯工業股份有限公司、桂盟鏈條(深圳)有限公司、超匯桂盟傳動(天津)有限公司、超匯桂盟傳動(蘇州)有限公司、深圳市科恩斯汽車零配件有限公司,33.3903,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5388,中磊,184626.5275,母公司（台北總部、竹南製造中心）以及蘇州、菲律賓製造中心,0.0033,公噸/百萬元營業額,AA1000,2026-05-17
1150513,113,5434,崇越,9640.0000,母公司,0.3084,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5469,瀚宇博,N/A,N/A,0.2930,公噸/產品,N/A,2026-05-17
1150513,113,5471,松翰,2941.0000,已完成母公司,1.2328,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5484,慧友,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5515,建國,1500.4500,總公司,3.7800,(公噸/人),N/A,2026-05-17
1150513,113,5519,隆大,18884.0000,揭露以本公司為主體，部份資訊涵蓋子公司。,3.0210,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5521,工信,45669.0000,母公司,6.5400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5522,遠雄,128110.4576,包含合併財務報表之母子公司,5.7195,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5525,順天,3852.7598,母公司,1.3829,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5531,鄉林,3839.0000,鄉林建設個體公司統計數據,0.9345,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5533,皇鼎,755.0000,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,5534,長虹,1.1590,僅母公司,22.7255, 用水度數 / 員工人數,N/A,2026-05-17
1150513,113,5538,東明-KY,244096.0000,浙江東明及浙江東和,19.4610,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,5546,永固-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5607,遠雄港,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5608,四維航,9828.3197,環境資訊涵蓋母公司（含總部辦公室及客輪1艘）、子孫公司營運船舶（含當年度出售之船舶），不包含合併財務報表之子公司綠舞觀光飯店股份有限公司,17.2125,公噸/員工總人數(海勤船員+辦公室員工),N/A,2026-05-17
1150513,113,5706,鳳凰,1863.0000,已完成母公司,N/A,N/A,N/A,2026-05-17
1150513,113,5871,中租-KY,83542.0000,中租控股公司及旗下子公司,0.8200,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,5876,上海商銀,69100.0000,本行在臺灣地區之營業據點、海外分行及海外辦事處,2.3900,萬公升/人均取水量,ISO 46001,2026-05-17
1150513,113,5880,合庫金,284834.0000,數據涵蓋率依當年度有盤查之營運據點計算比率，數據皆已通過「ISO 14064-1溫室氣體盤查」，並取得第三方查證單位核發之查證聲明書。,4.3272,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,5906,台南-KY,7.5347,僅就有獨立水錶之據點進行統計,N/A,N/A,N/A,2026-05-17
1150513,113,5907,大洋-KY,1061016.0000,大洋商業集團,327.9885,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6005,群益證,54336.0000,母公司全台各營運據點,3.7186,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6024,群益期,5245.1800,全台營運據點,2.1737,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6108,競國,271139.0000,本公司,221.3300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6112,邁達特,11669.9558,邁達特及子公司啟迪、逐鹿、聚上雲,17.6283,度／人-年,N/A,2026-05-17
1150513,113,6115,鎰勝,6150.0000,母公司,1.9625,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6116,彩晶,1069819.1094,母公司及子公司(南京瀚宇彩欣科技有限責任公司),107.3632,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6117,迎廣,31166.0000,母公司,10.8112,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6120,達運,810.1530,已完成合併財務報表之母子公司,57.4108,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6128,上福,27190.0000,母公司台灣營運據點,0.0180,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6133,金橋,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6136,富爾特,1.5800,此次範疇為臺灣地區．只有辦公大樓，因未從事產品之生產、製造，故無製程用水需求；故取水量＝排水量。公司皆為生活用水。,N/A,N/A,N/A,2026-05-17
1150513,113,6139,亞翔,618.1476,溫室氣體盤查主要為母公司台灣地區有控制權的汐止 、新竹和台南辦公室，工地為非營運控制權故不納入盤查範疇。,0.0236,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6141,柏承,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6142,友勁,20708.0000,母公司,17.4856,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6152,百一,83841000.0000,合併財報母公司及子公司,43.6000,百萬公升/新台幣百萬元,N/A,2026-05-17
1150513,113,6153,嘉聯益,124000.0000,母公司,17.0275,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6155,鈞寶,46640.0000,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,6164,華興,43742.1800,華興電子工業股份有限公司、華能光電科技股份有限公司、肇慶市立得電子有限公司、肇慶市立能電子有限公司,53.1900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6165,浪凡,7.8900,辦公室自來用水,N/A,N/A,N/A,2026-05-17
1150513,113,6166,凌華,39880.0000,僅母公司,5.9823,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6168,宏齊,42234.0000,母公司,21.6474,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6176,瑞儀,1026.7524,台灣廠區、吳江廠區、南京廠區及廣州廠區,22.1000,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6177,達麗,1133.7131,本公司以下營運據點：達麗建設事業股份有限公司、寶信營造股份有限公司,0.0920,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6183,關貿,13579.0000,關貿網路總公司南港軟體園區,N/A,N/A,N/A,2026-05-17
1150513,113,6184,大豐電,4388.0000,大豐有線電視股份有限公司，未包含合併財務報表中之子公司,5.7718,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6189,豐藝,6007.7675,豐藝電子股份有限公司台北總公司及桃園倉儲。,0.1581,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6191,精成科,2964193.3400,包含合併財務報表之母子公司,136.7216,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6192,巨路,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6196,帆宣,35386.0000,母公司,1.3000,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6197,佳必琪,83728.0000,母公司及台北廠、大陸子公司(東莞2廠區、昆山1廠區)、越南子公司(胡志明1廠區、北江1廠區),17.0632,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6201,亞弘電,17.8860,台灣總公司,0.0054,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6202,盛群,11420.0000,盛群總部及台北辦公室,4.5640,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6205,詮欣,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6206,飛捷,9500.0000,飛捷母公司,20.8800,人均用水(以2024年底人數計算),N/A,2026-05-17
1150513,113,6209,今國光,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,776.6200,聯茂電子股份有限公司台灣廠及中國廠區(無錫廠、東莞廠、廣州廠及江西廠),0.0265,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6214,精誠,24615.0000,僅母公司總部大樓,0.6320,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6215,和椿,2302.0000,"母公司(含台北總公司、桃園廠、龜山廠、台中及台南辦公室)
",1.1829,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6216,居易,4797.1000,本公司,4.0706,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6224,聚鼎,22590.0000,聚鼎台灣廠區,0.0200,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6225,天瀚,225.0000,母公司,4.1500,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6226,光鼎,857.2295,本公司以下營運據點：光鼎電子股份有限公司,1.3080,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6230,尼得科超眾,9492.0000,本公司以下營運據點：尼得科超眾科技股份有限公司,1.5300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6235,華孚,361820.0000,"華孚科技股份有限公司、
昆山華復精密金屬有限公司、
華孚精密科技(馬鞍山)有限公司、
華譽精密科技(含山)有限公司、
華眾精密科技(馬鞍山)有限公司。",62.0531,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6239,力成,3017526.0000,僅台灣地區力成科技,63.7800,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,6243,迅杰,869.0000,母公司,0.0006,百萬公升/百萬營收,N/A,2026-05-17
1150513,113,6257,矽格,366592.0000,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),36.7097,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6269,台郡,1162.0790,母公司,2.1160,公噸/產品,N/A,2026-05-17
1150513,113,6271,同欣電,6942599.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,6277,宏正,16350.7100,本公司及汐萬廠區,4.6600,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6278,台表科,389000.0000,母公司及子公司-峻凌電子(蘇州)有限公司,13.3654,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6281,全國電,57641.0000,已完成母公司,34.8300,公噸/人數,N/A,2026-05-17
1150513,113,6282,康舒,434.8936,康舒科技+滬華五金之各營運據點,22.2947,公噸/百萬元營業額,ISO14046,2026-05-17
1150513,113,6283,淳安,997.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,6285,啟碁,664577.0000,2024 年計算範圍為啓碁總部、台北辦公室、力行廠、南科廠、啟佳、啟新、啟基永昌（ 昆山）、啟基永昌（ 南京）、越南廠、美國與英國子公司；德國以及日本子公司採居家辦公形式，因此未計入；墨西哥廠區因數據未涵蓋完整一年也未計入。,4.9200,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,6405,悅城,40142.0000,本廠區,304.5490,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6409,旭隼,265.5521," 旭隼科技集團在台灣、大陸及越南，均位於工業區辦公大樓，在生產製造時無需耗用水資源（即無工業用水需求），僅須使用員工生活用水、而其來源均為市政供水，其取得及排放均依市政供水規定。
",0.0004,百萬立方米/百萬美元營業額,ISO 46001,2026-05-17
1150513,113,6412,群電,559024.0000,台北總公司、東莞廠、蘇州廠、重慶廠、泰國廠,15.0400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6414,樺漢,5816.0000,"新北市中和區建康路10號3-6F
",1.0903,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6416,瑞祺電通,5737.0000,僅母公司,1.7034,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6426,統新,28005.0000,113年1月至12月,N/A,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6438,迅得,9199.0000,母公司,3.2451,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6442,光聖,12175.0000,母公司,1.9900,度/百萬元營業額,N/A,2026-05-17
1150513,113,6443,元晶,406115.0000,新竹廠及屏東廠的用水加總,0.0740,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6446,藥華藥,13200.0000,藥華醫藥台北總部+台中廠+泛泰醫療,N/A,N/A,N/A,2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6451,訊芯-KY,520980.0000,中國廣東省中山市火炬開發區建業東路9號,100.4202,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6456,GIS-KY,1516997.3804,已完成合併報表之母子公司,21.6755,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6464,台數科,18.1400,已完成合併財務報表之母子公司,0.4154,百萬公升/億元營業額,N/A,2026-05-17
1150513,113,6472,保瑞,261620.0000,母公司、台灣所有子公司及加拿大子公司,13.5900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6477,安集,23993.0000,母公司,26.7000,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6491,晶碩,258804.0000,僅母公司,305.0000,每單位產品用水量,N/A,2026-05-17
1150513,113,6504,南六,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6505,台塑化,40537362.0000,麥寮一廠、麥寮二廠、麥寮三廠,61.2897,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6515,穎崴,23456.0300,本公司以下營運據點：高雄一廠、高雄二廠、新竹廠、新竹辦公室,4.0455,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6525,捷敏-KY,245738.0000,包含合併財務報表之母子公司,52.6145,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6526,達發,17018.0000,台灣辦公室,0.8900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,6531,愛普*,2689.7480,臺灣新竹與中國大陸杭州(杭州水資源僅統計員工宿舍，因辦公室用水包含於租賃合約中),0.0149,百萬公升/員工人數,N/A,2026-05-17
