出表日期,報告年度,公司代號,公司名稱,員工福利平均數(仟元/人),員工薪資平均數(仟元/人) ,非擔任主管職務之全時員工薪資平均數(仟元/人) ,非擔任主管職務之全時員工薪資平均數變動百分比,非擔任主管之全時員工薪資中位數(仟元/人) ,非擔任主管職務之全時員工薪資中位數變動百分比,管理職女性主管佔比,新進員工年齡分布,離職員工年齡分布,高齡員工晉用政策及培訓計畫,date
1150513,113,3150,鈺寶-創,1644,1429,1270,,1099,,18.75%,,,,2026-05-18
1150513,113,3164,景岳,772,635,601,0.84%,553,4.34%,39.28%,,,,2026-05-18
1150513,113,3167,大量,1071,672,783,22.34%,717,17.54%,27.00%,,,,2026-05-18
1150513,113,3168,眾福科,1670,1470,1225,11.87%,1018,3.46%,30.77%,,,,2026-05-18
1150513,113,3189,景碩,824,683,736,8.24%,634,11.62%,2.09%,,,,2026-05-18
1150513,113,3209,全科,1463,1231,1150,6.88%,1007,4.90%,9.90%,,,,2026-05-18
1150513,113,3229,晟鈦,663,555,565,3.86%,534,9.43%,40.58%,,,,2026-05-18
1150513,113,3231,緯創,1644,1441,1443,7.85%,1253,4.77%,22.18%,,,,2026-05-18
1150513,113,3257,虹冠電,2004,1808,1266,-8.19%,1029,-10.99%,15.79%,,,,2026-05-18
1150513,113,3266,昇陽,2569,2312,1778,3.79%,1777,4.47%,19.00%,,,,2026-05-18
1150513,113,3296,勝德,897,734,686,3.00%,596,-2.93%,40.91%,,,,2026-05-18
1150513,113,3305,昇貿,954,810,664,-2.50%,526,5.62%,14.71%,,,,2026-05-18
1150513,113,3308,聯德,1756,1554,704,-80.34%,603,-83.92%,50.00%,,,,2026-05-18
1150513,113,3311,閎暉,720,589,617,-8.86%,503,9.11%,51.40%,,,,2026-05-18
1150513,113,3312,弘憶股,1450,1278,878,0.57%,832,2.72%,13.33%,,,,2026-05-18
1150513,113,3321,同泰,674,567,594,11.24%,551,14.32%,42.86%,,,,2026-05-18
1150513,113,3338,泰碩,1597,1411,1040,15.17%,909,14.05%,,,,,2026-05-18
1150513,113,3346,麗清,1246,1004,861,-8.89%,721,1.41%,28.26%,,,,2026-05-18
1150513,113,3356,奇偶,1195,1019,997,1.73%,936,4.70%,33.33%,,,,2026-05-18
1150513,113,3376,新日興,736,632,664,10.30%,577,7.85%,28.10%,,,,2026-05-18
1150513,113,3380,明泰,1359,1155,1144,1.06%,1132,6.19%,22.82%,,,,2026-05-18
1150513,113,3406,玉晶光,1205,1053,862,11.66%,666,9.18%,14.29%,,,,2026-05-18
1150513,113,3413,京鼎,1552,1395,1518,10.80%,1351,5.55%,3.50%,,,,2026-05-18
1150513,113,3416,融程電,1097,925,853,2.40%,737,4.84%,22.06%,,,,2026-05-18
1150513,113,3419,譁裕,1263,1093,942,4.43%,779,3.73%,6.28%,,,,2026-05-18
1150513,113,3432,台端,1153,985,775,6.75%,634,0.63%,33.00%,,,,2026-05-18
1150513,113,3437,榮創,841,682,680,4.29%,562,2.37%,29.63%,,,,2026-05-18
1150513,113,3443,創意,3948,3631,3160,0.83%,2559,-1.50%,14.10%,,,,2026-05-18
1150513,113,3447,展達,1497,1288,1224,-0.73%,1085,0.18%,6.78%,,,,2026-05-18
1150513,113,3450,聯鈞,953,730,852,46.14%,627,26.41%,2.84%,,,,2026-05-18
1150513,113,3481,群創,1153,982,1008,12.37%,785,8.43%,17.94%,,,,2026-05-18
1150513,113,3494,誠研,1070,907,603,2.38%,453,5.10%,0.50%,,,,2026-05-18
1150513,113,3501,維熹,960,829,701,25.85%,488,20.79%,39.22%,,,,2026-05-18
1150513,113,3504,揚明光,906,748,763,4.81%,590,3.69%,23.44%,,,,2026-05-18
1150513,113,3515,華擎,2535,2295,1746,7.51%,1527,6.86%,36.04%,,,,2026-05-18
1150513,113,3518,柏騰,2020,1460,884,-1.56%,877,-1.90%,29.00%,,,,2026-05-18
1150513,113,3528,安馳,1748,1508,900,-28.17%,820,-25.79%,37.84%,,,,2026-05-18
1150513,113,3530,晶相光,1982,1745,1330,-12.90%,1107,-12.90%,20.00%,,,,2026-05-18
1150513,113,3532,台勝科,1188,1019,1130,3.96%,1083,4.23%,5.70%,,,,2026-05-18
1150513,113,3533,嘉澤,2813,2533,1658,-12.69%,1265,-19.84%,23.12%,,,,2026-05-18
1150513,113,3535,晶彩科,1207,1017,978,7.59%,866,11.89%,8.11%,,,,2026-05-18
1150513,113,3543,州巧,967,803,751,5.18%,642,5.42%,44.00%,,,,2026-05-18
1150513,113,3545,敦泰,2767,2511,2239,22.15%,1954,26.39%,9.48%,,,,2026-05-18
1150513,113,3550,聯穎,1095,911,890,3.13%,800,10.34%,32.43%,,,,2026-05-18
1150513,113,3557,嘉威,2485,2257,1163,16.53%,1026,17.12%,37.00%,,,,2026-05-18
1150513,113,3563,牧德,1296,1054,1099,1.57%,948,0.21%,14.60%,,,,2026-05-18
1150513,113,3576,聯合再生,893,722,716,4.22%,608,10.75%,0.60%,,,,2026-05-18
1150513,113,3583,辛耘,1304,1116,1065,6.61%,929,4.85%,20.74%,,,,2026-05-18
1150513,113,3588,通嘉,2245,1995,1582,6.96%,1503,6.44%,15.60%,,,,2026-05-18
1150513,113,3591,艾笛森,1014,827,748,2.89%,570,2.52%,31.50%,,,,2026-05-18
1150513,113,3592,瑞鼎,3850,3497,3413,33.53%,2612,22.11%,8.20%,,,,2026-05-18
1150513,113,3593,力銘,1179,955,643,5.07%,657,15.87%,16.67%,,,,2026-05-18
1150513,113,3596,智易,2110,1867,1882,0.05%,1603,0.88%,22.50%,,,,2026-05-18
1150513,113,3605,宏致,969,790,747,0.95%,622,6.69%,34.85%,,,,2026-05-18
1150513,113,3607,谷崧,749,604,548,-8.05%,383,-17.28%,24.32%,,,,2026-05-18
1150513,113,3617,碩天,1677,1477,1290,4.12%,1174,7.02%,31.25%,,,,2026-05-18
1150513,113,3622,洋華,1424,1283,1009,4.34%,794,-3.05%,30.00%,,,,2026-05-18
1150513,113,3645,達邁,983,823,826,25.72%,743,20.23%,16.70%,,,,2026-05-18
1150513,113,3652,精聯,1037,887,866,-0.12%,803,5.52%,24.00%,,,,2026-05-18
1150513,113,3653,健策,1230,1119,901,10.15%,720,12.50%,2.66%,,,,2026-05-18
1150513,113,3661,世芯-KY,N/A,N/A,N/A,,N/A,,20.83%,,,,2026-05-18
1150513,113,3665,貿聯-KY,N/A,N/A,N/A,,N/A,,33.60%,,,,2026-05-18
1150513,113,3669,圓展,1299,1122,1107,9.50%,964,7.83%,15.20%,,,,2026-05-18
1150513,113,3673,TPK-KY,N/A,N/A,N/A,,N/A,,27.66%,,,,2026-05-18
1150513,113,3679,新至陞,1842,1662,755,5.30%,694,6.12%,39.00%,,,,2026-05-18
1150513,113,3686,達能,1756,1504,936,3.08%,555,8.61%,40.00%,,,,2026-05-18
1150513,113,3694,海華,1461,1226,1206,5.98%,1091,6.13%,4.00%,,,,2026-05-18
1150513,113,3701,大眾控,1290,1089,973,-1.82%,814,-1.69%,16.94%,,,,2026-05-18
1150513,113,3702,大聯大,1695,1470,1331,-5.47%,1176,-8.84%,31.87%,,,,2026-05-18
1150513,113,3703,欣陸,2016,1524,915,0.11%,798,-3.16%,12.73%,,,,2026-05-18
1150513,113,3704,合勤控,1444,1225,1186,1.63%,1009,1.92%,32.80%,,,,2026-05-18
1150513,113,3705,永信,2315,1879,921,8.10%,807,11.93%,32.93%,,,,2026-05-18
1150513,113,3706,神達,1064,1064,1321,18.90%,1088,9.90%,27.27%,,,,2026-05-18
1150513,113,3708,上緯投控,1793,1622,700,1.60%,555,8.82%,38.00%,,,,2026-05-18
1150513,113,3711,日月光投控,5075,4487,976,5.06%,810,9.61%,46.88%,,,,2026-05-18
1150513,113,3712,永崴投控,627,563,1220,8.64%,986,13.73%,34.07%,,,,2026-05-18
1150513,113,3714,富采,1252,1075,971,6.24%,778,8.36%,24.00%,,,,2026-05-18
1150513,113,3715,定穎投控,1785,1623,1023,-4.21%,715,-30.38%,85.00%,,,,2026-05-18
1150513,113,3716,中化控股,737,670,906,,772,,32.61%,,,,2026-05-18
1150513,113,4104,佳醫,1241,1073,984,-0.71%,815,3.56%,44.12%,,,,2026-05-18
1150513,113,4106,雃博,1003,836,827,2.73%,692,4.69%,28.89%,,,,2026-05-18
1150513,113,4108,懷特,1084,923,833,19.34%,607,15.40%,68.18%,,,,2026-05-18
1150513,113,4119,旭富,1184,1010,872,2.59%,815,7.10%,27.40%,,,,2026-05-18
1150513,113,4133,亞諾法,947,799,668,3.89%,593,5.89%,53.85%,,,,2026-05-18
1150513,113,4137,麗豐-KY,N/A,N/A,N/A,,N/A,,68.71%,,,,2026-05-18
1150513,113,4142,國光生,945,765,701,9.70%,595,2.06%,32.52%,,,,2026-05-18
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,,N/A,,48.57%,,,,2026-05-18
1150513,113,4155,訊映,1337,1185,769,20.91%,513,10.32%,16.67%,,,,2026-05-18
1150513,113,4164,承業醫,1675,1482,927,-11.12%,762,-12.11%,41.27%,,,,2026-05-18
1150513,113,4190,佐登-KY,N/A,N/A,N/A,,N/A,,75.00%,,,,2026-05-18
1150513,113,4306,炎洲,749,624,594,6.45%,541,4.64%,21.00%,,,,2026-05-18
1150513,113,4414,如興,1771,1567,1072,-5.72%,856,2.03%,37.50%,,,,2026-05-18
1150513,113,4426,利勤,615,506,530,1.34%,485,-0.61%,5.88%,,,,2026-05-18
1150513,113,4438,廣越,1139,946,877,0.92%,810,1.00%,52.56%,,,,2026-05-18
1150513,113,4439,冠星-KY,N/A,N/A,N/A,,N/A,,35.38%,,,,2026-05-18
1150513,113,4440,宜新實業,789,674,602,18.74%,585,25.27%,32.30%,,,,2026-05-18
1150513,113,4526,東台,757,614,630,-4.98%,604,-6.50%,9.00%,,,,2026-05-18
1150513,113,4532,瑞智,1369,1173,1049,19.75%,882,14.69%,13.70%,,,,2026-05-18
1150513,113,4536,拓凱,1089,920,758,7.06%,640,13.07%,28.00%,,,,2026-05-18
1150513,113,4540,全球傳動,656,550,552,5.75%,499,7.31%,0.40%,,,,2026-05-18
1150513,113,4545,銘鈺,896,768,706,16.31%,608,25.36%,20.00%,,,,2026-05-18
1150513,113,4551,智伸科,1721,1507,1176,2.08%,987,9.54%,33.00%,,,,2026-05-18
1150513,113,4552,力達-KY,N/A,N/A,N/A,,N/A,,0.15%,,,,2026-05-18
1150513,113,4555,氣立,659,535,525,4.58%,459,5.52%,18.18%,,,,2026-05-18
1150513,113,4557,永新-KY,N/A,N/A,N/A,,N/A,,18.98%,,,,2026-05-18
1150513,113,4560,強信-KY,N/A,N/A,N/A,,N/A,,7.69%,,,,2026-05-18
1150513,113,4562,穎漢,722,613,583,2.82%,524,9.17%,35.90%,,,,2026-05-18
1150513,113,4564,元翎,769,595,602,15.99%,578,25.38%,14.29%,,,,2026-05-18
1150513,113,4566,時碩工業,989,843,784,5.38%,647,4.35%,24.50%,,,,2026-05-18
1150513,113,4569,六方科-KY,N/A,N/A,N/A,,N/A,,25.64%,,,,2026-05-18
1150513,113,4571,鈞興-KY,N/A,N/A,N/A,,N/A,,21.69%,,,,2026-05-18
1150513,113,4572,駐龍,749,637,630,0.16%,578,0.87%,28.57%,,,,2026-05-18
1150513,113,4576,大銀微系統,1124,964,940,14.22%,840,15.07%,16.00%,,,,2026-05-18
1150513,113,4581,光隆精密-KY,N/A,N/A,N/A,,N/A,,23.08%,,,,2026-05-18
1150513,113,4583,台灣精銳,791,684,669,1.67%,584,0.86%,33.33%,,,,2026-05-18
1150513,113,4588,玖鼎電力,1210,937,748,4.32%,609,4.64%,29.41%,,,,2026-05-18
1150513,113,4720,德淵,1195,1013,850,10.68%,762,8.39%,38.00%,,,,2026-05-18
1150513,113,4722,國精化,1039,856,827,5.22%,775,7.04%,10.00%,,,,2026-05-18
1150513,113,4736,泰博,971,836,709,3.35%,565,2.54%,33.33%,,,,2026-05-18
1150513,113,4737,華廣,777,663,608,10.34%,554,13.06%,27.70%,,,,2026-05-18
1150513,113,4739,康普,1149,971,820,4.06%,699,3.40%,18.03%,,,,2026-05-18
1150513,113,4746,台耀,1234,1073,996,7.68%,920,6.98%,32.70%,,,,2026-05-18
1150513,113,4755,三福化,1161,920,916,1.78%,832,2.72%,18.87%,,,,2026-05-18
1150513,113,4763,材料-KY,N/A,N/A,N/A,,N/A,,0.31%,,,,2026-05-18
1150513,113,4764,雙鍵,871,722,646,-5.14%,589,-5.31%,45.50%,,,,2026-05-18
1150513,113,4766,南寶,1185,1029,946,7.26%,819,6.78%,16.00%,,,,2026-05-18
1150513,113,4770,上品,1262,1103,963,6.53%,763,7.16%,19.78%,,,,2026-05-18
1150513,113,4771,望隼,1023,866,770,,646,,24.40%,,,,2026-05-18
1150513,113,4807,日成-KY,N/A,N/A,N/A,,N/A,,41.00%,,,,2026-05-18
1150513,113,4904,遠傳,1285,1086,1096,4.88%,991,6.90%,32.80%,,,,2026-05-18
1150513,113,4906,正文,1518,1336,1243,3.58%,1098,4.57%,29.00%,,,,2026-05-18
1150513,113,4912,聯德控股-KY,N/A,N/A,N/A,,N/A,,30.90%,,,,2026-05-18
1150513,113,4915,致伸,2432,2174,1899,16.72%,1660,13.70%,25.90%,,,,2026-05-18
1150513,113,4916,事欣科,1500,1289,645,0.16%,661,-1.49%,37.50%,,,,2026-05-18
1150513,113,4919,新唐,1634,1465,1508,1.62%,1248,0.73%,14.21%,,,,2026-05-18
1150513,113,4927,泰鼎-KY,N/A,N/A,N/A,,N/A,,29.11%,,,,2026-05-18
1150513,113,4930,燦星網,863,714,670,-4.01%,630,-10.51%,17.76%,,,,2026-05-18
1150513,113,4934,太極,1297,1120,879,-35.75%,832,-33.49%,35.00%,,,,2026-05-18
1150513,113,4935,茂林-KY,N/A,N/A,N/A,,N/A,,25.53%,,,,2026-05-18
1150513,113,4938,和碩,1760,1498,1452,7.88%,1235,8.91%,18.09%,,,,2026-05-18
1150513,113,4942,嘉彰,1083,950,766,3.37%,578,8.04%,22.45%,,,,2026-05-18
1150513,113,4943,康控-KY,N/A,N/A,N/A,,N/A,,0.00%,,,,2026-05-18
1150513,113,4949,有成精密,758,626,743,,625,,40.82%,,,,2026-05-18
1150513,113,4952,凌通,1995,1753,1807,6.80%,1709,4.91%,33.00%,,,,2026-05-18
1150513,113,4956,光鋐,729,606,635,4.44%,546,3.41%,32.81%,,,,2026-05-18
1150513,113,4958,臻鼎-KY,N/A,N/A,N/A,,N/A,,16.40%,,,,2026-05-18
1150513,113,4960,誠美材,957,771,793,19.07%,640,-1.99%,29.17%,,,,2026-05-18
1150513,113,4961,天鈺,2789,2490,2612,7.67%,2176,11.82%,17.09%,,,,2026-05-18
1150513,113,4967,十銓,1061,894,826,4.03%,694,6.28%,40.74%,,,,2026-05-18
1150513,113,4968,立積,1839,1612,1490,1.71%,1266,4.98%,21.15%,,,,2026-05-18
1150513,113,4976,佳凌,749,628,574,3.05%,527,-3.30%,26.25%,,,,2026-05-18
1150513,113,4977,眾達-KY,N/A,N/A,N/A,,N/A,,37.93%,,,,2026-05-18
1150513,113,4989,榮科,1291,1078,1080,13.92%,1035,12.26%,20.83%,,,,2026-05-18
1150513,113,4994,傳奇,1219,1055,930,10.58%,837,12.65%,45.45%,,,,2026-05-18
1150513,113,4999,鑫禾,831,711,689,11.85%,601,19.01%,20.00%,,,,2026-05-18
1150513,113,5007,三星,870,715,729,3.85%,688,3.93%,10.70%,,,,2026-05-18
1150513,113,5203,訊連,1816,1569,1581,3.13%,1264,2.27%,23.10%,,,,2026-05-18
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,,N/A,,27.66%,,,,2026-05-18
1150513,113,5222,全訊,1067,885,770,-3.39%,686,-2.14%,0.00%,,,,2026-05-18
1150513,113,5225,東科-KY,N/A,N/A,N/A,,N/A,,20.69%,,,,2026-05-18
1150513,113,5234,達興材料,1925,1717,1552,2.99%,1200,4.90%,24.14%,,,,2026-05-18
1150513,113,5243,乙盛-KY,N/A,N/A,N/A,,N/A,,2.78%,,,,2026-05-18
1150513,113,5244,弘凱,2034,1817,1344,3.70%,1114,3.82%,3.00%,,,,2026-05-18
1150513,113,5258,虹堡,1034,884,765,-0.13%,601,6.94%,41.00%,,,,2026-05-18
1150513,113,5269,祥碩,4377,4098,3084,17.67%,2486,21.03%,14.29%,,,,2026-05-18
1150513,113,5283,禾聯碩,821,691,697,5.13%,643,6.28%,17.86%,,,,2026-05-18
1150513,113,5284,jpp-KY,N/A,N/A,N/A,,N/A,,16.67%,,,,2026-05-18
1150513,113,5285,界霖,712,619,551,2.99%,507,3.47%,36.00%,,,,2026-05-18
1150513,113,5288,豐祥-KY,N/A,N/A,N/A,,N/A,,7.58%,,,,2026-05-18
1150513,113,5292,華懋,944,788,780,2.90%,714,5.78%,5.12%,,,,2026-05-18
1150513,113,5306,桂盟,933,786,710,-20.13%,609,-20.29%,14.29%,,,,2026-05-18
1150513,113,5388,中磊,1365,1187,1084,5.96%,767,16.74%,30.83%,,,,2026-05-18
1150513,113,5434,崇越,2841,2540,1909,11.57%,1528,18.54%,15.35%,,,,2026-05-18
1150513,113,5469,瀚宇博,1153,990,922,7.08%,786,7.67%,24.08%,,,,2026-05-18
1150513,113,5471,松翰,1800,1541,1559,5.12%,1469,5.23%,15.00%,,,,2026-05-18
1150513,113,5484,慧友,861,709,729,11.64%,673,15.64%,31.03%,,,,2026-05-18
1150513,113,5515,建國,1165,989,962,3.89%,819,5.00%,18.60%,,,,2026-05-18
1150513,113,5519,隆大,1721,1438,1202,5.62%,1148,5.51%,20.00%,,,,2026-05-18
1150513,113,5521,工信,716,602,607,8.98%,459,10.07%,10.94%,,,,2026-05-18
1150513,113,5522,遠雄,2218,1917,1484,1.85%,1341,-0.45%,27.66%,,,,2026-05-18
1150513,113,5525,順天,1717,1510,1351,-7.53%,1214,-3.73%,40.00%,,,,2026-05-18
1150513,113,5531,鄉林,1119,957,700,-2.51%,574,-6.51%,40.74%,,,,2026-05-18
1150513,113,5533,皇鼎,1259,981,886,4.11%,822,-0.84%,50.00%,,,,2026-05-18
1150513,113,5534,長虹,1939,1714,1261,11.89%,1221,8.34%,25.00%,,,,2026-05-18
1150513,113,5538,東明-KY,N/A,N/A,N/A,,N/A,,45.45%,,,,2026-05-18
1150513,113,5546,永固-KY,N/A,N/A,N/A,,N/A,,30.00%,,,,2026-05-18
1150513,113,5607,遠雄港,2303,1907,932,4.13%,868,4.45%,23.52%,,,,2026-05-18
1150513,113,5608,四維航,1209,1028,986,-2.18%,875,-5.30%,62.16%,,,,2026-05-18
1150513,113,5706,鳳凰,799,668,604,-30.33%,583,-5.20%,75.34%,,,,2026-05-18
1150513,113,5871,中租-KY,N/A,N/A,N/A,,N/A,,32.44%,,,,2026-05-18
1150513,113,5876,上海商銀,1871,1522,1450,4.32%,1321,4.84%,49.06%,,,,2026-05-18
1150513,113,5880,合庫金,1914,1539,1534,11.48%,1452,12.56%,70.59%,,,,2026-05-18
1150513,113,5906,台南-KY,N/A,N/A,N/A,,N/A,,0.50%,,,,2026-05-18
1150513,113,5907,大洋-KY,N/A,N/A,N/A,,N/A,,30.35%,,,,2026-05-18
1150513,113,6005,群益證,1502,1306,1334,33.94%,1036,34.02%,57.33%,,,,2026-05-18
1150513,113,6024,群益期,2001,1807,1577,18.30%,1207,18.10%,36.21%,,,,2026-05-18
1150513,113,6108,競國,955,888,549,10.24%,499,7.78%,20.00%,,,,2026-05-18
1150513,113,6112,邁達特,1237,1049,1100,3.09%,878,1.27%,49.18%,,,,2026-05-18
1150513,113,6115,鎰勝,1384,1228,868,24.18%,690,25.23%,22.00%,,,,2026-05-18
1150513,113,6116,彩晶,951,834,874,5.05%,762,5.25%,26.67%,,,,2026-05-18
1150513,113,6117,迎廣,814,702,702,4.93%,569,4.98%,25.00%,,,,2026-05-18
1150513,113,6120,達運,1415,1210,1100,1.66%,957,-2.25%,25.45%,,,,2026-05-18
1150513,113,6128,上福,835,705,626,11.19%,549,18.57%,18.18%,,,,2026-05-18
1150513,113,6133,金橋,1047,883,768,14.63%,652,17.27%,5.00%,,,,2026-05-18
1150513,113,6136,富爾特,1026,895,769,-0.90%,741,2.35%,9.38%,,,,2026-05-18
1150513,113,6139,亞翔,2159,1850,958,-8.06%,880,15.49%,18.38%,,,,2026-05-18
1150513,113,6141,柏承,683,564,556,-0.36%,485,1.46%,4.01%,,,,2026-05-18
1150513,113,6142,友勁,856,705,687,18.04%,517,22.51%,22.86%,,,,2026-05-18
1150513,113,6152,百一,1251,1084,1053,3.85%,946,9.36%,28.00%,,,,2026-05-18
1150513,113,6153,嘉聯益,771,599,627,-3.83%,562,0.72%,12.00%,,,,2026-05-18
1150513,113,6155,鈞寶,721,609,553,11.94%,498,10.67%,33.33%,,,,2026-05-18
1150513,113,6164,華興,1340,1157,723,6.01%,709,2.60%,17.60%,,,,2026-05-18
1150513,113,6165,浪凡,2536,2338,852,12.70%,651,17.72%,40.63%,,,,2026-05-18
1150513,113,6166,凌華,1358,1159,1092,0.28%,954,-0.93%,26.49%,,,,2026-05-18
1150513,113,6168,宏齊,908,794,766,7.89%,647,6.59%,26.00%,,,,2026-05-18
1150513,113,6176,瑞儀,1975,1764,1558,28.34%,1129,17.60%,20.44%,,,,2026-05-18
1150513,113,6177,達麗,1545,1303,970,25.00%,817,15.72%,20.00%,,,,2026-05-18
1150513,113,6183,關貿,1447,1245,1284,5.33%,1191,6.91%,51.61%,,,,2026-05-18
1150513,113,6184,大豐電,1049,900,700,5.90%,607,5.75%,40.00%,,,,2026-05-18
1150513,113,6189,豐藝,2067,1765,1323,19.40%,1081,18.92%,37.00%,,,,2026-05-18
1150513,113,6191,精成科,4160,3797,2125,1.48%,1686,-1.63%,21.62%,,,,2026-05-18
1150513,113,6192,巨路,1581,1391,1227,6.88%,1109,6.33%,17.43%,,,,2026-05-18
1150513,113,6196,帆宣,2049,1808,1630,-0.18%,1269,-0.47%,8.97%,,,,2026-05-18
1150513,113,6197,佳必琪,1571,1401,1070,14.81%,860,12.71%,43.48%,,,,2026-05-18
1150513,113,6201,亞弘電,798,668,682,4.28%,601,-1.15%,3.54%,,,,2026-05-18
1150513,113,6202,盛群,1421,1182,1243,4.89%,1149,4.45%,19.00%,,,,2026-05-18
1150513,113,6205,詮欣,1067,917,796,7.71%,659,22.26%,43.00%,,,,2026-05-18
1150513,113,6206,飛捷,1163,1019,957,13.79%,756,12.67%,32.00%,,,,2026-05-18
1150513,113,6209,今國光,611,490,504,0.00%,464,1.09%,23.08%,,,,2026-05-18
1150513,113,6213,聯茂,948,802,777,17.55%,604,5.59%,25.36%,,,,2026-05-18
1150513,113,6214,精誠,1223,1022,1018,1.19%,814,-0.97%,25.16%,,,,2026-05-18
1150513,113,6215,和椿,1292,1127,1075,28.43%,940,26.51%,16.22%,,,,2026-05-18
1150513,113,6216,居易,1509,1318,1059,-1.76%,882,-7.35%,25.00%,,,,2026-05-18
1150513,113,6224,聚鼎,1275,1096,898,8.06%,774,11.21%,30.90%,,,,2026-05-18
1150513,113,6225,天瀚,831,652,617,-19.13%,755,-1.05%,50.00%,,,,2026-05-18
1150513,113,6226,光鼎,1193,994,850,11.11%,716,16.23%,30.77%,,,,2026-05-18
1150513,113,6230,尼得科超眾,1077,903,867,0.00%,742,4.07%,26.76%,,,,2026-05-18
1150513,113,6235,華孚,2078,1855,994,-0.30%,911,23.95%,23.81%,,,,2026-05-18
1150513,113,6239,力成,988,840,869,8.08%,689,8.50%,9.60%,,,,2026-05-18
1150513,113,6243,迅杰,1968,1725,1513,1.61%,1355,1.35%,14.46%,,,,2026-05-18
1150513,113,6257,矽格,1033,890,858,11.43%,682,7.57%,22.22%,,,,2026-05-18
1150513,113,6269,台郡,778,646,648,0.15%,549,-3.68%,22.05%,,,,2026-05-18
1150513,113,6271,同欣電,1053,891,901,-4.96%,765,13.50%,48.68%,,,,2026-05-18
1150513,113,6277,宏正,1425,1211,1125,0.90%,954,0.63%,15.79%,,,,2026-05-18
1150513,113,6278,台表科,911,778,694,5.95%,544,5.84%,35.42%,,,,2026-05-18
1150513,113,6281,全國電,886,723,756,-1.18%,687,-2.97%,27.00%,,,,2026-05-18
1150513,113,6282,康舒,1243,1056,1091,2.44%,895,3.59%,13.40%,,,,2026-05-18
1150513,113,6283,淳安,1144,949,972,3.29%,952,-3.15%,58.33%,,,,2026-05-18
1150513,113,6285,啟碁,1470,1272,1198,2.39%,885,26.07%,18.02%,,,,2026-05-18
1150513,113,6405,悅城,811,690,557,3.72%,459,-2.13%,14.00%,,,,2026-05-18
1150513,113,6409,旭隼,2893,2677,1162,-10.20%,832,-5.45%,20.00%,,,,2026-05-18
1150513,113,6412,群電,2070,1834,1888,3.17%,1691,4.00%,30.00%,,,,2026-05-18
1150513,113,6414,樺漢,2053,1807,1449,7.57%,1256,10.56%,4.64%,,,,2026-05-18
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,,N/A,,18.21%,,,,2026-05-18
1150513,113,6416,瑞祺電通,975,815,749,3.60%,640,1.59%,36.17%,,,,2026-05-18
1150513,113,6426,統新,780,655,634,2.26%,566,3.28%,0.00%,,,,2026-05-18
1150513,113,6431,光麗-KY,N/A,N/A,N/A,,N/A,,11.11%,,,,2026-05-18
1150513,113,6438,迅得,1089,947,916,5.65%,948,2.38%,6.29%,,,,2026-05-18
1150513,113,6442,光聖,1699,1561,1039,54.38%,706,33.46%,9.00%,,,,2026-05-18
1150513,113,6443,元晶,735,585,588,4.81%,491,3.15%,10.67%,,,,2026-05-18
1150513,113,6446,藥華藥,2364,2155,1190,0.85%,936,1.96%,43.96%,,,,2026-05-18
1150513,113,6449,鈺邦,1862,1665,1272,16.06%,943,19.67%,34.00%,,,,2026-05-18
1150513,113,6451,訊芯-KY,N/A,N/A,N/A,,N/A,,26.13%,,,,2026-05-18
1150513,113,6456,GIS-KY,N/A,N/A,N/A,,N/A,,17.00%,,,,2026-05-18
1150513,113,6464,台數科,1538,1331,600,2.04%,565,7.21%,63.64%,,,,2026-05-18
1150513,113,6472,保瑞,2218,2042,815,6.12%,556,3.35%,44.43%,,,,2026-05-18
1150513,113,6477,安集,640,512,557,5.89%,505,5.21%,75.00%,,,,2026-05-18
1150513,113,6491,晶碩,1082,935,938,5.51%,822,6.20%,34.60%,,,,2026-05-18
1150513,113,6504,南六,847,695,602,0.17%,512,-2.10%,19.54%,,,,2026-05-18
1150513,113,6505,台塑化,1586,1384,1452,1.18%,1348,1.89%,9.92%,,,,2026-05-18
1150513,113,6515,穎崴,1572,1408,1129,4.44%,915,14.66%,11.90%,,,,2026-05-18
1150513,113,6525,捷敏-KY,N/A,N/A,N/A,,N/A,,49.55%,,,,2026-05-18
1150513,113,6526,達發,3906,3593,3571,27.35%,3049,29.91%,12.76%,,,,2026-05-18
1150513,113,6531,愛普*,2809,2492,1993,-0.75%,1523,-3.18%,7.73%,,,,2026-05-18
1150513,113,6533,晶心科,890,650,2298,1.28%,1917,0.05%,10.14%,,,,2026-05-18
1150513,113,6534,正瀚-創,1779,1575,1253,-6.56%,744,3.33%,27.27%,,,,2026-05-18
1150513,113,6541,泰福-KY,N/A,N/A,N/A,,N/A,,33.33%,,,,2026-05-18
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,,N/A,,10.00%,,,,2026-05-18
1150513,113,6552,易華電,568,486,532,8.57%,499,8.48%,25.00%,,,,2026-05-18
1150513,113,6558,興能高,1426,1212,940,2.62%,810,4.92%,26.76%,,,,2026-05-18
1150513,113,6573,虹揚-KY,N/A,N/A,N/A,,N/A,,23.30%,,,,2026-05-18
1150513,113,6579,研揚,1220,1080,1015,-3.61%,905,1.57%,19.63%,,,,2026-05-18
