出表日期,報告年度,公司代號,公司名稱,薪酬委員會席次,薪酬委員會獨立董事席次,薪酬委員會出席率,審計委員會席次,審計委員會出席率,date
1150513,113,1597,直得,4,4,93.75%,4,96.43%,2026-05-17
1150513,113,1598,岱宇,4,3,100.00%,4,100.00%,2026-05-17
1150513,113,1603,華電,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1604,聲寶,3,3,83.33%,3,86.67%,2026-05-17
1150513,113,1605,華新,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1608,華榮,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1609,大亞,4,4,100.00%,4,96.43%,2026-05-17
1150513,113,1611,中電,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,1612,宏泰,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,1614,三洋電,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,1615,大山,3,3,100.00%,3,87.50%,2026-05-17
1150513,113,1616,億泰,3,3,83.33%,3,91.67%,2026-05-17
1150513,113,1617,榮星,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,1618,合機,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1626,艾美特-KY,4,4,100.00%,4,90.00%,2026-05-17
1150513,113,1702,南僑,3,2,93.33%,3,90.48%,2026-05-17
1150513,113,1707,葡萄王,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,1708,東鹼,3,2,100.00%,3,90.47%,2026-05-17
1150513,113,1709,和益,3,3,100.00%,4,95.00%,2026-05-17
1150513,113,1710,東聯,3,2,83.00%,3,100.00%,2026-05-17
1150513,113,1711,永光,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1712,興農,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,1713,國化,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1714,和桐,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1717,長興,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1718,中纖,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1720,生達,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1721,三晃,100,3,100.00%,3,100.00%,2026-05-17
1150513,113,1722,台肥,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,1723,中碳,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,1725,元禎,3,3,88.89%,3,0.80%,2026-05-17
1150513,113,1726,永記,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1727,中華化,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1730,花仙子,4,4,93.75%,4,100.00%,2026-05-17
1150513,113,1731,美吾華,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1732,毛寶,3,3,100.00%,4,85.00%,2026-05-17
1150513,113,1733,五鼎,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,1734,杏輝,3,2,91.67%,3,100.00%,2026-05-17
1150513,113,1735,日勝化,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1736,喬山,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,1737,臺鹽,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,1752,南光,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,1760,寶齡富錦,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1762,中化生,3,3,88.89%,3,93.33%,2026-05-17
1150513,113,1773,勝一,4,4,91.67%,4,95.00%,2026-05-17
1150513,113,1776,展宇,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1783,和康生,2,2,100.00%,2,100.00%,2026-05-17
1150513,113,1786,科妍,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1789,神隆,6,5,100.00%,5,100.00%,2026-05-17
1150513,113,1795,美時,3,3,93.33%,3,92.59%,2026-05-17
1150513,113,1802,台玻,3,2,83.33%,3,100.00%,2026-05-17
1150513,113,1805,寶徠,3,3,100.00%,3,95.83%,2026-05-17
1150513,113,1806,冠軍,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,1808,潤隆,3,2,86.66%,2,96.88%,2026-05-17
1150513,113,1809,中釉,3,3,91.67%,3,94.40%,2026-05-17
1150513,113,1810,和成,3,2,83.33%,3,86.67%,2026-05-17
1150513,113,1817,凱撒衛,4,4,91.67%,4,96.43%,2026-05-17
1150513,113,1903,士紙,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,1904,正隆,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1905,華紙,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1906,寶隆,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1907,永豐餘,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,1909,榮成,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2002,中鋼,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2006,東和鋼鐵,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2007,燁興,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2008,高興昌,3,3,100.00%,3,88.89%,2026-05-17
1150513,113,2009,第一銅,3,3,88.81%,3,91.67%,2026-05-17
1150513,113,2010,春源,3,3,100.00%,3,95.83%,2026-05-17
1150513,113,2012,春雨,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2013,中鋼構,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,2014,中鴻,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2015,豐興,3,3,100.00%,3,91.67%,2026-05-17
1150513,113,2017,官田鋼,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2020,美亞,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2022,聚亨,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2023,燁輝,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2024,志聯,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2025,千興,3,3,86.67%,3,79.17%,2026-05-17
1150513,113,2027,大成鋼,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2028,威致,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2029,盛餘,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2030,彰源,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2031,新光鋼,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2032,新鋼,3,3,94.44%,3,94.44%,2026-05-17
1150513,113,2033,佳大,3,1,99.00%,0,0.00%,2026-05-17
1150513,113,2034,允強,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2038,海光,3,3,91.67%,4,93.75%,2026-05-17
1150513,113,2049,上銀,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2059,川湖,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2062,橋椿,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2069,運錩,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2101,南港,3,3,91.67%,3,94.44%,2026-05-17
1150513,113,2102,泰豐,5,5,93.75%,5,90.48%,2026-05-17
1150513,113,2103,台橡,3,3,100.00%,3,96.43%,2026-05-17
1150513,113,2104,國際中橡,4,4,100.00%,4,95.00%,2026-05-17
1150513,113,2105,正新,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2106,建大,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2107,厚生,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2108,南帝,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2109,華豐,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2114,鑫永銓,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2115,六暉-KY,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2201,裕隆,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2204,中華,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2206,三陽工業,4,4,100.00%,4,96.43%,2026-05-17
1150513,113,2207,和泰車,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2208,台船,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2211,長榮鋼,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2227,裕日車,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2228,劍麟,3,3,87.00%,5,83.00%,2026-05-17
1150513,113,2231,為升,4,4,91.67%,4,95.83%,2026-05-17
1150513,113,2233,宇隆,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2236,百達-KY,3,3,100.00%,4,89.00%,2026-05-17
1150513,113,2239,英利-KY,3,3,100.00%,3,96.30%,2026-05-17
1150513,113,2241,艾姆勒,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2243,宏旭-KY,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2247,汎德永業,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2248,華勝-KY,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2250,IKKA-KY,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2254,巨鎧精密-創,3,3,94.44%,3,95.83%,2026-05-17
1150513,113,2258,鴻華先進-創,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2301,光寶科,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2302,麗正,3,3,91.67%,4,100.00%,2026-05-17
1150513,113,2303,聯電,6,6,100.00%,6,100.00%,2026-05-17
1150513,113,2305,全友,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2308,台達電,5,5,100.00%,5,97.14%,2026-05-17
1150513,113,2312,金寶,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2313,華通,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2314,台揚,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2316,楠梓電,3,2,88.89%,3,66.67%,2026-05-17
1150513,113,2317,鴻海,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2321,東訊,3,3,100.00%,3,84.61%,2026-05-17
1150513,113,2323,中環,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2324,仁寶,5,5,95.83%,5,96.30%,2026-05-17
1150513,113,2327,國巨,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2328,廣宇,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2329,華泰,5,5,100.00%,5,100.00%,2026-05-17
1150513,113,2330,台積電,4,4,100.00%,7,100.00%,2026-05-17
1150513,113,2331,精英,3,3,100.00%,3,97.56%,2026-05-17
1150513,113,2332,友訊,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2337,旺宏,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2338,光罩,4,3,94.00%,3,100.00%,2026-05-17
1150513,113,2340,台亞,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2342,茂矽,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2344,華邦電,4,4,85.00%,4,95.83%,2026-05-17
1150513,113,2345,智邦,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2347,聯強,3,3,100.00%,3,91.67%,2026-05-17
1150513,113,2348,海悅,4,4,95.83%,4,95.45%,2026-05-17
1150513,113,2349,錸德,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2351,順德,3,3,100.00%,4,93.75%,2026-05-17
1150513,113,2352,佳世達,5,5,100.00%,5,100.00%,2026-05-17
1150513,113,2353,宏碁,3,3,91.67%,4,95.83%,2026-05-17
1150513,113,2354,鴻準,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2355,敬鵬,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2356,英業達,3,3,89.00%,3,92.00%,2026-05-17
1150513,113,2357,華碩,3,3,100.00%,5,100.00%,2026-05-17
1150513,113,2359,所羅門,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2360,致茂,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2362,藍天,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2363,矽統,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2364,倫飛,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2365,昆盈,3,3,88.89%,3,100.00%,2026-05-17
1150513,113,2367,燿華,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2368,金像電,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2369,菱生,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2371,大同,3,3,93.33%,3,95.83%,2026-05-17
1150513,113,2373,震旦行,3,3,83.33%,3,100.00%,2026-05-17
1150513,113,2374,佳能,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2375,凱美,3,3,83.30%,3,91.67%,2026-05-17
1150513,113,2376,技嘉,3,3,100.00%,5,100.00%,2026-05-17
1150513,113,2377,微星,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2379,瑞昱,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2380,虹光,3,3,100.00%,4,87.50%,2026-05-17
1150513,113,2382,廣達,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2383,台光電,3,3,100.00%,4,88.89%,2026-05-17
1150513,113,2385,群光,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2387,精元,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2388,威盛,5,4,90.00%,4,100.00%,2026-05-17
1150513,113,2390,云辰,3,2,100.00%,3,91.67%,2026-05-17
1150513,113,2392,正崴,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2393,億光,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2395,研華,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2397,友通,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2399,映泰,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2401,凌陽,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2402,毅嘉,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2404,漢唐,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2405,輔信,3,3,100.00%,7,100.00%,2026-05-17
1150513,113,2406,國碩,4,4,100.00%,4,94.50%,2026-05-17
1150513,113,2408,南亞科,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2409,友達,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2412,中華電,3,3,100.00%,5,100.00%,2026-05-17
1150513,113,2413,環科,4,4,100.00%,4,95.00%,2026-05-17
1150513,113,2414,精技,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2415,錩新,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2417,圓剛,4,4,90.00%,4,75.00%,2026-05-17
1150513,113,2419,仲琦,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2420,新巨,3,2,100.00%,3,93.33%,2026-05-17
1150513,113,2421,建準,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2423,固緯,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2424,隴華,3,2,100.00%,4,93.75%,2026-05-17
1150513,113,2425,承啟,4,4,87.50%,4,87.50%,2026-05-17
1150513,113,2426,鼎元,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2427,三商電,5,4,100.00%,4,87.50%,2026-05-17
1150513,113,2428,興勤,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2429,銘旺科,3,3,88.89%,3,87.50%,2026-05-17
1150513,113,2430,燦坤,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2431,聯昌,3,1,100.00%,1,100.00%,2026-05-17
1150513,113,2432,倚天酷碁-創,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2433,互盛電,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2434,統懋,3,3,100.00%,3,94.40%,2026-05-17
1150513,113,2436,偉詮電,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2438,翔耀,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2439,美律,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2440,太空梭,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2441,超豐,3,3,100.00%,3,91.67%,2026-05-17
1150513,113,2442,新美齊,3,3,100.00%,3,96.30%,2026-05-17
1150513,113,2444,兆勁,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2449,京元電子,4,3,100.00%,3,100.00%,2026-05-17
1150513,113,2450,神腦,4,4,100.00%,4,94.12%,2026-05-17
1150513,113,2451,創見,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2453,凌群,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2454,聯發科,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2455,全新,3,2,66.67%,3,100.00%,2026-05-17
1150513,113,2457,飛宏,4,4,93.75%,4,94.44%,2026-05-17
1150513,113,2458,義隆,3,3,100.00%,4,96.43%,2026-05-17
1150513,113,2459,敦吉,4,4,100.00%,4,95.00%,2026-05-17
1150513,113,2460,建通,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2461,光群雷,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2462,良得電,4,4,92.00%,4,95.00%,2026-05-17
1150513,113,2464,盟立,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2466,冠西電,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2467,志聖,3,3,89.47%,3,89.47%,2026-05-17
1150513,113,2468,華經,3,3,91.67%,3,100.00%,2026-05-17
1150513,113,2471,資通,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2472,立隆電,3,2,91.67%,4,95.00%,2026-05-17
1150513,113,2474,可成,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2476,鉅祥,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2477,美隆電,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2478,大毅,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2480,敦陽科,4,4,100.00%,4,93.75%,2026-05-17
1150513,113,2481,強茂,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2482,連宇,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2483,百容,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2484,希華,3,3,88.89%,3,100.00%,2026-05-17
1150513,113,2485,兆赫,3,3,100.00%,3,93.33%,2026-05-17
1150513,113,2486,一詮,4,4,95.83%,4,94.44%,2026-05-17
1150513,113,2488,漢平,4,4,100.00%,3,100.00%,2026-05-17
1150513,113,2489,瑞軒,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2491,吉祥全,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2492,華新科,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2493,揚博,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2495,普安,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2496,卓越,3,3,88.89%,4,90.00%,2026-05-17
1150513,113,2497,怡利電,4,4,87.50%,4,93.75%,2026-05-17
1150513,113,2498,宏達電,3,2,100.00%,4,100.00%,2026-05-17
1150513,113,2501,國建,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2504,國產,4,4,100.00%,4,95.00%,2026-05-17
1150513,113,2505,國揚,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2506,太設,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2509,全坤建,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2511,太子,5,5,100.00%,5,100.00%,2026-05-17
1150513,113,2514,龍邦,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2515,中工,3,3,95.83%,4,96.97%,2026-05-17
1150513,113,2516,新建,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2520,冠德,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2524,京城,4,4,100.00%,4,96.55%,2026-05-17
1150513,113,2527,宏璟,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2528,皇普,3,3,95.24%,4,95.00%,2026-05-17
1150513,113,2530,華建,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2534,宏盛,3,3,88.89%,3,93.33%,2026-05-17
1150513,113,2535,達欣工,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2536,宏普,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2537,聯上發,3,3,100.00%,3,94.44%,2026-05-17
1150513,113,2538,基泰,4,3,100.00%,3,100.00%,2026-05-17
1150513,113,2539,櫻花建,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2540,愛山林,3,3,88.89%,3,85.71%,2026-05-17
1150513,113,2542,興富發,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2543,皇昌,3,3,88.89%,3,95.83%,2026-05-17
1150513,113,2545,皇翔,3,2,100.00%,4,94.44%,2026-05-17
1150513,113,2546,根基,3,2,100.00%,3,94.44%,2026-05-17
1150513,113,2547,日勝生,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2548,華固,4,4,93.75%,4,96.43%,2026-05-17
1150513,113,2597,潤弘,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2601,益航,4,4,91.67%,4,86.67%,2026-05-17
1150513,113,2603,長榮,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2605,新興,4,4,75.00%,4,93.75%,2026-05-17
1150513,113,2606,裕民,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2607,榮運,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2608,嘉里大榮,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2609,陽明,4,4,100.00%,4,97.73%,2026-05-17
1150513,113,2610,華航,3,2,100.00%,5,93.75%,2026-05-17
1150513,113,2611,志信,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2612,中航,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2613,中櫃,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2614,東森,4,4,93.75%,4,92.50%,2026-05-17
1150513,113,2615,萬海,3,2,83.33%,3,91.67%,2026-05-17
1150513,113,2616,山隆,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2617,台航,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2618,長榮航,3,3,100.00%,3,88.89%,2026-05-17
1150513,113,2630,亞航,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2633,台灣高鐵,4,4,100.00%,5,100.00%,2026-05-17
1150513,113,2634,漢翔,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2636,台驊控股,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2637,慧洋-KY,5,5,93.33%,5,94.67%,2026-05-17
1150513,113,2642,宅配通,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2645,長榮航太,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2646,星宇航空,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2701,萬企,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2702,華園,3,3,88.89%,4,96.43%,2026-05-17
1150513,113,2704,國賓,4,4,87.50%,4,81.25%,2026-05-17
1150513,113,2705,六福,4,4,88.89%,4,90.00%,2026-05-17
1150513,113,2706,第一店,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2707,晶華,3,3,83.33%,3,91.67%,2026-05-17
1150513,113,2712,遠雄來,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2722,夏都,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2723,美食-KY,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2727,王品,4,4,100.00%,4,93.75%,2026-05-17
1150513,113,2731,雄獅,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2739,寒舍,4,4,100.00%,4,93.75%,2026-05-17
1150513,113,2748,雲品,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2753,八方雲集,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2762,世界健身-KY,4,4,100.00%,4,96.15%,2026-05-17
1150513,113,2801,彰銀,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2812,台中銀,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2816,旺旺保,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2820,華票,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2832,台產,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2834,臺企銀,5,5,100.00%,5,98.80%,2026-05-17
1150513,113,2836,高雄銀,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2838,聯邦銀,3,2,83.33%,3,88.88%,2026-05-17
1150513,113,2845,遠東銀,3,3,100.00%,4,89.00%,2026-05-17
1150513,113,2849,安泰銀,3,3,100.00%,3,95.00%,2026-05-17
1150513,113,2850,新產,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2851,中再保,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2852,第一保,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,2855,統一證,4,4,95.00%,4,100.00%,2026-05-17
1150513,113,2867,三商壽,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2880,華南金,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2881,富邦金,6,6,98.00%,6,100.00%,2026-05-17
1150513,113,2882,國泰金,3,3,100.00%,5,100.00%,2026-05-17
1150513,113,2883,凱基金,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2884,玉山金,5,5,100.00%,5,100.00%,2026-05-17
1150513,113,2885,元大金,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2886,兆豐金,5,5,100.00%,5,100.00%,2026-05-17
1150513,113,2887,台新金,3,3,100.00%,3,97.78%,2026-05-17
1150513,113,2889,國票金,5,4,100.00%,4,95.00%,2026-05-17
1150513,113,2890,永豐金,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2891,中信金,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,2892,第一金,3,3,100.00%,5,100.00%,2026-05-17
1150513,113,2897,王道銀行,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2901,欣欣,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2903,遠百,3,2,83.33%,3,83.33%,2026-05-17
1150513,113,2904,匯僑,3,2,100.00%,3,91.67%,2026-05-17
1150513,113,2905,三商,4,4,85.71%,4,95.83%,2026-05-17
1150513,113,2906,高林,4,4,83.33%,4,93.75%,2026-05-17
1150513,113,2908,特力,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,2910,統領,3,3,78.00%,3,88.88%,2026-05-17
1150513,113,2911,麗嬰房,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2912,統一超,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2913,農林,4,4,100.00%,4,91.67%,2026-05-17
1150513,113,2915,潤泰全,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2923,鼎固-KY,3,1,100.00%,4,100.00%,2026-05-17
1150513,113,2929,淘帝-KY,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,2939,永邑-KY,3,3,100.00%,3,96.67%,2026-05-17
1150513,113,2945,三商家購,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,3002,歐格,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,3003,健和興,4,4,100.00%,3,100.00%,2026-05-17
1150513,113,3004,豐達科,4,4,100.00%,4,95.00%,2026-05-17
1150513,113,3005,神基,3,3,88.89%,4,95.83%,2026-05-17
1150513,113,3006,晶豪科,4,4,100.00%,4,90.00%,2026-05-17
1150513,113,3008,大立光,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,3010,華立,3,3,100.00%,4,100.00%,2026-05-17
1150513,113,3011,今皓,3,2,100.00%,3,100.00%,2026-05-17
1150513,113,3013,晟銘電,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,3014,聯陽,4,4,96.88%,4,100.00%,2026-05-17
1150513,113,3015,全漢,4,4,100.00%,4,96.43%,2026-05-17
1150513,113,3016,嘉晶,3,3,100.00%,3,100.00%,2026-05-17
1150513,113,3017,奇鋐,4,4,100.00%,4,100.00%,2026-05-17
1150513,113,3018,隆銘綠能,3,3,88.89%,3,83.33%,2026-05-17
