出表日期,報告年度,公司代號,公司名稱,職業災害人數及比率-人數,職業災害人數及比率-比率,火災件數(件),火災死傷人數(人),火災死傷人數占員工總人數比率,date
1150513,113,6189,豐藝,0,0.00%,0,0,0,2026-05-17
1150513,113,6191,精成科,31,0.45%,0,0,0,2026-05-17
1150513,113,6192,巨路,3,0.58%,0,0,0,2026-05-17
1150513,113,6196,帆宣,0,0.00%,0,0,0,2026-05-17
1150513,113,6197,佳必琪,1,0.36%,0,0,0,2026-05-17
1150513,113,6201,亞弘電,1,0.23%,0,0,0,2026-05-17
1150513,113,6202,盛群,0,0.00%,0,0,0,2026-05-17
1150513,113,6205,詮欣,0,0.00%,0,0,0,2026-05-17
1150513,113,6206,飛捷,0,0.00%,0,0,0,2026-05-17
1150513,113,6209,今國光,3,0.40%,0,0,0,2026-05-17
1150513,113,6213,聯茂,12,0.01%,0,0,0,2026-05-17
1150513,113,6214,精誠,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,6215,和椿,3,1.80%,0,0,0,2026-05-17
1150513,113,6216,居易,0,0.00%,0,0,0,2026-05-17
1150513,113,6224,聚鼎,0,0.00%,1,0,0.00%,2026-05-17
1150513,113,6225,天瀚,0,0.00%,0,0,0,2026-05-17
1150513,113,6226,光鼎,0,0.00%,0,0,0,2026-05-17
1150513,113,6230,尼得科超眾,2,0.56%,0,0,0,2026-05-17
1150513,113,6235,華孚,0,0.00%,0,0,0,2026-05-17
1150513,113,6239,力成,20,0.17%,0,0,0,2026-05-17
1150513,113,6243,迅杰,0,0.00%,0,0,0,2026-05-17
1150513,113,6257,矽格,8,0.34%,0,0,0,2026-05-17
1150513,113,6269,台郡,1,0.04%,0,0,0,2026-05-17
1150513,113,6271,同欣電,12,0.35%,0,0,0,2026-05-17
1150513,113,6277,宏正,14,2.00%,0,0,0,2026-05-17
1150513,113,6278,台表科,0,0.00%,0,0,0,2026-05-17
1150513,113,6281,全國電,19,1.15%,0,0,0,2026-05-17
1150513,113,6282,康舒,22,1.87%,0,0,0,2026-05-17
1150513,113,6283,淳安,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,6285,啟碁,8,0.37%,0,0,0,2026-05-17
1150513,113,6405,悅城,2,0.02%,0,0,0,2026-05-17
1150513,113,6409,旭隼,0,0.00%,0,0,0,2026-05-17
1150513,113,6412,群電,19,0.21%,0,0,0,2026-05-17
1150513,113,6414,樺漢,0,0.00%,0,0,0,2026-05-17
1150513,113,6415,矽力*-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6416,瑞祺電通,0,0.00%,0,0,0,2026-05-17
1150513,113,6426,統新,4,1.80%,0,0,0,2026-05-17
1150513,113,6431,光麗-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6438,迅得,0,0.00%,0,0,0,2026-05-17
1150513,113,6442,光聖,1,0.24%,0,0,0,2026-05-17
1150513,113,6443,元晶,32,2.13%,0,0,0,2026-05-17
1150513,113,6446,藥華藥,0,0.00%,0,0,0,2026-05-17
1150513,113,6449,鈺邦,0,0.00%,0,0,0,2026-05-17
1150513,113,6451,訊芯-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6456,GIS-KY,17,0.19%,0,0,0,2026-05-17
1150513,113,6464,台數科,0,0.00%,0,0,0,2026-05-17
1150513,113,6472,保瑞,4,2.01%,0,0,0,2026-05-17
1150513,113,6477,安集,5,4.38%,0,0,0,2026-05-17
1150513,113,6491,晶碩,28,1.60%,0,0,0,2026-05-17
1150513,113,6504,南六,1,0.38%,0,0,0,2026-05-17
1150513,113,6505,台塑化,5,0.10%,1,0,0.00%,2026-05-17
1150513,113,6515,穎崴,1,0.10%,0,0,0,2026-05-17
1150513,113,6525,捷敏-KY,21,1.06%,0,0,0,2026-05-17
1150513,113,6526,達發,0,0.00%,0,0,0,2026-05-17
1150513,113,6531,愛普*,0,0.00%,0,0,0,2026-05-17
1150513,113,6533,晶心科,0,0.00%,0,0,0,2026-05-17
1150513,113,6534,正瀚-創,1,0.71%,0,0,0,2026-05-17
1150513,113,6541,泰福-KY,1,0.71%,0,0,0,2026-05-17
1150513,113,6550,北極星藥業-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6552,易華電,7,1.20%,0,0,0,2026-05-17
1150513,113,6558,興能高,0,0.00%,0,0,0,2026-05-17
1150513,113,6573,虹揚-KY,3,0.83%,0,0,0,2026-05-17
1150513,113,6579,研揚,5,0.47%,0,0,0,2026-05-17
1150513,113,6581,鋼聯,3,2.75%,0,0,0,2026-05-17
1150513,113,6582,申豐,0,0.00%,0,0,0,2026-05-17
1150513,113,6585,鼎基,3,0.47%,0,0,0,2026-05-17
1150513,113,6589,台康生技,0,0.00%,0,0,0,2026-05-17
1150513,113,6591,動力-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6592,和潤企業,5,0.39%,0,0,0,2026-05-17
1150513,113,6598,ABC-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6605,帝寶,6,1.01%,0,0,0,2026-05-17
1150513,113,6606,建德工業,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,6625,必應,0,0.00%,0,0,0,2026-05-17
1150513,113,6641,基士德-KY,1,0.23%,0,0,0,2026-05-17
1150513,113,6645,金萬林-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6655,科定,1,0.15%,0,0,0,2026-05-17
1150513,113,6657,華安,0,0.00%,0,0,0,2026-05-17
1150513,113,6658,聯策,0,0.00%,0,0,0,2026-05-17
1150513,113,6666,羅麗芬-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6668,中揚光,1,0.41%,1,0,0.00%,2026-05-17
1150513,113,6669,緯穎,27,0.25%,0,0,0,2026-05-17
1150513,113,6670,復盛應用,4,0.64%,0,0,0,2026-05-17
1150513,113,6671,三能-KY,17,2.29%,0,0,0,2026-05-17
1150513,113,6672,騰輝電子-KY,6,0.81%,0,0,0,2026-05-17
1150513,113,6674,鋐寶科技,0,0.00%,0,0,0,2026-05-17
1150513,113,6689,伊雲谷,0,0.00%,0,0,0,2026-05-17
1150513,113,6691,洋基工程,0,0.00%,0,0,0,2026-05-17
1150513,113,6695,芯鼎,0,0.00%,0,0,0,2026-05-17
1150513,113,6698,旭暉應材,0,0.00%,0,0,0,2026-05-17
1150513,113,6706,惠特,7,1.54%,0,0,0,2026-05-17
1150513,113,6715,嘉基,0,0.00%,0,0,0,2026-05-17
1150513,113,6719,力智,0,0.00%,0,0,0,2026-05-17
1150513,113,6742,澤米,1,0.40%,0,0,0,2026-05-17
1150513,113,6743,安普新,0,0.00%,0,0,0,2026-05-17
1150513,113,6753,龍德造船,34,4.36%,0,0,0,2026-05-17
1150513,113,6754,匯僑設計,4,0.56%,0,0,0,2026-05-17
1150513,113,6756,威鋒電子,0,0.00%,0,0,0,2026-05-17
1150513,113,6757,台灣虎航,9,5.26%,0,0,0,2026-05-17
1150513,113,6768,志強-KY,2,0.79%,0,0,0,2026-05-17
1150513,113,6770,力積電,6,0.07%,0,0,0,2026-05-17
1150513,113,6771,平和環保-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6776,展碁國際,0,0.00%,0,0,0,2026-05-17
1150513,113,6781,AES-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6782,視陽,0,0.00%,0,0,0,2026-05-17
1150513,113,6789,采鈺,0,0.00%,0,0,0,2026-05-17
1150513,113,6790,永豐實,5,0.66%,1,0,0.00%,2026-05-17
1150513,113,6792,詠業,1,0.20%,0,0,0,2026-05-17
1150513,113,6794,向榮生技-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6796,晉弘,0,0.00%,0,0,0,2026-05-17
1150513,113,6799,來頡,0,0.00%,0,0,0,2026-05-17
1150513,113,6805,富世達,0,0.00%,0,0,0,2026-05-17
1150513,113,6806,森崴能源,0,0.00%,0,0,0,2026-05-17
1150513,113,6807,峰源-KY,203,11.65%,0,0,0,2026-05-17
1150513,113,6830,汎銓,0,0.00%,0,0,0,2026-05-17
1150513,113,6834,天二科技,0,0.00%,0,0,0,2026-05-17
1150513,113,6835,圓裕,2,0.27%,0,0,0,2026-05-17
1150513,113,6838,台新藥,0,0.00%,0,0,0,2026-05-17
1150513,113,6854,錼創科技-KY創,2,0.42%,0,0,0,2026-05-17
1150513,113,6861,睿生光電,0,0.00%,0,0,0,2026-05-17
1150513,113,6862,三集瑞-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6863,永道-KY,4,0.36%,0,0,0,2026-05-17
1150513,113,6869,雲豹能源,0,0.00%,0,0,0,2026-05-17
1150513,113,6873,泓德能源,0,0.00%,0,0,0,2026-05-17
1150513,113,6885,全福生技,0,0.00%,0,0,0,2026-05-17
1150513,113,6887,寶綠特-KY,16,2.19%,0,0,0,2026-05-17
1150513,113,6890,來億-KY,158,0.24%,0,0,0,2026-05-17
1150513,113,6901,鑽石投資,0,0.00%,0,0,0,2026-05-17
1150513,113,6902,GOGOLOOK-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6906,現觀科,0,0.00%,0,0,0,2026-05-17
1150513,113,6909,創控,0,0.00%,0,0,0,2026-05-17
1150513,113,6914,阜爾運通,40,3.38%,0,0,0,2026-05-17
1150513,113,6916,華凌,1,0.12%,0,0,0,2026-05-17
1150513,113,6918,愛派司,0,0.00%,0,0,0,2026-05-17
1150513,113,6919,康霈*,0,0.00%,0,0,0,2026-05-17
1150513,113,6923,中台,0,0.00%,0,0,0,2026-05-17
1150513,113,6924,榮惠-KY創,0,0.00%,0,0,0,2026-05-17
1150513,113,6928,攸泰科技,1,0.26%,0,0,0,2026-05-17
1150513,113,6931,青松健康,5,0.87%,0,0,0,2026-05-17
1150513,113,6933,AMAX-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6936,永鴻生技,1,1.70%,0,0,0,2026-05-17
1150513,113,6937,天虹,1,0.32%,0,0,0,2026-05-17
1150513,113,6944,兆聯實業,1,0.00%,0,0,0,2026-05-17
1150513,113,6949,沛爾生醫-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6951,青新-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6952,大武山,0,0.00%,0,0,0,2026-05-17
1150513,113,6955,邦睿生技-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6957,裕慶-KY,3,2.94%,0,0,0,2026-05-17
1150513,113,6958,日盛台駿,0,0.00%,0,0,0,2026-05-17
1150513,113,6962,奕力-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,6965,中傑-KY,14,0.15%,0,0,0,2026-05-17
1150513,113,6969,成信實業*-創,1,5.32%,0,0,0,2026-05-17
1150513,113,6988,威力暘-創,0,0.00%,0,0,0,2026-05-17
1150513,113,6994,富威電力,0,0.00%,0,0,0,2026-05-17
1150513,113,7631,聚賢研發,2,1.32%,0,0,0,2026-05-17
1150513,113,7705,三商餐飲,16,0.28%,0,0,0,2026-05-17
1150513,113,7722,LINEPAY,0,0.00%,0,0,0,2026-05-17
1150513,113,7732,金興精密,10,22.28%,0,0,0,2026-05-17
1150513,113,7736,虎山,0,0.00%,0,0,0,2026-05-17
1150513,113,7740,熙特爾,0,0.00%,0,0,0,2026-05-17
1150513,113,7749,意騰-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,7788,松川精密,1,0.12%,0,0,0,2026-05-17
1150513,113,8011,台通,7,2.61%,0,0,0,2026-05-17
1150513,113,8016,矽創,0,0.00%,0,0,0,2026-05-17
1150513,113,8021,尖點,2,0.56%,0,0,0,2026-05-17
1150513,113,8028,昇陽半導體,5,0.05%,0,0,0,2026-05-17
1150513,113,8033,雷虎,0,0.00%,0,0,0,2026-05-17
1150513,113,8039,台虹,1,0.60%,0,0,0,2026-05-17
1150513,113,8045,達運光電,0,0.00%,0,0,0,2026-05-17
1150513,113,8046,南電,3,0.05%,0,0,0,2026-05-17
1150513,113,8070,長華*,12,0.51%,0,0,0,2026-05-17
1150513,113,8072,陞泰,0,0.00%,0,0,0,2026-05-17
1150513,113,8081,致新,0,0.00%,0,0,0,2026-05-17
1150513,113,8101,華冠,2,4.08%,0,0,0,2026-05-17
1150513,113,8103,瀚荃,0,0.00%,0,0,0,2026-05-17
1150513,113,8104,錸寶,0,0.00%,0,0,0,2026-05-17
1150513,113,8105,凌巨,0,0.00%,0,0,0,2026-05-17
1150513,113,8110,華東,1,0.07%,0,0,0,2026-05-17
1150513,113,8112,至上,0,0.00%,0,0,0,2026-05-17
1150513,113,8114,振樺電,0,0.00%,0,0,0,2026-05-17
1150513,113,8131,福懋科,0,0.00%,0,0,0,2026-05-17
1150513,113,8150,南茂,8,0.13%,0,0,0,2026-05-17
1150513,113,8162,微矽電子-創,0,0.00%,0,0,0,2026-05-17
1150513,113,8163,達方,7,0.11%,1,0,0.00%,2026-05-17
1150513,113,8201,無敵,0,0.00%,0,0,0,2026-05-17
1150513,113,8210,勤誠,13,3.23%,0,0,0,2026-05-17
1150513,113,8213,志超,0,0.00%,0,0,0,2026-05-17
1150513,113,8215,明基材,8,0.25%,0,0,0,2026-05-17
1150513,113,8222,寶一,0,0.00%,0,0,0,2026-05-17
1150513,113,8249,菱光,0,0.00%,0,0,0,2026-05-17
1150513,113,8261,富鼎,1,0.80%,0,0,0,2026-05-17
1150513,113,8271,宇瞻,0,0.00%,0,0,0,2026-05-17
1150513,113,8341,日友,6,2.00%,0,0,0,2026-05-17
1150513,113,8367,建新國際,6,1.36%,0,0,0,2026-05-17
1150513,113,8374,羅昇,0,0.00%,0,0,0,2026-05-17
1150513,113,8404,百和興業-KY,11,0.30%,0,0,0,2026-05-17
1150513,113,8411,福貞-KY,15,3.61%,0,0,0,2026-05-17
1150513,113,8422,可寧衛,3,0.81%,0,0,0,2026-05-17
1150513,113,8429,金麗-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,8438,昶昕,0,0.00%,0,0,0,2026-05-17
1150513,113,8442,威宏-KY,25,0.29%,0,0,0,2026-05-17
1150513,113,8443,阿瘦,8,1.45%,0,0,0,2026-05-17
1150513,113,8454,富邦媒,35,1.34%,0,0,0,2026-05-17
1150513,113,8462,柏文,48,2.00%,0,0,0,2026-05-17
1150513,113,8463,潤泰材,2,3.40%,0,0,0,2026-05-17
1150513,113,8464,億豐,85,3.60%,0,0,0,2026-05-17
1150513,113,8466,美吉吉-KY,27,3.03%,0,0,0,2026-05-17
1150513,113,8467,波力-KY,34,0.03%,0,0,0,2026-05-17
1150513,113,8473,山林水,2,0.37%,0,0,0,2026-05-17
1150513,113,8476,台境*,0,0.00%,0,0,0,2026-05-17
1150513,113,8478,東哥遊艇,0,0.00%,0,0,0,2026-05-17
1150513,113,8481,政伸,0,0.00%,0,0,0,2026-05-17
1150513,113,8482,商億-KY,85,5.49%,0,0,0,2026-05-17
1150513,113,8487,愛爾達-創,0,0.00%,0,0,0,2026-05-17
1150513,113,8488,吉源-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,8499,鼎炫-KY,5,0.53%,0,0,0,2026-05-17
1150513,113,8926,台汽電,0,0.00%,0,0,0,2026-05-17
1150513,113,8940,新天地,4,1.04%,0,0,0,2026-05-17
1150513,113,8996,高力,6,0.92%,0,0,0,2026-05-17
1150513,113,9802,鈺齊-KY,54,0.28%,0,0,0,2026-05-17
1150513,113,9902,台火,0,0.00%,0,0,0,2026-05-17
1150513,113,9904,寶成,0,0.00%,1,0,0.00%,2026-05-17
1150513,113,9905,大華,2,0.72%,0,0,0,2026-05-17
1150513,113,9906,欣巴巴,0,0.00%,0,0,0,2026-05-17
1150513,113,9907,統一實,6,0.53%,0,0,0,2026-05-17
1150513,113,9908,大台北,0,0.00%,0,0,0,2026-05-17
1150513,113,9910,豐泰,72,0.06%,34,0,0.00%,2026-05-17
1150513,113,9911,櫻花,4,0.46%,0,0,0,2026-05-17
1150513,113,9912,偉聯,0,0.00%,0,0,0,2026-05-17
1150513,113,9914,美利達,0,0.00%,0,0,0,2026-05-17
1150513,113,9917,中保科,52,2.08%,0,0,0,2026-05-17
1150513,113,9918,欣天然,0,0.00%,0,0,0,2026-05-17
1150513,113,9919,康那香,2,0.36%,1,0,0.00%,2026-05-17
1150513,113,9921,巨大,60,2.03%,0,0,0,2026-05-17
1150513,113,9924,福興,9,0.70%,0,0,0,2026-05-17
1150513,113,9925,新保,28,1.61%,0,0,0,2026-05-17
1150513,113,9926,新海,0,0.00%,0,0,0,2026-05-17
1150513,113,9927,泰銘,1,0.68%,0,0,0,2026-05-17
1150513,113,9928,中視,0,0.00%,0,0,0,2026-05-17
1150513,113,9929,秋雨,0,0.00%,0,0,0,2026-05-17
1150513,113,9930,中聯資源,0,0.00%,0,0,0,2026-05-17
1150513,113,9931,欣高,0,0.00%,0,0,0,2026-05-17
1150513,113,9933,中鼎,0,0.00%,0,0,0,2026-05-17
1150513,113,9934,成霖,1,0.05%,0,0,0,2026-05-17
1150513,113,9935,慶豐富,1,0.19%,0,0,0,2026-05-17
1150513,113,9937,全國,5,0.24%,1,0,0.00%,2026-05-17
1150513,113,9938,百和,6,0.59%,0,0,0,2026-05-17
1150513,113,9939,宏全,4,1.11%,0,0,0,2026-05-17
1150513,113,9940,信義,168,3.46%,0,0,0,2026-05-17
1150513,113,9941,裕融,0,0.00%,0,0,0,2026-05-17
1150513,113,9942,茂順,3,0.32%,1,0,0.00%,2026-05-17
1150513,113,9943,好樂迪,71,34.89%,0,0,0,2026-05-17
1150513,113,9944,新麗,0,0.00%,0,0,0,2026-05-17
1150513,113,9945,潤泰新,0,0.00%,0,0,0,2026-05-17
1150513,113,9946,三發地產,0,0.00%,0,0,0,2026-05-17
1150513,113,9955,佳龍,0,0.00%,0,0,0,2026-05-17
1150513,113,9958,世紀鋼,4,1.42%,0,0,0,2026-05-17
1150513,113,1101,台泥,18,0.21%,0,0,0,2026-05-18
1150513,113,1102,亞泥,2,0.40%,1,0,0.00%,2026-05-18
1150513,113,1103,嘉泥,2,0.47%,0,0,0.00%,2026-05-18
1150513,113,1104,環泥,3,0.61%,0,0,0,2026-05-18
1150513,113,1108,幸福,1,2.78%,0,0,0,2026-05-18
1150513,113,1109,信大,0,0.00%,0,0,0,2026-05-18
1150513,113,1110,東泥,0,0.00%,0,0,0,2026-05-18
1150513,113,1201,味全,2,0.14%,0,0,0,2026-05-18
1150513,113,1203,味王,6,3.12%,0,0,0,2026-05-18
1150513,113,1210,大成,14,0.49%,0,0,0,2026-05-18
1150513,113,1213,大飲,0,0.00%,0,0,0,2026-05-18
1150513,113,1215,卜蜂,16,0.65%,0,0,0,2026-05-18
1150513,113,1216,統一,5,0.08%,0,0,0,2026-05-18
1150513,113,1217,愛之味,6,4.53%,1,0,0.00%,2026-05-18
1150513,113,1218,泰山,0,0.00%,0,0,0,2026-05-18
1150513,113,1219,福壽,6,0.92%,1,0,0.00%,2026-05-18
1150513,113,1220,台榮,1,0.42%,0,0,0,2026-05-18
1150513,113,1225,福懋油,1,0.42%,0,0,0,2026-05-18
1150513,113,1227,佳格,18,1.75%,0,0,0,2026-05-18
1150513,113,1229,聯華,1,0.00%,0,0,0,2026-05-18
1150513,113,1231,聯華食,27,0.01%,0,0,0,2026-05-18
1150513,113,1232,大統益,0,0.00%,0,0,0,2026-05-18
1150513,113,1233,天仁,15,1.06%,0,0,0,2026-05-18
1150513,113,1234,黑松,1,0.17%,0,0,0,2026-05-18
1150513,113,1235,興泰,0,0.00%,0,0,0,2026-05-18
1150513,113,1236,宏亞,15,13.70%,0,0,0,2026-05-18
1150513,113,1256,鮮活果汁-KY,9,0.99%,0,0,0,2026-05-18
1150513,113,1301,台塑,5,0.42%,0,0,0,2026-05-18
1150513,113,1303,南亞,9,0.04%,2,0,0.00%,2026-05-18
1150513,113,1304,台聚,0,0.00%,0,0,0,2026-05-18
1150513,113,1305,華夏,0,0.00%,2,0,0.00%,2026-05-18
1150513,113,1307,三芳,1,1.02%,0,0,0,2026-05-18
1150513,113,1308,亞聚,0,0.00%,0,0,0,2026-05-18
1150513,113,1309,台達化,0,0.00%,0,0,0,2026-05-18
1150513,113,1310,台苯,0,0.00%,0,0,0,2026-05-18
1150513,113,1312,國喬,1,0.27%,0,0,0,2026-05-18
1150513,113,1313,聯成,5,4.27%,0,0,0,2026-05-18
1150513,113,1314,中石化,1,0.09%,0,0,0,2026-05-18
1150513,113,1315,達新,0,0.00%,0,0,0,2026-05-18
1150513,113,1316,上曜,0,0.00%,0,0,0,2026-05-18
1150513,113,1319,東陽,0,0.00%,0,0,0,2026-05-18
1150513,113,1321,大洋,6,1.35%,0,0,0,2026-05-18
1150513,113,1323,永裕,4,0.57%,0,0,0,2026-05-18
1150513,113,1324,地球,0,0.00%,0,0,0,2026-05-18
1150513,113,1325,恆大,0,0.00%,0,0,0,2026-05-18
1150513,113,1326,台化,4,0.10%,0,0,0,2026-05-18
1150513,113,1337,再生-KY,0,0.00%,0,0,0,2026-05-18
1150513,113,1338,廣華-KY,0,0.00%,0,0,0,2026-05-18
1150513,113,1339,昭輝,0,0.00%,0,0,0.00%,2026-05-18
1150513,113,1340,勝悅-KY,0,0.00%,0,0,0,2026-05-18
1150513,113,1341,富林-KY,7,0.66%,0,0,0,2026-05-18
1150513,113,1342,八貫,0,0.00%,0,0,0,2026-05-18
1150513,113,1402,遠東新,27,0.13%,1,0,0.00%,2026-05-18
1150513,113,1409,新纖,1,0.05%,0,0,0,2026-05-18
1150513,113,1410,南染,2,2.08%,0,0,0,2026-05-18
1150513,113,1413,宏洲,0,0.00%,0,0,0,2026-05-18
1150513,113,1414,東和,0,0.00%,0,0,0,2026-05-18
1150513,113,1416,廣豐,0,0.00%,0,0,0,2026-05-18
1150513,113,1417,嘉裕,3,1.11%,0,0,0,2026-05-18
1150513,113,1418,東華,0,0.00%,0,0,0,2026-05-18
1150513,113,1419,新紡,0,0.00%,0,0,0,2026-05-18
1150513,113,1423,利華,0,0.00%,0,0,0,2026-05-18
1150513,113,1432,大魯閣,10,0.01%,0,0,0,2026-05-18
1150513,113,1434,福懋,9,1.73%,0,0,0,2026-05-18
1150513,113,1435,中福,0,0.00%,0,0,0,2026-05-18
1150513,113,1436,華友聯,0,0.00%,0,0,0,2026-05-18
1150513,113,1437,勤益控,0,0.00%,0,0,0,2026-05-18
1150513,113,1438,三地開發,0,0.00%,0,0,0,2026-05-18
1150513,113,1439,雋揚,0,0.00%,0,0,0,2026-05-18
1150513,113,1440,南紡,5,0.60%,0,0,0,2026-05-18
1150513,113,1441,大東,0,0.00%,0,0,0,2026-05-18
1150513,113,1442,名軒,0,0.00%,0,0,0,2026-05-18
1150513,113,1443,立益物流,0,0.00%,0,0,0,2026-05-18
1150513,113,1444,力麗,7,0.36%,1,3,0.16%,2026-05-18
1150513,113,1445,大宇,2,2.00%,0,0,0,2026-05-18
1150513,113,1446,宏和,0,0.00%,0,0,0,2026-05-18
1150513,113,1447,力鵬,5,0.38%,1,0,0.00%,2026-05-18
1150513,113,1449,佳和,6,0.79%,0,0,0,2026-05-18
1150513,113,1451,年興,54,0.68%,0,0,0,2026-05-18
1150513,113,1452,宏益,10,4.41%,0,0,0,2026-05-18
1150513,113,1453,大將,0,0.00%,0,0,0,2026-05-18
1150513,113,1454,台富,0,0.00%,0,0,0,2026-05-18
1150513,113,1455,集盛,6,0.56%,2,0,0.00%,2026-05-18
1150513,113,1456,怡華,0,0.00%,0,0,0,2026-05-18
1150513,113,1457,宜進,0,0.00%,0,0,0,2026-05-18
1150513,113,1459,聯發,0,0.00%,0,0,0,2026-05-18
1150513,113,1460,宏遠,16,1.13%,0,0,0,2026-05-18
1150513,113,1463,強盛新,0,0.00%,0,0,0,2026-05-18
1150513,113,1464,得力,12,1.67%,0,0,0,2026-05-18
1150513,113,1465,偉全,0,0.00%,0,0,0,2026-05-18
1150513,113,1466,聚隆,3,0.88%,1,0,0.00%,2026-05-18
1150513,113,1467,南緯,1,0.58%,0,0,0,2026-05-18
1150513,113,1468,昶和,0,0.00%,0,0,0,2026-05-18
1150513,113,1470,大統新創,0,0.00%,0,0,0,2026-05-18
1150513,113,1471,首利,0,0.00%,0,0,0,2026-05-18
1150513,113,1472,三洋實業,0,0.00%,0,0,0,2026-05-18
1150513,113,1473,台南,5,0.02%,0,0,0,2026-05-18
1150513,113,1474,弘裕,4,0.90%,0,0,0,2026-05-18
1150513,113,1475,業旺,0,0.00%,0,0,0,2026-05-18
1150513,113,1476,儒鴻,36,0.17%,0,0,0,2026-05-18
1150513,113,1477,聚陽,420,1.08%,0,0,0,2026-05-18
1150513,113,1503,士電,0,0.00%,0,0,0,2026-05-18
1150513,113,1504,東元,24,2.57%,1,0,0.00%,2026-05-18
1150513,113,1506,正道,8,2.13%,0,0,0,2026-05-18
1150513,113,1512,瑞利,1,0.85%,0,0,0,2026-05-18
1150513,113,1513,中興電,8,0.28%,0,0,0,2026-05-18
1150513,113,1514,亞力,0,0.00%,0,0,0,2026-05-18
1150513,113,1515,力山,8,1.04%,0,0,0,2026-05-18
1150513,113,1516,川飛,0,0.00%,0,0,0,2026-05-18
1150513,113,1517,利奇,0,0.00%,0,0,0,2026-05-18
1150513,113,1519,華城,10,4.55%,0,0,0,2026-05-18
1150513,113,1521,大億,0,0.00%,0,0,0,2026-05-18
1150513,113,1522,堤維西,9,0.51%,0,0,0,2026-05-18
1150513,113,1524,耿鼎,5,1.05%,0,0,0,2026-05-18
1150513,113,1525,江申,4,1.25%,0,0,0,2026-05-18
1150513,113,1526,日馳,0,0.00%,0,0,0,2026-05-18
1150513,113,1527,鑽全,5,0.73%,0,0,0,2026-05-18
1150513,113,1528,恩德,0,0.00%,0,0,0,2026-05-18
1150513,113,1529,樂事綠能,2,2.22%,0,0,0,2026-05-18
1150513,113,1530,亞崴,0,0.00%,0,0,0,2026-05-18
1150513,113,1531,高林股,0,0.00%,0,0,0,2026-05-18
1150513,113,1532,勤美,0,0.00%,0,0,0,2026-05-18
1150513,113,1533,車王電,0,0.00%,0,0,0,2026-05-18
1150513,113,1535,中宇,1,0.09%,0,0,0,2026-05-18
1150513,113,1536,和大,6,6.60%,0,0,0,2026-05-18
1150513,113,1537,廣隆,0,0.00%,0,0,0,2026-05-18
1150513,113,1538,正峰,0,0.00%,0,0,0,2026-05-18
1150513,113,1539,巨庭,0,0.00%,0,0,0,2026-05-18
1150513,113,1540,喬福,0,0.00%,0,0,0,2026-05-18
1150513,113,1541,錩泰,1,0.00%,0,0,0,2026-05-18
1150513,113,1558,伸興,5,0.21%,0,0,0,2026-05-18
1150513,113,1560,中砂,7,0.41%,0,0,0,2026-05-18
1150513,113,1563,巧新,1,0.07%,0,0,0,2026-05-18
1150513,113,1568,倉佑,2,2.68%,0,0,0,2026-05-18
1150513,113,1582,信錦,0,0.00%,0,0,0,2026-05-18
1150513,113,1583,程泰,0,0.00%,0,0,0,2026-05-18
1150513,113,1587,吉茂,0,0.00%,0,0,0,2026-05-18
1150513,113,1589,永冠-KY,56,2.56%,0,0,0,2026-05-18
1150513,113,1590,亞德客-KY,53,0.61%,0,0,0,2026-05-18
1150513,113,1597,直得,1,0.00%,0,0,0,2026-05-18
1150513,113,1598,岱宇,0,0.00%,0,0,0,2026-05-18
1150513,113,1603,華電,8,1.36%,0,0,0,2026-05-18
1150513,113,1604,聲寶,6,0.54%,0,0,0,2026-05-18
1150513,113,1605,華新,109,1.02%,0,0,0,2026-05-18
1150513,113,1608,華榮,0,0.00%,0,0,0,2026-05-18
1150513,113,1609,大亞,6,0.93%,2,0,0.00%,2026-05-18
1150513,113,1611,中電,0,0.00%,0,0,0,2026-05-18
1150513,113,1612,宏泰,0,0.00%,0,0,0,2026-05-18
1150513,113,1614,三洋電,0,0.00%,0,0,0,2026-05-18
1150513,113,1615,大山,3,1.08%,0,0,0,2026-05-18
1150513,113,1616,億泰,0,0.00%,0,0,0,2026-05-18
