出表日期,報告年度,公司代號,公司名稱,有害廢棄物量-數據(公噸) ,有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位) ,廢棄物密集度-單位,取得驗證,date
1150513,113,6216,居易,0.0000,本公司,26.0000,本公司,N/A,本公司,1.0000,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6224,聚鼎,23.8200,已完成母公司,53.4700,已完成母公司,77.2900,已完成母公司,0.0600,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6225,天瀚,0.0000,母公司,1.7750,母公司,1.7750,母公司,0.0330,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6226,光鼎,N/A,本公司以下營運據點：光鼎電子股份有限公司,14.0527,本公司以下營運據點：光鼎電子股份有限公司,14.0527,本公司以下營運據點：光鼎電子股份有限公司,0.0214,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6230,尼得科超眾,0.0000,本公司以下營運據點：尼得科超眾科技股份有限公司,58.2290,本公司以下營運據點：尼得科超眾科技股份有限公司,58.2290,本公司以下營運據點：尼得科超眾科技股份有限公司,0.0090,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6235,華孚,1137.6900,"華孚科技股份有限公司、
昆山華復精密金屬有限公司、
華孚精密科技(馬鞍山)有限公司、
華譽精密科技(含山)有限公司。",977.1700,"華孚科技股份有限公司、
昆山華復精密金屬有限公司、
華孚精密科技(馬鞍山)有限公司、
華譽精密科技(含山)有限公司。",2114.8600,"華孚科技股份有限公司、
昆山華復精密金屬有限公司、
華孚精密科技(馬鞍山)有限公司、
華譽精密科技(含山)有限公司。",0.3627,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6239,力成,2265.1600,僅台灣地區力成科技,4767.0600,僅台灣地區力成科技,7032.2200,僅台灣地區力成科技,0.1500,公噸/百萬元營業額,"ISO 9001,ISO 14001",2026-05-18
1150513,113,6243,迅杰,N/A,母公司,N/A,母公司,26.0147,母公司,0.0361,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6257,矽格,5.6908,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),593.5729,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),599.2637,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),6.0009,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6269,台郡,1401.0000,母公司,1452.0000,母公司,2853.0000,母公司,0.0050,公噸/產品,N/A,2026-05-18
1150513,113,6271,同欣電,468.2419,八德廠、台北廠、龍潭廠、竹北廠、菲律賓廠,1157.7393,八德廠、台北廠、龍潭廠、竹北廠、菲律賓廠,1625.9812,八德廠、台北廠、龍潭廠、竹北廠、菲律賓廠,0.1345,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6277,宏正,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6278,台表科,336.0500,母公司及子公司-峻凌電子(蘇州)有限公司,2248.1400,母公司及子公司-峻凌電子(蘇州)有限公司,2584.1900,母公司及子公司-峻凌電子(蘇州)有限公司,0.0888,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6281,全國電,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6282,康舒,181.6700,康舒科技+滬華五金之各營運據點,4227.4100,康舒科技+滬華五金之各營運據點,4409.0800,康舒科技+滬華五金之各營運據點,0.1400,公噸/百萬元營業額,UL 2799,2026-05-18
1150513,113,6283,淳安,108.0642,已完成合併財務報表之母子公司,57.1411,已完成合併財務報表之母子公司,165.2053,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-18
1150513,113,6285,啟碁,361.1100,範圍包含啓碁總部、力行廠、南科廠、啟佳、啟新、啟基永昌（昆山）、越南廠。,6487.3200,範圍包含啓碁總部、力行廠、南科廠、啟佳、啟新、啟基永昌（昆山）、越南廠。,6848.4300,範圍包含啓碁總部、力行廠、南科廠、啟佳、啟新、啟基永昌（昆山）、越南廠。,0.0070,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6405,悅城,798.7600,母公司,99.0500,母公司,897.8100,母公司,6.8115,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6409,旭隼,16.4100,"旭隼科技工廠的無害廢棄物(一般可回收廢棄物以及一般不可回收廢棄物)，均委託工業區垃圾回收站處理。一般可回收廢棄物所占比重，約90%。
 旭隼科技工廠的無害廢棄物，工業區垃圾回收站回饋，廢棄物處理的方式，按材質分為以下四類：
1 主機殼鐵殼：廢鐵壓包、轉賣回收。
2 塑膠：可回收部分轉賣，不可回收部分拉去填埋場處理。
3 紙皮：紙廠回收。
4以上3類之外的其他廢棄物：填埋場處理。
 綜上所述：填埋的廢棄物，比例較小，比重約8%；大部分廢棄物被回收利用，比重約92%。
 到目前為止，旭隼科技沒有發生任何廢棄物污染事件。
旭隼科技製造和裝運的產品均為合格產品，滿足客戶規定的品質、安全和環保要求，以及相應的區域法律法規的要求。 作為全球不斷電系統以及逆變器專業的DMS工廠，旭隼科技的產品不僅滿足客戶的要求，而且符合相應地區的品質標準、安全標準和環保法規，包括歐盟RoHS指令、REACH法規和WEEE指令。並無運輸、輸入、輸出被「巴塞爾公約」附錄I、II、III、VIII視為有害廢棄物的物質。
",372.0000,"旭隼科技工廠的無害廢棄物(一般可回收廢棄物以及一般不可回收廢棄物)，均委託工業區垃圾回收站處理。一般可回收廢棄物所占比重，約90%。
 旭隼科技工廠的無害廢棄物，工業區垃圾回收站回饋，廢棄物處理的方式，按材質分為以下四類：
1 主機殼鐵殼：廢鐵壓包、轉賣回收。
2 塑膠：可回收部分轉賣，不可回收部分拉去填埋場處理。
3 紙皮：紙廠回收。
4以上3類之外的其他廢棄物：填埋場處理。
 綜上所述：填埋的廢棄物，比例較小，比重約8%；大部分廢棄物被回收利用，比重約92%。
 到目前為止，旭隼科技沒有發生任何廢棄物污染事件。
旭隼科技製造和裝運的產品均為合格產品，滿足客戶規定的品質、安全和環保要求，以及相應的區域法律法規的要求。 作為全球不斷電系統以及逆變器專業的DMS工廠，旭隼科技的產品不僅滿足客戶的要求，而且符合相應地區的品質標準、安全標準和環保法規，包括歐盟RoHS指令、REACH法規和WEEE指令。並無運輸、輸入、輸出被「巴塞爾公約」附錄I、II、III、VIII視為有害廢棄物的物質。
",388.4100,"旭隼科技工廠的無害廢棄物(一般可回收廢棄物以及一般不可回收廢棄物)，均委託工業區垃圾回收站處理。一般可回收廢棄物所占比重，約90%。
 旭隼科技工廠的無害廢棄物，工業區垃圾回收站回饋，廢棄物處理的方式，按材質分為以下四類：
1 主機殼鐵殼：廢鐵壓包、轉賣回收。
2 塑膠：可回收部分轉賣，不可回收部分拉去填埋場處理。
3 紙皮：紙廠回收。
4以上3類之外的其他廢棄物：填埋場處理。
 綜上所述：填埋的廢棄物，比例較小，比重約8%；大部分廢棄物被回收利用，比重約92%。
 到目前為止，旭隼科技沒有發生任何廢棄物污染事件。
旭隼科技製造和裝運的產品均為合格產品，滿足客戶規定的品質、安全和環保要求，以及相應的區域法律法規的要求。 作為全球不斷電系統以及逆變器專業的DMS工廠，旭隼科技的產品不僅滿足客戶的要求，而且符合相應地區的品質標準、安全標準和環保法規，包括歐盟RoHS指令、REACH法規和WEEE指令。並無運輸、輸入、輸出被「巴塞爾公約」附錄I、II、III、VIII視為有害廢棄物的物質。
",0.5581,公噸/百萬美元營業額,"ISO 9001,ISO 14001",2026-05-18
1150513,113,6412,群電,255.7400,台北總公司、東莞廠、蘇州廠、重慶廠、泰國廠,3780.6300,台北總公司、東莞廠、蘇州廠、重慶廠、泰國廠,4036.3600,台北總公司、東莞廠、蘇州廠、重慶廠、泰國廠,0.1090,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6414,樺漢,0.0000,"新北市中和區建康路10號3-6F
",2.4650,"新北市中和區建康路10號3-6F
",2.4650,"新北市中和區建康路10號3-6F
",0.0005,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6415,矽力*-KY,3.5625,集團,1107.3200,集團,1110.8825,集團,0.0602,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6416,瑞祺電通,0.0000,僅母公司,0.1200,僅母公司,0.1200,僅母公司,0.0000,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6426,統新,15.4400,113年1月至12月,0.0000,113年1月至12月,15.4400,113年1月至12月,N/A,N/A,N/A,2026-05-18
1150513,113,6431,光麗-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6438,迅得,0.0000,母公司,70.5790,母公司,70.5790,母公司,0.0249,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6442,光聖,0.0000,母公司,36.6200,母公司,36.6200,母公司,0.0060,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6443,元晶,404.1000,113年新竹廠、屏東廠資料加總,2580.4000,113年新竹廠、屏東廠資料加總,2984.5000,113年新竹廠、屏東廠資料加總,0.6612,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6446,藥華藥,8.4700,藥華醫藥台北總部+台中廠+泛泰醫療,29.4400,藥華醫藥台北總部+台中廠+泛泰醫療,37.9100,藥華醫藥台北總部+台中廠+泛泰醫療,0.0032,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6449,鈺邦,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6451,訊芯-KY,38.3258,中國廣東省中山市火炬開發區建業東路9號,40.3160,中國廣東省中山市火炬開發區建業東路9號,78.6418,中國廣東省中山市火炬開發區建業東路9號,0.0152,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6456,GIS-KY,252.9200,已完成合併報表之母子公司,10434.0400,已完成合併報表之母子公司,10686.9600,已完成合併報表之母子公司,0.1527,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6464,台數科,N/A,已完成合併財務報表之母子公司,307.9780,已完成合併財務報表之母子公司,307.9780,已完成合併財務報表之母子公司,0.0705,廢棄物量/百萬元營業額,N/A,2026-05-18
1150513,113,6472,保瑞,83.0700,母公司、台灣所有子公司,271.1300,母公司、台灣所有子公司,354.2000,母公司、台灣所有子公司,0.0180,公噸/百萬元營業額,TWSAE 3000,2026-05-18
1150513,113,6477,安集,0.2000,母公司及合併公司,64.4000,母公司及合併公司,64.6000,母公司及合併公司,0.0721,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6491,晶碩,118.2970,僅母公司,2926.4060,僅母公司,3044.7030,僅母公司,3.2800,每單位產品廢棄物產出量,ISO 14001,2026-05-18
1150513,113,6504,南六,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6505,台塑化,485.0000,麥寮一廠、麥寮二廠、麥寮三廠,1328435.0000,麥寮一廠、麥寮二廠、麥寮三廠,1328920.0000,麥寮一廠、麥寮二廠、麥寮三廠,2.0000,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6515,穎崴,18.1200,本公司以下營運據點：高雄一廠、高雄二廠、新竹廠,843.8400,本公司以下營運據點：高雄一廠、高雄二廠、新竹廠,861.9600,本公司以下營運據點：高雄一廠、高雄二廠、新竹廠,0.1487,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6525,捷敏-KY,229.1430,包含合併財務報表之母子公司,1492.7200,包含合併財務報表之母子公司,1721.8630,包含合併財務報表之母子公司,0.3690,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6526,達發,1.2800,台灣辦公室,98.4400,台灣辦公室,99.7200,台灣辦公室,0.0052,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6531,愛普*,0.1060,母公司及轉投資-愛普存儲技術(杭州)有限公司,0.0000,母公司及轉投資-愛普存儲技術(杭州)有限公司,0.1060,母公司及轉投資-愛普存儲技術(杭州)有限公司,0.0000,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6533,晶心科,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6534,正瀚-創,3.0611,正瀚生技股份有限公司企業總部暨研發中心、彰濱廠,19.7400,正瀚生技股份有限公司企業總部暨研發中心、彰濱廠,22.8011,正瀚生技股份有限公司企業總部暨研發中心、彰濱廠,0.0139,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6541,泰福-KY,8.2200,資料包含台灣及美國子公司營運據點。,68.3500,資料包含台灣及美國子公司營運據點。,76.5700,資料包含台灣及美國子公司營運據點。,0.0020,公噸/新台幣千元營業額,N/A,2026-05-18
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6552,易華電,1370.1500,易華電子股份有限公司一廠(高雄市楠梓區新開發路6號1、2、3、4樓；8號1、2、3、4樓；10號1、2、3、4樓；12號1、2樓),148.2300,易華電子股份有限公司一廠(高雄市楠梓區新開發路6號1、2、3、4樓；8號1、2、3、4樓；10號1、2、3、4樓；12號1、2樓),1518.3800,易華電子股份有限公司一廠(高雄市楠梓區新開發路6號1、2、3、4樓；8號1、2、3、4樓；10號1、2、3、4樓；12號1、2樓),0.7746,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6558,興能高,76.6500,母子公司合併,49.2100,母子公司合併,125.8600,母子公司合併,0.1052,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6573,虹揚-KY,516.8400,已完成合併財務報表之母子公司,42.3400,已完成合併財務報表之母子公司,559.1800,已完成合併財務報表之母子公司,N/A,N/A,ISAE 3000,2026-05-18
1150513,113,6579,研揚,0.2600,僅母公司,29.5216,僅母公司,29.7816,僅母公司,0.0076,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6581,鋼聯,793.3700,"113年全廠廢棄物產出量
",93892.0300,"113年全廠廢棄物產出量
",94685.4000,"113年全廠廢棄物產出量
",1.8513,公噸/產品,N/A,2026-05-18
1150513,113,6582,申豐,45.2600,生產單位(工廠),719.9900,生產單位(工廠),765.2500,生產單位(工廠),0.0130,公噸/產品,N/A,2026-05-18
1150513,113,6585,鼎基,0.0000,高雄廠+屏東廠,366.5700,高雄廠+屏東廠,366.5700,高雄廠+屏東廠,0.1172,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6589,台康生技,6.1530,汐止總公司及竹北分公司,47.2490,汐止總公司及竹北分公司,53.4020,汐止總公司及竹北分公司,0.0529,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6591,動力-KY,3.0000,江西及東莞生產基地。,64.0000,江西及東莞生產基地。,67.0000,江西及東莞生產基地。,N/A,N/A,N/A,2026-05-18
1150513,113,6592,和潤企業,0.0000,和潤企業股份有限公司、和運國際融資租賃有限公司、和勁企業股份有限公司、和潤電能股份有限公司、和潤興業股份有限公司之一般生活廢棄物,43.6010,和潤企業股份有限公司、和運國際融資租賃有限公司、和勁企業股份有限公司、和潤電能股份有限公司、和潤興業股份有限公司之一般生活廢棄物,43.6010,和潤企業股份有限公司、和運國際融資租賃有限公司、和勁企業股份有限公司、和潤電能股份有限公司、和潤興業股份有限公司之一般生活廢棄物,N/A,N/A,N/A,2026-05-18
1150513,113,6598,ABC-KY,0.3530,美國廠與台灣廠合計。,0.4010,美國廠與台灣廠合計。,0.7540,美國廠與台灣廠合計。,N/A,N/A,N/A,2026-05-18
1150513,113,6605,帝寶,0.0000,鹿港總廠、彰濱廠、新營廠及台北營業部。,1402.7310,鹿港總廠、彰濱廠、新營廠及台北營業部。,1402.7310,鹿港總廠、彰濱廠、新營廠及台北營業部。,0.0866,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6606,建德工業,0.0000,斗六總公司,13560.0000,斗六總公司,13560.0000,斗六總公司,18.6008,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6625,必應,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6641,基士德-KY,6.1800,川源(中國)機械有限公司(平湖廠),25.9300,川源(中國)機械有限公司(平湖廠),32.1100,川源(中國)機械有限公司(平湖廠),0.0238,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6645,金萬林-創,0.0000,針對辦公室產生生活的垃圾進行垃圾的分類存放，收集，由廠辦一起處理。實驗室產生廢棄物一律以生物醫療廢棄物處理，嚴格委託經主管機關核可廠商處理相關廢棄物。此資料係2024實驗室產生之數據資料。,0.2962,針對辦公室產生生活的垃圾進行垃圾的分類存放，收集，由廠辦一起處理。實驗室產生廢棄物一律以生物醫療廢棄物處理，嚴格委託經主管機關核可廠商處理相關廢棄物。此資料係2024實驗室產生之數據資料。,0.2962,針對辦公室產生生活的垃圾進行垃圾的分類存放，收集，由廠辦一起處理。實驗室產生廢棄物一律以生物醫療廢棄物處理，嚴格委託經主管機關核可廠商處理相關廢棄物。此資料係2024實驗室產生之數據資料。,N/A,N/A,N/A,2026-05-18
1150513,113,6655,科定,0.0000,母公司,572.7520,母公司,572.7520,母公司,0.2300,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6657,華安,N/A,華安醫學股份有限公司,N/A,華安醫學股份有限公司,9.4335,華安醫學股份有限公司,1.2174,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6658,聯策,0.0000,母公司+裕和街工廠,6.2000,母公司+裕和街工廠,6.2000,母公司+裕和街工廠,55.3571,公斤/員工月均人數,ISO 14001,2026-05-18
1150513,113,6666,羅麗芬-KY,0.1130,子公司嘉文麗（福建）化妝品有限公司,326.5942,子公司嘉文麗（福建）化妝品有限公司,326.7072,子公司嘉文麗（福建）化妝品有限公司,0.2899,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6668,中揚光,19.6100,"台中市南屯區工業區二十二路21號
台中市南屯區工業區二十二路14-1號",52.5800,"台中市南屯區工業區二十二路21號
台中市南屯區工業區二十二路14-1號",72.1900,"台中市南屯區工業區二十二路21號
台中市南屯區工業區二十二路14-1號",0.1900,公噸/服務,N/A,2026-05-18
1150513,113,6669,緯穎,226.3200,全球主要營運據點及製造廠區,8670.7500,全球主要營運據點及製造廠區,8897.0700,全球主要營運據點及製造廠區,0.0247,公噸/百萬元營業額,"ISO 9001,ISO 14001",2026-05-18
1150513,113,6670,復盛應用,79.4700,母公司,6907.9300,母公司,6987.4000,母公司,0.3145,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6671,三能-KY,19.2800,已完成合併財務報表之母子公司,727.4400,已完成合併財務報表之母子公司,746.7200,已完成合併財務報表之母子公司,0.3661,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6672,騰輝電子-KY,132.9949,合併財務報表之子公司生產型廠區,1717.3900,合併財務報表之子公司生產型廠區,1850.3849,合併財務報表之子公司生產型廠區,0.4377,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6689,伊雲谷,0.0000,伊雲谷總部,7.4585,伊雲谷總部,7.4585,伊雲谷總部,0.0020,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6691,洋基工程,0.0000,台灣總公司、新竹、台中、台南營業據點,1725.2200,台灣總公司、新竹、台中、台南營業據點,1725.2200,台灣總公司、新竹、台中、台南營業據點,0.1402,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6695,芯鼎,0.0000,新竹辦公室及台北辦公室皆屬綜合辦公大樓，生活垃圾由大樓管委會統一清運處理，故以行政院環境部公告平均每人每日一般廢棄物產生量為計算基準 ,52.6225,新竹辦公室及台北辦公室皆屬綜合辦公大樓，生活垃圾由大樓管委會統一清運處理，故以行政院環境部公告平均每人每日一般廢棄物產生量為計算基準 ,52.6225,新竹辦公室及台北辦公室皆屬綜合辦公大樓，生活垃圾由大樓管委會統一清運處理，故以行政院環境部公告平均每人每日一般廢棄物產生量為計算基準 ,N/A,N/A,N/A,2026-05-18
1150513,113,6698,旭暉應材,0.0000,民國113年12月31日吸收合併千鋐科技（股）公司，母公司盤查範圍未併入千鋐科技（股）公司,9.0600,民國113年12月31日吸收合併千鋐科技（股）公司，母公司盤查範圍未併入千鋐科技（股）公司,9.0600,民國113年12月31日吸收合併千鋐科技（股）公司，母公司盤查範圍未併入千鋐科技（股）公司,0.0102,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6706,惠特,0.0000,僅母公司,24.4000,僅母公司,24.4000,僅母公司,0.0263,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6715,嘉基,12.7916,總部及各廠區,378.2500,總部及各廠區,16.8070,總部及各廠區,N/A,N/A,ISO 14001,2026-05-18
1150513,113,6719,力智,0.0000,已完成母公司,9.9400,已完成母公司,9.9400,已完成母公司,0.0027,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6742,澤米,2.3420,母公司全體廠區,47.5040,母公司全體廠區,49.8460,母公司全體廠區,0.0724,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6743,安普新,44.6200,包含合併財務報表之母子公司,198.1900,包含合併財務報表之母子公司,242.8100,包含合併財務報表之母子公司,0.0353,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6753,龍德造船,0.0000,僅母公司,812.6200,僅母公司,812.6200,僅母公司,0.1587,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6754,匯僑設計,15.6400,已完成合併財務報表之母子公司,262.8900,已完成合併財務報表之母子公司,278.5300,已完成合併財務報表之母子公司,N/A,N/A,ISO 14001,2026-05-18
1150513,113,6756,威鋒電子,0.6040,有害廢棄物+生活廢棄物,7.2400,有害廢棄物+生活廢棄物,7.8440,有害廢棄物+生活廢棄物,N/A,N/A,N/A,2026-05-18
1150513,113,6757,台灣虎航,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6768,志強-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6770,力積電,7868.6400,力積電個體及合併財報子公司,11027.3500,力積電個體及合併財報子公司,18895.9900,力積電個體及合併財報子公司,0.1760,單位廢棄物產出（公噸/平方公尺）,ISO 14001,2026-05-18
1150513,113,6771,平和環保-創,622.2300,合併財務報表之母子公司,7027.8600,合併財務報表之母子公司,7650.0900,合併財務報表之母子公司,N/A,N/A,N/A,2026-05-18
1150513,113,6776,展碁國際,0.0000,其他：申報公司及100%持股子公司,10.4400,其他：申報公司及100%持股子公司,10.4400,其他：申報公司及100%持股子公司,0.0004,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6781,AES-KY,27.7549,"已完成合併財務報表之母子公司,其他(申報數據包含母公司及部分子公司(兆普、嘉普、太普常熟)，太普越南尚在建廠階段，待實際生產後盤查。)",238.7620,"已完成合併財務報表之母子公司,其他(申報數據包含母公司及部分子公司(兆普、嘉普、太普常熟)，太普越南尚在建廠階段，待實際生產後盤查。)",266.5169,"已完成合併財務報表之母子公司,其他(申報數據包含母公司及部分子公司(兆普、嘉普、太普常熟)，太普越南尚在建廠階段，待實際生產後盤查。)",0.0266,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6782,視陽,63.0000,馬來西亞子公司(工廠),2388.0000,馬來西亞子公司(工廠),2451.0000,馬來西亞子公司(工廠),0.6670,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6789,采鈺,1818.0000,采鈺公司新竹廠、中壢廠及龍潭廠,826.0000,采鈺公司新竹廠、中壢廠及龍潭廠,2644.0000,采鈺公司新竹廠、中壢廠及龍潭廠,0.2643,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6790,永豐實,0.0000,台灣區主要紙品工廠,4882.0000,台灣區主要紙品工廠,4882.0000,台灣區主要紙品工廠,0.0476,公噸/產品,"ISO 9001,ISO 14001",2026-05-18
1150513,113,6792,詠業,301.7600,詠業科技詠榮廠、詠智廠,82.7900,詠業科技詠榮廠、詠智廠,384.5500,詠業科技詠榮廠、詠智廠,0.3124,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6794,向榮生技-創,0.0000,臺灣營運地區（臺北總公司、細胞製劑廠、化妝品廠）,2.1700,臺灣營運地區（臺北總公司、細胞製劑廠、化妝品廠）,2.1700,臺灣營運地區（臺北總公司、細胞製劑廠、化妝品廠）,0.0680,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6796,晉弘,0.0900,台灣母公司,0.0060,台灣母公司,0.0960,台灣母公司,0.0002,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6799,來頡,0.0716,已完成母公司,0.4325,已完成母公司,0.5041,已完成母公司,0.0006,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6805,富世達,2.1930,台灣地區、大陸地區、越南地區,92.5190,台灣地區、大陸地區、越南地區,94.7120,台灣地區、大陸地區、越南地區,0.0115,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6806,森崴能源,0.0000,數據統計僅包含頂埔大樓森崴能源總部，且根據整棟大樓以人數進行平均分攤。,1.7030,數據統計僅包含頂埔大樓森崴能源總部，且根據整棟大樓以人數進行平均分攤。,1.7030,數據統計僅包含頂埔大樓森崴能源總部，且根據整棟大樓以人數進行平均分攤。,0.0015,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6807,峰源-KY,163.0000,主要生產基地,7274.0000,主要生產基地,7437.0000,主要生產基地,1.4877,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6830,汎銓,0.9600,僅台灣母公司,1.9500,僅台灣母公司,2.9100,僅台灣母公司,0.0018,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6834,天二科技,264.0300,已完成母公司,166.7700,已完成母公司,430.8000,已完成母公司,N/A,N/A,ISO 14001,2026-05-18
1150513,113,6835,圓裕,269.6400,"昆山圆裕電子科技有限公司
圆裕電子（昆山）有限公司",28.3000,"昆山圆裕電子科技有限公司
圆裕電子（昆山）有限公司",297.9400,"昆山圆裕電子科技有限公司
圆裕電子（昆山）有限公司",0.1222,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6838,台新藥,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6854,錼創科技-KY創,109.1300,錼創顯示科技股份有限公司,30.1700,錼創顯示科技股份有限公司,139.3000,錼創顯示科技股份有限公司,0.0085,公噸/產品,ISO 14001,2026-05-18
1150513,113,6861,睿生光電,0.0000,母公司,17.8590,母公司,17.8590,母公司,0.0090,公噸/百萬元營業額,ISO 14001,2026-05-18
1150513,113,6862,三集瑞-KY,49.1700,與本公司合併財務報表母子公司之數據邊界一致,359.7710,與本公司合併財務報表母子公司之數據邊界一致,408.9410,與本公司合併財務報表母子公司之數據邊界一致,0.1859,公噸/百萬元營業額,N/A,2026-05-18
1150513,113,6863,永道-KY,19.6400,台北、揚州,3726.1800,台北、揚州,3745.8200,台北、揚州,N/A,N/A,"ISO 9001,ISO 14001",2026-05-18
1150513,113,6869,雲豹能源,0.0000,僅母公司雲豹能源科技股份有限公司,13.5000,僅母公司雲豹能源科技股份有限公司,13.5000,僅母公司雲豹能源科技股份有限公司,N/A,N/A,N/A,2026-05-18
1150513,113,6873,泓德能源,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6885,全福生技,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,6887,寶綠特-KY,48.2600,已完成合併財務報表之母子公司,2494.3140,已完成合併財務報表之母子公司,2542.5740,已完成合併財務報表之母子公司,0.4670,公噸/百萬元營業額,ISO 14001,2026-05-18
