出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘(元),普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利,date
1150517,115,1,8473,山林水環境工程股份有限公司,綠能環保,1.23,新台幣                 10.0000元,1289826.00,344100.00,-33309.00,244224.00,2026-05-17
1150517,115,1,8476,台境企業股份有限公司,綠能環保,0.00,新台幣                  5.0000元,326235.00,7631.00,-1755.00,1260.00,2026-05-17
1150517,115,1,8478,東哥企業股份有限公司,運動休閒,3.80,新台幣                 10.0000元,1429685.00,369143.00,14367.00,357050.00,2026-05-17
1150517,115,1,8481,政伸企業股份有限公司,其他,0.77,新台幣                 10.0000元,279980.00,53505.00,8182.00,50953.00,2026-05-17
1150517,115,1,8482,商億全球控股有限公司,居家生活,0.66,新台幣                 10.0000元,893999.00,84423.00,-9148.00,66820.00,2026-05-17
1150517,115,1,8487,愛爾達科技股份有限公司,數位雲端,2.58,新台幣                 10.0000元,386584.00,87036.00,-1492.00,68435.00,2026-05-17
1150517,115,1,8488,吉源控股股份有限公司,其他,-0.19,新台幣                 10.0000元,1012821.00,-19360.00,9028.00,-13966.00,2026-05-17
1150517,115,1,8499,鼎炫投資控股股份有限公司,其他電子業,2.61,新台幣                 10.0000元,909590.00,166690.00,40832.00,160086.00,2026-05-17
1150517,115,1,8926,台灣汽電共生股份有限公司,油電燃氣業,2.11,新台幣                 10.0000元,13705478.00,1158449.00,841770.00,1784937.00,2026-05-17
1150517,115,1,8940,新天地國際實業股份有限公司,觀光餐旅,1.34,新台幣                 10.0000元,624039.00,128843.00,-5077.00,98296.00,2026-05-17
1150517,115,1,8996,高力熱處理工業股份有限公司,電機機械,6.54,新台幣                 10.0000元,3422971.00,708890.00,51327.00,605668.00,2026-05-17
1150517,115,1,9802,鈺齊國際股份有限公司,運動休閒,0.89,新台幣                 10.0000元,3674610.00,188685.00,41479.00,178027.00,2026-05-17
1150517,115,1,9902,台火開發股份有限公司,其他,0.17,新台幣                 10.0000元,22713.00,657.00,16377.00,16905.00,2026-05-17
1150517,115,1,9904,寶成工業股份有限公司,運動休閒,0.76,新台幣                 10.0000元,63091727.00,1993963.00,1800181.00,3068626.00,2026-05-17
1150517,115,1,9905,大華金屬工業股份有限公司,其他,0.35,新台幣                 10.0000元,2262403.00,110504.00,35579.00,108430.00,2026-05-17
1150517,115,1,9906,欣巴巴事業股份有限公司,建材營造,1.57,新台幣                 10.0000元,816381.00,201630.00,-14243.00,141823.00,2026-05-17
1150517,115,1,9907,統一實業股份有限公司,其他,0.17,新台幣                 10.0000元,10442730.00,401115.00,13769.00,242189.00,2026-05-17
1150517,115,1,9908,大台北區瓦斯股份有限公司,油電燃氣業,0.33,新台幣                 10.0000元,937492.00,134642.00,66190.00,168871.00,2026-05-17
1150517,115,1,9910,豐泰企業股份有限公司,運動休閒,0.68,新台幣                 10.0000元,19234899.00,769321.00,189123.00,668608.00,2026-05-17
1150517,115,1,9911,台灣櫻花股份有限公司,居家生活,1.87,新台幣                 10.0000元,2910126.00,483006.00,18727.00,406886.00,2026-05-17
1150517,115,1,9912,偉聯科技股份有限公司,電腦及週邊設備業,-0.19,新台幣                 10.0000元,113108.00,-11615.00,-311.00,-12521.00,2026-05-17
1150517,115,1,9914,美利達工業股份有限公司,運動休閒,1.09,新台幣                 10.0000元,5323065.00,277586.00,136564.00,327987.00,2026-05-17
1150517,115,1,9917,中興保全科技股份有限公司,其他,1.60,新台幣                 10.0000元,4682948.00,824630.00,66673.00,725628.00,2026-05-17
1150517,115,1,9918,欣欣天然氣股份有限公司,油電燃氣業,0.63,新台幣                 10.0000元,634691.00,121756.00,12018.00,111275.00,2026-05-17
1150517,115,1,9919,康那香企業股份有限公司,其他,-0.52,新台幣                 10.0000元,677599.00,-103074.00,3478.00,-100694.00,2026-05-17
1150517,115,1,9921,巨大機械工業股份有限公司,運動休閒,-0.51,新台幣                 10.0000元,12523541.00,-191441.00,20878.00,-147091.00,2026-05-17
1150517,115,1,9924,台灣福興工業股份有限公司,居家生活,0.54,新台幣                 10.0000元,1482990.00,71217.00,26439.00,82680.00,2026-05-17
1150517,115,1,9925,台灣新光保全股份有限公司,其他,0.47,新台幣                 10.0000元,2117745.00,225981.00,10531.00,190245.00,2026-05-17
1150517,115,1,9926,新海瓦斯股份有限公司,油電燃氣業,0.68,新台幣                 10.0000元,702290.00,131106.00,21852.00,122288.00,2026-05-17
1150517,115,1,9927,泰銘實業股份有限公司,其他,1.12,新台幣                 10.0000元,2174176.00,139162.00,30096.00,134609.00,2026-05-17
1150517,115,1,9928,中國電視事業股份有限公司,其他,-0.51,新台幣                 10.0000元,227172.00,-45093.00,9351.00,-35742.00,2026-05-17
1150517,115,1,9929,秋雨創新股份有限公司,其他,0.22,新台幣                 10.0000元,172802.00,20800.00,4136.00,24936.00,2026-05-17
1150517,115,1,9930,中聯資源股份有限公司,綠能環保,1.10,新台幣                 10.0000元,3286610.00,348246.00,583.00,278807.00,2026-05-17
1150517,115,1,9931,欣高石油氣股份有限公司,油電燃氣業,0.69,新台幣                 10.0000元,429478.00,49459.00,58503.00,86065.00,2026-05-17
1150517,115,1,9933,中鼎工程股份有限公司,其他,1.00,新台幣                 10.0000元,17199079.00,1663896.00,-1352.00,1141258.00,2026-05-17
1150517,115,1,9934,成霖企業股份有限公司,居家生活,0.28,新台幣                 10.0000元,4675859.00,215608.00,-36593.00,114005.00,2026-05-17
1150517,115,1,9935,慶豐富實業股份有限公司,居家生活,0.51,新台幣                 10.0000元,1207014.00,129050.00,-3972.00,89363.00,2026-05-17
1150517,115,1,9937,全國加油站股份有限公司,油電燃氣業,0.66,新台幣                 10.0000元,5403497.00,228714.00,24898.00,202674.00,2026-05-17
1150517,115,1,9938,台灣百和工業股份有限公司,其他,0.87,新台幣                 10.0000元,4039116.00,520713.00,-95547.00,295529.00,2026-05-17
1150517,115,1,9939,宏全國際股份有限公司,其他,2.25,新台幣                 10.0000元,6859793.00,905992.00,-53182.00,675746.00,2026-05-17
1150517,115,1,9940,信義房屋股份有限公司,其他,0.22,新台幣                 10.0000元,2876811.00,209493.00,22960.00,163001.00,2026-05-17
1150517,115,1,9941,裕融企業股份有限公司,其他,1.82,新台幣                 10.0000元,9588907.00,1390166.00,-8136.00,1080699.00,2026-05-17
1150517,115,1,9942,茂順密封元件科技股份有限公司,其他,2.22,新台幣                 10.0000元,1082513.00,264944.00,11766.00,184440.00,2026-05-17
1150517,115,1,9943,好樂迪股份有限公司,觀光餐旅,1.88,新台幣                 10.0000元,630741.00,120688.00,67866.00,160357.00,2026-05-17
1150517,115,1,9944,新麗企業股份有限公司,其他,0.65,新台幣                 10.0000元,704581.00,98268.00,16547.00,73962.00,2026-05-17
1150517,115,1,9945,潤泰創新國際股份有限公司,其他,0.99,新台幣                 10.0000元,8802139.00,1558595.00,1966323.00,3249326.00,2026-05-17
1150517,115,1,9946,三發地產股份有限公司,建材營造,2.56,新台幣                 10.0000元,2286025.00,1070680.00,-22098.00,830572.00,2026-05-17
1150517,115,1,9955,佳龍科技工程股份有限公司,綠能環保,0.05,新台幣                 10.0000元,445902.00,26231.00,-21197.00,5034.00,2026-05-17
1150517,115,1,9958,世紀鋼鐵結構股份有限公司,鋼鐵工業,2.63,新台幣                 10.0000元,4568125.00,1316782.00,23717.00,1036683.00,2026-05-17
1150517,115,1,1101,臺灣水泥股份有限公司,水泥工業,0.10,新台幣                 10.0000元,33168148.00,2792191.00,-659456.00,1204739.00,2026-05-17
1150517,115,1,1102,亞洲水泥股份有限公司,水泥工業,0.56,新台幣                 10.0000元,14829491.00,1184173.00,957154.00,1791302.00,2026-05-17
1150517,115,1,1103,嘉新水泥股份有限公司,水泥工業,0.08,新台幣                 10.0000元,688370.00,15792.00,52601.00,51325.00,2026-05-17
1150517,115,1,1104,環球水泥股份有限公司,水泥工業,0.41,新台幣                 10.0000元,1759047.00,285740.00,61620.00,290479.00,2026-05-17
1150517,115,1,1108,幸福水泥股份有限公司,水泥工業,0.17,新台幣                 10.0000元,980706.00,88910.00,-2779.00,68889.00,2026-05-17
1150517,115,1,1109,信大水泥股份有限公司,水泥工業,0.01,新台幣                 10.0000元,855342.00,-15946.00,3794.00,-15757.00,2026-05-17
1150517,115,1,1110,東南水泥股份有限公司,水泥工業,0.05,新台幣                 10.0000元,582643.00,44070.00,-10404.00,25009.00,2026-05-17
1150517,115,1,1201,味全食品工業股份有限公司,食品工業,0.20,新台幣                 10.0000元,5001067.00,39544.00,76137.00,101752.00,2026-05-17
1150517,115,1,1203,味王股份有限公司,食品工業,0.49,新台幣                 10.0000元,1323768.00,208493.00,40849.00,180764.00,2026-05-17
1150517,115,1,1210,大成長城企業股份有限公司,食品工業,0.94,新台幣                 10.0000元,26901827.00,1180916.00,27515.00,969025.00,2026-05-17
1150517,115,1,1213,大西洋飲料股份有限公司,食品工業,-0.37,新台幣                 10.0000元,77083.00,-12546.00,-7779.00,-21106.00,2026-05-17
1150517,115,1,1215,台灣卜蜂企業股份有限公司,食品工業,1.26,新台幣                 10.0000元,7176319.00,573563.00,-62820.00,373172.00,2026-05-17
1150517,115,1,1216,統一企業股份有限公司,食品工業,1.15,新台幣                 10.0000元,175017371.00,10253052.00,3033138.00,9763840.00,2026-05-17
1150517,115,1,1217,愛之味股份有限公司,食品工業,-0.13,新台幣                 10.0000元,1166163.00,21356.00,-78544.00,-63994.00,2026-05-17
1150517,115,1,1218,泰山企業股份有限公司,食品工業,0.32,新台幣                 10.0000元,2653792.00,167473.00,25014.00,157626.00,2026-05-17
1150517,115,1,1219,福壽實業股份有限公司,食品工業,0.11,新台幣                 10.0000元,3634112.00,2863.00,6579.00,-3775.00,2026-05-17
1150517,115,1,1220,台榮產業股份有限公司,食品工業,-0.17,新台幣                 10.0000元,695415.00,-26741.00,-4158.00,-24887.00,2026-05-17
1150517,115,1,1225,福懋油脂股份有限公司,食品工業,0.44,新台幣                 10.0000元,3261472.00,145105.00,9627.00,126615.00,2026-05-17
1150517,115,1,1227,佳格食品股份有限公司,食品工業,0.52,新台幣                 10.0000元,7770446.00,534137.00,88082.00,480367.00,2026-05-17
1150517,115,1,1229,聯華實業控股股份有限公司,食品工業,0.55,新台幣                 10.0000元,2523137.00,243555.00,871639.00,1050373.00,2026-05-17
1150517,115,1,1231,聯華食品工業股份有限公司,食品工業,1.00,新台幣                 10.0000元,3348538.00,318581.00,36070.00,297044.00,2026-05-17
1150517,115,1,1232,大統益股份有限公司,食品工業,2.33,新台幣                 10.0000元,5894059.00,480031.00,7235.00,389810.00,2026-05-17
1150517,115,1,1233,天仁茶業股份有限公司,食品工業,0.34,新台幣                 10.0000元,568211.00,36343.00,1994.00,30405.00,2026-05-17
1150517,115,1,1234,黑松股份有限公司,食品工業,0.29,新台幣                 10.0000元,2328332.00,46713.00,114516.00,115795.00,2026-05-17
1150517,115,1,1235,興泰實業股份有限公司,食品工業,-0.54,新台幣                 10.0000元,58970.00,4050.00,-125904.00,-125894.00,2026-05-17
1150517,115,1,1236,宏亞食品股份有限公司,食品工業,0.23,新台幣                 10.0000元,545487.00,25153.00,2025.00,19977.00,2026-05-17
1150517,115,1,1256,鮮活控股股份有限公司,食品工業,3.24,新台幣                 10.0000元,1141779.00,151285.00,22921.00,115999.00,2026-05-17
1150517,115,1,1301,台灣塑膠工業股份有限公司,塑膠工業,0.51,新台幣                 10.0000元,41985122.00,-1301844.00,4680560.00,3268627.00,2026-05-17
1150517,115,1,1303,南亞塑膠工業股份有限公司,塑膠工業,1.80,新台幣                 10.0000元,68596393.00,3741833.00,12338333.00,14674818.00,2026-05-17
1150517,115,1,1304,台灣聚合化學品股份有限公司,塑膠工業,-0.41,新台幣                 10.0000元,10746648.00,-629024.00,-459322.00,-971660.00,2026-05-17
1150517,115,1,1305,華夏海灣塑膠股份有限公司,塑膠工業,-0.21,新台幣                 10.0000元,2673905.00,-175550.00,7988.00,-135159.00,2026-05-17
1150517,115,1,1307,三芳化學工業股份有限公司,塑膠工業,0.97,新台幣                 10.0000元,2952809.00,410564.00,87866.00,386040.00,2026-05-17
1150517,115,1,1308,亞洲聚合股份有限公司,塑膠工業,-0.20,新台幣                 10.0000元,1301918.00,13526.00,-129302.00,-120235.00,2026-05-17
1150517,115,1,1309,台達化學工業股份有限公司,塑膠工業,-0.53,新台幣                 10.0000元,3333032.00,-275206.00,12866.00,-212196.00,2026-05-17
1150517,115,1,1310,台灣苯乙烯工業股份有限公司,塑膠工業,-0.94,新台幣                 10.0000元,2184647.00,155538.00,-620634.00,-495637.00,2026-05-17
1150517,115,1,1312,國喬石油化學股份有限公司,塑膠工業,-1.17,新台幣                 10.0000元,7516970.00,-893985.00,-467713.00,-1328169.00,2026-05-17
1150517,115,1,1313,聯成化學科技股份有限公司,塑膠工業,0.08,新台幣                 10.0000元,14431164.00,195198.00,-22507.00,102340.00,2026-05-17
1150517,115,1,1314,中國石油化學工業開發(股)公司,塑膠工業,-0.07,新台幣                 10.0000元,4092344.00,-647288.00,384092.00,-267304.00,2026-05-17
1150517,115,1,1315,達新工業股份有限公司,塑膠工業,0.15,新台幣                 10.0000元,400564.00,-40608.00,63278.00,14551.00,2026-05-17
1150517,115,1,1316,上曜建設開發股份有限公司,建材營造,-0.19,新台幣                 10.0000元,1897267.00,55716.00,23767.00,40968.00,2026-05-17
1150517,115,1,1319,東陽實業廠股份有限公司,汽車工業,1.62,新台幣                 10.0000元,5630744.00,887491.00,300926.00,942021.00,2026-05-17
1150517,115,1,1321,大洋塑膠工業股份有限公司,塑膠工業,0.16,新台幣                 10.0000元,880894.00,20883.00,72276.00,35116.00,2026-05-17
1150517,115,1,1323,永裕塑膠工業股份有限公司,塑膠工業,0.36,新台幣                 10.0000元,530894.00,23645.00,14511.00,32509.00,2026-05-17
1150517,115,1,1324,地球綜合工業股份有限公司,塑膠工業,-0.06,新台幣                 10.0000元,169793.00,-5261.00,1604.00,-4503.00,2026-05-17
1150517,115,1,1325,恒大股份有限公司,塑膠工業,-0.08,新台幣                 10.0000元,57239.00,-21793.00,13325.00,-7618.00,2026-05-17
1150517,115,1,1326,台灣化學纖維股份有限公司,塑膠工業,1.07,新台幣                 10.0000元,81749811.00,3120431.00,4174071.00,6534544.00,2026-05-17
1150517,115,1,1337,亞洲塑膠再生資源控股有限公司,塑膠工業,-0.43,新台幣                 10.0000元,152344.00,-98278.00,-16677.00,-114955.00,2026-05-17
1150517,115,1,1338,廣華控股有限公司,汽車工業,-1.15,新台幣                 10.0000元,1155491.00,-54159.00,-23618.00,-85547.00,2026-05-17
1150517,115,1,1339,昭輝實業股份有限公司,汽車工業,2.78,新台幣                 10.0000元,394676.00,-1039.00,240329.00,223783.00,2026-05-17
1150517,115,1,1340,勝悅新材料有限公司,塑膠工業,-0.30,新台幣                 10.0000元,11435.00,-43109.00,-2531.00,-45640.00,2026-05-17
1150517,115,1,1341,富林塑膠工業(開曼)控股(股)公司,塑膠工業,1.62,新台幣                 10.0000元,680910.00,103167.00,1556.00,85775.00,2026-05-17
1150517,115,1,1342,八貫企業股份有限公司,其他,2.08,新台幣                 10.0000元,917285.00,186743.00,16045.00,162191.00,2026-05-17
1150517,115,1,1402,遠東新世紀股份有限公司,紡織纖維,0.61,新台幣                 10.0000元,61298588.00,4896381.00,2236472.00,5553344.00,2026-05-17
1150517,115,1,1409,新光合成纖維股份有限公司,紡織纖維,0.39,新台幣                 10.0000元,10013245.00,--,--,888313.00,2026-05-17
1150517,115,1,1410,南洋染整股份有限公司,紡織纖維,0.03,新台幣                 10.0000元,49535.00,-1046.00,3414.00,402.00,2026-05-17
1150517,115,1,1413,宏洲纖維工業股份有限公司,紡織纖維,-0.13,新台幣                 10.0000元,437912.00,-14752.00,-2219.00,-16971.00,2026-05-17
1150517,115,1,1414,東和紡織股份有限公司,紡織纖維,0.06,新台幣                 10.0000元,113452.00,-7033.00,18410.00,10995.00,2026-05-17
1150517,115,1,1416,廣豐實業股份有限公司,其他,0.18,新台幣                 10.0000元,106290.00,-1172.00,47435.00,36211.00,2026-05-17
1150517,115,1,1417,嘉裕股份有限公司,紡織纖維,-0.22,新台幣                 10.0000元,73795.00,-1988.00,-40330.00,-42318.00,2026-05-17
1150517,115,1,1418,東華龍股份有限公司,紡織纖維,-0.75,新台幣                 10.0000元,648.00,-22772.00,-18128.00,-40900.00,2026-05-17
1150517,115,1,1419,新光紡織股份有限公司,紡織纖維,9.37,新台幣                 10.0000元,1453047.00,152661.00,2779666.00,2805070.00,2026-05-17
1150517,115,1,1423,利華羊毛工業股份有限公司,紡織纖維,0.15,新台幣                 10.0000元,31233.00,-631.00,18153.00,15353.00,2026-05-17
1150517,115,1,1432,大魯閣實業股份有限公司,運動休閒,-0.54,新台幣                 10.0000元,198079.00,-52748.00,-9880.00,-62628.00,2026-05-17
1150517,115,1,1434,福懋興業股份有限公司,紡織纖維,0.20,新台幣                 10.0000元,6979321.00,198663.00,187492.00,336603.00,2026-05-17
1150517,115,1,1435,中福國際(股)公司,其他,-0.08,新台幣                 10.0000元,1495.00,-9194.00,-1872.00,-11066.00,2026-05-17
1150517,115,1,1436,華友聯開發股份有限公司,建材營造,-0.31,新台幣                 10.0000元,72625.00,-11695.00,-55918.00,-60674.00,2026-05-17
1150517,115,1,1437,勤益投資控股股份有限公司,其他,0.68,新台幣                 10.0000元,173801.00,81756.00,82365.00,138276.00,2026-05-17
1150517,115,1,1438,三地開發地產股份有限公司,建材營造,0.65,新台幣                 10.0000元,377477.00,122347.00,-35023.00,71826.00,2026-05-17
1150517,115,1,1439,雋揚國際股份有限公司,建材營造,0.59,新台幣                 10.0000元,75912.00,4904.00,54832.00,58106.00,2026-05-17
1150517,115,1,1440,臺南紡織股份有限公司,紡織纖維,-0.05,新台幣                 10.0000元,3372657.00,-129416.00,64641.00,-73553.00,2026-05-17
1150517,115,1,1441,大東紡織股份有限公司,紡織纖維,-0.62,新台幣                 10.0000元,289127.00,-32285.00,-12492.00,-44777.00,2026-05-17
1150517,115,1,1442,名軒開發股份有限公司,建材營造,0.23,新台幣                 10.0000元,302076.00,104031.00,1267.00,85702.00,2026-05-17
1150517,115,1,1443,立益物流開發股份有限公司,其他,0.52,新台幣                 10.0000元,225243.00,81085.00,6633.00,72766.00,2026-05-17
1150517,115,1,1444,力麗企業股份有限公司,紡織纖維,0.07,新台幣                 10.0000元,2121686.00,-14004.00,86826.00,65516.00,2026-05-17
1150517,115,1,1445,大宇紡織股份有限公司,紡織纖維,0.03,新台幣                 10.0000元,171054.00,4008.00,957.00,3972.00,2026-05-17
1150517,115,1,1446,宏和精密紡織股份有限公司,紡織纖維,0.50,新台幣                 10.0000元,180694.00,40375.00,30562.00,68353.00,2026-05-17
1150517,115,1,1447,力鵬企業股份有限公司,紡織纖維,0.10,新台幣                 10.0000元,8071598.00,57979.00,49170.00,90513.00,2026-05-17
1150517,115,1,1449,佳和實業股份有限公司,紡織纖維,-0.23,新台幣                 10.0000元,793579.00,-60098.00,46142.00,-27899.00,2026-05-17
1150517,115,1,1451,年興紡織股份有限公司,紡織纖維,0.47,新台幣                 10.0000元,1528005.00,90072.00,27114.00,92289.00,2026-05-17
1150517,115,1,1452,宏益纖維工業股份有限公司,紡織纖維,-0.09,新台幣                 10.0000元,328337.00,-11536.00,-530.00,-11619.00,2026-05-17
1150517,115,1,1453,大將開發股份有限公司,建材營造,-0.05,新台幣                 10.0000元,377.00,-8463.00,3188.00,-5275.00,2026-05-17
1150517,115,1,1454,台灣富綢纖維股份有限公司,紡織纖維,-0.20,新台幣                 10.0000元,294179.00,-28536.00,5209.00,-23966.00,2026-05-17
1150517,115,1,1455,集盛實業股份有限公司,紡織纖維,-0.05,新台幣                 10.0000元,1265739.00,-45175.00,13026.00,-26781.00,2026-05-17
1150517,115,1,1456,怡華實業股份有限公司,建材營造,-0.43,新台幣                 10.0000元,218947.00,54719.00,-94615.00,-40651.00,2026-05-17
1150517,115,1,1457,宜進實業股份有限公司,紡織纖維,0.20,新台幣                 10.0000元,647286.00,80881.00,-19283.00,31742.00,2026-05-17
1150517,115,1,1459,聯發紡織纖維股份有限公司,紡織纖維,0.03,新台幣                 10.0000元,231160.00,24305.00,-3314.00,9664.00,2026-05-17
1150517,115,1,1460,宏遠興業股份有限公司,紡織纖維,0.02,新台幣                 10.0000元,1697865.00,11835.00,12428.00,13270.00,2026-05-17
1150517,115,1,1463,強盛新投資控股股份有限公司,紡織纖維,-0.01,新台幣                 10.0000元,62815.00,-5748.00,8843.00,-2488.00,2026-05-17
1150517,115,1,1464,得力實業股份有限公司,紡織纖維,0.30,新台幣                 10.0000元,2987876.00,105075.00,60045.00,124089.00,2026-05-17
1150517,115,1,1465,偉全實業股份有限公司,紡織纖維,0.27,新台幣                 10.0000元,98482.00,-13544.00,22661.00,28088.00,2026-05-17
1150517,115,1,1466,聚隆纖維股份有限公司,紡織纖維,0.17,新台幣                 10.0000元,547834.00,8437.00,10580.00,21257.00,2026-05-17
1150517,115,1,1467,南緯實業股份有限公司,紡織纖維,0.11,新台幣                 10.0000元,1182469.00,6454.00,36730.00,27696.00,2026-05-17
1150517,115,1,1468,昶和纖維興業股份有限公司,紡織纖維,0.17,新台幣                 10.0000元,127625.00,6858.00,30718.00,27321.00,2026-05-17
1150517,115,1,1470,大統新創股份有限公司,紡織纖維,0.31,新台幣                 10.0000元,191305.00,23476.00,9718.00,26671.00,2026-05-17
1150517,115,1,1471,首利實業股份有限公司,電子零組件業,-0.03,新台幣                 10.0000元,22014.00,-31799.00,27990.00,-3809.00,2026-05-17
1150517,115,1,1472,三洋實業股份有限公司,建材營造,1.78,新台幣                 10.0000元,914324.00,106392.00,3489.00,93494.00,2026-05-17
1150517,115,1,1473,台南企業股份有限公司,紡織纖維,0.69,新台幣                 10.0000元,1959149.00,103223.00,19442.00,100342.00,2026-05-17
1150517,115,1,1474,弘裕企業股份有限公司,紡織纖維,0.09,新台幣                 10.0000元,691030.00,-5242.00,15230.00,10001.00,2026-05-17
1150517,115,1,1475,台灣業旺股份有限公司,紡織纖維,0.88,新台幣                 10.0000元,347966.00,42420.00,30038.00,57885.00,2026-05-17
1150517,115,1,1476,儒鴻企業股份有限公司,紡織纖維,6.69,新台幣                 10.0000元,9621070.00,2194913.00,95776.00,1834516.00,2026-05-17
1150517,115,1,1477,聚陽實業股份有限公司,紡織纖維,4.35,新台幣                 10.0000元,8896989.00,1377342.00,-20459.00,1077406.00,2026-05-17
1150517,115,1,1503,士林電機廠股份有限公司,電機機械,2.79,新台幣                 10.0000元,11558778.00,1854855.00,72482.00,1515633.00,2026-05-17
1150517,115,1,1504,東元電機股份有限公司,電機機械,0.51,新台幣                 10.0000元,14235194.00,1178530.00,403360.00,1238690.00,2026-05-17
1150517,115,1,1506,正道工業股份有限公司,電機機械,0.02,新台幣                 10.0000元,290125.00,6172.00,537.00,5319.00,2026-05-17
1150517,115,1,1512,瑞利企業股份有限公司,汽車工業,0.09,新台幣                 10.0000元,321113.00,-15139.00,23619.00,8480.00,2026-05-17
1150517,115,1,1513,中興電工機械股份有限公司,電機機械,1.94,新台幣                 10.0000元,6490639.00,1203389.00,14822.00,960263.00,2026-05-17
1150517,115,1,1514,亞力電機股份有限公司,電機機械,0.73,新台幣                 10.0000元,2526342.00,211127.00,36266.00,200461.00,2026-05-17
1150517,115,1,1515,力山工業股份有限公司,電機機械,0.07,新台幣                 10.0000元,1050350.00,-4490.00,19269.00,11553.00,2026-05-17
1150517,115,1,1516,川飛能源股份有限公司,其他,-0.05,新台幣                 10.0000元,26221.00,-2315.00,225.00,-2088.00,2026-05-17
1150517,115,1,1517,利奇機械工業股份有限公司,電機機械,-0.19,新台幣                 10.0000元,438193.00,-85854.00,35238.00,-36778.00,2026-05-17
1150517,115,1,1519,華城電機股份有限公司,電機機械,3.29,新台幣                 10.0000元,4756515.00,1008294.00,326287.00,1015824.00,2026-05-17
1150517,115,1,1521,大億交通工業製造股份有限公司,汽車工業,0.44,新台幣                 10.0000元,1003761.00,32036.00,9789.00,33328.00,2026-05-17
1150517,115,1,1522,堤維西交通工業股份有限公司,汽車工業,-0.19,新台幣                 10.0000元,6675148.00,-81012.00,39199.00,-24408.00,2026-05-17
1150517,115,1,1524,耿鼎企業股份有限公司,汽車工業,0.53,新台幣                 10.0000元,562184.00,93486.00,15639.00,86973.00,2026-05-17
1150517,115,1,1525,江申工業股份有限公司,汽車工業,-0.82,新台幣                 10.0000元,281735.00,2924.00,43285.00,-59860.00,2026-05-17
1150517,115,1,1526,日馳企業股份有限公司,電機機械,-0.44,新台幣                 10.0000元,161967.00,-31597.00,-591.00,-26532.00,2026-05-17
1150517,115,1,1527,鑽全實業股份有限公司,電機機械,0.32,新台幣                 10.0000元,629386.00,24243.00,31523.00,44613.00,2026-05-17
1150517,115,1,1528,恩德科技股份有限公司,電機機械,-0.15,新台幣                 10.0000元,712104.00,-36032.00,19328.00,-29326.00,2026-05-17
1150517,115,1,1529,樂事綠能科技股份有限公司,電機機械,0.16,新台幣                 10.0000元,248511.00,24506.00,6861.00,28506.00,2026-05-17
1150517,115,1,1530,亞崴機電股份有限公司,電機機械,0.18,新台幣                 10.0000元,444813.00,-15685.00,31622.00,14216.00,2026-05-17
1150517,115,1,1531,高林股份有限公司,電機機械,0.03,新台幣                 10.0000元,347486.00,-22632.00,28080.00,5391.00,2026-05-17
1150517,115,1,1532,勤美股份有限公司,電機機械,-0.09,新台幣                 10.0000元,3204035.00,47497.00,-66955.00,-23412.00,2026-05-17
1150517,115,1,1533,車王電子股份有限公司,汽車工業,0.84,新台幣                 10.0000元,1288273.00,91711.00,25240.00,136240.00,2026-05-17
1150517,115,1,1535,中宇環保工程股份有限公司,電機機械,0.77,新台幣                 10.0000元,2203311.00,114131.00,9200.00,95213.00,2026-05-17
1150517,115,1,1536,和大工業股份有限公司,汽車工業,-0.52,新台幣                 10.0000元,1193410.00,-161269.00,-8442.00,-148320.00,2026-05-17
1150517,115,1,1537,廣隆光電科技股份有限公司,電機機械,2.11,新台幣                 10.0000元,1713997.00,194789.00,39002.00,172828.00,2026-05-17
1150517,115,1,1538,正峰工業股份有限公司,電機機械,-1.11,新台幣                 10.0000元,10367.00,-16498.00,-19218.00,-35716.00,2026-05-17
1150517,115,1,1539,巨庭機械股份有限公司,電機機械,0.08,新台幣                 10.0000元,241975.00,-1673.00,8366.00,5354.00,2026-05-17
1150517,115,1,1540,喬福機械工業股份有限公司,電機機械,0.32,新台幣                 10.0000元,86231.00,6859.00,27252.00,27084.00,2026-05-17
1150517,115,1,1541,錩泰工業股份有限公司,電機機械,0.48,新台幣                 10.0000元,598810.00,14876.00,22598.00,37894.00,2026-05-17
1150517,115,1,1558,伸興工業股份有限公司,電機機械,1.23,新台幣                 10.0000元,1926175.00,115500.00,75449.00,153553.00,2026-05-17
1150517,115,1,1560,中國砂輪企業股份有限公司,電機機械,2.94,新台幣                 10.0000元,2293229.00,444439.00,87512.00,442152.00,2026-05-17
1150517,115,1,1563,巧新科技工業股份有限公司,汽車工業,0.60,新台幣                 10.0000元,1871936.00,163156.00,322.00,130742.00,2026-05-17
1150517,115,1,1568,倉佑實業股份有限公司,汽車工業,0.51,新台幣                 10.0000元,250310.00,49416.00,14671.00,52905.00,2026-05-17
1150517,115,1,1582,信錦企業股份有限公司,電子零組件業,0.35,新台幣                 10.0000元,2115340.00,111562.00,-23507.00,55249.00,2026-05-17
1150517,115,1,1583,程泰機械股份有限公司,電機機械,0.18,新台幣                 10.0000元,932415.00,-45483.00,75674.00,28170.00,2026-05-17
1150517,115,1,1587,吉茂精密股份有限公司,汽車工業,0.04,新台幣                 10.0000元,754074.00,22290.00,-19907.00,3153.00,2026-05-17
