Code,Company,ApplicationDate,Chairman,AmountofCapital ,CommitteeDate,ApprovedDate,AgreementDate,ListingDate,ApprovedListingDate,Underwriter,UnderwritingPrice,Note,date
6831,邁科,1140425,趙元山,600000,1140603,1140617,1140623,,1141125,宏遠,120.00,,2026-05-18
6614,資拓宏宇,1140626,吳麗秀,729355,1140806,1140826,1140902,,1141125,台新,46.00,,2026-05-18
7711,永擎,1140721,許隆倫,623947,1140827,1140916,1140925,,1141119,元大,268.00,,2026-05-18
7786,東方風能,1140708,陳柏霖,1565614,1140819,1140916,1140925,,1141118,永豐金,168.00,,2026-05-18
7730,暉盛-創,1140626,宋俊毅,288598,1140806,1140826,1140902,,1141104,福邦,72.00,創新板,2026-05-18
7791,皇家可口,1140625,周明芬,700000,1140805,1140826,1140902,,1141028,凱基,72.00,,2026-05-18
7788,松川精密,1140508,王傳世,726160,1140617,1140715,1140722,,1141016,元大,95.00,,2026-05-18
4585,達明,1140425,何世池,900000,1140604,1140617,1140620,,1140926,元大,238.00,科技事業,2026-05-18
7750,新代,1131226,蔡尤鏗,655230,1140227,1140328,1140410,,1140917,台新,630.00,,2026-05-18
7799,禾榮科,1140528,許金榮,1406895,1140703,1140715,1140723,,1140915,富邦,600.00,科技事業,2026-05-18
7610,聯友金屬-創,1140425,顏文良,346639,1140606,1140625,1140701,,1140909,福邦,50.00,創新板,2026-05-18
7780,大研生醫,1140430,張家銘,600024,1140610,1140625,1140702,,1140909,凱基,158.00,,2026-05-18
4441,振大環球,1140522,許公任,604176,1140624,1140715,1140723,,1140909,福邦,190.46,,2026-05-18
7765,中華資安,1140401,陳明仕,363450,1140507,1140520,1140529,,1140908,元大,238.00,科技事業,2026-05-18
3717,聯嘉投控,,黃國欣,2078454,,,,,1140815,,,聯嘉光電(6288)於當日下市，轉投控上市,2026-05-18
3135,凌航,1140425,曾珍,683734,1140605,1140617,1140620,,1140806,統一,28.00,,2026-05-18
7721,微程式,1140221,吳騰彥,500578,1140402,1140422,1140506,,1140729,富邦,53.00,科技事業,2026-05-18
6589,台康生技,1131227,劉理成,3062161,,1140218,1140226,,1140721,凱基,,櫃轉市、科技事業,2026-05-18
7740,熙特爾-創,1131226,林聖澤,500000,1140307,1140328,1140409,,1140616,永豐金,149.50,創新板,2026-05-18
7749,意騰-KY,1131030,顏志展,400907,1131206,1131217,1131224,,1140613,元大,330.00,科技事業,2026-05-18
6918,愛派司,1131101,李泗銘,304710,1140312,1140328,1140409,,1140610,統一,75.00,科技事業,2026-05-18
6944,兆聯實業,1131216,林國清,676985,1140122,1140218,1140303,,1140528,富邦,262.00,,2026-05-18
6909,創控,1131126,王禮鵬,610840,1140106,1140121,1140123,,1140521,國泰,32.00,,2026-05-18
6936,永鴻生技,1121221,李芳裕,662890,1130925,1131022,1131112,,1140428,富邦,28.01,,2026-05-18
7736,虎山,1131009,陳映志,687500,1131118,1131126,1131205,,1140318,元大,83.80,,2026-05-18
2248,華勝-KY,1130905,陳鏗勝,420000,1131016,1131126,1131129,,1140313,國票,50.00,,2026-05-18
7631,聚賢研發-創,1131025,曾國強,168000,1131203,1131217,1131225,,1140313,宏遠,70.00,創新板,2026-05-18
6887,寶綠特-KY,1130821,歐晢文,651995,1131001,1131022,1131030,,1140310,台新,65.00,,2026-05-18
6965,中傑-KY,1130705,劉安哲,1400000,1130815,1130827,1130910,,1140307,中信,128.00,,2026-05-18
6994,富威電力,1130625,胡惠森,600000,1131014,1131022,1131030,,1140115,福邦,81.00,,2026-05-18
6931,青松健康,1130925,陳謀,600522,1131113,1131126,1131204,,1140115,福邦,67.00,,2026-05-18
7732,金興精密,1130918,施春景,600000,1131029,1131126,1131205,,1140114,福邦,40.00,,2026-05-18
6885,全福生技,1130726,林羣,1157540,1130911,1130924,1131008,,1131216,元富,32.31,科技事業,2026-05-18
8045,達運光電,1130620,陳碧霜,815208,1130731,1130827,1130904,,1131211,華南永昌,68.80,,2026-05-18
6955,邦睿生技-創,1130726,徐振騰,170860,1130910,1130924,1131016,,1131206,第一金,108.00,創新板,2026-05-18
7722,LINEPAY,1130726,丁雄注,600000,1131011,1131022,1131023,,1131205,凱基,508.00,,2026-05-18
6924,榮惠-KY創,1130627,劉世璘,197500,1130808,1130827,1130909,,1131203,中信,70.00,創新板,2026-05-18
7705,三商餐飲,1130625,陳翔玢,604193,1130801,1130827,1130903,,1131126,國泰,70.88,,2026-05-18
6962,ITH-KY,1130329,梁公偉,4523966,1130515,1130716,1130731,,1131126,永豐金,39.65,,2026-05-18
2646,星宇航空,1130627,張國煒,25387350,1130807,1130827,1130904,,1131025,第一金,20.00,,2026-05-18
6988,威力暘-創,1130423,劉一郎,460000,1130604,1130618,1130625,,1131023,兆豐,25.00,創新板,2026-05-18
6862,三集瑞-KY,1130513,林伙利,440000,1130703,1130716,1130723,,1131023,永豐金,135.00,,2026-05-18
6919,康霈*,1130430,徐坴暉,697194,1130607,1130618,1130703,,1131002,元大,433.80,科技事業,2026-05-18
6923,中台,1130502,鄭光傑,826244,1130612,1130716,1130723,,1130925,元大,80.00,,2026-05-18
6969,成信實業*-創,1121228,陳鵬,473707,1130222,1130321,1130403,,1130909,富邦,32.00,創新板，採無面額發行,2026-05-18
3716,中化控股,,王謝怡貞,1490405,,,,,1130902,,,中化(1701)於當日下市，轉投控上市,2026-05-18
6958,日盛台駿,1121228,簡志明,3511931,1130516,1130618,1130703,,1130820,台新,30.00,,2026-05-18
6838,台新藥,1130329,程正禹,1341421,1130605,1130618,1130624,,1130813,凱基,36.00,科技事業,2026-05-18
3150,鈺寶-創,1121215,羅森洲,418980,1130126,1130227,1130307,,1130627,福邦,33.50,創新板,2026-05-18
6957,裕慶-KY,1121031,廖昭宜,486909,1121225,1130125,1130130,,1130625,中信,138.00,,2026-05-18
6951,青新-創,1121215,張芳正,400000,1130123,1130220,1130229,,1130618,第一金,45.00,創新板,2026-05-18
6952,大武山,1121227,林鳳春,607500,1130221,1130321,1130328,,1130613,台新,57.13,,2026-05-18
6890,來億-KY,1121221,鐘德禮,2200000,1130201,1130227,1130307,,1130612,富邦,85.00,,2026-05-18
6794,向榮生技-創,1121128,蔡意文,554595,1130115,1130125,1130201,,1130521,宏遠,58.00,創新板,2026-05-18
6771,平和環保-創,1121124,吳明陽,291795,1130112,1130125,1130130,,1130517,福邦,55.00,創新板,2026-05-18
6928,攸泰科技,1121215,簡民智,750000,1130124,1130220,1130229,,1130516,福邦,65.00,,2026-05-18
6423,億而得-創,1121212,黃文謙,268100,1130118,1130220,1130226,,1130515,兆豐,75.00,創新板,2026-05-18
1563,巧新,1121218,黃聰榮,2142551,1130124,1130227,1130306,,1130513,凱基,70.00,,2026-05-18
4949,有成精密,1121120,陳思銘,607050,1121229,1130125,1130131,,1130509,福邦,24.00,,2026-05-18
6914,阜爾運通,1120915,楊文杰,602320,1121110,1121121,1121128,,1130503,中國信託,132.00,,2026-05-18
3168,眾福科,1121020,黃漢州,693996,1121201,1121226,1121227,,1130326,福邦,50.00,,2026-05-18
8487,愛爾達-創,1121027,陳怡君,250350,1121206,1121219,1121225,,1130326,宏遠,50.00,創新板,2026-05-18
4771,望隼,1121019,黃修權,524547,1121122,1121219,1121225,,1130318,凱基,180.00,科技事業,2026-05-18
6949,沛爾生醫-創,1121031,林成龍,462305,1121212,1121226,1121229,,1130308,凱基,98.00,創新板,2026-05-18
8162,微矽電子-創,1121027,張秉堂,646600,1121208,1121226,1121229,,1130307,兆豐,35.00,創新板,2026-05-18
4588,玖鼎電力,1120928,陳展鵠,389180,1121108,1121121,1121128,,1130129,富邦,45.88,科技事業,2026-05-18
6446,藥華藥,1121027,詹青柳,3398939,,1121219,1121225,,1130125,永豐金,,科技事業，櫃轉市,2026-05-18
2762,世界健身-KY,1120828,柯約翰,1000000,1121004,1121017,1121024,,1130124,永豐金,132.00,,2026-05-18
6906,現觀科,1120731,邱大剛,305424,1120905,1120926,1121003,,1130115,台新,118.00,科技事業,2026-05-18
4736,泰博,1121017,陳朝旺,953745,,1121121,1121128,,1121222,凱基,,櫃轉市,2026-05-18
6534,正瀚-創,1111228,吳正邦,970830,1121003,1121017,1121023,,1121221,富邦,60.00,創新板,2026-05-18
6645,金萬林-創,1120609,吳品聰,403000,1120901,1120926,1120928,,1121221,華南永昌,30.00,創新板,2026-05-18
6472,保瑞,1121006,盛保熙,1008309,,1121121,1121124,,1121219,台新,,櫃轉市,2026-05-18
6937,天虹,1120728,黃見駱,606773,1120906,1120926,1121004,,1121212,元大,115.00,,2026-05-18
6742,澤米,1120428,何昆年,600497,1120606,1120620,1120629,,1121205,中國信託,48.00,,2026-05-18
6916,華凌,1120731,廖育斌,600000,1120907,1120926,1121003,,1121205,元大,24.00,,2026-05-18
5292,華懋,1120630,鄭石治,308000,1120811,1120822,1120901,,1121121,群益金鼎,68.00,科技事業,2026-05-18
2258,鴻華先進-創,1120531,劉揚偉,15913140,1120707,1120718,1120811,,1121120,福邦,50.00,創新板,2026-05-18
6805,富世達,1120327,黃祖模,604539,1120505,1120526,1120601,,1121109,台新,200.00,,2026-05-18
6933,AMAX-KY,1120602,倪小菁,361758,1120712,1120718,1120725,,1121108,中信,96.00,,2026-05-18
6658,聯策,1120426,林文彬,300280,1120719,1120822,1120829,,1121102,元富,28.00,科技事業,2026-05-18
8476,台境,1120728,郭人豪,814835,,1120926,1120928,,1121031,凱基,,櫃轉市,2026-05-18
2254,巨鎧精密-創,1120522,吳柏樺,603557,1120630,1120718,1120725,,1121020,福邦,68.68,創新板,2026-05-18
6526,達發,1111227,謝清江,1455057,1120418,1120425,1120504,,1121019,凱基,434.84,,2026-05-18
6901,鑽石投資,1120327,路孔明,6350000,1120503,1120620,1120629,,1120919,華南永昌,40.00,,2026-05-18
6757,台灣虎航-創,1111221,陳漢銘,4000000,1120208,1120221,1120303,,1120815,台新,42.60,創新板,2026-05-18
4569,六方科-KY,1111121,盧經緯,275000,1120411,1120425,1120428,,1120731,宏遠,66.00,,2026-05-18
6902,走著瞧-創,1111229,鄭勝丰,308988,1120314,1120328,1120407,,1120713,元大,215.00,創新板,2026-05-18
6657,華安,1111220,邱壬乙,668450,1120207,1120221,1120303,,1120612,中國信託,42.12,科技事業,2026-05-18
2432,倚天酷碁-創,1111230,高樹國,600000,1120417,1120425,1120427,,1120531,台新,26.00,創新板,2026-05-18
6861,睿生光電,1110725,楊柱祥,349845,1110902,1111227,1111228,,1120327,元大,70.00,科技事業,2026-05-18
6606,建德工業,1110930,李金旆,976238,1111116,1111227,1111228,,1120324,元富,19.00,,2026-05-18
6863,永道-KY,1111020,何奕達,660600,1111130,1111227,1111228,,1120321,凱基,83.58,,2026-05-18
2645,長榮航太,1110921,黃南宏,3528070,1111122,1111227,1111228,,1120314,凱基,68.00,,2026-05-18
6869,雲豹能源-創,1111115,賴勁麟,1127091,1111221,1111227,1111228,,1120314,元富,96.00,創新板,2026-05-18
6753,龍德造船,1110927,黃守真,980000,1111102,1111115,1111122,,1120310,兆豐,30.00,,2026-05-18
6873,泓德能源-創,1111031,謝源一,850000,1111212,1111227,1111228,,1120306,永豐金,110.00,創新板,2026-05-18
3447,展達,1110725,呂進宗,695466,1110901,1110920,1110922,,1111215,元大,26.00,,2026-05-18
6782,視陽,1110721,李重儀,547267,1110830,1110920,1110929,,1111128,元大,168.00,科技事業,2026-05-18
6835,圓裕,1110630,張志中,601723,1110810,1110823,1110831,,1111110,台新,35.41,,2026-05-18
6695,芯鼎,1110630,羅森洲,852735,1110808,1110823,1110831,,1111104,兆豐,36.15,科技事業,2026-05-18
3652,精聯,1110705,葉佳紋,750975,,1110823,1110826,,1110921,凱基,,櫃轉市,2026-05-18
6689,伊雲谷,1110504,林啟雄,600000,1110613,1110621,1110628,,1110913,台新,112.00,,2026-05-18
6834,天二科技,1110407,廖震益,798271,1110518,1110621,1110628,,1110901,台新,26.95,,2026-05-18
6830,汎銓,1110419,柳紀綸,412772,1110530,1110621,1110627,,1110831,台新,100.00,科技事業,2026-05-18
3715,定穎投控,,黃銘宏,2775489,,,,,1110825,,,定穎電子(6251)於當日下市，轉投控上市,2026-05-18
6854,錼創科技-KY創,1110225,李允立,1008736,1110406,1110426,1110504,,1110818,元大,105.00,創新板第一上市,2026-05-18
6789,采鈺,1101229,關欣,2932771,1110308,1110322,1110324,,1110630,元大,290.00,,2026-05-18
6550,北極星藥業-KY,1101227,陳鴻文,4117701,1110304,1110322,1110325,,1110606,國泰,82.00,科技事業,2026-05-18
6796,晉弘,1101208,鄭竹明,300062,1110112,1110222,1110225,,1110601,中國信託,46.00,科技事業,2026-05-18
6585,鼎基,1101125,林勳臺,615480,1110104,1110118,1110121,,1110520,第一金,60.79,,2026-05-18
6799,來頡,1101122,陳燦榮,367291,1101228,1110118,1110121,,1110512,元大,139.00,科技事業,2026-05-18
4583,台灣精銳,1100927,張重興,729284,1101105,1101116,1101119,,1110509,兆豐,200.00,,2026-05-18
6807,峰源-KY,1101006,蔡文達,450000,1101208,1101221,1101227,,1110425,永豐金,40.00,,2026-05-18
8438,昶昕,1101029,陳國金,628990,1101208,1101221,1101227,,1110311,中國信託,40.00,,2026-05-18
5306,桂盟,1101028,吳盈進,1260000,,1101221,1101223,,1110308,元大,,櫃轉市,2026-05-18
1752,南光,1100428,陳立賢,1009885,,1100615,1100616,,1110119,日盛,,櫃轉市,2026-05-18
5244,弘凱,1100929,黃建中,603941,1101108,1101116,1101117,,1110119,宏遠,41.00,,2026-05-18
6719,力智,1100914,許先越,707054,1101025,1101116,1101117,,1110113,福邦,589.00,,2026-05-18
3592,瑞鼎,1100823,黃裕國,669368,1100929,1101019,1101021,,1110107,凱基,308.00,,2026-05-18
6691,洋基工程,1100813,賴有忠,603611,1100917,1100928,1101006,,1110103,富邦,180.00,,2026-05-18
4770,上品,1100803,侯嘉生,693050,1100913,1100928,1101006,,1101222,元大,166.00,,2026-05-18
6792,詠業,1100729,蘇開建,437753,1100908,1100928,1101001,,1101208,群益金鼎,98.00,科技事業,2026-05-18
6770,力積電,1100730,黃崇仁,34051962,1100916,1100928,1101005,,1101206,元大,49.88,科技事業,2026-05-18
2945,三商家購,1100412,陳翔玢,600000,1100521,1100615,1100622,,1101130,元大,69.00,,2026-05-18
6806,森崴能源,1100630,郭台強,1300000,1100810,1100824,1100831,,1101115,福邦,104.40,,2026-05-18
5222,全訊,1100607,張全生,602918,1100803,1100824,1100831,,1101025,台新,104.49,,2026-05-18
4440,宜新實業,1100705,邱倉沛,600480,1100813,1100824,1100831,,1101025,福邦,38.00,,2026-05-18
6790,永豐實,1100429,何奕達,2449060,1100603,1100615,1100622,,1100929,元大,52.00,,2026-05-18
2753,八方雲集,1100428,林欣怡,600448,1100607,1100615,1100622,,1100909,國泰,155.00,,2026-05-18
2250,IKKA-KY,1091225,胡湘麒,220000,1100202,1100223,1100226,,1100531,康和,76.00,,2026-05-18
3092,鴻碩,1091230,張利榮,805278,,1100223,1100225,,1100513,第一金,,櫃轉市,2026-05-18
6768,志強-KY,1091027,陳維家,1742606,1091204,1091215,1091218,,1100422,元大,49.00,,2026-05-18
2211,長榮鋼,1090828,林耿立,3994260,1091008,1091020,1091027,,1100412,凱基,41.00,,2026-05-18
6776,展碁國際,1091023,陳俊聖,737484,1091202,1091215,1091218,,1100331,永豐金,25.00,,2026-05-18
6426,統新,1091230,李英坤,385090,,1100223,1100225,,1100324,台新,,櫃轉市，科技事業,2026-05-18
6781,AES-KY,1091021,宋福祥,637508,1091126,1091215,1091218,,1100322,凱基,168.00,,2026-05-18
6515,穎崴,1090929,王嘉煌,305530,1091105,1091117,1091123,,1100120,凱基,348.00,科技事業,2026-05-18
6438,迅得,1091030,官錦堃,603000,,1091215,1091216,,1100119,台新,,櫃轉市,2026-05-18
3714,富采,,李秉傑,6859527,,,,,1100106,,,晶電(2448)、隆達(3698)於當日下市，轉投控上市,2026-05-18
6756,威鋒電子,1090805,陳文琦,600000,1090914,1091020,1091023,,1091224,凱基,168.00,,2026-05-18
1597,直得,1090923,陳麗芬,811875,,1091117,1091118,,1091223,永豐金,,櫃轉市,2026-05-18
6743,安普新,1090828,黃常青,1048000,1091008,1091020,1091028,,1091214,中國信託,100.00,,2026-05-18
3138,耀登,1090731,張玉斌,406957,1090908,1090915,1090917,,1091211,國票,46.00,科技事業,2026-05-18
1342,八貫,1090624,劉宗熹,619654,1090804,1090825,1090831,,1091124,富邦,55.00,,2026-05-18
2247,汎德永業,1081125,唐慕蓮,717407,1090102,1090114,1090117,,1091012,群益金鼎,180.00,,2026-05-18
2241,艾姆勒,1090429,林啟聖,748123,1090604,1090616,1090623,,1090826,元大,50.00,,2026-05-18
6754,匯僑設計,1090424,王秀卿,600000,1090603,1090616,1090620,,1090825,凱基,45.00,,2026-05-18
6598,ABC-KY,1081224,李家榮,722889,1090313,1090324,1090401,,1090609,永豐金,48.00,科技事業,2026-05-18
5546,永固-KY,1081014,簡國釧,646750,1081231,1090114,1090117,,1090520,康和,58.50,,2026-05-18
3543,州巧,1081120,李樹裔,794361,1081231,1090114,1090117,,1090415,福邦,15.00,,2026-05-18
4581,光隆精密-KY,1080925,呂皇甫,300000,1081031,1081119,1081122,,1090309,日盛,35.00,,2026-05-18
6706,惠特,1080925,徐秋田,606529,1081022,1081029,1081031,,1081219,凱基,56.00,,2026-05-18
1795,美時製藥,1080830,Robert Wessman,2431139,,1081029,1081031,,1081216,凱基,,櫃轉市,2026-05-18
6715,嘉基,1080711,朱德祥,510000,1080821,1080827,1080830,,1081212,中國信託,70.80,科技事業,2026-05-18
6592,和潤企業,1081001,田天明,3746104,1081017,1081029,1081030,,1081209,台新,53.00,,2026-05-18
4439,冠星-KY,1080716,林錦茂,280000,1080821,1080827,1080902,,1081205,元大,158.00,,2026-05-18
6698,旭暉應材,1080625,趙勤孝,603438,1080802,1080827,1080902,,1081125,兆豐,68.00,,2026-05-18
6491,晶碩,1080531,童子賢,600000,1080705,1080716,1080722,,1081007,元大,152.00,,2026-05-18
4571,鈞興-KY,1080430,高國興,420000,1080606,1080618,1080624,,1080917,永豐金,70.00,,2026-05-18
2233,宇隆,1080628,劉俊昌,602881,,1080827,1080829,,1080917,台新,,櫃轉市,2026-05-18
4572,駐龍,1080417,王昆生,300000,1080527,1080618,1080625,,1080910,台新,140.00,科技事業,2026-05-18
4576,大銀微系統,1080430,卓永財,1064082,1080606,1080618,1080621,,1080904,元大,56.00,,2026-05-18
5283,禾聯碩,1071109,蔡金土,667994,1080118,1080226,1080227,,1080524,元富,91.00,,2026-05-18
6672,騰輝電子-KY,1071029,勞開陸,646143,1071204,1071218,1071219,,1080417,元大,60.06,,2026-05-18
3563,牧德,1071228,汪光夏,426082,,1080226,1080227,,1080402,元富,,櫃轉市，科技事業,2026-05-18
6669,緯穎,1070731,林憲銘,1264655,1071210,1071218,1071222,,1080327,元大,248.00,,2026-05-18
8462,柏文,1071130,陳尚義,611636,,1080115,1080119,,1080315,永豐金,,櫃轉市,2026-05-18
4564,元翎,1071016,王德鑫,1556480,1071126,1071218,1071221,,1080307,福邦,25.00,,2026-05-18
8104,錸寶科技,1071004,葉垂景,601101,1071113,1071120,1071121,,1080117,福邦,60.00,,2026-05-18
4967,十銓,1070910,夏澹寧,601575,1071017,1071120,1071121,,1080114,群益金鼎,22.00,,2026-05-18
1341,富林-KY,1070627,王源林,403000,1070803,1070828,1070904,,1071224,中國信託,28.80,,2026-05-18
6670,復盛應用,1070720,李亮箴,1184300,1070830,1070918,1070919,,1071218,富邦,120.00,,2026-05-18
6668,中揚光,1070823,鄭成田,600415,1071003,1071016,1071018,,1071212,元大,58.00,,2026-05-18
6671,三能-KY,1070625,張瑞榮,540000,1070803,1070828,1070905,,1071211,兆豐,41.48,,2026-05-18
6558,興能高,1070727,邢雪坤,762093,1070831,1070918,1070919,,1071205,富邦,18.00,,2026-05-18
6655,科定,1070629,曹憲章,603900,1070809,1070828,1070829,,1071128,中國信託,60.32,,2026-05-18
4766,南寶,1070718,吳政賢,1086208,1070827,1070918,1070919,,1071128,富邦,76.80,,2026-05-18
6674,鋐寶科技,1070718,翁宗斌,604897,1070824,1070918,1070919,,1071128,凱基,30.84,,2026-05-18
6666,羅麗芬-KY,1070430,羅麗芬,330000,1070604,1070828,1070905,,1071119,永豐金,105.00,,2026-05-18
5876,上海商銀,1070426,榮鴻慶,40791031,1070530,1070619,1070621,,1071019,華南永昌,32.28,,2026-05-18
4961,天鈺,1070704,林永杰,1414968,1070810,1070828,1070829,,1071017,福邦,33.00,,2026-05-18
3712,永崴,,郭台強,2462421,,,,,1071001,,,勁永(6145)於當日下市，轉投控上市,2026-05-18
6641,基士德-KY,1070411,謝宏炅,300000,1070601,1070619,1070626,,1070921,永豐金,75.00,,2026-05-18
8367,建新國際,1070416,陳銀海,734499,1070531,1070619,1070621,,1070912,凱基,20.08,,2026-05-18
8482,商億-KY,1070330,謝智通,1000000,1070523,1070619,1070626,,1070815,凱基,115.00,,2026-05-18
4540,全球傳動,1070426,李清崑,852780,1070530,1070619,1070621,,1070815,第一金證,94.80,,2026-05-18
3530,晶相光,1061228,何新平,679809,1070504,1070515,1070517,,1070716,永豐金,101.00,,2026-05-18
8028,昇陽半,1061228,楊敏聰,1168280,1070222,1070424,1070426,,1070710,福邦,24.60,,2026-05-18
4989,榮科,1061227,王守仁,1400000,1070213,1070327,1070329,,1070628,元大,24.80,,2026-05-18
6288,聯嘉光電,1060904,黃昉鈺,1521130,1061228,1070116,1070118,,1070509,台新,18.00,,2026-05-18
3711,日月光投控,,張虔生,43183919,,,,,1070430,,,日月光(2311)、矽品(2325)於當日下市，轉投控上市,2026-05-18
6416,瑞祺電通,1061130,朱復銓,600306,1070123,1070227,1070302,,1070416,國泰證,101.00,,2026-05-18
1587,吉茂,1060926,劉彥狄,600419,1061120,1061219,1061220,,1070416,宏遠,18.91,,2026-05-18
8497,聯廣,1060731,余湘,300428,1060918,1061121,1061123,,1070323,國泰證,46.00,文創事業,2026-05-18
2630,亞洲航空,1060927,盧天麟,1078296,1061121,1061219,1061220,,1070222,台新,22.00,,2026-05-18
6625,必應,1060930,周佑洋,308005,1061122,1061219,1061220,,1070207,台新,65.00,文創事業,2026-05-18
4566,時碩工業,1061005,黃亞興,600000,1061130,1061219,1061220,,1070205,凱基,60.00,,2026-05-18
6581,鋼聯,1060728,林明儒,999449,1061020,1061121,1061123,,1070130,康和,86.00,,2026-05-18
1760,寶齡富錦,1060823,張立秋,681390,1061109,1061121,1061123,,1070123,凱基,52.00,,2026-05-18
2939,凱羿-KY,1060823,蔡謀燦,459977,1061016,1061024,1061027,,1070111,永豐金,156.00,,2026-05-18
4764,雙鍵,1060727,王棟海,615144,1060920,1061024,1061026,,1070104,永豐金,48.00,,2026-05-18
6591,動力-KY,1060828,許文昉,210680,1061012,1061024,1061027,,1061228,康和,60.00,,2026-05-18
8478,東哥遊艇,1060726,闕慶承,840173,1060919,1061024,1061025,,1061211,凱基,72.80,,2026-05-18
4155,訊映,1060329,賴家德,655962,1060522,1060718,1060721,,1061205,富邦,22.00,,2026-05-18
8499,鼎炫-KY,1060622,傅青炫,460000,1060816,1060822,1060831,,1061124,凱基,96.00,,2026-05-18
6541,泰福-KY,1051130,陳志全,1928875,1060426,1060516,1060519,,1061026,元富,72.00,科技事業,2026-05-18
6024,群益期,1060720,孫天山,1603978,,1060919,1060920,,1061016,統一,,櫃轉市,2026-05-18
2243,宏旭-KY,1060329,林維源,369770,1060519,1060620,1060627,,1060927,富邦,33.00,,2026-05-18
6573,虹揚-KY,1060329,方丁玉,558530,1060515,1060620,1060622,,1060926,康和,33.60,,2026-05-18
4739,康普材料,1060615,何基丞,757254,,1060822,1060823,,1060908,福邦,,櫃轉市,2026-05-18
6579,研揚科技,1060421,莊永順,960000,1060614,1060620,1060623,,1060821,元大,88.00,,2026-05-18
4562,穎漢科技,1060407,胡炳南,600400,1060605,1060620,1060622,,1060821,台新,40.00,,2026-05-18
4807,日成-KY,1051215,帕查拉蓬 拍奔順通,339200,1060207,1060221,1060223,,1060626,永豐金,66.00,,2026-05-18
6582,申豐,1051230,邱秀瑩,943451,1060221,1060328,1060329,,1060614,凱基,68.00,,2026-05-18
4148,全宇生技-KY,1050728,彭士豪,565000,1051213,1060117,1060120,,1060608,永豐金,55.00,,2026-05-18
4560,強信-KY,1051228,綦秉信,580000,1060306,1060328,1060410,,1060526,富邦,34.50,,2026-05-18
