出表日期,報告年度,公司代號,公司名稱,範疇一排放量(噸CO2e),範疇一資料邊界,範疇一取得驗證,範疇二排放量(噸CO2e),範疇二資料邊界,範疇二取得驗證,範疇三排放量(噸CO2e),範疇三資料邊界,範疇三取得驗證,溫室氣體排放密集度(噸CO2e/單位),date
1150513,113,1536,和大,2505.7804,已完成母公司,是,34529.8382,已完成母公司,是,1156.1330,已完成母公司,是,7.7900,2026-05-17
1150513,113,1537,廣隆,8039.4108,已完成合併財務報表之母子公司,否,74224.6630,已完成合併財務報表之母子公司,否,N/A,N/A,否,10.1088,2026-05-17
1150513,113,1538,正峰,240.7000,已完成母公司,否,35.9000,已完成母公司,否,N/A,N/A,否,2.5200,2026-05-17
1150513,113,1539,巨庭,138.5726,已完成母公司,否,686.1243,已完成母公司,否,40.6577,已完成母公司,否,0.6159,2026-05-17
1150513,113,1540,喬福,49.9241,已完成母公司,否,262.1993,已完成母公司,否,15.6830,已完成母公司,否,0.2035,2026-05-17
1150513,113,1541,錩泰,1677.4000,已完成合併財務報表之母子公司,否,3465.6900,已完成合併財務報表之母子公司,否,5426773.0000,已完成母公司,否,1.7200,2026-05-17
1150513,113,1558,伸興,3411.0000,合併財務報表之母子公司(不含宇隆),是,11943.0000,合併財務報表之母子公司(不含宇隆),是,54540.0000,合併財務報表之母子公司(不含宇隆),是,1.8416,2026-05-17
1150513,113,1560,中砂,7679.1415,已完成合併財務報表之母子公司,是,31857.9412,已完成合併財務報表之母子公司,是,81264.8208,已完成合併財務報表之母子公司,是,5.6000,2026-05-17
1150513,113,1563,巧新,21299.9178,已完成母公司,是,53781.5701,已完成母公司,是,10665.7891,已完成母公司,是,10.0463,2026-05-17
1150513,113,1568,倉佑,194.2539,已完成母公司,否,3217.3997,已完成母公司,否,1536.4127,已完成母公司,否,4.6860,2026-05-17
1150513,113,1582,信錦,57.0679,已完成母公司,是,218.0780,已完成母公司,是,6509.1100,已完成合併財務報表之母子公司,否,0.0293,2026-05-17
1150513,113,1583,程泰,373.3229,已完成母公司,否,1871.0885,已完成母公司,否,42.3943,已完成母公司,否,N/A,2026-05-17
1150513,113,1587,吉茂,133.6112,吉茂三廠,否,2252.4850,吉茂三廠,否,N/A,N/A,否,1.4918,2026-05-17
1150513,113,1589,永冠-KY,7682.5800,"已完成母公司,已完成合併財務報表之母子公司",是,109643.2200,已完成合併財務報表之母子公司,是,249171.8100,已完成合併財務報表之母子公司,是,16.2902,2026-05-17
1150513,113,1590,亞德客-KY,18192.1708,考量揭露訊息之重大性以及實際管理需求，涵蓋主要銷售據點、主要生產基地和營運總部，合計揭露比重佔 2024 年合併營業收入達96%，亦達2024年度生產產值100%。,是,97728.6730,考量揭露訊息之重大性以及實際管理需求，涵蓋主要銷售據點、主要生產基地和營運總部，合計揭露比重佔 2024 年合併營業收入達96%，亦達2024年度生產產值100%。,是,N/A,N/A,否,3.7808,2026-05-17
1150513,113,1597,直得,41.6797,已完成母公司,是,3987.0036,已完成母公司,是,1239.7412,已完成母公司,是,4.9660,2026-05-17
1150513,113,1598,岱宇,1590.9909,已完成合併財務報表之母子公司,是,3112.6458,已完成合併財務報表之母子公司,是,9385.9460,已完成母公司,是,0.6517,2026-05-17
1150513,113,1603,華電,1290.2861,已完成母公司,是,4931.8245,已完成母公司,是,16374.8015,已完成母公司,是,1.3711,2026-05-17
1150513,113,1604,聲寶,1386.8729,已完成母公司,是,4201.8166,已完成母公司,是,1198.3232,已完成母公司,否,0.7149,2026-05-17
1150513,113,1605,華新,230323.6000,已完成合併財務報表之母子公司,是,363397.6200,已完成合併財務報表之母子公司,是,3798849.3300,"已完成母公司,華新麗華股份有限公司個體公司及子公司( 包括上海華新、江陰合金、煙台華新、常熟華新、華新精密)",是,37.8000,2026-05-17
1150513,113,1608,華榮,1040.3607,已完成母公司,是,13502.8471,已完成母公司,是,N/A,N/A,否,1.7730,2026-05-17
1150513,113,1609,大亞,18841.5259,已完成合併財務報表之母子公司,是,54474.4694,已完成合併財務報表之母子公司,是,709001.2133,已完成合併財務報表之母子公司,是,2.4300,2026-05-17
1150513,113,1611,中電,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,1612,宏泰,275.8313,已完成合併財務報表之母子公司,是,6774.5170,已完成合併財務報表之母子公司,是,1381.5824,已完成合併財務報表之母子公司,是,1.2800,2026-05-17
1150513,113,1614,三洋電,1895.5924,已完成合併財務報表之母子公司,否,3725.1303,已完成合併財務報表之母子公司,否,9297.0000,已完成合併財務報表之母子公司,否,0.9900,2026-05-17
1150513,113,1615,大山,707.5896,已完成母公司,否,5748.4089,已完成母公司,否,379.3076,已完成母公司,否,1.0998,2026-05-17
1150513,113,1616,億泰,708.8818,已完成母公司,是,4909.8452,已完成母公司,是,1276.2756,已完成母公司,是,1.5206,2026-05-17
1150513,113,1617,榮星,1289.1089,已完成母公司,是,6956.2972,已完成母公司,是,15294.0530,已完成母公司,是,5.2110,2026-05-17
1150513,113,1618,合機,1372.0302,以公司個體廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室、台北辦公室等，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,是,8222.3391,以公司個體廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室、台北辦公室等，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,是,61520.2901,以公司個體廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室、台北辦公室等，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,是,2.0538,2026-05-17
1150513,113,1626,艾美特-KY,804.2500,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,否,27117.9600,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,否,N/A,N/A,否,3.6400,2026-05-17
1150513,113,1702,南僑,102862.5020,"已完成母公司,已完成合併財務報表之母子公司,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業",是,111211.6447,"已完成母公司,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業",是,171512.7200,僅泰國地區,是,9.0181,2026-05-17
1150513,113,1707,葡萄王,6736.6189,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,是,17845.6247,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,是,19953.4233,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,是,2.2000,2026-05-17
1150513,113,1708,東鹼,50345.6854,已完成母公司,是,10795.2150,已完成母公司,是,381904.6267,已完成母公司,是,9.6039,2026-05-17
1150513,113,1709,和益,71823.2400,"已完成母公司,包含母公司和益及部分子公司聯超、和協",是,23630.4400,"已完成母公司,包含母公司和益及部分子公司聯超、和協",是,86221.3600,"已完成母公司,包含母公司和益及部分子公司聯超、和協",是,17.6300,2026-05-17
1150513,113,1710,東聯,21290.5754,已完成母公司,是,300241.6658,已完成母公司,是,40990.2096,已完成母公司,是,28.0369,2026-05-17
1150513,113,1711,永光,20513.0000,已完成合併財務報表之母子公司,是,48268.0000,已完成合併財務報表之母子公司,是,N/A,N/A,否,8.7000,2026-05-17
1150513,113,1712,興農,17654.3865,已完成母公司,是,22475.1843,已完成母公司,是,48481.5654,已完成母公司,是,2.1201,2026-05-17
1150513,113,1713,國化,3854.9446,已完成母公司,否,2322.1762,已完成母公司,否,1538.7000,已完成母公司,否,14.6000,2026-05-17
1150513,113,1714,和桐,92354.8914,已完成合併財務報表之母子公司,是,76885.3886,已完成合併財務報表之母子公司,是,23729.0965,已完成母公司,是,5.8316,2026-05-17
1150513,113,1717,長興,85891.0000,已完成合併財務報表之母子公司,是,168811.0000,已完成合併財務報表之母子公司,是,1832400.0000,已完成合併財務報表之母子公司,是,5.7230,2026-05-17
1150513,113,1718,中纖,349717.3590,已完成合併財務報表之母子公司,是,26257.4760,已完成合併財務報表之母子公司,是,N/A,N/A,否,8.2850,2026-05-17
1150513,113,1720,生達,1621.1934,已完成母公司,是,6929.9204,已完成母公司,是,220.3247,已完成母公司,是,2.6507,2026-05-17
1150513,113,1721,三晃,17949.3771,已完成母公司,是,17988.4891,已完成母公司,是,6997.2013,已完成母公司,是,18.7817,2026-05-17
1150513,113,1722,台肥,392789.7207,已完成母公司,是,44904.0000,已完成母公司,是,N/A,N/A,否,36.8647,2026-05-17
1150513,113,1723,中碳,22927.0000,已完成母公司,是,79159.0000,已完成母公司,是,10557.0000,已完成母公司,是,12.8303,2026-05-17
1150513,113,1725,元禎,355.8600,已完成母公司,否,122.5200,已完成母公司,否,N/A,N/A,否,0.0707,2026-05-17
1150513,113,1726,永記,1927.5619,已完成母公司,否,4285.4707,已完成母公司,否,1832.8930,已完成母公司,否,1.1420,2026-05-17
1150513,113,1727,中華化,1483.6849,已完成母公司,是,9543.0097,已完成母公司,是,25740.9212,已完成母公司,是,5.2937,2026-05-17
1150513,113,1730,花仙子,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,1731,美吾華,205.1094,已完成母公司,是,1098.2571,已完成母公司,是,353.2436,已完成母公司,否,0.8830,2026-05-17
1150513,113,1732,毛寶,158.6002,已完成母公司,否,395.4255,已完成母公司,否,117.1333,已完成母公司,否,1.2000,2026-05-17
1150513,113,1733,五鼎,199.9182,已完成合併財務報表之母子公司,否,9149.5779,已完成合併財務報表之母子公司,否,434.6276,已完成合併財務報表之母子公司,否,5.0483,2026-05-17
1150513,113,1734,杏輝,1297.9381,已完成母公司,否,9124.7407,已完成母公司,否,N/A,N/A,否,3.6443,2026-05-17
1150513,113,1735,日勝化,3543.9026,已完成母公司,否,5518.2223,已完成母公司,否,90929.4213,已完成母公司,否,59.1245,2026-05-17
1150513,113,1736,喬山,5140.3745,母公司、上海兩廠、越南廠,是,17936.8795,母公司、上海兩廠、越南廠,是,N/A,N/A,否,0.6517,2026-05-17
1150513,113,1737,臺鹽,22158.6135,已完成母公司,是,3706.7083,已完成母公司,是,58968.4957,已完成母公司,是,8.2278,2026-05-17
1150513,113,1752,南光,2970.7108,已完成合併財務報表之母子公司,否,9688.7273,已完成合併財務報表之母子公司,否,N/A,N/A,否,5.7547,2026-05-17
1150513,113,1760,寶齡富錦,241.7791,已完成合併財務報表之母子公司,是,6114.7641,已完成合併財務報表之母子公司,是,1286.8980,已完成合併財務報表之母子公司,是,3.1318,2026-05-17
1150513,113,1762,中化生,3283.1047,已完成合併財務報表之母子公司,是,7668.0032,已完成合併財務報表之母子公司,是,8150.8743,已完成合併財務報表之母子公司,是,14.1771,2026-05-17
1150513,113,1773,勝一,55066.1260,已完成母公司,否,11096.1356,已完成母公司,否,476625.6371,已完成母公司,否,6.4637,2026-05-17
1150513,113,1776,展宇,964.9521,已完成母公司,是,1292.5008,已完成母公司,是,421.3684,已完成母公司,是,3.7472,2026-05-17
1150513,113,1783,和康生,142.4941,已完成母公司,是,1940.8272,已完成母公司,是,138.5019,已完成母公司,是,3.0592,2026-05-17
1150513,113,1786,科妍,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,1789,神隆,9831.4246,已完成合併財務報表之母子公司,是,25936.9170,已完成合併財務報表之母子公司,是,56614.7166,已完成合併財務報表之母子公司,是,10.5007,2026-05-17
1150513,113,1795,美時,2672.0538,台灣、韓國之生產工廠及辦公室，及印度、新加坡的辦公室,是,12842.9899,台灣、韓國之生產工廠及辦公室，及印度、新加坡的辦公室,是,N/A,N/A,否,0.8349,2026-05-17
1150513,113,1802,台玻,2089323.3100,"已完成母公司,已完成合併財務報表之母子公司",是,888424.4800,"已完成母公司,已完成合併財務報表之母子公司",是,242756.3852,已完成母公司,是,N/A,2026-05-17
1150513,113,1805,寶徠,10.0566,已完成母公司,否,17.2815,已完成母公司,否,17.5923,已完成母公司,否,0.0718,2026-05-17
1150513,113,1806,冠軍,56986.5211,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,是,23443.6608,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,是,N/A,N/A,否,25.5291,2026-05-17
1150513,113,1808,潤隆,276.5952,已完成母公司,是,71.6599,已完成母公司,是,17.9970,已完成母公司,否,0.0397,2026-05-17
1150513,113,1809,中釉,4249.7352,已完成母公司,否,3612.6995,已完成母公司,否,1318.3794,已完成母公司,否,N/A,2026-05-17
1150513,113,1810,和成,8660.5162,已完成母公司,否,7036.8600,已完成母公司,否,5102.6150,已完成母公司,否,5.0119,2026-05-17
1150513,113,1817,凱撒衛,226.9275,已完成母公司,否,197.2488,已完成母公司,否,N/A,N/A,否,0.1520,2026-05-17
1150513,113,1903,士紙,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,1904,正隆,1717278.8363,已完成合併財務報表之母子公司,是,277270.2841,已完成合併財務報表之母子公司,是,376792.7032,已完成母公司,是,44.1490,2026-05-17
1150513,113,1905,華紙,744471.8808,"已完成母公司,鼎豐紙業公司",是,176260.3952,"已完成母公司,鼎豐紙業公司",是,26780.0000,已完成母公司,否,44.3352,2026-05-17
1150513,113,1906,寶隆,0.8900,已完成母公司,是,0.0000,已完成母公司,是,28.0600,已完成母公司,是,0.0000,2026-05-17
1150513,113,1907,永豐餘,2146613.2641,已完成合併財務報表之母子公司,是,384049.4446,已完成合併財務報表之母子公司,是,8.8174,已完成母公司,是,32.2735,2026-05-17
1150513,113,1909,榮成,2454737.7419,已完成合併財務報表之母子公司,是,241757.5820,已完成合併財務報表之母子公司,是,1196371.6621,"已完成母公司,已完成合併財務報表之母子公司,母公司範疇三盤查上游運輸配送及營運中產生之廢棄物，合併財報子公司盤查上游運輸配送、營運中產生之廢棄物、商務旅行及員工通勤",是,56.4356,2026-05-17
1150513,113,2002,中鋼,27213835.0000,已完成合併財務報表之母子公司,是,1985886.0000,已完成合併財務報表之母子公司,是,11036798.0000,已完成母公司,是,80.9900,2026-05-17
1150513,113,2006,東和鋼鐵,341469.0000,已完成合併財務報表之母子公司,是,757166.0000,已完成合併財務報表之母子公司,是,2235540.0000,已完成合併財務報表之母子公司,是,18.2600,2026-05-17
1150513,113,2007,燁興,26973.0000,已完成母公司,是,31007.0000,已完成母公司,是,N/A,N/A,否,8.4000,2026-05-17
1150513,113,2008,高興昌,2717.2881,"已完成母公司,已完成合併財務報表之母子公司",是,3317.0553,"已完成母公司,已完成合併財務報表之母子公司",是,2001.7594,"已完成母公司,已完成合併財務報表之母子公司",是,4.1377,2026-05-17
1150513,113,2009,第一銅,3026.1593,已完成母公司,是,15034.3002,已完成母公司,是,4094.0808,已完成母公司,否,5.7737,2026-05-17
1150513,113,2010,春源,5657.1843,已完成合併財務報表之母子公司,是,22621.5680,已完成合併財務報表之母子公司,是,1387416.4555,已完成母公司,是,1.1776,2026-05-17
1150513,113,2012,春雨,16583.3935,已完成合併財務報表之母子公司,是,31614.9812,已完成合併財務報表之母子公司,是,230847.7218,已完成母公司,是,5.2600,2026-05-17
1150513,113,2013,中鋼構,3085.3424,已完成合併財務報表之母子公司,是,7339.6880,已完成合併財務報表之母子公司,是,358520.8800,已完成合併財務報表之母子公司,是,0.5293,2026-05-17
1150513,113,2014,中鴻,128052.2297,已完成合併財務報表之母子公司,是,110891.4608,已完成合併財務報表之母子公司,是,3437849.6378,已完成合併財務報表之母子公司,是,7.9900,2026-05-17
1150513,113,2015,豐興,181292.1063,已完成合併財務報表之母子公司,是,479450.5360,已完成合併財務報表之母子公司,是,119844.4790,已完成合併財務報表之母子公司,是,19.2192,2026-05-17
1150513,113,2017,官田鋼,3725.8737,已完成合併財務報表之母子公司,是,21426.3272,已完成合併財務報表之母子公司,是,N/A,N/A,否,7.4006,2026-05-17
1150513,113,2020,美亞,3101.9300,已完成合併財務報表之母子公司,是,6877.3000,已完成合併財務報表之母子公司,是,185218.9072,已完成母公司,是,1.9000,2026-05-17
1150513,113,2022,聚亨,22005.9480,已完成合併財務報表之母子公司,是,36187.1030,已完成合併財務報表之母子公司,是,256484.8020,已完成合併財務報表之母子公司,是,7.0870,2026-05-17
1150513,113,2023,燁輝,199070.8852,已完成合併財務報表之母子公司,是,320462.9267,已完成合併財務報表之母子公司,是,N/A,N/A,否,7.0200,2026-05-17
1150513,113,2024,志聯,1809.0000,志聯公司：桃園市新屋區中興路480號，本公司目前無子公司。,是,3042.0000,志聯公司：桃園市新屋區中興路480號，本公司目前無子公司。,是,69978.0000,志聯公司：桃園市新屋區中興路480號，本公司目前無子公司。,是,4.4231,2026-05-17
1150513,113,2025,千興,3757.6051,已完成母公司,是,4346.2008,已完成母公司,是,7743.5988,已完成母公司,是,7.6572,2026-05-17
1150513,113,2027,大成鋼,89530.6715,已完成合併財務報表之母子公司,是,73097.3148,已完成合併財務報表之母子公司,是,N/A,N/A,否,1.7990,2026-05-17
1150513,113,2028,威致,66913.9654,個別公司,是,167127.0912,個別公司,是,N/A,N/A,否,22.9539,2026-05-17
1150513,113,2029,盛餘,33211.0559,已完成合併財務報表之母子公司,是,49393.3217,已完成合併財務報表之母子公司,是,1134574.7753,已完成合併財務報表之母子公司,否,6.3443,2026-05-17
1150513,113,2030,彰源,5718.1011,"已完成母公司,已完成合併財務報表之母子公司",是,17168.0288,"已完成母公司,已完成合併財務報表之母子公司",是,581688.7151,"已完成母公司,已完成合併財務報表之母子公司",是,1.8459,2026-05-17
1150513,113,2031,新光鋼,2226.0561,已完成合併財務報表之母子公司,是,4247.9962,已完成合併財務報表之母子公司,是,1035275.2576,已完成合併財務報表之母子公司,是,0.4437,2026-05-17
1150513,113,2032,新鋼,334.4672,已完成母公司,是,553.1112,已完成母公司,是,62342.1269,已完成母公司,否,0.2990,2026-05-17
1150513,113,2033,佳大,755.2514,已完成合併財務報表之母子公司,是,2718.2059,已完成合併財務報表之母子公司,是,759.2480,已完成合併財務報表之母子公司,是,7.3275,2026-05-17
1150513,113,2034,允強,2372.2057,已完成合併財務報表之母子公司,是,20414.3212,已完成合併財務報表之母子公司,是,146545.8996,已完成合併財務報表之母子公司,是,1.5691,2026-05-17
1150513,113,2038,海光,58077.1947,已完成合併財務報表之母子公司,是,125510.6149,已完成合併財務報表之母子公司,是,N/A,N/A,否,18.8799,2026-05-17
1150513,113,2049,上銀,10899.6222,已完成母公司,是,112134.6824,已完成母公司,是,163404.4740,已完成母公司,是,15.7073,2026-05-17
1150513,113,2059,川湖,1277.8716,母公司及子公司川益科技(股)公司兩個廠區,是,10546.4920,母公司及子公司川益科技(股)公司兩個廠區,是,64128.0327, 母公司及子公司川益科技(股)公司兩個廠區,是,1.1216,2026-05-17
1150513,113,2062,橋椿,862.2173,已完成母公司,是,13374.0660,已完成母公司,是,N/A,N/A,否,2.1209,2026-05-17
1150513,113,2069,運錩,3822.0217,已完成合併財務報表之母子公司,是,26641.7671,已完成合併財務報表之母子公司,是,615090.9292,已完成合併財務報表之母子公司,是,2.8431,2026-05-17
1150513,113,2101,南港,14937.6100,已完成合併財務報表之母子公司,是,75402.0200,已完成合併財務報表之母子公司,是,N/A,N/A,否,1.2743,2026-05-17
1150513,113,2102,泰豐,1711.7754,已完成母公司,否,1303.0934,已完成母公司,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2103,台橡,151362.2649,已完成合併財務報表之母子公司,是,360420.4468,已完成合併財務報表之母子公司,是,1331675.3752,已完成合併財務報表之母子公司,是,13.6469,2026-05-17
1150513,113,2104,國際中橡,978666.0000,已完成合併財務報表之母子公司,是,56645.0000,已完成合併財務報表之母子公司,是,680149.0000,已完成合併財務報表之母子公司,是,57.3000,2026-05-17
1150513,113,2105,正新,72988.9590,已完成合併財務報表之母子公司,是,942031.5810,已完成合併財務報表之母子公司,是,294140.7776,已完成母公司,是,10.5460,2026-05-17
1150513,113,2106,建大,17878.1100,已完成母公司,是,20738.5000,已完成母公司,是,N/A,N/A,否,1.1291,2026-05-17
1150513,113,2107,厚生,2415.5993,已完成母公司,否,2967.9412,已完成母公司,否,626.6200,已完成母公司,否,4.0530,2026-05-17
1150513,113,2108,南帝,1360.2444,已完成母公司,是,23821.2766,已完成母公司,是,151590.8458,已完成母公司,是,2.2200,2026-05-17
1150513,113,2109,華豐,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2114,鑫永銓,3108.7000,已完成母公司,否,4272.1700,已完成母公司,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2115,六暉-KY,2592.3602,已完成合併財務報表之母子公司,是,17059.8871,已完成合併財務報表之母子公司,是,74893.6231,已完成合併財務報表之母子公司,是,30.2417,2026-05-17
1150513,113,2201,裕隆,33357.0131,已完成合併財務報表之母子公司,是,34941.9034,已完成合併財務報表之母子公司,是,82215.7717,已完成合併財務報表之母子公司,是,0.7962,2026-05-17
1150513,113,2204,中華,8089.2170,已完成母公司,是,11638.1330,已完成母公司,是,2150748.7400,已完成母公司,是,55.3086,2026-05-17
1150513,113,2206,三陽工業,12207.5571,已完成母公司,是,28951.7277,已完成母公司,是,8065.1264,已完成母公司,是,0.9900,2026-05-17
1150513,113,2207,和泰車,235.2429,已完成母公司,否,1283.1226,已完成母公司,否,20321.6154,已完成母公司,否,0.0095,2026-05-17
1150513,113,2208,台船,6465.7478,已完成合併財務報表之母子公司,是,21687.7869,已完成合併財務報表之母子公司,是,1194777.6544,已完成合併財務報表之母子公司,否,1.6991,2026-05-17
1150513,113,2211,長榮鋼,224526.0266,已完成合併財務報表之母子公司,是,14433.2985,已完成合併財務報表之母子公司,是,274335.5660,已完成合併財務報表之母子公司,是,18.4987,2026-05-17
1150513,113,2227,裕日車,372.8035,已完成母公司,是,813.7062,已完成母公司,是,N/A,N/A,否,0.0513,2026-05-17
1150513,113,2228,劍麟,84.2855,已完成母公司,是,4946.8152,已完成母公司,是,18478.3818,已完成母公司,是,2.5424,2026-05-17
1150513,113,2231,為升,36.1056,已完成母公司,否,4434.2962,已完成母公司,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2233,宇隆,167.7976,已完成母公司,否,4135.2734,已完成母公司,否,96.3302,已完成母公司,否,2.3825,2026-05-17
1150513,113,2236,百達-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2239,英利-KY,191.0000,"已完成母公司,長春英利汽車工業股份有限公司及英利工業股份有限公司",否,7897.0000,"已完成母公司,長春英利汽車工業股份有限公司及英利工業股份有限公司",否,N/A,N/A,否,1.2800,2026-05-17
1150513,113,2241,艾姆勒,190.6710,已完成母公司,否,2138.1230,已完成母公司,否,20.2030,已完成母公司,否,3.5314,2026-05-17
1150513,113,2243,宏旭-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2247,汎德永業,430.2151,總公司、保時捷全體系及汎德台北濱江據點,否,6885.3220,已完成合併財務報表之母子公司,否,N/A,N/A,否,0.1269,2026-05-17
1150513,113,2248,華勝-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-17
1150513,113,2250,IKKA-KY,14.0476,已完成母公司,是,12.3633,已完成母公司,是,26.1044,已完成母公司,是,N/A,2026-05-17
1150513,113,2254,巨鎧精密-創,56.0550,已完成母公司,否,508.7810,已完成母公司,否,207.5840,已完成母公司,否,1.2210,2026-05-17
1150513,113,2258,鴻華先進-創,252.3730,已完成合併財務報表之母子公司,是,1693.7490,已完成合併財務報表之母子公司,是,N/A,N/A,否,0.2283,2026-05-17
1150513,113,2301,光寶科,6981.3092,已完成合併財務報表之母子公司,是,87250.4364,"已完成母公司,母公司及部分子公司",是,5811305.1620,"已完成母公司,母公司及部分子公司",是,0.8692,2026-05-17
1150513,113,2302,麗正,25.3729,已完成合併財務報表之母子公司,否,432.7960,已完成合併財務報表之母子公司,否,N/A,N/A,否,6.7624,2026-05-17
1150513,113,2303,聯電,463670.0000,已完成合併財務報表之母子公司,是,1523855.0000,已完成合併財務報表之母子公司,是,1713507.0000,已完成合併財務報表之母子公司,是,8.5500,2026-05-17
1150513,113,2305,全友,38.2000,已完成合併財務報表之母子公司,否,1298.0300,已完成合併財務報表之母子公司,否,N/A,N/A,否,1.8636,2026-05-17
1150513,113,2308,台達電,27278.0000,已完成合併財務報表之母子公司,是,73403.0000,已完成合併財務報表之母子公司,是,22454000.0000,已完成合併財務報表之母子公司,是,0.2400,2026-05-17
1150513,113,2312,金寶,4804.4042,已完成合併財務報表之母子公司,是,179762.3075,已完成合併財務報表之母子公司,是,3804743.6826,資料邊界同2024永續報告書,是,1.2600,2026-05-17
1150513,113,2313,華通,19004.0000,已完成合併財務報表之母子公司,是,421795.0000,已完成合併財務報表之母子公司,是,204699.7000,已完成合併財務報表之母子公司,是,6.6387,2026-05-17
1150513,113,2314,台揚,571.0000,台灣新竹廠+中國無錫廠,否,3767.0000,台灣新竹廠+中國無錫廠,否,N/A,N/A,否,2.5977,2026-05-17
1150513,113,2316,楠梓電,2197.5813,已完成母公司,是,40086.9585,已完成母公司,是,N/A,N/A,否,18.5873,2026-05-17
1150513,113,2317,鴻海,341472.4019,已完成合併財務報表之母子公司,是,2272277.1139,已完成合併財務報表之母子公司,是,20095239.2559,已完成合併財務報表之母子公司,是,3.3104,2026-05-17
1150513,113,2321,東訊,152.1096,已完成合併財務報表之母子公司,是,519.3027,已完成合併財務報表之母子公司,是,N/A,N/A,否,0.7206,2026-05-17
1150513,113,2323,中環,224.4338,已完成合併財務報表之母子公司,是,89779.8432,已完成合併財務報表之母子公司,是,80.5269,已完成母公司,是,12.1052,2026-05-17
1150513,113,2324,仁寶,13114.8799,已完成合併財務報表之母子公司,是,136917.7135,已完成合併財務報表之母子公司,是,109592.6364,已完成合併財務報表之母子公司,是,0.1650,2026-05-17
1150513,113,2327,國巨,8499.8100,已完成母公司,是,120028.2300,已完成母公司,是,67296.1340,已完成母公司,是,3.5320,2026-05-17
1150513,113,2328,廣宇,2.1148,已完成母公司,是,67.0980,已完成母公司,是,19.5203,已完成母公司,是,0.0085,2026-05-17
1150513,113,2329,華泰,465.0945,已完成母公司,是,77557.6976,已完成母公司,是,61937.2486,已完成母公司,是,4.7600,2026-05-17
1150513,113,2330,台積電,1819396.2945,已完成合併財務報表之母子公司,是,10957397.0220,已完成合併財務報表之母子公司,是,8223172.7611,"已完成母公司,台積公司母公司、台積電（中國）、台積電（南京）、TSMC Washington, LLC及采鈺公司，不含日本廠",是,4.2698,2026-05-17
1150513,113,2331,精英,6096.7242,(已完成母公司)精英電腦臺灣總部、精英電腦(美國)股份有限公司、精英電腦(日本)股份有限公司、精英電腦(韓國)股份有限公司、興英數位科技(深圳)有限公司及精強科技股份有限公司,是,51972.2919,(已完成母公司)精英電腦臺灣總部、精英電腦(美國)股份有限公司、精英電腦(日本)股份有限公司、精英電腦(韓國)股份有限公司、興英數位科技(深圳)有限公司及精強科技股份有限公司,是,26115.4361,"(已完成母公司)精英電腦臺灣總部、精英電腦(美國)股份有限公司、精英電腦(日本)股份有限公司、精英電腦(韓國)股份有限公司、興英數位科技(深圳)有限公司及精強科技股份有限公司
",是,3.3200,2026-05-17
1150513,113,2332,友訊,126.1600,已完成母公司,是,1021.5100,已完成母公司,是,224230.0400,已完成母公司,是,15.6600,2026-05-17
1150513,113,2337,旺宏,116037.7575,已完成合併財務報表之母子公司,是,252226.2186,已完成合併財務報表之母子公司,是,204910.0493,已完成母公司,是,22.1000,2026-05-17
1150513,113,2338,光罩,229.4602,已完成母公司,否,16926.8429,已完成母公司,否,5214.7003,已完成母公司,否,0.0378,2026-05-17
1150513,113,2340,台亞,3800.0415,已完成母公司,是,36438.8774,已完成母公司,是,8066.7417,已完成母公司,是,11.1560,2026-05-17
