出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,date
1150517,115,1,6206,飛捷,1510237.00,821180.00,,,689057.00,,,689057.00,264851.00,,424206.00,18639.00,442845.00,88742.00,354103.00,,,354103.00,9917.00,,364020.00,359024.00,,-4921.00,368802.00,,-4782.00,2.51,2026-05-17
1150517,115,1,6209,今國光,1158467.00,800205.00,,,358262.00,,,358262.00,172724.00,,185538.00,54.00,185592.00,41530.00,144062.00,,,144062.00,40389.00,,184451.00,144062.00,,,184451.00,,,0.81,2026-05-17
1150517,115,1,6213,聯茂,9143071.00,8098820.00,,,1044251.00,,,1044251.00,620052.00,,424199.00,59205.00,483404.00,168881.00,314523.00,,,314523.00,592240.00,,906763.00,314523.00,,,906763.00,,,0.87,2026-05-17
1150517,115,1,6214,精誠,11968686.00,9527562.00,,,2441124.00,,,2441124.00,1849393.00,,591731.00,304190.00,895921.00,121622.00,774299.00,,,774299.00,59024.00,,833323.00,718327.00,,55972.00,775179.00,,58144.00,2.64,2026-05-17
1150517,115,1,6215,和椿,773101.00,541825.00,,,231276.00,,,231276.00,122495.00,,108781.00,8374.00,117155.00,22851.00,94304.00,,,94304.00,6944.00,,101248.00,94304.00,,0.00,101248.00,,0.00,1.14,2026-05-17
1150517,115,1,6216,居易,136879.00,79283.00,,,57596.00,,,57596.00,77515.00,,-19919.00,15060.00,-4859.00,6836.00,-11695.00,,,-11695.00,,,-11695.00,,,,,,,-0.12,2026-05-17
1150517,115,1,6224,聚鼎,713234.00,482719.00,,,230515.00,,,230515.00,187962.00,,42553.00,24931.00,67484.00,17642.00,49842.00,,,49842.00,41944.00,,91786.00,53918.00,,-4076.00,94726.00,,-2940.00,0.64,2026-05-17
1150517,115,1,6225,天瀚,6077.00,5271.00,,,806.00,,,806.00,9854.00,,-9048.00,5967.00,-3081.00,0.00,-3081.00,,,-3081.00,56.00,,-3025.00,-3081.00,0.00,0.00,-3025.00,0.00,0.00,-0.11,2026-05-17
1150517,115,1,6226,光鼎,151704.00,105961.00,,,45743.00,,,45743.00,55402.00,,-9659.00,10122.00,463.00,-693.00,1156.00,0.00,,1156.00,78709.00,,79865.00,1156.00,,0.00,79865.00,,0.00,0.01,2026-05-17
1150517,115,1,6230,尼得科超眾,2221271.00,1825407.00,,,395864.00,,,395864.00,379301.00,,16563.00,-98104.00,-81541.00,-3109.00,-78432.00,,,-78432.00,134889.00,,56457.00,-78432.00,,,56457.00,,,-0.91,2026-05-17
1150517,115,1,6235,華孚,1642000.00,1240910.00,,,401090.00,,,401090.00,293212.00,,107878.00,-28609.00,79269.00,18623.00,60646.00,,,60646.00,153780.00,,214426.00,60646.00,,,214426.00,,,0.30,2026-05-17
1150517,115,1,6239,力成,21314167.00,17170249.00,,,4143918.00,,,4143918.00,1383228.00,,2760690.00,396418.00,3157108.00,770277.00,2386831.00,,,2386831.00,227328.00,,2614159.00,1844043.00,,542788.00,2075121.00,,539038.00,2.50,2026-05-17
1150517,115,1,6243,迅杰,90026.00,36229.00,,,53797.00,,,53797.00,70019.00,,-16222.00,14563.00,-1659.00,-162.00,-1497.00,,,-1497.00,0.00,,-1497.00,,,,,,,-0.03,2026-05-17
1150517,115,1,6257,矽格,5293776.00,3617841.00,,,1675935.00,,,1675935.00,491918.00,,1184017.00,195698.00,1379715.00,258007.00,1121708.00,,,1121708.00,910708.00,,2032416.00,1005655.00,,116053.00,1921842.00,,110574.00,2.10,2026-05-17
1150517,115,1,6269,台郡,5467013.00,5542613.00,,,-75600.00,,,-75600.00,924153.00,,-999753.00,17988.00,-981765.00,-164328.00,-817437.00,,,-817437.00,393273.00,,-424164.00,-829726.00,,12289.00,-436809.00,,12645.00,-2.60,2026-05-17
1150517,115,1,6271,同欣電,2819237.00,2030694.00,,,788543.00,,,788543.00,395044.00,,393499.00,72241.00,465740.00,71043.00,394697.00,0.00,,394697.00,-17526.00,,377171.00,394293.00,0.00,404.00,377034.00,0.00,137.00,1.89,2026-05-17
1150517,115,1,6272,驊陞,704351.00,556397.00,,,147954.00,,,147954.00,130387.00,,17567.00,-5846.00,11721.00,906.00,10815.00,,,10815.00,47265.00,,58080.00,10397.00,,418.00,52920.00,,5160.00,0.13,2026-05-17
1150517,115,1,6277,宏正,1293181.00,514324.00,,,778857.00,,,778857.00,592320.00,,186537.00,-2678.00,183859.00,52118.00,131741.00,,,131741.00,-14195.00,,117546.00,128893.00,,2848.00,116084.00,,1462.00,1.08,2026-05-17
1150517,115,1,6278,台表科,12555084.00,11135630.00,,,1419454.00,,,1419454.00,695467.00,,723987.00,75053.00,799040.00,170919.00,628121.00,,,628121.00,574566.00,,1202687.00,627376.00,,745.00,1204047.00,,-1360.00,2.17,2026-05-17
1150517,115,1,6281,全國電,4414198.00,3475968.00,,,938230.00,,,938230.00,800582.00,,137648.00,2238.00,139886.00,27977.00,111909.00,,,111909.00,,,111909.00,,,,,,,1.13,2026-05-17
1150517,115,1,6282,康舒,8580758.00,6487847.00,,,2092911.00,,,2092911.00,1841430.00,,251481.00,74633.00,326114.00,94803.00,231311.00,0.00,,231311.00,354770.00,,586081.00,234317.00,,-3006.00,579513.00,,6568.00,0.27,2026-05-17
1150517,115,1,6283,淳安,421680.00,376946.00,,,44734.00,,,44734.00,77455.00,,-32721.00,21503.00,-11218.00,-719.00,-10499.00,,,-10499.00,46008.00,,35509.00,-10248.00,,-251.00,27349.00,,8160.00,-0.07,2026-05-17
1150517,115,1,6285,啟碁,29156181.00,25145041.00,,,4011140.00,,,4011140.00,2649580.00,,1361560.00,64963.00,1426523.00,294459.00,1132064.00,,,1132064.00,-544391.00,,587673.00,1132064.00,,,587673.00,,,2.36,2026-05-17
1150517,115,1,6405,悅城,77.00,9445.00,,,-9368.00,,,-9368.00,15374.00,,-24742.00,7366.00,-17376.00,-23.00,-17353.00,,,-17353.00,155821.00,,138468.00,,,,,,,-0.26,2026-05-17
1150517,115,1,6409,旭隼,4204594.00,3107311.00,,,1097283.00,,,1097283.00,335972.00,,761311.00,-263731.00,497580.00,106071.00,391509.00,,,391509.00,384084.00,,775593.00,391509.00,,,775593.00,,,4.46,2026-05-17
1150517,115,1,6412,群電,7783863.00,6543284.00,,,1240579.00,,,1240579.00,906425.00,,334154.00,140222.00,474376.00,70170.00,404206.00,,,404206.00,281886.00,,686092.00,404206.00,,,686092.00,,,1.01,2026-05-17
1150517,115,1,6414,樺漢,37112748.00,29649485.00,,,7463263.00,,,7463263.00,5471298.00,,1991965.00,422047.00,2414012.00,571474.00,1842538.00,0.00,,1842538.00,199648.00,,2042186.00,751782.00,,1090756.00,1122261.00,,919925.00,5.15,2026-05-17
1150517,115,1,6415,矽力*-KY,4860017.00,2516587.00,,,2343430.00,,,2343430.00,1953345.00,-8.00,390077.00,396734.00,786811.00,48909.00,737902.00,,,737902.00,903179.00,,1641081.00,768710.00,,-30808.00,1658510.00,,-17429.00,1.98,2026-05-17
1150517,115,1,6416,瑞祺電通,1057732.00,786246.00,,,271486.00,,,271486.00,138998.00,,132488.00,3330.00,135818.00,38070.00,97748.00,,,97748.00,4263.00,,102011.00,99022.00,,-1274.00,102754.00,,-743.00,1.35,2026-05-17
1150517,115,1,6426,統新,154269.00,93392.00,,,60877.00,,,60877.00,41570.00,,19307.00,8169.00,27476.00,-977.00,28453.00,,,28453.00,384.00,,28837.00,28453.00,,,28837.00,,,0.74,2026-05-17
1150517,115,1,6431,光麗-KY,85846.00,66289.00,,,19557.00,,,19557.00,52553.00,,-32996.00,-5226.00,-38222.00,0.00,-38222.00,,,-38222.00,14883.00,,-23339.00,-38722.00,,500.00,-23839.00,,500.00,-0.40,2026-05-17
1150517,115,1,6438,迅得,1744783.00,1283945.00,,,460838.00,,,460838.00,266841.00,,193997.00,-9930.00,184067.00,41884.00,142183.00,,,142183.00,287245.00,,429428.00,144835.00,,-2652.00,432616.00,,-3188.00,1.76,2026-05-17
1150517,115,1,6442,光聖,2705681.00,1206501.00,,,1499180.00,,,1499180.00,784913.00,,714267.00,101500.00,815767.00,209541.00,606226.00,,,606226.00,508877.00,,1115103.00,606763.00,,-537.00,1115640.00,,-537.00,7.82,2026-05-17
1150517,115,1,6443,元晶,406130.00,427024.00,,,-20894.00,,-107.00,-21001.00,54846.00,-480.00,-76327.00,-22242.00,-98569.00,2066.00,-100635.00,,,-100635.00,3047.00,,-97588.00,-100631.00,,-4.00,-97584.00,,-4.00,-0.20,2026-05-17
1150517,115,1,6446,藥華藥,5121378.00,621281.00,,,4500097.00,,,4500097.00,2413020.00,,2087077.00,248504.00,2335581.00,185954.00,2149627.00,,,2149627.00,243020.00,,2392647.00,2149627.00,,,2392647.00,,,5.79,2026-05-17
1150517,115,1,6449,鈺邦,1128235.00,713112.00,,,415123.00,,,415123.00,198431.00,,216692.00,23427.00,240119.00,58463.00,181656.00,,,181656.00,661496.00,,843152.00,186006.00,,-4350.00,847502.00,,-4350.00,2.11,2026-05-17
1150517,115,1,6451,訊芯-KY,1553381.00,1367610.00,,,185771.00,,,185771.00,266190.00,,-80419.00,-4405.00,-84824.00,62388.00,-147212.00,,,-147212.00,468666.00,,321454.00,-153774.00,,6562.00,289188.00,,32266.00,-1.45,2026-05-17
1150517,115,1,6456,GIS-KY,16077548.00,15277350.00,,,800198.00,,,800198.00,1121580.00,,-321382.00,152617.00,-168765.00,35055.00,-203820.00,,,-203820.00,794239.00,,590419.00,-204281.00,,461.00,589152.00,,1267.00,-0.61,2026-05-17
1150517,115,1,6464,台數科,1039000.00,502683.00,,,536317.00,,,536317.00,247908.00,,288409.00,-54901.00,233508.00,51511.00,181997.00,,,181997.00,-1504.00,,180493.00,179506.00,,2491.00,179020.00,,1473.00,1.39,2026-05-17
1150517,115,1,6472,保瑞,4001231.00,2558603.00,,,1442628.00,6934.00,5564.00,1441258.00,1034022.00,,407236.00,-186084.00,221152.00,174254.00,46898.00,-14449.00,,32449.00,225284.00,,257733.00,25838.00,,6611.00,251120.00,,6613.00,0.21,2026-05-17
1150517,115,1,6477,安集,225003.00,169270.00,,,55733.00,,,55733.00,26764.00,,28969.00,-26489.00,2480.00,2731.00,-251.00,,,-251.00,-4576.00,,-4827.00,-1883.00,,1632.00,-6389.00,,1562.00,-0.02,2026-05-17
1150517,115,1,6491,晶碩,1885667.00,880120.00,,,1005547.00,,,1005547.00,462738.00,,542809.00,23602.00,566411.00,88526.00,477885.00,,,477885.00,25670.00,,503555.00,472275.00,,5610.00,496848.00,,6707.00,6.06,2026-05-17
1150517,115,1,6504,南六,1590980.00,1371772.00,,,219208.00,,,219208.00,151046.00,,68162.00,-27743.00,40419.00,33038.00,7381.00,,,7381.00,73200.00,,80581.00,7373.00,,8.00,80569.00,,12.00,0.10,2026-05-17
1150517,115,1,6505,台塑化,161989437.00,134798531.00,,,27190906.00,,,27190906.00,2676949.00,,24513957.00,1102234.00,25616191.00,5209581.00,20406610.00,,,20406610.00,10378189.00,,30784799.00,20407731.00,,-1121.00,30704974.00,,79825.00,2.14,2026-05-17
1150517,115,1,6515,穎崴,2980415.00,1698659.00,,,1281756.00,,,1281756.00,505060.00,,776696.00,97332.00,874028.00,175477.00,698551.00,,,698551.00,15937.00,,714488.00,698551.00,,,714488.00,,,19.54,2026-05-17
1150517,115,1,6525,捷敏-KY,1357265.00,1002466.00,,,354799.00,,,354799.00,95271.00,,259528.00,3504.00,263032.00,54316.00,208716.00,,,208716.00,127044.00,,335760.00,208716.00,,,335760.00,,,1.62,2026-05-17
1150517,115,1,6526,達發,5455465.00,2578964.00,,,2876501.00,,,2876501.00,2060514.00,,815987.00,79001.00,894988.00,149188.00,745800.00,,,745800.00,91370.00,,837170.00,748032.00,,-2232.00,839402.00,,-2232.00,4.47,2026-05-17
1150517,115,1,6531,愛普*,2099951.00,1130086.00,,,969865.00,,,969865.00,381616.00,,588249.00,237442.00,825691.00,165725.00,659966.00,,,659966.00,48131.00,,708097.00,676217.00,,-16251.00,723478.00,,-15381.00,4.15,2026-05-17
1150517,115,1,6533,晶心科,326356.00,374.00,,,325982.00,,,325982.00,528938.00,,-202956.00,11037.00,-191919.00,-25688.00,-166231.00,,,-166231.00,2796.00,,-163435.00,-166231.00,,,-163435.00,,,-3.28,2026-05-17
1150517,115,1,6534,正瀚-創,869503.00,120107.00,,,749396.00,,,749396.00,231227.00,,518169.00,14077.00,532246.00,105548.00,426698.00,,,426698.00,5754.00,,432452.00,426698.00,,0.00,432452.00,,0.00,4.15,2026-05-17
1150517,115,1,6541,泰福-KY,132827.00,399358.00,,,-266531.00,,,-266531.00,133700.00,,-400231.00,11535.00,-388696.00,27.00,-388723.00,,,-388723.00,55238.00,,-333485.00,-388723.00,,,-333485.00,,,-1.47,2026-05-17
1150517,115,1,6550,北極星藥業-KY,37091.00,83052.00,,,-45961.00,,,-45961.00,510392.00,,-556353.00,469.00,-555884.00,-2099.00,-553785.00,,,-553785.00,83341.00,,-470444.00,-553785.00,,0.00,-470444.00,,0.00,-0.64,2026-05-17
1150517,115,1,6552,易華電,289330.00,314984.00,,,-25654.00,,,-25654.00,41594.00,,-67248.00,16343.00,-50905.00,3211.00,-54116.00,,,-54116.00,31212.00,,-22904.00,,,,,,,-0.65,2026-05-17
1150517,115,1,6558,興能高,227992.00,198826.00,,,29166.00,,,29166.00,70573.00,,-41407.00,8921.00,-32486.00,-10.00,-32476.00,,,-32476.00,18677.00,,-13799.00,-32476.00,,,-13799.00,,,-0.35,2026-05-17
1150517,115,1,6573,虹揚-KY,177165.00,157554.00,,,19611.00,,,19611.00,48829.00,,-29218.00,-1577.00,-30795.00,299.00,-31094.00,,,-31094.00,15567.00,,-15527.00,-31901.00,0.00,807.00,-16424.00,0.00,897.00,-0.40,2026-05-17
1150517,115,1,6579,研揚,2410208.00,1570725.00,,,839483.00,,,839483.00,629844.00,,209639.00,370359.00,579998.00,59278.00,520720.00,,,520720.00,3832.00,,524552.00,478353.00,,42367.00,477825.00,,46727.00,3.81,2026-05-17
1150517,115,1,6581,鋼聯,435086.00,204254.00,,,230832.00,,,230832.00,62749.00,,168083.00,32.00,168115.00,37893.00,130222.00,,,130222.00,,,130222.00,130222.00,,,130222.00,,,1.17,2026-05-17
1150517,115,1,6582,申豐,104101.00,117175.00,,,-13074.00,,,-13074.00,32827.00,,-45901.00,14040.00,-31861.00,-4693.00,-27168.00,,,-27168.00,120749.00,,93581.00,-27168.00,,,93581.00,,,-0.26,2026-05-17
1150517,115,1,6585,鼎基,727297.00,475047.00,,,252250.00,,,252250.00,103441.00,,148809.00,24675.00,173484.00,39071.00,134413.00,,,134413.00,7239.00,,141652.00,134413.00,,,141652.00,,,1.86,2026-05-17
1150517,115,1,6589,台康生技,308435.00,243479.00,,,64956.00,,,64956.00,272196.00,,-207240.00,65404.00,-141836.00,406.00,-142242.00,,,-142242.00,-3709.00,,-145951.00,-142242.00,,,-145951.00,,,-0.47,2026-05-17
1150517,115,1,6591,動力-KY,325120.00,245731.00,,,79389.00,,,79389.00,83899.00,,-4510.00,43671.00,39161.00,8797.00,30364.00,,,30364.00,42993.00,,73357.00,30943.00,,-579.00,73936.00,,-579.00,0.75,2026-05-17
1150517,115,1,6592,和潤企業,5805627.00,2216350.00,,,3589277.00,,,3589277.00,2476608.00,,1112669.00,87019.00,1199688.00,276772.00,922916.00,,,922916.00,282726.00,,1205642.00,908070.00,,14846.00,1106762.00,,98880.00,0.76,2026-05-17
1150517,115,1,6598,ABC-KY,217115.00,76934.00,,,140181.00,,,140181.00,122215.00,,17966.00,3013.00,20979.00,0.00,20979.00,,,20979.00,10600.00,,31579.00,20979.00,,,31579.00,,,0.20,2026-05-17
1150517,115,1,6605,帝寶,4732845.00,3147115.00,,,1585730.00,,,1585730.00,719696.00,,866034.00,85346.00,951380.00,217734.00,733646.00,,,733646.00,7942.00,,741588.00,732007.00,,1639.00,722854.00,,18734.00,4.41,2026-05-17
1150517,115,1,6606,建德工業,191808.00,113493.00,,,78315.00,,,78315.00,31147.00,,47168.00,3420.00,50588.00,21113.00,29475.00,-270.00,,29205.00,38647.00,,67852.00,29102.00,,103.00,66695.00,,1157.00,0.26,2026-05-17
1150517,115,1,6614,資拓宏宇,1248020.00,1108892.00,,,139128.00,,,139128.00,124372.00,,14756.00,950.00,15706.00,2772.00,12934.00,,,12934.00,,,12934.00,12934.00,,,12934.00,,,0.16,2026-05-17
1150517,115,1,6625,必應,771910.00,617705.00,,,154205.00,,,154205.00,52433.00,,101772.00,3932.00,105704.00,23744.00,81960.00,,,81960.00,15028.00,,96988.00,82029.00,,-69.00,97057.00,,-69.00,1.42,2026-05-17
1150517,115,1,6641,基士德-KY,380896.00,263144.00,,,117752.00,,,117752.00,144237.00,,-26485.00,9936.00,-16549.00,-13301.00,-3248.00,,,-3248.00,34293.00,,31045.00,884.00,,-4132.00,35384.00,,-4339.00,0.02,2026-05-17
1150517,115,1,6645,金萬林-創,123596.00,109192.00,,,14404.00,,,14404.00,56780.00,,-42376.00,-4962.00,-47338.00,375.00,-47713.00,,,-47713.00,223.00,,-47490.00,-45795.00,,-1918.00,-45572.00,,-1918.00,-0.76,2026-05-17
1150517,115,1,6655,科定,687007.00,346895.00,,,340112.00,,,340112.00,243244.00,,96868.00,-1714.00,95154.00,19876.00,75278.00,,,75278.00,80821.00,,156099.00,74535.00,,743.00,155356.00,,743.00,0.95,2026-05-17
1150517,115,1,6657,華安,1391.00,349.00,,,1042.00,,,1042.00,51844.00,,-50802.00,4494.00,-46308.00,,-46308.00,,,-46308.00,83.00,,-46225.00,-46308.00,,,-46225.00,,,-0.53,2026-05-17
1150517,115,1,6658,聯策,619418.00,470761.00,,,148657.00,,,148657.00,76845.00,,71812.00,3562.00,75374.00,20361.00,55013.00,,,55013.00,48131.00,,103144.00,59134.00,,-4121.00,107265.00,,-4121.00,1.63,2026-05-17
1150517,115,1,6666,羅麗芬-KY,227573.00,80746.00,,,146827.00,,,146827.00,138214.00,,8613.00,7522.00,16135.00,5516.00,10619.00,,,10619.00,48571.00,,59190.00,14938.00,,-4319.00,62860.00,,-3670.00,0.32,2026-05-17
1150517,115,1,6668,中揚光,266191.00,236178.00,,,30013.00,,,30013.00,94024.00,,-64011.00,-1539.00,-65550.00,476.00,-66026.00,,,-66026.00,52021.00,,-14005.00,-66026.00,,,-14005.00,,,-0.62,2026-05-17
1150517,115,1,6669,緯穎,276507734.00,255626566.00,,,20881168.00,,,20881168.00,3422776.00,,17458392.00,475994.00,17934386.00,3819977.00,14114409.00,,,14114409.00,1489626.00,,15604035.00,14114409.00,,,15604035.00,,,75.95,2026-05-17
1150517,115,1,6670,復盛應用,8468855.00,6436116.00,,,2032739.00,,,2032739.00,767674.00,,1265065.00,67482.00,1332547.00,298511.00,1034036.00,,,1034036.00,328996.00,,1363032.00,970370.00,,63666.00,1266094.00,,96938.00,6.96,2026-05-17
1150517,115,1,6671,三能-KY,365756.00,224367.00,,,141389.00,,,141389.00,124981.00,,16408.00,5105.00,21513.00,5649.00,15864.00,,,15864.00,37392.00,,53256.00,15509.00,,355.00,52328.00,,928.00,0.26,2026-05-17
1150517,115,1,6672,騰輝電子-KY,1245827.00,822050.00,,,423777.00,,,423777.00,278425.00,,145352.00,3130.00,148482.00,24894.00,123588.00,,,123588.00,88979.00,,212567.00,123588.00,,,212567.00,,,1.73,2026-05-17
1150517,115,1,6674,鋐寶科技,112132.00,94988.00,,,17144.00,,,17144.00,79988.00,,-62844.00,-7195.00,-70039.00,0.00,-70039.00,,,-70039.00,-47.00,,-70086.00,-70039.00,,,-70086.00,,,-1.04,2026-05-17
1150517,115,1,6689,伊雲谷,2999372.00,2702957.00,,,296415.00,,,296415.00,269325.00,,27090.00,12995.00,40085.00,5887.00,34198.00,,,34198.00,31681.00,,65879.00,35920.00,,-1722.00,67220.00,,-1341.00,0.53,2026-05-17
1150517,115,1,6691,洋基工程,6977227.00,5693875.00,,,1283352.00,,,1283352.00,185022.00,,1098330.00,2345.00,1100675.00,233735.00,866940.00,,,866940.00,28367.00,,895307.00,866940.00,,,895307.00,,,7.19,2026-05-17
1150517,115,1,6695,芯鼎,252749.00,157019.00,,,95730.00,,,95730.00,180228.00,,-84498.00,19481.00,-65017.00,,-65017.00,,,-65017.00,,,-65017.00,-65017.00,,,-65017.00,,,-0.68,2026-05-17
1150517,115,1,6698,旭暉應材,166697.00,132424.00,,,34273.00,,,34273.00,61730.00,,-27457.00,3866.00,-23591.00,741.00,-24332.00,,,-24332.00,12806.00,,-11526.00,-23244.00,,-1088.00,-13683.00,,2157.00,-0.35,2026-05-17
1150517,115,1,6706,惠特,159976.00,163190.00,,,-3214.00,0.00,,-3214.00,120116.00,,-123330.00,43092.00,-80238.00,-4889.00,-75349.00,,,-75349.00,-5177.00,,-80526.00,-75349.00,,,-80526.00,,,-0.96,2026-05-17
1150517,115,1,6715,嘉基,510155.00,306058.00,,,204097.00,,,204097.00,123011.00,,81086.00,5169.00,86255.00,26914.00,59341.00,,,59341.00,4121.00,,63462.00,67524.00,,-8183.00,71645.00,,-8183.00,1.02,2026-05-17
1150517,115,1,6719,力智,979142.00,571140.00,,,408002.00,,,408002.00,227436.00,,180566.00,87786.00,268352.00,47304.00,221048.00,,,221048.00,7935.00,,228983.00,221048.00,,,228983.00,,,2.10,2026-05-17
1150517,115,1,6722,輝創,1239132.00,984104.00,,,255028.00,1151.00,,253877.00,234973.00,,18904.00,25874.00,44778.00,14937.00,29841.00,,,29841.00,10714.00,,40555.00,29841.00,,,40555.00,,,0.34,2026-05-17
1150517,115,1,6742,澤米,85699.00,93303.00,,,-7604.00,,,-7604.00,23169.00,,-30773.00,7034.00,-23739.00,717.00,-24456.00,,,-24456.00,1783.00,,-22673.00,-24456.00,,,-22673.00,,,-0.35,2026-05-17
1150517,115,1,6743,安普新,1083929.00,881380.00,,,202549.00,,,202549.00,181659.00,,20890.00,-35037.00,-14147.00,13554.00,-27701.00,,,-27701.00,45196.00,,17495.00,-27701.00,,,17495.00,,,-0.19,2026-05-17
1150517,115,1,6753,龍德造船,1324923.00,886339.00,,,438584.00,,,438584.00,54662.00,,383922.00,13380.00,397302.00,80176.00,317126.00,,,317126.00,1691.00,,318817.00,,,,,,,2.70,2026-05-17
1150517,115,1,6754,匯僑設計,602033.00,464387.00,,,137646.00,,,137646.00,137190.00,,456.00,7227.00,7683.00,-515.00,8198.00,,,8198.00,22344.00,,30542.00,8198.00,,,30542.00,,,0.12,2026-05-17
1150517,115,1,6756,威鋒電子,414892.00,229805.00,,,185087.00,,,185087.00,235786.00,,-50699.00,97689.00,46990.00,8682.00,38308.00,,,38308.00,68136.00,,106444.00,44595.00,,-6287.00,111262.00,,-4818.00,0.64,2026-05-17
1150517,115,1,6757,台灣虎航,5537922.00,3284854.00,,,2253068.00,,,2253068.00,563642.00,,1689426.00,-20730.00,1668696.00,333742.00,1334954.00,,,1334954.00,2929.00,,1337883.00,,,,,,,2.91,2026-05-17
1150517,115,1,6768,志強-KY,5357007.00,4471172.00,,,885835.00,,,885835.00,557020.00,,328815.00,26697.00,355512.00,114958.00,240554.00,,,240554.00,259448.00,,500002.00,240554.00,,0.00,500002.00,,0.00,1.20,2026-05-17
1150517,115,1,6770,力積電,13572462.00,12184249.00,,,1388213.00,,,1388213.00,2529664.00,15367559.00,14226108.00,105805.00,14331913.00,100704.00,14231209.00,,,14231209.00,-41.00,,14231168.00,14231209.00,,,14231168.00,,,3.36,2026-05-17
1150517,115,1,6771,平和環保-創,131486.00,69921.00,,,61565.00,,,61565.00,29283.00,,32282.00,-5391.00,26891.00,5509.00,21382.00,,,21382.00,0.00,,21382.00,21458.00,,-76.00,21458.00,,-76.00,0.69,2026-05-17
1150517,115,1,6776,展碁國際,7780255.00,7293152.00,,,487103.00,,,487103.00,326552.00,,160551.00,-24611.00,135940.00,29627.00,106313.00,,,106313.00,14301.00,,120614.00,104144.00,,2169.00,115795.00,,4819.00,1.14,2026-05-17
1150517,115,1,6781,AES-KY,4529845.00,2894382.00,,,1635463.00,,,1635463.00,540854.00,,1094609.00,61053.00,1155662.00,246955.00,908707.00,,,908707.00,383654.00,,1292361.00,908696.00,,11.00,1292329.00,,32.00,10.64,2026-05-17
1150517,115,1,6782,視陽,1228595.00,665635.00,,,562960.00,,,562960.00,217545.00,,345415.00,-24886.00,320529.00,79940.00,240589.00,,,240589.00,79792.00,,320381.00,240471.00,,118.00,320263.00,,118.00,3.82,2026-05-17
1150517,115,1,6789,采鈺,2348443.00,1591323.00,,,757120.00,,,757120.00,359235.00,138194.00,536079.00,36782.00,572861.00,96962.00,475899.00,,,475899.00,,,475899.00,,,,,,,1.50,2026-05-17
1150517,115,1,6790,永豐實,2624085.00,1874943.00,,,749142.00,,,749142.00,489644.00,,259498.00,22412.00,281910.00,59960.00,221950.00,,,221950.00,95365.00,,317315.00,221950.00,,0.00,317315.00,,0.00,0.83,2026-05-17
1150517,115,1,6792,詠業,338152.00,229125.00,,,109027.00,,,109027.00,82566.00,,26461.00,3423.00,29884.00,5216.00,24668.00,,,24668.00,-5830.00,,18838.00,24668.00,,,18838.00,,,0.53,2026-05-17
1150517,115,1,6794,向榮生技,6278.00,2337.00,,,3941.00,,,3941.00,30489.00,,-26548.00,3454.00,-23094.00,,-23094.00,,,-23094.00,,,-23094.00,,,,,,,-0.36,2026-05-17
1150517,115,1,6796,晉弘,147416.00,93547.00,,,53869.00,,,53869.00,73281.00,,-19412.00,5946.00,-13466.00,-767.00,-12699.00,,,-12699.00,342.00,,-12357.00,-12699.00,,,-12357.00,,,-0.32,2026-05-17
1150517,115,1,6799,來頡,242388.00,128900.00,,,113488.00,,,113488.00,63821.00,,49667.00,13393.00,63060.00,13944.00,49116.00,,,49116.00,-133.00,,48983.00,49116.00,,,48983.00,,,1.14,2026-05-17
1150517,115,1,6805,富世達,4183854.00,2832017.00,,,1351837.00,,,1351837.00,231538.00,,1120299.00,45039.00,1165338.00,248078.00,917260.00,,,917260.00,167461.00,,1084721.00,917260.00,,,1084721.00,,,13.38,2026-05-17
1150517,115,1,6806,森崴能源,4189858.00,2310725.00,,,1879133.00,671.00,474.00,1878936.00,190544.00,,1688392.00,-338113.00,1350279.00,35098.00,1315181.00,,,1315181.00,-100760.00,,1214421.00,-1848565.00,,3163746.00,-1914421.00,,3128842.00,-6.73,2026-05-17
1150517,115,1,6807,峰源-KY,816575.00,675587.00,,,140988.00,,,140988.00,119698.00,,21290.00,34352.00,55642.00,21854.00,33788.00,,,33788.00,6801.00,,40589.00,33788.00,,,40589.00,,,0.63,2026-05-17
1150517,115,1,6830,汎銓,578726.00,453815.00,,,124911.00,,,124911.00,133736.00,,-8825.00,-12257.00,-21082.00,10771.00,-31853.00,,,-31853.00,39015.00,,7162.00,-31853.00,,,7162.00,,,-0.61,2026-05-17
1150517,115,1,6831,邁科,854383.00,698874.00,,,155509.00,,,155509.00,99552.00,,55957.00,-222.00,55735.00,11147.00,44588.00,,,44588.00,15262.00,,59850.00,44588.00,,,59850.00,,,0.66,2026-05-17
