出表日期,資料年月,公司代號,公司名稱,職稱,姓名,選任時持股,目前持股,設質股數,設質股數佔持股比例,內部人關係人目前持股合計,內部人關係人設質股數,內部人關係人設質比例,date
1150515,11504,2920,海景,董事長之法人代表人,鄭宜芳,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事本人,南仁湖育樂股份有限公司,129094124,129094124,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事之法人代表人,鍾嘉村,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事本人,南仁湖育樂股份有限公司,129094124,129094124,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事之法人代表人,何曉光,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事本人,南仁湖育樂股份有限公司,129094124,129094124,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,董事之法人代表人,鄭榮意,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,獨立董事本人,邱朝勇,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,獨立董事本人,蕭乙萱,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,獨立董事本人,黃營芳,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,總經理本人,何曉光,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,經理本人,王昱華,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,經理本人,汪志勳,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,經理本人,王玉娟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,經理本人,楊玉枝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,經理本人,柳維崇,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,副理本人,潘鳳龍,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,大股東本人,南仁湖育樂股份有限公司,0,129094124,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,財務部門主管本人,王昱華,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,2920,海景,會計部門主管本人,王昱華,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事長本人,洽和興業股份有限公司,26048707,26048707,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事長之法人代表人,張立秋,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事本人,洽和興業股份有限公司,26048707,26048707,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事之法人代表人,陳奕雄,0,2366550,0,0.00%,53239,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事本人,洽和興業股份有限公司,26048707,26048707,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事之法人代表人,林詩超,0,42935,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事本人,源國投資股份有限公司,12880350,12880350,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事之法人代表人,陳盈璇,0,81576,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事本人,洽和興業股份有限公司,26048707,26048707,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,董事之法人代表人,劉雙全,0,5880304,0,0.00%,429345,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,監察人本人,和茂創業投資股份有限公司,13739040,13739040,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,監察人之法人代表人,陳麗芬,0,158858,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,監察人本人,炳榮股份有限公司,4317496,4317496,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,監察人之法人代表人,陳怡如,0,1783500,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,總經理本人,陳奕雄,2366550,2366550,0,0.00%,53239,0,0.00%,2026-05-15
1150515,11504,3197,源河生技,會計部門主管本人,賴冠翰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事長本人,喬凡娜國際有限公司,7300000,7300000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事長之法人代表人,葉為國,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事本人,喬凡娜國際有限公司,7300000,7300000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事之法人代表人,蔡佩君,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事本人,錦江投資有限公司,812000,812000,812000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事之法人代表人,陳紹蔚,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事本人,錦江投資有限公司,812000,812000,812000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事之法人代表人,魏孝儒,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,董事本人,賴勇全,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,監察人本人,葉佳鑫,3457000,3457000,0,0.00%,511000,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,監察人本人,楊金順,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,總經理本人,葉為國,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,副總經理本人,蔡佩君,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,經理本人,徐郁錚,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,財務部門主管本人,蔡佩君,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3202,樺晟,會計部門主管本人,江毓萍,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事長本人,蕭芳城,2458439,2458439,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事本人,陳一飛,855808,855808,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事本人,陳東釽,1821619,1821619,0,0.00%,36000,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事本人,張恕平,30467,30467,0,0.00%,40000,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事本人,銚發投資有限公司,100000,100000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,董事之法人代表人,薛川流,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,獨立董事本人,林佑澤,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,獨立董事本人,廖學烓,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,監察人本人,瞿銘德,501260,501260,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,監察人本人,謝志鴻,0,0,0,0.00%,330000,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,監察人本人,周大任,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,總經理本人,蕭芳城,0,2458439,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,副總經理本人,張恕平,0,30467,0,0.00%,40000,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,財務部門主管本人,林芝汝,0,25000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3342,飛虹高科,會計部門主管本人,林芝汝,0,25000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事長本人,惠旺投資有限公司,570923,570923,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事長之法人代表人,楊惠民,0,324669,0,0.00%,257427,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,吳肇志,129601,129601,0,0.00%,56829,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,臺灣永光化學工業股份有限公司,4856000,4856000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事之法人代表人,吳宗倫,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,梁顯光,106066,106066,0,0.00%,193474,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,江美雪,73143,73143,0,0.00%,204525,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,張見福,258339,258339,0,0.00%,107317,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,董事本人,陳冠閔,97399,97399,0,0.00%,316125,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,監察人本人,周滿傳,73193,73193,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,監察人本人,梁惠光,152478,152478,0,0.00%,27194,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,總經理本人,楊惠民,0,324669,0,0.00%,257427,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,副總經理本人,徐智泉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,副總經理本人,陳冠閔,0,97399,0,0.00%,316125,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,經理本人,李昭俊,0,13760,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,協理本人,賴俊山,0,5217,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,大股東本人,臺灣永光化學工業股份有限公司,0,4856000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,財務部門主管本人,簡志揚,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3369,鐵研,會計部門主管本人,簡志揚,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,董事長本人,盛國明,9058107,8932107,0,0.00%,3844796,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,董事本人,楊晉奇,4053778,4053778,0,0.00%,1113797,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,董事本人,張銘宗,3827427,3827427,0,0.00%,1320078,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,董事本人,詹保全,152296,152296,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,董事本人,王永吉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,監察人本人,盛國花,1320078,1320078,0,0.00%,3827427,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,監察人本人,張屘仔,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,總經理本人,盛國明,0,8932107,0,0.00%,3844796,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,副總經理本人,楊晉奇,0,4053778,0,0.00%,1113797,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,副總經理本人,詹保全,0,152296,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,協理本人,周淑秋,0,3844796,0,0.00%,8932107,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,大股東本人,盛國明,0,8932107,0,0.00%,3844796,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,大股東本人,張銘宗,0,3827427,0,0.00%,1320078,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,大股東本人,楊晉奇,0,4053778,0,0.00%,1113797,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,財務部門主管本人,陳淑靜,0,125051,0,0.00%,72916,0,0.00%,2026-05-15
1150515,11504,3405,津綻石英,會計部門主管本人,陳淑靜,0,125051,0,0.00%,72916,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,董事長本人,高新春,16525277,16198777,0,0.00%,4540636,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,副董事長本人,高瑜青,1434329,1760829,0,0.00%,91370,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,董事本人,黃朝國,609327,609327,0,0.00%,365978,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,董事本人,志勝投資股份有限公司,2426390,2426390,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,董事之法人代表人,戴明堯,0,96612,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,董事本人,黃文興,8185,8185,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,獨立董事本人,蔡溫喜,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,獨立董事本人,林建平,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,監察人本人,曾謀宏,376540,376540,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,監察人本人,黃素艷,1244805,936945,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,監察人本人,游智惠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,總經理本人,戴明堯,0,96612,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,副總經理本人,塗俊棠,0,72002,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,協理本人,高新添,0,3664732,0,0.00%,1597549,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,大股東本人,高新春,0,16198777,0,0.00%,4540636,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,財務部門主管本人,高瑜青,0,1760829,0,0.00%,91370,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,會計部門主管本人,林建宏,0,10000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,其他,陳榮基,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3463,宏塑,其他,高瑜青,0,1760829,0,0.00%,91370,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事長本人,台固媒體股份有限公司,169141000,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事長之法人代表人,林之晨,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事本人,台固媒體股份有限公司,169141000,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事之法人代表人,張家麒,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事本人,台固媒體股份有限公司,169141000,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事之法人代表人,揭朝華,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事本人,台固媒體股份有限公司,169141000,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事之法人代表人,朱曉幸,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事本人,台固媒體股份有限公司,169141000,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,董事之法人代表人,周鴻均,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,監察人本人,富樹林媒體科技股份有限公司,1300326,1300326,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,監察人之法人代表人,洪昌哲,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,監察人本人,郭乃萍,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,總經理本人,周鴻均,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,大股東本人,台固媒體股份有限公司,0,169141000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,財務部門主管本人,吳淑娟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3509,聯禾,會計部門主管本人,吳淑娟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事長本人,林崑津,1419343,1419343,0,0.00%,3492190,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事本人,蘇國富,460346,460346,0,0.00%,369353,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事本人,林純琤,557861,557861,0,0.00%,223009,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事本人,柏軒有限公司,802927,802927,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事之法人代表人,甘銘祥,0,0,0,0.00%,170537,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事本人,曜新投資有限公司,1249608,1249608,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事之法人代表人,蔡耀裕,100000,100000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事本人,金自發投資有限公司,467817,467817,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,董事之法人代表人,翁瑞麟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,監察人本人,王燕萍,287259,287259,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,監察人本人,蔡瑞益,101256,101256,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,總經理本人,蘇國富,0,460346,0,0.00%,369353,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,副總經理本人,劉季聖,0,348899,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,副總經理本人,卓志恒,0,321207,0,0.00%,227001,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,大股東本人,林崑津,0,1419343,0,0.00%,3492190,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,經理本人,陳正弘,0,316180,0,0.00%,162579,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,財務部門主管本人,楊美玲,0,149610,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3510,易鼎,會計部門主管本人,葉惠慈,0,141844,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,董事長本人,翁靜玉,1064789,1064789,0,0.00%,986451,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,副董事長本人,富捷建設開發有限公司,1496623,1496623,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,副董事長之法人代表人,劉興宗,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,董事本人,翁祖模,986451,986451,0,0.00%,1064789,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,董事本人,玟琳資本投資有限公司,875421,875421,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,董事之法人代表人,白介人,0,0,0,0.00%,875421,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,董事本人,李淑惠,74142,74142,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,獨立董事本人,孫蔭南,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,獨立董事本人,陳明璋,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,監察人本人,雅聞文化有限公司,92000,92000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,監察人之法人代表人,蔡宜蓁,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,監察人本人,奕廷投資有限公司,22068,22068,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,監察人之法人代表人,韋碧霞,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,總經理本人,翁靜玉,0,1064789,0,0.00%,986451,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,財務部門主管本人,江凌淑,141232,42000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3525,就業情報,會計部門主管本人,江凌淑,0,42000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,董事長本人,王宇光,5253175,2044790,0,0.00%,290280,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,董事本人,許焙凱,94025,55402,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,獨立董事本人,何寶中,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,獨立董事本人,邱垂寬,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,獨立董事本人,莊智清,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,總經理本人,王宇光,0,2044790,0,0.00%,290280,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,副總經理本人,王銘洋,0,165062,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,副總經理本人,許焙凱,0,55402,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,大股東本人,王宇光,0,2044790,0,0.00%,290280,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,財務部門主管本人,王銘洋,0,165062,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3572,宏芯科技,會計部門主管本人,高偉倫,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,董事長本人,昆盈企業股份有限公司,10604765,10604765,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,董事長之法人代表人,卓世坤,0,111037,0,0.00%,712304,0,0.00%,2026-05-15
1150515,11504,3601,前源,副董事長本人,邱顯明,38768,38768,0,0.00%,223944,0,0.00%,2026-05-15
1150515,11504,3601,前源,董事本人,高振宇,914404,914404,0,0.00%,153313,0,0.00%,2026-05-15
1150515,11504,3601,前源,董事本人,吳順陽,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,獨立董事本人,周朝國,229969,229969,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,獨立董事本人,蔡安地,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,獨立董事本人,古德權,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,總經理本人,高振宇,0,914404,0,0.00%,153313,0,0.00%,2026-05-15
1150515,11504,3601,前源,大股東本人,昆盈企業股份有限公司,0,10604765,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3601,前源,其他,邱顯明,0,38768,0,0.00%,223944,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事長本人,陳宏力,2493135,2748329,0,0.00%,1616409,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事本人,洪世章,803642,885901,0,0.00%,247645,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事本人,泓泉投資股份有限公司,1010691,1114144,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事之法人代表人,劉泉根,0,1221248,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事本人,益暉國際股份有限公司,2271528,2504038,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事之法人代表人,洪世傑,0,587905,350000,59.53%,372117,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事本人,晟永股份有限公司,758018,835607,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,董事之法人代表人,陳宏昇,0,228206,0,0.00%,1212,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,獨立董事本人,施茂林,0,0,0,0.00%,394520,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,獨立董事本人,呂俊德,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,總經理本人,陳宏力,0,2748329,0,0.00%,1616409,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,副總經理本人,洪世章,0,885901,0,0.00%,247645,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,副總經理本人,李建勳,0,174098,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,協理本人,陳玉靜,0,237645,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,協理本人,黃信達,0,54087,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,協理本人,吳志民,0,14468,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,協理本人,林孟曄,0,25208,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,財務部門主管本人,陳玉靜,0,237645,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3616,泓辰,會計部門主管本人,陳玉靜,0,237645,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事長本人,偉建投資股份有限公司,45430239,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事長之法人代表人,侯明欽,0,111562,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事本人,偉建投資股份有限公司,0,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事之法人代表人,黎小彤,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事本人,偉建投資股份有限公司,0,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事之法人代表人,詹昆晃,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事本人,偉建投資股份有限公司,0,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事之法人代表人,花敏華,0,39000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事本人,偉建投資股份有限公司,0,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,董事之法人代表人,劉恭孟,0,36429,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,監察人本人,展泰投資有限公司,650000,650000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,監察人之法人代表人,黃正明,0,21798,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,監察人本人,展泰投資有限公司,0,650000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,監察人之法人代表人,鄭子瑄,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,總經理本人,侯明欽,0,111562,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,副總經理本人,詹昆晃,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,協理本人,丁舜,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,協理本人,劉恭孟,0,36429,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,大股東本人,中租迪和股份有限公司,0,9566650,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,大股東本人,偉建投資股份有限公司,0,45430239,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,財務部門主管本人,顏芷羚,0,11342,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,3683,仲博科技,會計部門主管本人,顏芷羚,0,11342,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,4118,友合生化,董事長本人,鑫德管理顧問有限公司,10000,10000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,4118,友合生化,董事長之法人代表人,王文欽,0,6993245,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,4118,友合生化,董事本人,徐梓芬,5000,5000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,4118,友合生化,董事本人,簡家琪,0,0,0,0.00%,0,0,0.00%,2026-05-15
