出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數,待註銷股本股數,母公司暨子公司所持有之母公司庫藏股股數,每股參考淨值,date
1150517,115,1,3035,智原,13023994.00,7871534.00,20895528.00,5732857.00,753232.00,6486089.00,2605503.00,,4420391.00,5269983.00,1359196.00,,13655073.00,,,754366.00,14409439.00,0.00,0.00,0.00,52.41,2026-05-17
1150517,115,1,3036,文曄,609616444.00,64543987.00,674160431.00,521467363.00,39703096.00,561170459.00,12691499.00,,61291926.00,35772732.00,2945447.00,,112701604.00,,,288368.00,112989972.00,0.00,0.00,0.00,89.06,2026-05-17
1150517,115,1,3037,欣興,114144042.00,152737029.00,266881071.00,86190209.00,63738189.00,149928398.00,15892465.00,,24088545.00,71423350.00,2086978.00,-107330.00,113384008.00,,,3568665.00,116952673.00,0.00,0.00,901935.00,71.39,2026-05-17
1150517,115,1,3038,全台,2872777.00,937312.00,3810089.00,821438.00,528147.00,1349585.00,1574076.00,,92616.00,1075123.00,-109461.00,-229745.00,2402609.00,,,57895.00,2460504.00,0.00,0.00,8794388.00,16.17,2026-05-17
1150517,115,1,3040,遠見,1532390.00,329601.00,1861991.00,62434.00,381735.00,444169.00,662245.00,,151790.00,814558.00,-45859.00,-164912.00,1417822.00,,,,1417822.00,,0.00,3150000.00,22.51,2026-05-17
1150517,115,1,3041,揚智,1753949.00,2338518.00,4092467.00,1175974.00,1462594.00,2638568.00,1402237.00,,497655.00,-500910.00,16522.00,0.00,1415504.00,,,38395.00,1453899.00,,0.00,0.00,10.09,2026-05-17
1150517,115,1,3042,晶技,13992302.00,8725086.00,22717388.00,6050925.00,1425572.00,7476497.00,3429930.00,,4452041.00,7624045.00,-119332.00,-264017.00,15122667.00,,,118224.00,15240891.00,,0.00,3000000.00,44.48,2026-05-17
1150517,115,1,3043,科風,793833.00,1006904.00,1800737.00,1021387.00,78666.00,1100053.00,389756.00,,0.00,-107171.00,442728.00,,725313.00,,,-24629.00,700684.00,0.00,0.00,0.00,18.61,2026-05-17
1150517,115,1,3044,健鼎,70597125.00,32986600.00,103583725.00,38074338.00,7199715.00,45274053.00,5256059.00,,335589.00,53141429.00,-431488.00,,58301589.00,,,8083.00,58309672.00,,0.00,0.00,110.92,2026-05-17
1150517,115,1,3045,台灣大,41814599.00,194604109.00,236418708.00,76460035.00,60111758.00,136571793.00,37232618.00,,29439518.00,54736982.00,-895073.00,-29455719.00,91058326.00,,,8788589.00,99846915.00,,0.00,692599601.00,30.05,2026-05-17
1150517,115,1,3046,建碁,3347000.00,453793.00,3800793.00,2193135.00,73558.00,2266693.00,784480.00,,420839.00,355001.00,-17762.00,,1542558.00,,,-8458.00,1534100.00,0.00,0.00,0.00,19.66,2026-05-17
1150517,115,1,3047,訊舟,3225235.00,3032655.00,6257890.00,1394520.00,1732330.00,3126850.00,2248074.00,,308870.00,-90081.00,33358.00,-12935.00,2487286.00,,,643754.00,3131040.00,,112500.00,1380104.00,11.13,2026-05-17
1150517,115,1,3048,益登,31564687.00,3724961.00,35289648.00,24960693.00,4494617.00,29455310.00,2698298.00,,736939.00,1548407.00,850694.00,,5834338.00,,,,5834338.00,,0.00,0.00,21.62,2026-05-17
1150517,115,1,3049,精金,2768786.00,10562171.00,13330957.00,2116140.00,3572271.00,5688411.00,8020105.00,,320550.00,-832529.00,-451720.00,,7056406.00,,,586140.00,7642546.00,0.00,0.00,0.00,8.80,2026-05-17
1150517,115,1,3050,鈺德,1704289.00,3875194.00,5579483.00,854779.00,1784817.00,2639596.00,1549845.00,,581383.00,331077.00,-70315.00,0.00,2391990.00,,,547897.00,2939887.00,0.00,0.00,0.00,15.43,2026-05-17
1150517,115,1,3051,力特,1296235.00,2603707.00,3899942.00,1199950.00,148273.00,1348223.00,1670000.00,,0.00,896613.00,26705.00,-41599.00,2551719.00,,,0.00,2551719.00,0.00,0.00,2000000.00,15.46,2026-05-17
1150517,115,1,3052,夆典,11542706.00,239686.00,11782392.00,8128121.00,10803.00,8138924.00,2332457.00,,309825.00,1174278.00,-6223.00,-255837.00,3554500.00,,,88968.00,3643468.00,0.00,0.00,29261043.00,17.43,2026-05-17
1150517,115,1,3054,立萬利,735976.00,753586.00,1489562.00,142266.00,6221.00,148487.00,806510.00,,0.00,264677.00,269888.00,,1341075.00,,,,1341075.00,0.00,0.00,0.00,16.63,2026-05-17
1150517,115,1,3055,蔚華科,1123572.00,808988.00,1932560.00,157618.00,127378.00,284996.00,1149749.00,,290275.00,469807.00,-142346.00,-144237.00,1623248.00,,,24316.00,1647564.00,,0.00,2243030.00,14.40,2026-05-17
1150517,115,1,3056,富華新,13460843.00,1460079.00,14920922.00,4655985.00,1797814.00,6453799.00,4805550.00,,1271573.00,2390000.00,,,8467123.00,,,,8467123.00,,0.00,0.00,17.62,2026-05-17
1150517,115,1,3057,喬鼎,759809.00,125409.00,885218.00,188413.00,41533.00,229946.00,678646.00,,110704.00,-50394.00,-83908.00,,655048.00,,,224.00,655272.00,,0.00,0.00,9.65,2026-05-17
1150517,115,1,3058,立德,3022520.00,2212401.00,5234921.00,2659349.00,911305.00,3570654.00,2017228.00,,33567.00,-335353.00,-141118.00,-25377.00,1548947.00,,,115320.00,1664267.00,0.00,0.00,1348000.00,7.73,2026-05-17
1150517,115,1,3059,華晶科,10009497.00,6714808.00,16724305.00,5342391.00,939046.00,6281437.00,3077170.00,,2601291.00,4463776.00,-137472.00,-2847.00,10001918.00,,,440950.00,10442868.00,0.00,0.00,100000.00,32.51,2026-05-17
1150517,115,1,3060,銘異,2994981.00,1515542.00,4510523.00,1413440.00,347376.00,1760816.00,1375632.00,,1432333.00,556024.00,-622510.00,,2741479.00,,,8228.00,2749707.00,0.00,0.00,0.00,19.93,2026-05-17
1150517,115,1,3062,建漢,3440630.00,2864907.00,6305537.00,1975747.00,199814.00,2175561.00,3300918.00,,560010.00,655458.00,-321128.00,-65282.00,4129976.00,,,,4129976.00,0.00,0.00,2040000.00,12.59,2026-05-17
1150517,115,1,3090,日電貿,10610464.00,14554315.00,25164779.00,7202127.00,277460.00,7479587.00,2875672.00,,7777226.00,2394620.00,4570134.00,,17617652.00,,,67540.00,17685192.00,,0.00,0.00,61.26,2026-05-17
1150517,115,1,3092,鴻碩,2144213.00,2856849.00,5001062.00,2147728.00,1473511.00,3621239.00,1066493.00,,888427.00,-548326.00,-56750.00,,1349844.00,,,29979.00,1379823.00,0.00,0.00,0.00,12.66,2026-05-17
1150517,115,1,3094,聯傑,792305.00,341157.00,1133462.00,52199.00,69553.00,121752.00,831171.00,,64585.00,124342.00,-8388.00,0.00,1011710.00,,,,1011710.00,0.00,0.00,0.00,12.17,2026-05-17
1150517,115,1,3130,一零四,3063217.00,928840.00,3992057.00,2093178.00,75129.00,2168307.00,331907.00,,397574.00,1101578.00,-7309.00,,1823750.00,,,,1823750.00,0.00,0.00,0.00,54.95,2026-05-17
1150517,115,1,3135,凌航,7948978.00,559181.00,8508159.00,4505648.00,744020.00,5249668.00,900715.00,,1097508.00,1271986.00,,-11718.00,,,,,3258491.00,,12578086.00,350000.00,36.32,2026-05-17
1150517,115,1,3138,耀登,2129649.00,2022902.00,4152551.00,1305984.00,255776.00,1561760.00,562165.00,,1521807.00,658357.00,32291.00,-186262.00,2588358.00,,,2433.00,2590791.00,0.00,0.00,2063000.00,47.80,2026-05-17
1150517,115,1,3149,正達,3053025.00,1928593.00,4981618.00,1223931.00,1277537.00,2501468.00,2262336.00,,811200.00,-1073794.00,480408.00,,2480150.00,,,,2480150.00,0.00,0.00,0.00,10.96,2026-05-17
1150517,115,1,3150,鈺寶-創,450422.00,240952.00,691374.00,93553.00,12367.00,105920.00,443770.00,,166766.00,17374.00,-42456.00,,,,,,585454.00,,0.00,0.00,13.19,2026-05-17
1150517,115,1,3164,景岳,578772.00,1124235.00,1703007.00,209000.00,88048.00,297048.00,860104.00,,334572.00,65881.00,25408.00,,1285965.00,,,119994.00,1405959.00,0.00,0.00,0.00,14.95,2026-05-17
1150517,115,1,3167,大量,7943560.00,2461047.00,10404607.00,5595217.00,1230518.00,6825735.00,895049.00,,781163.00,1907071.00,-4411.00,,3578872.00,,,,3578872.00,,0.00,0.00,40.44,2026-05-17
1150517,115,1,3168,眾福科,2581454.00,1134543.00,3715997.00,1308407.00,65147.00,1373554.00,750996.00,,462069.00,384905.00,11120.00,,1609090.00,,,733353.00,2342443.00,,0.00,0.00,21.43,2026-05-17
1150517,115,1,3189,景碩,33407134.00,50246933.00,83654067.00,17816161.00,14367630.00,32183791.00,5269158.00,,17254083.00,20714616.00,-85034.00,,43152823.00,,,8317453.00,51470276.00,,0.00,0.00,81.90,2026-05-17
1150517,115,1,3209,全科,20780149.00,1929542.00,22709691.00,16134490.00,1123692.00,17258182.00,2353912.00,,866070.00,1838070.00,183581.00,,5241633.00,,,209876.00,5451509.00,,0.00,0.00,22.27,2026-05-17
1150517,115,1,3229,晟鈦,692865.00,248238.00,941103.00,303681.00,2867.00,306548.00,642630.00,,90342.00,-98417.00,,,634555.00,,,,634555.00,,0.00,0.00,9.87,2026-05-17
1150517,115,1,3231,緯創,1303491429.00,165630491.00,1469121920.00,1086171892.00,107822852.00,1193994744.00,31804123.00,,81225318.00,76402635.00,751316.00,0.00,190183392.00,,,84943784.00,275127176.00,0.00,0.00,0.00,59.80,2026-05-17
1150517,115,1,3257,虹冠電,2133139.00,503201.00,2636340.00,561416.00,494318.00,1055734.00,798236.00,,217755.00,565506.00,1522.00,-11409.00,1571610.00,,,8996.00,1580606.00,,0.00,259000.00,19.75,2026-05-17
1150517,115,1,3266,昇陽,12792293.00,1090107.00,13882400.00,7165124.00,277637.00,7442761.00,3523143.00,,802671.00,2072614.00,0.00,,6398428.00,,,41211.00,6439639.00,0.00,0.00,0.00,18.16,2026-05-17
1150517,115,1,3296,勝德,1498700.00,734187.00,2232887.00,959362.00,12392.00,971754.00,967244.00,,183364.00,172362.00,-61837.00,,1261133.00,,,,1261133.00,0.00,0.00,0.00,13.04,2026-05-17
1150517,115,1,3305,昇貿,11521860.00,3297603.00,14819463.00,7348569.00,1400244.00,8748813.00,1446357.00,,2100033.00,2741378.00,-2533.00,-234911.00,6050324.00,,,20326.00,6070650.00,0.00,0.00,4337000.00,43.12,2026-05-17
1150517,115,1,3308,聯德,1492523.00,659639.00,2152162.00,782760.00,238565.00,1021325.00,600000.00,,4906.00,520471.00,5460.00,,1130837.00,,,,1130837.00,,0.00,0.00,18.85,2026-05-17
1150517,115,1,3311,閎暉,1652997.00,3515707.00,5168704.00,1378722.00,70668.00,1449390.00,1000000.00,,1193133.00,1753319.00,-227138.00,,3719314.00,,,,3719314.00,,0.00,0.00,37.19,2026-05-17
1150517,115,1,3312,弘憶股,10336444.00,1871346.00,12207790.00,7108420.00,978979.00,8087399.00,1826268.00,,972947.00,1207033.00,114143.00,,4120391.00,,,0.00,4120391.00,0.00,0.00,0.00,22.56,2026-05-17
1150517,115,1,3321,同泰,1531176.00,486103.00,2017279.00,1101699.00,243060.00,1344759.00,861138.00,,99265.00,-239911.00,-47972.00,,672520.00,,,,672520.00,0.00,0.00,0.00,7.81,2026-05-17
1150517,115,1,3338,泰碩,2821567.00,799962.00,3621529.00,1427207.00,152889.00,1580096.00,879081.00,,348929.00,863570.00,487.00,-50634.00,2041433.00,,,,2041433.00,0.00,0.00,1082000.00,23.51,2026-05-17
1150517,115,1,3346,麗清,8045104.00,2130173.00,10175277.00,4455060.00,2141515.00,6596575.00,1212284.00,,1725054.00,657100.00,4386.00,-20122.00,3578702.00,,,,3578702.00,,0.00,750000.00,29.70,2026-05-17
1150517,115,1,3356,奇偶,2893011.00,203570.00,3096581.00,391712.00,28593.00,420305.00,799417.00,,225409.00,1632339.00,8534.00,,2665699.00,,,10577.00,2676276.00,0.00,0.00,0.00,33.35,2026-05-17
1150517,115,1,3376,新日興,10777512.00,11719291.00,22496803.00,3894401.00,1205764.00,5100165.00,1957638.00,,2494091.00,12883362.00,61547.00,,17396638.00,,,,17396638.00,,0.00,0.00,88.87,2026-05-17
1150517,115,1,3380,明泰,17857159.00,6907425.00,24764584.00,11248041.00,713828.00,11961869.00,5417185.00,,2084519.00,1564139.00,21851.00,,9087694.00,,,3715021.00,12802715.00,0.00,0.00,0.00,16.78,2026-05-17
1150517,115,1,3406,玉晶光,22697154.00,22094155.00,44791309.00,9791281.00,8907580.00,18698861.00,1127431.00,,9239675.00,14746254.00,1006681.00,,26120041.00,,,-27593.00,26092448.00,,0.00,0.00,231.68,2026-05-17
1150517,115,1,3413,京鼎,16490327.00,13724857.00,30215184.00,10970724.00,1865110.00,12835834.00,1107623.00,,6208851.00,8108661.00,488385.00,,15913520.00,,,1465830.00,17379350.00,0.00,191300.00,0.00,143.67,2026-05-17
1150517,115,1,3416,融程電,2786217.00,2282333.00,5068550.00,1757760.00,66338.00,1824098.00,804938.00,,1051712.00,1409621.00,-19654.00,,3246617.00,,,-2165.00,3244452.00,,1000.00,0.00,40.33,2026-05-17
1150517,115,1,3419,譁裕,1155423.00,795096.00,1950519.00,865136.00,145554.00,1010690.00,1204804.00,,425.00,-204518.00,-60882.00,,939829.00,,,,939829.00,,0.00,0.00,7.80,2026-05-17
1150517,115,1,3432,台端,292330.00,84001.00,376331.00,51262.00,24432.00,75694.00,422300.00,,178201.00,-257579.00,-42285.00,,300637.00,,,,300637.00,0.00,0.00,0.00,7.12,2026-05-17
1150517,115,1,3437,榮創,1551700.00,1239526.00,2791226.00,539489.00,15872.00,555361.00,1445480.00,,890972.00,-464425.00,293133.00,,2165160.00,,,70705.00,2235865.00,0.00,0.00,0.00,14.98,2026-05-17
1150517,115,1,3443,創意,31638843.00,3493448.00,35132291.00,19973296.00,575122.00,20548418.00,1340119.00,,32896.00,13201884.00,8974.00,,14583873.00,,,,14583873.00,,0.00,0.00,108.83,2026-05-17
1150517,115,1,3447,展達,2951221.00,236772.00,3187993.00,1953580.00,9574.00,1963154.00,774491.00,,186771.00,258057.00,5520.00,,1224839.00,,,,1224839.00,,0.00,0.00,15.81,2026-05-17
1150517,115,1,3450,聯鈞,7884253.00,5800249.00,13684502.00,4106443.00,1777857.00,5884300.00,1456814.00,,456222.00,3291915.00,10751.00,,5215702.00,,,2584500.00,7800202.00,,0.00,0.00,35.80,2026-05-17
1150517,115,1,3481,群創,182233903.00,205019940.00,387253843.00,124944734.00,33223977.00,158168711.00,79891974.00,,103996035.00,45269552.00,-2369686.00,-56914.00,226730961.00,,,2354171.00,229085132.00,0.00,0.00,4072200.00,28.39,2026-05-17
1150517,115,1,3494,誠研,378072.00,1419764.00,1797836.00,465611.00,689832.00,1155443.00,948000.00,,137865.00,-507064.00,-28500.00,,550301.00,,,92092.00,642393.00,,0.00,0.00,5.80,2026-05-17
1150517,115,1,3501,維熹,6369451.00,3610811.00,9980262.00,2160859.00,906384.00,3067243.00,1182579.00,,1745845.00,3986270.00,-1675.00,,6913019.00,,,,6913019.00,0.00,0.00,0.00,58.46,2026-05-17
1150517,115,1,3504,揚明光,2230493.00,2020854.00,4251347.00,1016643.00,405840.00,1422483.00,1140598.00,,1648205.00,131037.00,-90976.00,,2828864.00,,,0.00,2828864.00,,0.00,0.00,24.80,2026-05-17
1150517,115,1,3515,華擎,26619209.00,2056250.00,28675459.00,14322582.00,57550.00,14380132.00,1235320.00,,5335466.00,4733729.00,-31582.00,,11272933.00,,,3022394.00,14295327.00,12000.00,0.00,0.00,91.26,2026-05-17
1150517,115,1,3518,柏騰,1286836.00,1155679.00,2442515.00,314326.00,425318.00,739644.00,1025572.00,,675355.00,135315.00,-133371.00,,1702871.00,,,,1702871.00,,0.00,0.00,16.60,2026-05-17
1150517,115,1,3528,安馳,11619821.00,227759.00,11847580.00,9728162.00,31751.00,9759913.00,666392.00,,301767.00,1002741.00,116767.00,,,,,,2087667.00,,0.00,0.00,31.33,2026-05-17
1150517,115,1,3530,晶相光,2398033.00,380262.00,2778295.00,279133.00,9284.00,288417.00,774759.00,,1158184.00,552020.00,4915.00,,2489878.00,,,,2489878.00,,0.00,0.00,32.14,2026-05-17
1150517,115,1,3532,台勝科,9109304.00,42116844.00,51226148.00,3626589.00,23345766.00,26972355.00,3878483.00,,5739406.00,14729653.00,-93749.00,,24253793.00,,,,24253793.00,,0.00,0.00,62.53,2026-05-17
1150517,115,1,3533,嘉澤,36008681.00,18359055.00,54367736.00,9446875.00,909283.00,10356158.00,1125347.00,,9903475.00,30523523.00,728123.00,-351204.00,41929264.00,,,2082314.00,44011578.00,0.00,0.00,312000.00,373.63,2026-05-17
1150517,115,1,3535,晶彩科,1161854.00,465415.00,1627269.00,336556.00,177174.00,513730.00,790523.00,,98490.00,228405.00,-3879.00,,1113539.00,,,,1113539.00,,0.00,0.00,14.09,2026-05-17
1150517,115,1,3543,州巧,3789651.00,1764627.00,5554278.00,1258588.00,585922.00,1844510.00,1102631.00,,2130039.00,198143.00,-292941.00,-25619.00,3112253.00,,,597515.00,3709768.00,0.00,0.00,1000000.00,28.48,2026-05-17
1150517,115,1,3545,敦泰,7929350.00,4851832.00,12781182.00,3606208.00,474644.00,4080852.00,2210692.00,,6241727.00,467474.00,118718.00,-338281.00,8700330.00,,,0.00,8700330.00,,0.00,5085000.00,40.28,2026-05-17
1150517,115,1,3550,聯穎,2867552.00,1457954.00,4325506.00,1758096.00,875636.00,2633732.00,1075500.00,,424075.00,265700.00,-96272.00,,1669003.00,,,22771.00,1691774.00,0.00,0.00,0.00,15.52,2026-05-17
1150517,115,1,3557,嘉威,2360922.00,4450631.00,6811553.00,2725038.00,1533524.00,4258562.00,843154.00,,682138.00,996780.00,30919.00,,2552991.00,,,,2552991.00,,0.00,0.00,30.28,2026-05-17
1150517,115,1,3563,牧德,6503526.00,1057028.00,7560554.00,2118626.00,101049.00,2219675.00,639608.00,,1771458.00,2788803.00,11153.00,,5211022.00,,,129857.00,5340879.00,,0.00,0.00,81.47,2026-05-17
1150517,115,1,3576,聯合再生,9492286.00,16017448.00,25509734.00,6482798.00,5916842.00,12399640.00,16277954.00,,851549.00,-4180922.00,147122.00,-18699.00,13077004.00,,,33090.00,13110094.00,,0.00,1065679.00,8.04,2026-05-17
1150517,115,1,3583,辛耘,20905271.00,6656527.00,27561798.00,19129006.00,436771.00,19565777.00,803461.00,,923896.00,3675422.00,2235320.00,,7638099.00,,,357922.00,7996021.00,,0.00,0.00,95.06,2026-05-17
1150517,115,1,3588,通嘉,1568974.00,470676.00,2039650.00,222818.00,22036.00,244854.00,619932.00,,384641.00,794579.00,-4356.00,,1794796.00,,,,1794796.00,,0.00,0.00,28.95,2026-05-17
1150517,115,1,3591,艾笛森,2403392.00,1818755.00,4222147.00,678296.00,500420.00,1178716.00,1453868.00,,1558556.00,47055.00,-118600.00,-73473.00,2867406.00,,,176025.00,3043431.00,,0.00,4025827.00,20.28,2026-05-17
1150517,115,1,3592,瑞鼎,17056365.00,2448372.00,19504737.00,8492555.00,257372.00,8749927.00,758552.00,,4712933.00,5644225.00,-360900.00,,10754810.00,,,,10754810.00,0.00,0.00,0.00,141.78,2026-05-17
1150517,115,1,3593,力銘,626402.00,570558.00,1196960.00,522835.00,422481.00,945316.00,608255.00,,16422.00,-451591.00,78558.00,,251644.00,,,,251644.00,,0.00,0.00,4.14,2026-05-17
1150517,115,1,3596,智易,46659935.00,7376478.00,54036413.00,37932343.00,286688.00,38219031.00,2203543.00,,3209903.00,10174769.00,140177.00,,15728392.00,,,88990.00,15817382.00,,0.00,0.00,71.38,2026-05-17
1150517,115,1,3605,宏致,7733924.00,7469056.00,15202980.00,4283420.00,2953995.00,7237415.00,1638164.00,,2201716.00,3749946.00,374888.00,,7964714.00,,,851.00,7965565.00,0.00,0.00,0.00,48.62,2026-05-17
1150517,115,1,3607,谷崧,2158556.00,758535.00,2917091.00,1085997.00,137659.00,1223656.00,1216622.00,,1113462.00,33941.00,-670590.00,,1693435.00,,,,1693435.00,,0.00,0.00,13.92,2026-05-17
1150517,115,1,3617,碩天,10475363.00,4317048.00,14792411.00,3752308.00,1772671.00,5524979.00,947660.00,,3216081.00,4923892.00,85677.00,,9173310.00,,,94122.00,9267432.00,,0.00,0.00,96.80,2026-05-17
1150517,115,1,3622,洋華,6375693.00,2291546.00,8667239.00,1032992.00,261953.00,1294945.00,1513276.00,,1381082.00,2414632.00,1977913.00,,7286903.00,,,85391.00,7372294.00,,0.00,0.00,48.15,2026-05-17
1150517,115,1,3645,達邁,1632785.00,3373301.00,5006086.00,846057.00,754239.00,1600296.00,1367542.00,,792941.00,1228515.00,2133.00,,3391131.00,,,14659.00,3405790.00,,0.00,0.00,24.80,2026-05-17
1150517,115,1,3652,精聯,2208650.00,513059.00,2721709.00,758801.00,80390.00,839191.00,750975.00,,935226.00,209434.00,-15807.00,,1879828.00,,,2690.00,1882518.00,,0.00,0.00,25.03,2026-05-17
1150517,115,1,3653,健策,20477674.00,9829564.00,30307238.00,8468040.00,441841.00,8909881.00,1467328.00,,12767546.00,6779708.00,167503.00,,21182085.00,,,215272.00,21397357.00,0.00,0.00,0.00,144.36,2026-05-17
1150517,115,1,3661,世芯-KY,54450417.00,4735955.00,59186372.00,15791645.00,223595.00,16015240.00,815340.00,,25883671.00,14832730.00,1621075.00,,43152816.00,0.00,,18316.00,43171132.00,0.00,0.00,0.00,529.26,2026-05-17
1150517,115,1,3665,貿聯-KY,52902105.00,32698558.00,85600663.00,23706185.00,15257950.00,38964135.00,1950784.00,,23540929.00,18822855.00,2325095.00,,46639663.00,,,-3135.00,46636528.00,0.00,0.00,0.00,239.08,2026-05-17
1150517,115,1,3669,圓展,2175777.00,2242815.00,4418592.00,1070349.00,120171.00,1190520.00,929200.00,,735120.00,1903979.00,-340227.00,,3228072.00,,,,3228072.00,,0.00,0.00,34.74,2026-05-17
1150517,115,1,3673,TPK-KY,73844000.00,31004761.00,104848761.00,34079481.00,15241348.00,49320829.00,4066638.00,,28896482.00,4091888.00,3472204.00,,40527212.00,,,15000720.00,55527932.00,,0.00,0.00,99.66,2026-05-17
1150517,115,1,3679,新至陞,6682912.00,2653946.00,9336858.00,2716700.00,1916738.00,4633438.00,630222.00,,940899.00,3199832.00,-67533.00,,4703420.00,,,,4703420.00,0.00,0.00,0.00,74.63,2026-05-17
1150517,115,1,3686,達能,400092.00,275847.00,675939.00,6514.00,2001.00,8515.00,764951.00,,6123.00,-103650.00,,,667424.00,,,,667424.00,0.00,0.00,0.00,8.73,2026-05-17
1150517,115,1,3694,海華,6663374.00,1174545.00,7837919.00,3898474.00,37241.00,3935715.00,1549292.00,,1170958.00,1209676.00,-27722.00,,3902204.00,,,,3902204.00,,0.00,0.00,25.19,2026-05-17
1150517,115,1,3701,大眾控,9315754.00,3975195.00,13290949.00,3214381.00,3223316.00,6437697.00,2366376.00,,1737651.00,859658.00,-91189.00,,4872496.00,,,1980756.00,6853252.00,,0.00,0.00,20.59,2026-05-17
1150517,115,1,3702,大聯大,434755950.00,44752426.00,479508376.00,351739547.00,35127766.00,386867313.00,16791239.00,,22041928.00,50671941.00,517610.00,,90022718.00,,,2618345.00,92641063.00,0.00,0.00,0.00,53.61,2026-05-17
1150517,115,1,3703,欣陸,60631473.00,36046090.00,96677563.00,49543922.00,18324255.00,67868177.00,8232160.00,,6884018.00,10464302.00,1725729.00,,27306209.00,,,1503177.00,28809386.00,,0.00,0.00,33.17,2026-05-17
1150517,115,1,3704,合勤控,18987830.00,4825184.00,23813014.00,11005308.00,733548.00,11738856.00,4154450.00,,3721884.00,4392553.00,-361105.00,-96550.00,11811232.00,,,262926.00,12074158.00,,0.00,7317397.00,28.94,2026-05-17
1150517,115,1,3705,永信,7096418.00,5619896.00,12716314.00,2695071.00,1574356.00,4269427.00,2664230.00,,2382035.00,2809353.00,-241525.00,-1439.00,7612654.00,,,834233.00,8446887.00,0.00,0.00,58059.00,28.58,2026-05-17
1150517,115,1,3706,神達,82662619.00,53250393.00,135913012.00,48216898.00,20063380.00,68280278.00,13272125.00,,23163631.00,28969569.00,1032481.00,,66437806.00,,,1194928.00,67632734.00,0.00,0.00,0.00,50.06,2026-05-17
1150517,115,1,3708,上緯投控,6975429.00,14928001.00,21903430.00,3816560.00,718029.00,4534589.00,976054.00,,5014341.00,5997205.00,6159267.00,-641890.00,17504977.00,,,-136136.00,17368841.00,0.00,0.00,5297000.00,189.64,2026-05-17
1150517,115,1,3711,日月光投控,337698528.00,619828916.00,957527444.00,294501914.00,281881576.00,576383490.00,44613861.00,,165184335.00,124880812.00,17897491.00,-1959107.00,350617392.00,,,30526562.00,381143954.00,,14356300.00,72941505.00,79.90,2026-05-17
1150517,115,1,3712,永崴投控,29571984.00,32203305.00,61775289.00,46915609.00,8956872.00,55872481.00,2462421.00,,5901818.00,-5424868.00,43052.00,,2982423.00,,,2920385.00,5902808.00,,0.00,0.00,12.11,2026-05-17
1150517,115,1,3714,富采,29431729.00,23043963.00,52475692.00,8058738.00,1635791.00,9694529.00,7379405.00,,36198284.00,-2723418.00,1031250.00,-135163.00,41750358.00,,,1030805.00,42781163.00,,0.00,1282377.00,56.68,2026-05-17
1150517,115,1,3715,定穎投控,21438597.00,23737006.00,45175603.00,16104186.00,16488502.00,32592688.00,2835746.00,,5812847.00,1833299.00,269871.00,,10751763.00,,,1831152.00,12582915.00,0.00,0.00,0.00,37.92,2026-05-17
1150517,115,1,3716,中化控股,5863101.00,6720166.00,12583267.00,4039684.00,722942.00,4762626.00,1497656.00,,5907847.00,679667.00,-154972.00,-146631.00,7783567.00,,,37074.00,7820641.00,0.00,0.00,3624941.00,53.26,2026-05-17
1150517,115,1,3717,聯嘉投控,5410382.00,3285689.00,8696071.00,3588169.00,1741563.00,5329732.00,2078455.00,,1104178.00,163512.00,16274.00,0.00,3362419.00,,,3920.00,3366339.00,,0.00,0.00,16.18,2026-05-17
1150517,115,1,4104,佳醫,10813275.00,8650628.00,19463903.00,6342897.00,1065742.00,7408639.00,1883674.00,,4248985.00,3152654.00,347983.00,,9633296.00,,,2421968.00,12055264.00,0.00,0.00,0.00,51.14,2026-05-17
1150517,115,1,4106,雃博,1721731.00,1487164.00,3208895.00,619160.00,109508.00,728668.00,1009116.00,,345736.00,1157230.00,-32157.00,,2479925.00,,,302.00,2480227.00,,0.00,0.00,24.58,2026-05-17
1150517,115,1,4108,懷特,1183807.00,1110733.00,2294540.00,33184.00,19345.00,52529.00,1986189.00,,6468.00,-297577.00,141092.00,,1836172.00,,,405839.00,2242011.00,,0.00,0.00,9.24,2026-05-17
1150517,115,1,4119,旭富,1104577.00,5850244.00,6954821.00,1053320.00,490878.00,1544198.00,1195087.00,,2234986.00,1987957.00,-7407.00,,5410623.00,,,,5410623.00,0.00,0.00,0.00,45.27,2026-05-17
1150517,115,1,4133,亞諾法,937474.00,411555.00,1349029.00,66485.00,16050.00,82535.00,605536.00,0.00,474527.00,191397.00,-4966.00,0.00,1266494.00,0.00,,0.00,1266494.00,,0.00,0.00,20.92,2026-05-17
1150517,115,1,4137,麗豐-KY,6803769.00,3016243.00,9820012.00,3287321.00,956139.00,4243460.00,824924.00,,1669364.00,3370925.00,-288661.00,,5576552.00,,,,5576552.00,,0.00,0.00,67.60,2026-05-17
1150517,115,1,4142,國光生,2912947.00,4908239.00,7821186.00,1385145.00,1588040.00,2973185.00,4295078.00,,829498.00,-99425.00,23064.00,-292538.00,4755677.00,,,92324.00,4848001.00,0.00,0.00,8000000.00,11.28,2026-05-17
