出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,date
1150514,11504,1608,華榮,電器電纜,1041758,1288123,964275,-19.12589092811789,8.035363355889139,4494877,3789152,18.624879656450837,-,2026-05-15
1150514,11504,1609,大亞,電器電纜,3124829,3088815,2688479,1.165948753810118,16.230366686888757,11517700,9826576,17.209697457181424,-,2026-05-15
1150514,11504,1611,中電,電器電纜,85776,91782,94567,-6.543766751650651,-9.296054649084775,338195,377881,-10.502248062220646,-,2026-05-15
1150514,11504,1612,宏泰,電器電纜,673308,715343,662954,-5.876202045731907,1.561797651119082,2592634,2452019,5.734661925539728,-,2026-05-15
1150514,11504,1614,三洋電,電器電纜,487858,381336,476879,27.933895567163866,2.3022611605879058,1750115,1868265,-6.324049318485333,-,2026-05-15
1150514,11504,1615,大山,電器電纜,497855,690228,438888,-27.870935401055885,13.43554619857458,1815618,1953552,-7.0606771665151475,-,2026-05-15
1150514,11504,1616,億泰,電器電纜,439167,411020,404661,6.848085251325969,8.527137529932462,1742060,1604352,8.583403143449816,-,2026-05-15
1150514,11504,1617,榮星,電器電纜,389125,402765,314665,-3.3865901952751605,23.663260928288814,1300281,1084212,19.92866708724862,-,2026-05-15
1150514,11504,1618,合機,電器電纜,184696,354943,801512,-47.96460276720487,-76.95655211649982,1350866,1889242,-28.49693157361524,115年4月高壓線和超高壓線及附屬器材交貨較去年同期減少。,2026-05-15
1150514,11504,1623,大東電,電器電纜,477372,646394,522750,-26.148448160100497,-8.680631276901003,2339708,2179325,7.359297030043706,-,2026-05-15
1150514,11504,1626,艾美特-KY,電器電纜,960282,888905,1068656,8.029766960473841,-10.141149256636373,2795497,3077085,-9.1511284218668,-,2026-05-15
1150514,11504,1702,南僑,食品工業,1966990,2065666,2031399,-4.776958133599527,-3.170672034396,7782636,7889965,-1.360322891166184,-,2026-05-15
1150514,11504,1707,葡萄王,生技醫療業,806388,857687,857990,-5.981086340354931,-6.014289210829963,3084349,3110285,-0.8338785673981645,-,2026-05-15
1150514,11504,1708,東鹼,化學工業,696728,567965,490653,22.670939230410326,42.0001508194182,2250352,2009169,12.004117125040253,-,2026-05-15
1150514,11504,1709,和益,化學工業,756074,915765,731995,-17.437989003729122,3.2895033436020737,3179586,3354507,-5.214506930526602,-,2026-05-15
1150514,11504,1710,東聯,化學工業,2424134,2229814,2147066,8.714628215626954,12.9044938534726,7769959,8280465,-6.165185167741184,無,2026-05-15
1150514,11504,1711,永光,化學工業,721650,837200,731638,-13.801958910654562,-1.3651559924443508,2767100,2672626,3.534875437116903,-,2026-05-15
1150514,11504,1712,興農,化學工業,1913828,1874988,1749333,2.071479924138181,9.40329828568946,6709054,6647815,0.9211898947248081,-,2026-05-15
1150514,11504,1713,國化,化學工業,40629,53239,31358,-23.685643982794566,29.56502327954589,153064,140217,9.162227119393512,-,2026-05-15
