Date,stock_id,stock_name,volume,amount,open,high,low,close,change,transactions,date
1150515,3596,智易,2724092.0,494662302.0,181.5,183.5,179.0,183.5,4.5,2423.0,2026-05-17
1150515,3605,宏致,5508039.0,431565970.0,81.0,81.7,76.5,77.1,-3.1,5073.0,2026-05-17
1150515,3607,谷崧,666841.0,9517739.0,14.65,14.7,14.05,14.1,-0.35,316.0,2026-05-17
1150515,3617,碩天,357403.0,69028072.0,194.0,198.0,188.5,190.0,-3.5,528.0,2026-05-17
1150515,3622,洋華,1045962.0,56475889.0,55.4,55.9,53.0,53.3,-2.0,785.0,2026-05-17
1150515,3645,達邁,23145896.0,2528977377.0,112.0,116.0,104.0,106.0,-6.0,16540.0,2026-05-17
1150515,3652,精聯,66098.0,1969179.0,30.2,30.2,29.55,29.75,-0.45,60.0,2026-05-17
1150515,3653,健策,816195.0,2781714535.0,3365.0,3470.0,3350.0,3465.0,100.0,5249.0,2026-05-17
1150515,3661,世芯-KY,2725430.0,12900504070.0,4990.0,5010.0,4595.0,4605.0,-225.0,20173.0,2026-05-17
1150515,3665,貿聯-KY,10273858.0,22019028710.0,2335.0,2335.0,2060.0,2095.0,-155.0,32388.0,2026-05-17
1150515,3669,圓展,228473.0,8717275.0,38.6,39.2,37.3,37.75,-0.55,214.0,2026-05-17
1150515,3673,TPK-KY,20845321.0,1329558388.0,64.1,65.3,62.0,64.7,0.4,12941.0,2026-05-17
1150515,3679,新至陞,48802.0,5784750.0,118.5,119.0,118.0,118.0,0.5,90.0,2026-05-17
1150515,3686,達能,846102.0,15260982.0,17.25,18.95,17.25,17.65,0.4,447.0,2026-05-17
1150515,3694,海華,3302672.0,197479840.0,59.0,61.8,57.5,59.0,0.9,2540.0,2026-05-17
1150515,3701,大眾控,1935234.0,108794322.0,57.5,57.8,55.2,55.6,-1.2,1558.0,2026-05-17
1150515,3702,大聯大,8843141.0,979736661.0,114.0,114.0,109.0,110.0,-1.0,5951.0,2026-05-17
1150515,3703,欣陸,1330866.0,26776398.0,20.2,20.3,20.05,20.1,-0.05,680.0,2026-05-17
1150515,3704,合勤控,8711452.0,333292617.0,37.2,39.2,36.9,38.2,1.5,5055.0,2026-05-17
1150515,3705,永信,155950.0,8738310.0,55.7,56.3,55.7,56.1,0.4,182.0,2026-05-17
1150515,3706,神達,14866755.0,1198989577.0,81.8,82.5,79.5,79.9,-1.3,13126.0,2026-05-17
1150515,3708,上緯投控,937925.0,107980008.0,116.5,117.5,113.0,113.5,-3.0,1049.0,2026-05-17
1150515,3711,日月光投控,18822126.0,10366558361.0,555.0,564.0,537.0,547.0,-1.0,25267.0,2026-05-17
1150515,3712,永崴投控,401564.0,6505184.0,16.2,16.2,16.2,16.2,-1.75,732.0,2026-05-17
1150515,3714,富采,17788241.0,1200516543.0,68.7,69.7,66.1,67.2,-1.0,13030.0,2026-05-17
1150515,3715,定穎投控,15836148.0,2784221404.0,182.5,182.5,172.0,175.0,-6.0,18633.0,2026-05-17
1150515,3716,中化控股,315854.0,10790462.0,34.55,34.7,33.7,33.7,-1.0,783.0,2026-05-17
1150515,3717,聯嘉投控,1121434.0,24841234.0,22.2,22.7,21.85,22.15,-0.05,699.0,2026-05-17
1150515,4104,佳醫,611889.0,41760078.0,68.5,68.8,68.0,68.1,-0.4,1057.0,2026-05-17
1150515,4106,雃博,132220.0,3017251.0,22.85,22.9,22.7,22.9,0.0,129.0,2026-05-17
1150515,4108,懷特,183647.0,2155175.0,11.8,11.8,11.7,11.7,-0.05,193.0,2026-05-17
1150515,4119,旭富,282940.0,11542287.0,40.7,41.4,40.3,40.4,-0.55,329.0,2026-05-17
1150515,4133,亞諾法,372720.0,7807116.0,21.35,21.35,20.7,20.8,-0.4,684.0,2026-05-17
1150515,4137,麗豐-KY,289249.0,30325955.0,106.5,106.5,104.0,104.0,-2.5,305.0,2026-05-17
1150515,4142,國光生,2093511.0,36390703.0,17.7,17.7,17.2,17.2,-0.5,1138.0,2026-05-17
1150515,4148,全宇生技-KY,57536.0,2028600.0,36.0,36.0,34.75,35.0,-0.5,63.0,2026-05-17
1150515,4155,訊映,755993.0,10796622.0,14.2,14.45,14.1,14.3,0.3,420.0,2026-05-17
1150515,4164,承業醫,572585.0,16223799.0,28.05,28.7,28.05,28.05,0.15,526.0,2026-05-17
1150515,4169,泰宗,139789.0,21005745.0,155.0,155.0,148.0,148.5,-1.5,206.0,2026-05-17
1150515,4178,永笙-KY,429546.0,8111990.0,19.0,19.0,18.8,19.0,0.0,222.0,2026-05-17
1150515,4190,佐登-KY,47627.0,1160564.0,24.55,24.6,24.15,24.55,-0.05,251.0,2026-05-17
1150515,4195,基米-創,1007495.0,19178741.0,19.8,19.8,18.2,18.65,-1.15,588.0,2026-05-17
1150515,4306,炎洲,1424297.0,18820897.0,13.15,13.3,13.1,13.3,0.25,665.0,2026-05-17
1150515,4414,如興,2724244.0,25735716.0,9.95,9.95,9.32,9.35,-1.0,1100.0,2026-05-17
1150515,4426,利勤,47419.0,376756.0,7.91,8.05,7.91,7.91,-0.07,49.0,2026-05-17
1150515,4438,廣越,85128.0,4864787.0,58.0,58.2,56.7,57.2,0.0,89.0,2026-05-17
1150515,4439,冠星-KY,27612.0,2612288.0,96.0,96.0,92.6,96.0,-0.4,224.0,2026-05-17
1150515,4440,宜新實業,182290.0,3444526.0,19.25,19.3,18.65,18.65,-0.6,127.0,2026-05-17
1150515,4441,振大環球,89790.0,18771251.0,211.0,213.0,205.0,206.0,-7.0,550.0,2026-05-17
1150515,4526,東台,13194411.0,490310876.0,35.85,37.8,35.85,37.05,1.5,7601.0,2026-05-17
1150515,4532,瑞智,1161175.0,26873142.0,23.45,23.45,22.95,23.0,-0.3,564.0,2026-05-17
1150515,4536,拓凱,491892.0,76102613.0,152.5,157.0,152.0,154.5,3.0,556.0,2026-05-17
1150515,4540,全球傳動,18409898.0,1285365285.0,64.7,70.9,64.7,70.9,6.4,15051.0,2026-05-17
1150515,4545,銘鈺,168417.0,4962936.0,29.95,30.0,29.0,29.0,-0.95,138.0,2026-05-17
1150515,4551,智伸科,784361.0,119757054.0,158.0,158.0,149.5,151.0,-4.5,1635.0,2026-05-17
1150515,4552,力達-KY,125786.0,2499611.0,19.8,19.95,19.8,19.8,-0.15,78.0,2026-05-17
1150515,4555,氣立,1859350.0,80655732.0,41.0,44.6,40.9,41.8,1.25,1614.0,2026-05-17
1150515,4557,永新-KY,100417.0,5003472.0,49.95,50.4,49.6,49.9,0.05,87.0,2026-05-17
1150515,4560,強信-KY,332677.0,11259776.0,34.9,34.9,33.15,34.15,-0.65,236.0,2026-05-17
1150515,4562,穎漢,3602704.0,138841542.0,35.75,39.05,35.75,39.05,3.55,2398.0,2026-05-17
1150515,4564,元翎,780160.0,12855868.0,16.6,16.9,16.25,16.4,-0.2,538.0,2026-05-17
1150515,4566,時碩工業,835796.0,52893665.0,63.8,64.9,62.4,62.7,-0.5,811.0,2026-05-17
1150515,4569,六方科-KY,1848459.0,370721037.0,203.0,212.5,189.5,194.0,0.0,2913.0,2026-05-17
1150515,4571,鈞興-KY,3049813.0,638405567.0,203.0,216.0,200.0,211.0,6.5,5609.0,2026-05-17
1150515,4572,駐龍,36704.0,5340382.0,145.5,147.5,144.0,144.0,-3.0,57.0,2026-05-17
1150515,4576,大銀微系統,8639594.0,2228419870.0,240.5,265.5,240.5,265.5,24.0,10150.0,2026-05-17
1150515,4581,光隆精密-KY,20000.0,999450.0,50.0,50.0,49.7,49.95,0.55,17.0,2026-05-17
1150515,4583,台灣精銳,369382.0,286428734.0,760.0,788.0,760.0,774.0,18.0,964.0,2026-05-17
1150515,4585,達明,2710925.0,973479986.0,339.0,366.5,337.5,354.0,20.5,4877.0,2026-05-17
1150515,4588,玖鼎電力,218546.0,12101346.0,55.8,56.4,54.7,54.7,-1.1,240.0,2026-05-17
1150515,4590,富田-創,120688.0,8949474.0,74.4,75.0,73.1,73.1,-0.5,144.0,2026-05-17
1150515,4720,德淵,15397056.0,429453331.0,28.4,28.85,26.85,27.05,-0.5,7760.0,2026-05-17
1150515,4722,國精化,6201588.0,1650748578.0,260.0,273.0,258.5,264.5,6.5,6685.0,2026-05-17
1150515,4736,泰博,203043.0,24788680.0,122.5,123.0,121.0,121.0,-1.0,353.0,2026-05-17
1150515,4737,華廣,166052.0,9422204.0,55.2,60.6,53.8,60.6,5.3,174.0,2026-05-17
1150515,4739,康普,5801835.0,569179754.0,103.0,104.5,95.8,96.3,-5.2,4914.0,2026-05-17
1150515,4746,台耀,1552825.0,84477614.0,53.4,55.4,52.5,53.8,0.7,1170.0,2026-05-17
1150515,4755,三福化,541567.0,74353876.0,139.5,139.5,135.5,136.0,-2.0,624.0,2026-05-17
1150515,4763,材料*-KY,5071625.0,213102665.0,42.8,42.8,41.55,41.65,-0.6,3102.0,2026-05-17
1150515,4764,雙鍵,444109.0,132288711.0,314.0,314.0,285.0,291.5,-18.5,634.0,2026-05-17
1150515,4766,南寶,1396843.0,527278475.0,388.5,388.5,368.5,369.5,-20.5,2610.0,2026-05-17
1150515,4770,上品,521450.0,118048529.0,227.0,230.5,221.5,226.5,3.0,742.0,2026-05-17
1150515,4771,望隼,178564.0,33196472.0,185.5,187.0,184.5,185.0,2.0,241.0,2026-05-17
1150515,4807,日成-KY,395569.0,9778780.0,26.05,26.05,24.0,24.1,-1.1,279.0,2026-05-17
1150515,4904,遠傳,4328516.0,426908450.0,98.1,99.5,97.9,98.3,0.2,2675.0,2026-05-17
1150515,4906,正文,36654604.0,1477569380.0,40.3,41.5,39.0,39.15,0.0,18909.0,2026-05-17
1150515,4912,聯德控股-KY,2228422.0,236185246.0,106.5,109.0,103.5,105.5,1.0,5116.0,2026-05-17
1150515,4915,致伸,7936363.0,576467745.0,70.8,73.8,70.4,72.7,2.4,4704.0,2026-05-17
1150515,4916,事欣科,14924154.0,1040706313.0,68.5,72.3,67.2,67.7,0.8,9763.0,2026-05-17
1150515,4919,新唐,22939147.0,3653682083.0,162.0,167.5,152.5,154.5,-5.5,19974.0,2026-05-17
1150515,4927,泰鼎-KY,13249455.0,648872972.0,50.9,51.2,47.75,48.4,-2.0,7941.0,2026-05-17
1150515,4930,燦星網,95469.0,1629314.0,17.15,17.15,17.0,17.05,-0.1,290.0,2026-05-17
1150515,4934,太極,1257901.0,21328188.0,17.5,17.7,16.5,16.6,-0.75,795.0,2026-05-17
1150515,4935,茂林-KY,116260.0,4209810.0,36.4,36.45,36.0,36.0,-0.05,80.0,2026-05-17
1150515,4938,和碩,15549468.0,1204750053.0,77.2,78.5,76.4,76.5,-0.5,8772.0,2026-05-17
1150515,4942,嘉彰,137255.0,5105649.0,37.6,37.6,37.0,37.1,-0.15,85.0,2026-05-17
1150515,4943,康控-KY,22836.0,213284.0,9.37,9.38,9.3,9.34,0.01,31.0,2026-05-17
1150515,4949,有成精密,2812993.0,246852592.0,85.1,91.2,85.0,85.7,1.4,3148.0,2026-05-17
1150515,4952,凌通,1121612.0,57392780.0,52.3,53.1,50.0,50.3,-1.7,1358.0,2026-05-17
1150515,4956,光鋐,3202060.0,136874813.0,44.4,44.4,41.55,42.0,-0.9,2195.0,2026-05-17
1150515,4958,臻鼎-KY,52405090.0,21677150689.0,445.0,447.5,396.0,401.0,-35.5,84870.0,2026-05-17
1150515,4960,誠美材,11321094.0,391070650.0,33.85,35.5,33.7,34.25,0.6,7502.0,2026-05-17
1150515,4961,天鈺,1599114.0,272433920.0,175.0,175.5,167.5,169.0,-5.5,1986.0,2026-05-17
1150515,4967,十銓,7423667.0,2074887758.0,286.5,287.0,274.0,276.0,-9.0,8863.0,2026-05-17
1150515,4968,立積,1195951.0,136419836.0,116.5,117.5,111.0,111.5,-4.0,1355.0,2026-05-17
1150515,4976,佳凌,2100020.0,66153526.0,31.65,32.4,30.45,30.5,-0.75,1551.0,2026-05-17
1150515,4977,眾達-KY,7829931.0,1817196802.0,241.0,245.0,222.5,226.5,-9.0,8407.0,2026-05-17
1150515,4989,榮科,8867137.0,792432536.0,91.6,92.7,87.4,87.7,-3.0,7876.0,2026-05-17
1150515,4994,傳奇,44569.0,4069265.0,93.5,93.5,90.0,91.7,-0.5,35.0,2026-05-17
1150515,4999,鑫禾,195456.0,3961051.0,20.55,20.6,19.95,20.0,-0.6,498.0,2026-05-17
1150515,5007,三星,29157.0,1646317.0,56.6,57.0,56.1,57.0,0.0,58.0,2026-05-17
1150515,5203,訊連,220455.0,14123842.0,63.5,64.6,63.5,63.9,0.1,195.0,2026-05-17
1150515,5215,科嘉-KY,863307.0,37991199.0,45.05,45.95,43.0,43.3,-1.7,769.0,2026-05-17
1150515,5222,全訊,528663.0,67244156.0,126.0,129.0,125.5,125.5,-0.5,625.0,2026-05-17
1150515,5225,東科-KY,357403.0,25147102.0,70.8,71.6,69.8,70.3,-0.5,361.0,2026-05-17
1150515,5234,達興材料,969449.0,392884253.0,421.0,422.0,398.0,399.0,-19.0,2436.0,2026-05-17
1150515,5243,乙盛-KY,4399083.0,457559491.0,104.0,106.0,101.5,102.5,1.5,3568.0,2026-05-17
1150515,5244,弘凱,551813.0,21446412.0,39.05,39.4,38.35,38.45,-0.55,397.0,2026-05-17
1150515,5258,虹堡,2849217.0,158629571.0,54.0,58.4,53.3,53.5,-2.2,2450.0,2026-05-17
1150515,5269,祥碩,3183978.0,4672828380.0,1505.0,1520.0,1420.0,1455.0,-10.0,11636.0,2026-05-17
1150515,5283,禾聯碩,188354.0,9805828.0,52.5,52.6,51.8,52.1,-0.1,353.0,2026-05-17
1150515,5284,jpp-KY,1908935.0,734230352.0,387.0,400.0,375.0,376.5,-9.5,2482.0,2026-05-17
1150515,5285,界霖,2496450.0,186157003.0,73.1,77.2,71.5,74.2,1.1,2310.0,2026-05-17
1150515,5288,豐祥-KY,184818.0,27895019.0,152.5,153.5,148.5,149.5,-3.0,268.0,2026-05-17
1150515,5292,華懋,165953.0,37564585.0,223.5,228.5,223.5,227.0,4.0,301.0,2026-05-17
1150515,5306,桂盟,363840.0,31055788.0,84.7,86.4,84.5,85.1,1.7,433.0,2026-05-17
1150515,5388,中磊,4791548.0,375941034.0,78.7,79.4,77.5,77.6,-0.1,3448.0,2026-05-17
1150515,5434,崇越,674420.0,275693869.0,413.0,414.5,403.0,403.0,-10.0,1593.0,2026-05-17
1150515,5469,瀚宇博,3360819.0,269915002.0,81.6,82.4,79.2,79.6,-1.6,3297.0,2026-05-17
1150515,5471,松翰,2063098.0,104924692.0,51.3,52.3,50.0,50.8,-0.5,2028.0,2026-05-17
1150515,5484,慧友,2238949.0,90772352.0,37.75,41.45,37.75,40.6,2.9,2022.0,2026-05-17
1150515,5515,建國,1031304.0,42214978.0,41.4,42.1,40.3,40.35,-0.6,1498.0,2026-05-17
1150515,5519,隆大,463879.0,14861563.0,32.15,32.15,31.9,31.95,-0.15,340.0,2026-05-17
1150515,5521,工信,9342331.0,96222263.0,10.6,10.6,10.1,10.25,-0.35,4748.0,2026-05-17
1150515,5522,遠雄,909830.0,63946815.0,70.7,70.8,69.7,70.7,0.2,737.0,2026-05-17
1150515,5525,順天,148191.0,3355408.0,23.0,23.0,22.4,22.65,-0.35,107.0,2026-05-17
1150515,5531,鄉林,1481258.0,11916521.0,8.08,8.1,8.0,8.0,-0.07,433.0,2026-05-17
1150515,5533,皇鼎,191088.0,2656556.0,13.95,13.95,13.8,13.9,-0.05,95.0,2026-05-17
1150515,5534,長虹,906750.0,69148116.0,77.3,77.3,75.6,76.3,-0.3,958.0,2026-05-17
1150515,5538,東明-KY,410355.0,14716231.0,35.4,37.15,34.3,36.25,2.35,403.0,2026-05-17
1150515,5546,永固-KY,33052.0,535742.0,16.0,16.4,16.0,16.05,0.1,22.0,2026-05-17
1150515,5607,遠雄港,669656.0,32220637.0,48.85,48.9,47.65,47.7,-1.05,1679.0,2026-05-17
1150515,5608,四維航,1881056.0,27052200.0,14.65,14.7,14.15,14.15,-0.45,1107.0,2026-05-17
1150515,5706,鳳凰,221741.0,11186820.0,50.7,50.9,50.1,50.1,-0.2,212.0,2026-05-17
1150515,5871,中租-KY,8390402.0,902063403.0,108.5,109.5,106.0,106.0,-2.0,6038.0,2026-05-17
1150515,5876,上海商銀,9773529.0,394697725.0,40.3,40.6,40.1,40.1,-0.2,3726.0,2026-05-17
1150515,5880,合庫金,18639638.0,425211211.0,22.8,22.95,22.75,22.85,0.1,6618.0,2026-05-17
1150515,5906,台南-KY,14.0,712.0,,,,,0.0,3.0,2026-05-17
1150515,5907,大洋-KY,217008.0,1116291.0,5.17,5.2,5.1,5.11,-0.06,89.0,2026-05-17
1150515,6005,群益證,12912744.0,410236980.0,31.75,32.35,31.15,31.25,-0.35,4989.0,2026-05-17
1150515,6024,群益期,226562.0,12861392.0,56.6,57.3,56.5,56.5,0.0,597.0,2026-05-17
1150515,6108,競國,1318192.0,24919300.0,19.0,19.45,18.5,18.6,-0.35,842.0,2026-05-17
1150515,6112,邁達特,594549.0,25197625.0,42.75,43.25,41.8,41.9,-0.45,529.0,2026-05-17
1150515,6115,鎰勝,158379.0,7414930.0,46.9,47.0,46.7,46.7,-0.3,195.0,2026-05-17
1150515,6116,彩晶,104759367.0,1110889258.0,10.5,11.2,10.15,10.25,-0.15,23028.0,2026-05-17
1150515,6117,迎廣,811318.0,66562212.0,81.7,83.1,80.7,82.1,0.6,1803.0,2026-05-17
1150515,6120,達運,4071072.0,52368974.0,13.05,13.4,12.5,12.6,-0.35,1404.0,2026-05-17
1150515,6128,上福,188145.0,3672691.0,19.85,19.85,19.3,19.35,-0.25,170.0,2026-05-17
1150515,6133,金橋,1226781.0,26190811.0,21.55,21.95,21.0,21.0,-0.55,574.0,2026-05-17
1150515,6136,富爾特,461518.0,11497496.0,25.2,25.2,24.8,24.85,-0.15,302.0,2026-05-17
1150515,6139,亞翔,6688378.0,4828590563.0,745.0,754.0,690.0,693.0,-27.0,14296.0,2026-05-17
1150515,6141,柏承,7334148.0,182673181.0,23.15,28.25,23.15,28.25,2.55,2585.0,2026-05-17
1150515,6142,友勁,1281639.0,10390932.0,8.28,8.38,8.0,8.03,-0.25,475.0,2026-05-17
1150515,6152,百一,2118231.0,32009238.0,15.8,15.8,14.7,14.8,-1.0,1522.0,2026-05-17
1150515,6153,嘉聯益,5517489.0,95083058.0,17.95,18.1,16.7,16.8,-1.0,2680.0,2026-05-17
1150515,6155,鈞寶,6675366.0,346923946.0,51.6,55.2,48.85,49.3,-1.9,9158.0,2026-05-17
1150515,6164,華興,328657.0,3908246.0,12.0,12.25,11.7,11.75,-0.1,243.0,2026-05-17
1150515,6165,浪凡,385710.0,18804612.0,49.0,49.25,48.25,48.25,-0.7,312.0,2026-05-17
1150515,6166,凌華,6077788.0,669856586.0,111.5,114.5,106.0,112.0,0.5,4862.0,2026-05-17
1150515,6168,宏齊,3424743.0,91091104.0,26.95,27.3,26.0,26.2,-0.7,2173.0,2026-05-17
1150515,6176,瑞儀,5506995.0,553274303.0,101.5,102.0,99.6,99.6,-0.9,3377.0,2026-05-17
1150515,6177,達麗,1081175.0,49516610.0,46.0,46.4,45.4,45.6,-0.1,722.0,2026-05-17
1150515,6183,關貿,35610.0,3268886.0,92.0,92.0,91.6,92.0,0.0,103.0,2026-05-17
1150515,6184,大豐電,68227.0,3143720.0,46.1,46.15,46.0,46.05,-0.1,77.0,2026-05-17
1150515,6189,豐藝,960143.0,46308014.0,48.2,48.85,47.55,48.1,-0.1,1206.0,2026-05-17
1150515,6191,精成科,7258878.0,665605231.0,93.8,94.3,89.9,90.8,-1.7,6993.0,2026-05-17
1150515,6192,巨路,599356.0,77320857.0,134.5,134.5,126.0,126.5,-7.0,786.0,2026-05-17
1150515,6196,帆宣,7285370.0,2949534857.0,415.5,417.5,397.5,403.5,-32.0,12166.0,2026-05-17
1150515,6197,佳必琪,3004089.0,666044425.0,228.0,229.5,218.0,218.5,-8.0,4081.0,2026-05-17
1150515,6201,亞弘電,187829.0,9031901.0,49.0,49.0,47.8,47.8,-1.7,299.0,2026-05-17
1150515,6202,盛群,2490406.0,134783821.0,55.2,55.9,52.9,53.3,-1.9,2200.0,2026-05-17
1150515,6205,詮欣,2030499.0,159542675.0,81.3,82.0,75.8,76.8,-2.5,2170.0,2026-05-17
1150515,6206,飛捷,4047061.0,544368418.0,136.5,139.5,130.0,130.0,-6.5,3354.0,2026-05-17
1150515,6209,今國光,19369451.0,1318973317.0,68.3,69.7,66.7,67.0,-1.3,14061.0,2026-05-17
1150515,6213,聯茂,12970364.0,3343285393.0,270.0,270.0,251.0,253.0,-15.0,18096.0,2026-05-17
1150515,6214,精誠,814295.0,99880692.0,123.5,124.0,121.5,122.0,0.0,795.0,2026-05-17
1150515,6215,和椿,14048693.0,1792517432.0,119.0,130.5,118.0,130.5,11.5,10173.0,2026-05-17
1150515,6216,居易,286621.0,6425488.0,22.6,22.8,22.1,22.15,-0.4,257.0,2026-05-17
1150515,6224,聚鼎,1255264.0,91908023.0,73.7,76.6,70.5,71.7,-1.9,1120.0,2026-05-17
1150515,6225,天瀚,83282.0,2917386.0,35.0,35.05,34.95,35.05,3.15,99.0,2026-05-17
1150515,6226,光鼎,1187435.0,14118864.0,12.2,12.25,11.6,11.7,-0.35,729.0,2026-05-17
1150515,6230,尼得科超眾,149531.0,20743301.0,140.5,144.0,137.0,137.0,-2.0,232.0,2026-05-17
1150515,6235,華孚,1354234.0,55055731.0,40.55,41.9,39.95,40.15,-0.2,1160.0,2026-05-17
1150515,6239,力成,56525778.0,14056697375.0,232.5,251.5,231.5,248.0,19.0,40491.0,2026-05-17
1150515,6243,迅杰,315154.0,10809434.0,34.5,35.2,33.55,33.6,-1.3,366.0,2026-05-17
1150515,6257,矽格,23166242.0,5022874118.0,212.5,226.0,207.0,217.0,6.5,21131.0,2026-05-17
1150515,6269,台郡,3899412.0,225602540.0,59.4,59.6,56.8,57.0,-2.0,3072.0,2026-05-17
1150515,6271,同欣電,5752770.0,1038766336.0,185.5,186.5,176.5,177.0,-6.5,7909.0,2026-05-17
1150515,6272,驊陞,568326.0,17660761.0,30.85,31.5,30.8,30.85,0.05,246.0,2026-05-17
1150515,6277,宏正,398698.0,28766948.0,72.0,74.0,70.8,71.9,0.5,579.0,2026-05-17
1150515,6278,台表科,43440179.0,10108992254.0,236.0,243.0,220.0,220.5,-5.5,35850.0,2026-05-17
1150515,6281,全國電,85076.0,4346935.0,52.0,52.0,50.6,51.0,-0.7,270.0,2026-05-17
1150515,6282,康舒,20294720.0,1020621916.0,50.8,52.0,49.25,49.6,-0.8,13539.0,2026-05-17
1150515,6283,淳安,456342.0,11654362.0,26.1,26.1,25.25,25.3,-0.65,323.0,2026-05-17
1150515,6285,啟碁,20712953.0,5456053239.0,265.5,271.0,258.0,260.0,-2.0,18590.0,2026-05-17
1150515,6405,悅城,331600.0,19372132.0,58.7,59.1,57.5,58.5,0.5,367.0,2026-05-17
1150515,6409,旭隼,830117.0,598538505.0,708.0,735.0,708.0,716.0,11.0,1978.0,2026-05-17
1150515,6412,群電,2953985.0,264941774.0,93.5,93.8,86.7,88.1,-3.6,3497.0,2026-05-17
1150515,6414,樺漢,4739462.0,1533689985.0,345.0,345.0,319.5,319.5,-35.5,24483.0,2026-05-17
1150515,6415,矽力*-KY,12003201.0,5739514102.0,490.5,503.0,457.5,468.0,-35.0,13399.0,2026-05-17
1150515,6416,瑞祺電通,1045089.0,94589257.0,90.5,93.5,88.0,89.3,-0.2,951.0,2026-05-17
1150515,6426,統新,2987704.0,779376306.0,272.5,275.5,251.0,256.0,-19.0,4514.0,2026-05-17
1150515,6431,光麗-KY,79008.0,1654162.0,21.0,22.25,20.1,20.8,-0.2,56.0,2026-05-17
1150515,6438,迅得,1516833.0,253068037.0,168.0,171.5,162.5,163.5,-4.0,2056.0,2026-05-17
1150515,6442,光聖,3264638.0,5817266655.0,1890.0,1890.0,1700.0,1740.0,-115.0,15390.0,2026-05-17
1150515,6443,元晶,17013395.0,653778991.0,39.85,40.0,37.3,38.2,-1.6,11572.0,2026-05-17
1150515,6446,藥華藥,6962306.0,5836253280.0,809.0,859.0,803.0,826.0,44.0,13029.0,2026-05-17
1150515,6449,鈺邦,5781321.0,1506539172.0,255.0,263.0,253.0,263.0,23.5,5847.0,2026-05-17
1150515,6451,訊芯-KY,6260452.0,3565189878.0,546.0,577.0,546.0,577.0,52.0,5875.0,2026-05-17
1150515,6456,GIS-KY,4765214.0,323007645.0,69.1,70.5,66.0,66.7,-1.8,3483.0,2026-05-17
1150515,6464,台數科,51854.0,3967495.0,76.5,77.6,75.8,77.6,1.1,80.0,2026-05-17
1150515,6472,保瑞,4212758.0,1475062097.0,335.0,374.5,330.5,353.0,-10.0,6600.0,2026-05-17
1150515,6477,安集,748739.0,25086781.0,34.0,34.35,33.0,33.05,-0.2,467.0,2026-05-17
1150515,6491,晶碩,739347.0,218956975.0,292.0,299.0,292.0,294.5,5.0,1341.0,2026-05-17
1150515,6504,南六,39545.0,1531868.0,38.75,39.0,38.5,38.5,-0.25,59.0,2026-05-17
1150515,6505,台塑化,6552416.0,340462745.0,52.5,52.8,51.3,51.3,-1.1,4107.0,2026-05-17
1150515,6515,穎崴,355656.0,3613840990.0,10500.0,10775.0,9780.0,9780.0,-760.0,6532.0,2026-05-17
1150515,6525,捷敏-KY,3919132.0,426635682.0,114.5,115.0,105.0,105.0,-11.5,3704.0,2026-05-17
1150515,6526,達發,1485581.0,1042825004.0,718.0,724.0,687.0,688.0,-18.0,4579.0,2026-05-17
1150515,6531,愛普*,9491595.0,10424596555.0,1080.0,1145.0,1045.0,1080.0,30.0,12234.0,2026-05-17
1150515,6533,晶心科,978072.0,224489644.0,236.5,238.5,223.5,227.0,-6.5,1610.0,2026-05-17
1150515,6534,正瀚-創,169789.0,16048292.0,93.8,96.9,91.7,96.9,2.7,134.0,2026-05-17
1150515,6541,泰福-KY,547498.0,21438051.0,38.6,40.1,38.25,38.35,-0.2,479.0,2026-05-17
1150515,6550,北極星藥業-KY,1989334.0,34636822.0,17.0,18.15,16.85,16.9,-0.1,1111.0,2026-05-17
1150515,6552,易華電,200646.0,5730339.0,28.85,29.0,28.2,28.4,-0.5,229.0,2026-05-17
1150515,6558,興能高,4288065.0,136727060.0,30.9,33.2,30.25,31.35,0.75,3232.0,2026-05-17
1150515,6573,虹揚-KY,279318.0,3825610.0,13.35,14.1,13.35,13.45,0.3,186.0,2026-05-17
1150515,6579,研揚,1445322.0,217796751.0,148.5,153.5,146.5,150.5,3.0,1567.0,2026-05-17
1150515,6581,鋼聯,11535.0,1238109.0,107.0,107.5,107.0,107.5,0.5,24.0,2026-05-17
1150515,6582,申豐,78867.0,2424035.0,30.85,31.05,30.45,30.65,-0.1,404.0,2026-05-17
1150515,6585,鼎基,262727.0,23925548.0,93.1,94.1,89.6,91.8,0.7,244.0,2026-05-17
1150515,6589,台康生技,831358.0,36754095.0,42.85,44.6,42.85,44.6,4.05,539.0,2026-05-17
1150515,6591,動力-KY,401631.0,20787494.0,52.6,52.9,51.1,51.3,-1.3,424.0,2026-05-17
1150515,6592,和潤企業,613113.0,36654362.0,60.4,60.4,59.5,59.6,-0.2,694.0,2026-05-17
1150515,6598,ABC-KY,321028.0,7807065.0,24.25,24.9,24.0,24.35,0.6,193.0,2026-05-17
1150515,6605,帝寶,432457.0,56528885.0,130.5,132.5,129.0,130.0,0.5,724.0,2026-05-17
1150515,6606,建德工業,97059.0,2416935.0,24.9,25.0,24.8,24.8,-0.3,45.0,2026-05-17
1150515,6614,資拓宏宇,94981.0,3796999.0,40.3,40.3,39.9,39.9,-0.4,124.0,2026-05-17
1150515,6625,必應,120369.0,8709542.0,72.1,73.4,71.9,72.0,0.0,174.0,2026-05-17
