Date,stock_id,stock_name,pe,div_yield,pb,date
1150515,2428,興勤,18.73,2.86,2.25,2026-05-17
1150515,2429,銘旺科,,,6.18,2026-05-17
1150515,2430,燦坤,38.33,4.35,0.5,2026-05-17
1150515,2431,聯昌,,,1.07,2026-05-17
1150515,2432,倚天酷碁-創,13.65,6.49,1.47,2026-05-17
1150515,2433,互盛電,14.79,5.99,2.12,2026-05-17
1150515,2434,統懋,,,2.41,2026-05-17
1150515,2436,偉詮電,20.71,2.87,3.17,2026-05-17
1150515,2438,翔耀,,,3.33,2026-05-17
1150515,2439,美律,17.01,4.78,1.25,2026-05-17
1150515,2440,太空梭,,,1.22,2026-05-17
1150515,2441,超豐,22.81,2.82,2.4,2026-05-17
1150515,2442,新美齊,3.48,14.79,0.79,2026-05-17
1150515,2444,兆勁,,,1.76,2026-05-17
1150515,2449,京元電子,40.64,0.5,6.73,2026-05-17
1150515,2450,神腦,19.18,5.28,1.24,2026-05-17
1150515,2451,創見,10.87,3.51,5.52,2026-05-17
1150515,2453,凌群,17.26,5.17,2.66,2026-05-17
1150515,2454,聯發科,51.95,1.64,13.33,2026-05-17
1150515,2455,全新,113.09,0.74,18.08,2026-05-17
1150515,2457,飛宏,,,1.13,2026-05-17
1150515,2458,義隆,15.69,4.96,4.22,2026-05-17
1150515,2459,敦吉,12.58,6.38,1.25,2026-05-17
1150515,2460,建通,,,3.42,2026-05-17
1150515,2461,光群雷,,6.52,0.87,2026-05-17
1150515,2462,良得電,287.14,1.0,0.91,2026-05-17
1150515,2464,盟立,,0.4,5.2,2026-05-17
1150515,2465,麗臺,58.56,,6.03,2026-05-17
1150515,2466,冠西電,62.91,,3.97,2026-05-17
1150515,2467,志聖,78.06,0.94,11.01,2026-05-17
1150515,2468,華經,25.23,3.1,1.74,2026-05-17
1150515,2471,資通,12.95,6.67,2.42,2026-05-17
1150515,2472,立隆電,25.09,1.61,3.72,2026-05-17
1150515,2474,可成,17.72,5.49,0.73,2026-05-17
1150515,2476,鉅祥,26.32,2.61,2.7,2026-05-17
1150515,2477,美隆電,12.9,6.7,0.81,2026-05-17
1150515,2478,大毅,22.51,2.18,1.64,2026-05-17
1150515,2480,敦陽科,17.7,5.25,5.29,2026-05-17
1150515,2481,強茂,37.3,1.53,3.1,2026-05-17
1150515,2482,連宇,,0.62,1.18,2026-05-17
1150515,2483,百容,26.14,1.25,1.0,2026-05-17
1150515,2484,希華,50.41,1.88,1.45,2026-05-17
1150515,2485,兆赫,1707.5,,4.11,2026-05-17
1150515,2486,一詮,488.24,0.2,11.05,2026-05-17
1150515,2488,漢平,11.06,5.85,1.41,2026-05-17
1150515,2489,瑞軒,37.02,2.97,1.9,2026-05-17
1150515,2491,吉祥全,5.76,,1.62,2026-05-17
1150515,2492,華新科,39.46,1.17,1.87,2026-05-17
1150515,2493,揚博,32.27,2.93,5.96,2026-05-17
1150515,2495,普安,31.11,2.28,2.06,2026-05-17
1150515,2496,卓越,10.13,7.72,1.44,2026-05-17
1150515,2497,怡利電,25.49,3.47,2.44,2026-05-17
1150515,2498,宏達電,21.88,,1.4,2026-05-17
1150515,2501,國建,5.71,5.43,0.81,2026-05-17
1150515,2504,國產,10.38,7.61,1.43,2026-05-17
1150515,2505,國揚,8.87,5.67,0.63,2026-05-17
1150515,2506,太設,,2.33,0.4,2026-05-17
1150515,2509,全坤建,,,0.73,2026-05-17
1150515,2511,太子,21.71,3.95,0.47,2026-05-17
1150515,2514,龍邦,7.44,,0.37,2026-05-17
1150515,2515,中工,25.52,4.08,0.86,2026-05-17
1150515,2516,新建,10.81,,1.36,2026-05-17
1150515,2520,冠德,12.82,5.18,0.76,2026-05-17
1150515,2524,京城,58.25,,0.57,2026-05-17
1150515,2527,宏璟,6.57,4.5,0.41,2026-05-17
1150515,2528,皇普,9.37,13.39,1.36,2026-05-17
1150515,2530,華建,10.71,8.81,1.76,2026-05-17
1150515,2534,宏盛,17.23,8.45,0.56,2026-05-17
1150515,2535,達欣工,9.0,6.13,1.97,2026-05-17
1150515,2536,宏普,6.06,2.49,0.53,2026-05-17
1150515,2537,聯上發,30.19,,0.64,2026-05-17
1150515,2538,基泰,26.14,7.44,0.73,2026-05-17
1150515,2539,櫻花建,13.46,7.35,2.43,2026-05-17
1150515,2540,愛山林,97.0,6.87,3.35,2026-05-17
1150515,2542,興富發,13.46,9.14,1.67,2026-05-17
1150515,2543,皇昌,15.1,13.35,1.97,2026-05-17
1150515,2545,皇翔,25.44,7.44,0.96,2026-05-17
1150515,2546,根基,8.85,7.13,1.77,2026-05-17
1150515,2547,日勝生,71.07,8.04,0.72,2026-05-17
1150515,2548,華固,9.87,6.72,1.96,2026-05-17
1150515,2597,潤弘,14.3,5.95,5.42,2026-05-17
1150515,2601,益航,,,0.52,2026-05-17
1150515,2603,長榮,8.76,7.98,0.75,2026-05-17
1150515,2605,新興,14.02,3.41,0.97,2026-05-17
1150515,2606,裕民,12.05,4.46,1.31,2026-05-17
1150515,2607,榮運,9.82,5.81,0.79,2026-05-17
1150515,2608,嘉里大榮,14.55,5.64,1.07,2026-05-17
1150515,2609,陽明,15.6,4.16,0.51,2026-05-17
1150515,2610,華航,7.23,4.43,1.1,2026-05-17
1150515,2611,志信,9.69,4.09,0.9,2026-05-17
1150515,2612,中航,10.0,4.01,0.8,2026-05-17
1150515,2613,中櫃,19.68,4.66,0.93,2026-05-17
1150515,2614,東森,9.0,6.54,1.4,2026-05-17
1150515,2615,萬海,6.85,4.04,0.73,2026-05-17
1150515,2616,山隆,,2.23,0.71,2026-05-17
1150515,2617,台航,8.66,5.24,0.65,2026-05-17
1150515,2618,長榮航,6.57,5.77,1.38,2026-05-17
1150515,2630,亞航,46.12,2.08,2.69,2026-05-17
1150515,2633,台灣高鐵,21.24,4.47,1.93,2026-05-17
1150515,2634,漢翔,58.06,1.68,2.41,2026-05-17
1150515,2636,台驊控股,9.56,7.66,0.95,2026-05-17
1150515,2637,慧洋-KY,10.24,4.81,1.08,2026-05-17
1150515,2642,宅配通,,2.43,1.09,2026-05-17
1150515,2645,長榮航太,22.98,3.32,4.45,2026-05-17
1150515,2646,星宇航空,223.33,,1.9,2026-05-17
1150515,2701,萬企,18.07,2.72,0.55,2026-05-17
1150515,2702,華園,,,0.62,2026-05-17
1150515,2704,國賓,23.24,1.2,0.58,2026-05-17
1150515,2705,六福,17.13,,0.58,2026-05-17
1150515,2706,第一店,17.99,2.9,0.59,2026-05-17
1150515,2707,晶華,12.29,6.25,6.19,2026-05-17
1150515,2712,遠雄來,,,1.62,2026-05-17
1150515,2722,夏都,,0.65,1.38,2026-05-17
1150515,2723,美食-KY,,4.67,1.11,2026-05-17
1150515,2727,王品,14.21,6.82,5.11,2026-05-17
1150515,2731,雄獅,9.3,8.05,2.78,2026-05-17
1150515,2739,寒舍,11.42,7.46,2.11,2026-05-17
1150515,2748,雲品,18.99,4.43,1.42,2026-05-17
1150515,2753,八方雲集,13.14,6.78,3.32,2026-05-17
1150515,2762,世界健身-KY,15.47,7.26,3.36,2026-05-17
1150515,2801,彰銀,12.66,4.94,1.05,2026-05-17
1150515,2812,台中銀,12.1,5.65,1.21,2026-05-17
1150515,2816,旺旺保,6.5,4.95,0.84,2026-05-17
1150515,2820,華票,10.99,5.39,0.8,2026-05-17
1150515,2832,台產,10.15,6.63,1.09,2026-05-17
1150515,2834,臺企銀,12.14,6.29,1.04,2026-05-17
1150515,2836,高雄銀,15.95,3.81,0.82,2026-05-17
1150515,2838,聯邦銀,14.26,5.27,1.09,2026-05-17
1150515,2845,遠東銀,13.69,5.23,0.82,2026-05-17
1150515,2849,安泰銀,15.35,2.88,0.71,2026-05-17
1150515,2850,新產,9.46,5.49,1.92,2026-05-17
1150515,2851,中再保,6.3,6.74,1.11,2026-05-17
1150515,2852,第一保,8.59,6.28,0.85,2026-05-17
1150515,2855,統一證,9.13,5.17,1.57,2026-05-17
1150515,2867,三商壽,38.6,,1.13,2026-05-17
1150515,2880,華南金,17.05,4.48,1.91,2026-05-17
1150515,2881,富邦金,12.4,4.42,1.53,2026-05-17
1150515,2882,國泰金,11.79,4.49,1.36,2026-05-17
1150515,2883,凱基金,13.49,4.58,1.24,2026-05-17
1150515,2884,玉山金,14.52,4.38,1.82,2026-05-17
1150515,2885,元大金,20.0,4.01,2.15,2026-05-17
1150515,2886,兆豐金,16.69,4.44,1.49,2026-05-17
1150515,2887,台新新光金,16.76,4.62,1.29,2026-05-17
1150515,2889,國票金,23.1,4.05,1.15,2026-05-17
1150515,2890,永豐金,16.5,4.3,1.71,2026-05-17
1150515,2891,中信金,13.7,4.56,2.13,2026-05-17
1150515,2892,第一金,15.67,4.1,1.44,2026-05-17
1150515,2897,王道銀行,14.71,5.2,0.68,2026-05-17
1150515,2901,欣欣,55.85,1.62,1.88,2026-05-17
1150515,2903,遠百,13.73,5.62,1.0,2026-05-17
1150515,2904,匯僑,25.6,4.71,0.94,2026-05-17
1150515,2905,三商,20.71,2.3,0.47,2026-05-17
1150515,2906,高林,28.0,4.76,0.79,2026-05-17
1150515,2908,特力,52.0,2.64,1.54,2026-05-17
1150515,2910,統領,17.7,4.81,1.44,2026-05-17
1150515,2911,麗嬰房,1.44,,0.4,2026-05-17
1150515,2912,統一超,20.74,3.96,5.09,2026-05-17
1150515,2913,農林,,,0.7,2026-05-17
1150515,2915,潤泰全,5.06,4.4,0.4,2026-05-17
1150515,2923,鼎固-KY,,0.55,0.82,2026-05-17
1150515,2929,淘帝-KY,,,0.21,2026-05-17
1150515,2939,永邑-KY,,,1.96,2026-05-17
1150515,2945,三商家購,18.0,3.7,1.42,2026-05-17
1150515,3002,歐格,49.7,2.01,1.31,2026-05-17
1150515,3003,健和興,58.02,1.71,1.42,2026-05-17
1150515,3004,豐達科,22.66,2.11,2.14,2026-05-17
1150515,3005,神基,12.21,6.82,2.65,2026-05-17
1150515,3006,晶豪科,29.85,0.4,5.47,2026-05-17
1150515,3008,大立光,21.5,2.32,2.44,2026-05-17
1150515,3010,華立,13.7,4.12,1.41,2026-05-17
1150515,3011,今皓,,,1.19,2026-05-17
1150515,3013,晟銘電,22.59,0.78,3.84,2026-05-17
1150515,3014,聯陽,14.7,6.25,3.64,2026-05-17
1150515,3015,全漢,24.36,4.45,0.78,2026-05-17
1150515,3016,嘉晶,270.73,0.45,6.54,2026-05-17
1150515,3017,奇鋐,40.34,0.86,21.34,2026-05-17
1150515,3018,隆銘綠能,,,1.47,2026-05-17
1150515,3019,亞光,21.06,3.18,2.83,2026-05-17
1150515,3021,鴻名,29.31,3.53,1.03,2026-05-17
1150515,3022,威強電,19.07,5.2,1.03,2026-05-17
1150515,3023,信邦,22.0,3.56,3.85,2026-05-17
1150515,3024,憶聲,187.22,1.31,1.54,2026-05-17
1150515,3025,星通,15.08,5.31,3.72,2026-05-17
1150515,3026,禾伸堂,42.14,1.77,5.6,2026-05-17
1150515,3027,盛達,,,1.05,2026-05-17
1150515,3028,增你強,15.4,3.81,2.93,2026-05-17
1150515,3029,零壹,14.1,5.74,3.16,2026-05-17
1150515,3030,德律,34.2,1.77,8.92,2026-05-17
1150515,3031,佰鴻,25.85,3.45,1.76,2026-05-17
1150515,3032,偉訓,,3.4,3.24,2026-05-17
1150515,3033,威健,18.21,4.34,2.17,2026-05-17
1150515,3034,聯詠,19.12,4.93,3.95,2026-05-17
1150515,3035,智原,101.06,0.95,3.63,2026-05-17
1150515,3036,文曄,19.15,2.89,3.03,2026-05-17
1150515,3037,欣興,120.74,0.24,11.5,2026-05-17
1150515,3038,全台,23.94,5.33,1.39,2026-05-17
1150515,3040,遠見,,8.93,1.74,2026-05-17
1150515,3041,揚智,,,2.31,2026-05-17
1150515,3042,晶技,27.48,3.33,3.24,2026-05-17
1150515,3043,科風,,,1.05,2026-05-17
1150515,3044,健鼎,23.2,2.66,4.3,2026-05-17
1150515,3045,台灣大,23.23,4.19,3.81,2026-05-17
1150515,3046,建碁,12.34,5.93,2.57,2026-05-17
1150515,3047,訊舟,,2.11,1.28,2026-05-17
1150515,3048,益登,20.18,1.78,2.59,2026-05-17
1150515,3049,精金,,,1.39,2026-05-17
1150515,3050,鈺德,,2.11,0.77,2026-05-17
1150515,3051,力特,24.81,1.96,1.65,2026-05-17
1150515,3052,夆典,11.11,5.69,0.61,2026-05-17
1150515,3054,立萬利,19.65,1.2,4.0,2026-05-17
1150515,3055,蔚華科,,0.97,7.15,2026-05-17
1150515,3056,富華新,,4.6,0.75,2026-05-17
1150515,3057,喬鼎,,,1.91,2026-05-17
1150515,3058,立德,,,1.04,2026-05-17
1150515,3059,華晶科,34.31,2.37,1.3,2026-05-17
1150515,3060,銘異,,0.74,1.35,2026-05-17
1150515,3062,建漢,,,2.18,2026-05-17
1150515,3090,日電貿,29.58,3.38,2.32,2026-05-17
1150515,3092,鴻碩,,,2.3,2026-05-17
1150515,3094,聯傑,125.58,0.77,2.68,2026-05-17
1150515,3130,一零四,14.75,6.61,4.05,2026-05-17
1150515,3135,凌航,15.29,2.18,5.95,2026-05-17
1150515,3138,耀登,96.43,1.12,3.11,2026-05-17
1150515,3149,正達,,,5.24,2026-05-17
1150515,3150,鈺寶-創,,2.73,1.39,2026-05-17
1150515,3164,景岳,32.79,4.69,1.14,2026-05-17
1150515,3167,大量,71.64,0.54,18.18,2026-05-17
1150515,3168,眾福科,16.53,6.77,2.07,2026-05-17
1150515,3189,景碩,136.9,0.36,5.93,2026-05-17
1150515,3209,全科,18.94,3.68,3.05,2026-05-17
1150515,3229,晟鈦,727.0,,3.68,2026-05-17
1150515,3231,緯創,13.59,4.06,2.27,2026-05-17
1150515,3257,虹冠電,18.01,5.23,2.71,2026-05-17
1150515,3266,昇陽,19.69,3.97,0.69,2026-05-17
1150515,3296,勝德,160.77,,1.6,2026-05-17
1150515,3305,昇貿,39.01,1.66,3.21,2026-05-17
1150515,3308,聯德,164.17,,1.05,2026-05-17
1150515,3311,閎暉,20.0,1.94,0.83,2026-05-17
1150515,3312,弘憶股,28.23,2.76,2.09,2026-05-17
1150515,3321,同泰,,,1.98,2026-05-17
1150515,3338,泰碩,50.0,1.78,3.11,2026-05-17
1150515,3346,麗清,,0.71,0.53,2026-05-17
1150515,3356,奇偶,6.01,5.75,1.83,2026-05-17
1150515,3376,新日興,283.09,3.12,2.17,2026-05-17
1150515,3380,明泰,,1.61,1.85,2026-05-17
1150515,3406,玉晶光,17.82,2.89,2.54,2026-05-17
1150515,3413,京鼎,17.29,3.37,2.27,2026-05-17
1150515,3416,融程電,22.33,3.13,4.04,2026-05-17
1150515,3419,譁裕,,,1.79,2026-05-17
1150515,3432,台端,,,2.68,2026-05-17
1150515,3437,榮創,,,1.59,2026-05-17
1150515,3443,創意,145.76,0.41,44.52,2026-05-17
1150515,3447,展達,25.35,3.03,2.29,2026-05-17
1150515,3450,聯鈞,117.71,0.25,11.05,2026-05-17
1150515,3481,群創,328.18,2.77,1.27,2026-05-17
1150515,3494,誠研,,,1.3,2026-05-17
1150515,3501,維熹,22.32,5.01,0.68,2026-05-17
1150515,3504,揚明光,,,3.12,2026-05-17
1150515,3515,華擎,14.2,4.89,2.47,2026-05-17
1150515,3518,柏騰,15.07,,1.99,2026-05-17
1150515,3528,安馳,27.94,1.59,2.76,2026-05-17
1150515,3530,晶相光,32.81,1.2,2.07,2026-05-17
1150515,3532,台勝科,280.38,0.45,3.54,2026-05-17
1150515,3533,嘉澤,32.74,1.5,6.24,2026-05-17
1150515,3535,晶彩科,306.25,0.41,8.69,2026-05-17
1150515,3543,州巧,,1.65,1.28,2026-05-17
1150515,3545,敦泰,,1.44,1.38,2026-05-17
1150515,3550,聯穎,,,1.35,2026-05-17
1150515,3557,嘉威,,1.11,0.89,2026-05-17
1150515,3563,牧德,55.87,1.6,10.74,2026-05-17
1150515,3576,聯合再生,40.48,,2.11,2026-05-17
1150515,3583,辛耘,60.2,0.68,9.34,2026-05-17
1150515,3588,通嘉,100.0,0.83,2.07,2026-05-17
1150515,3591,艾笛森,,3.1,1.18,2026-05-17
1150515,3592,瑞鼎,15.53,5.88,1.75,2026-05-17
1150515,3593,力銘,,,4.23,2026-05-17
1150515,3596,智易,14.51,4.9,2.57,2026-05-17
1150515,3605,宏致,22.28,2.18,1.59,2026-05-17
1150515,3607,谷崧,36.15,5.67,1.01,2026-05-17
1150515,3617,碩天,13.46,5.26,1.96,2026-05-17
1150515,3622,洋華,9.13,6.0,1.11,2026-05-17
1150515,3645,達邁,55.79,1.13,4.27,2026-05-17
1150515,3652,精聯,21.25,4.03,1.19,2026-05-17
1150515,3653,健策,95.85,0.63,24.0,2026-05-17
1150515,3661,世芯-KY,67.49,0.75,8.7,2026-05-17
1150515,3665,貿聯-KY,42.28,0.72,8.76,2026-05-17
1150515,3669,圓展,20.74,2.65,1.09,2026-05-17
1150515,3673,TPK-KY,23.87,2.78,0.67,2026-05-17
1150515,3679,新至陞,13.9,7.63,1.58,2026-05-17
1150515,3686,達能,,,2.02,2026-05-17
1150515,3694,海華,13.98,3.9,2.34,2026-05-17
1150515,3701,大眾控,,0.36,2.7,2026-05-17
1150515,3702,大聯大,13.43,2.91,2.05,2026-05-17
1150515,3703,欣陸,9.66,5.22,0.61,2026-05-17
1150515,3704,合勤控,33.22,1.05,1.32,2026-05-17
1150515,3705,永信,18.89,5.35,1.96,2026-05-17
1150515,3706,神達,15.25,5.01,1.6,2026-05-17
1150515,3708,上緯投控,2.78,5.29,0.6,2026-05-17
1150515,3711,日月光投控,50.79,1.21,6.85,2026-05-17
1150515,3712,永崴投控,,18.52,1.34,2026-05-17
1150515,3714,富采,,1.34,1.19,2026-05-17
1150515,3715,定穎投控,180.41,0.62,4.61,2026-05-17
1150515,3716,中化控股,13.01,2.97,0.63,2026-05-17
1150515,3717,聯嘉投控,276.88,0.9,1.37,2026-05-17
1150515,4104,佳醫,15.73,6.31,1.33,2026-05-17
1150515,4106,雃博,16.01,4.37,0.93,2026-05-17
1150515,4108,懷特,,,1.27,2026-05-17
1150515,4119,旭富,50.5,1.86,0.89,2026-05-17
1150515,4133,亞諾法,693.33,0.53,0.99,2026-05-17
1150515,4137,麗豐-KY,13.23,9.62,1.54,2026-05-17
1150515,4142,國光生,,,1.52,2026-05-17
1150515,4148,全宇生技-KY,16.2,2.86,0.86,2026-05-17
1150515,4155,訊映,18.33,2.1,0.82,2026-05-17
1150515,4164,承業醫,26.97,3.92,0.74,2026-05-17
1150515,4169,泰宗,,0.24,8.0,2026-05-17
1150515,4178,永笙-KY,,,2.18,2026-05-17
1150515,4190,佐登-KY,,2.04,0.91,2026-05-17
1150515,4195,基米-創,,,2.86,2026-05-17
1150515,4306,炎洲,35.0,5.26,0.69,2026-05-17
1150515,4414,如興,,1.18,0.61,2026-05-17
1150515,4426,利勤,,,0.75,2026-05-17
1150515,4438,廣越,14.48,4.02,0.75,2026-05-17
1150515,4439,冠星-KY,11.59,4.17,1.03,2026-05-17
1150515,4440,宜新實業,10.91,5.36,0.98,2026-05-17
1150515,4441,振大環球,14.45,5.24,2.13,2026-05-17
1150515,4526,東台,35.63,2.7,1.96,2026-05-17
1150515,4532,瑞智,12.57,6.52,1.09,2026-05-17
1150515,4536,拓凱,11.51,5.18,1.53,2026-05-17
1150515,4540,全球傳動,,,2.38,2026-05-17
1150515,4545,銘鈺,,0.45,1.15,2026-05-17
1150515,4551,智伸科,22.64,2.78,1.94,2026-05-17
1150515,4552,力達-KY,12.86,3.03,0.36,2026-05-17
1150515,4555,氣立,181.74,1.2,1.01,2026-05-17
1150515,4557,永新-KY,,4.01,0.92,2026-05-17
1150515,4560,強信-KY,11.94,4.39,1.1,2026-05-17
1150515,4562,穎漢,,,3.72,2026-05-17
1150515,4564,元翎,,,0.94,2026-05-17
1150515,4566,時碩工業,68.15,1.08,1.39,2026-05-17
1150515,4569,六方科-KY,40.0,1.68,2.16,2026-05-17
1150515,4571,鈞興-KY,23.42,2.51,3.25,2026-05-17
1150515,4572,駐龍,54.34,3.47,3.09,2026-05-17
1150515,4576,大銀微系統,104.53,0.3,7.69,2026-05-17
1150515,4581,光隆精密-KY,11.95,6.01,1.31,2026-05-17
1150515,4583,台灣精銳,67.89,1.29,6.42,2026-05-17
1150515,4585,達明,268.18,0.28,5.39,2026-05-17
1150515,4588,玖鼎電力,15.37,5.48,2.46,2026-05-17
1150515,4590,富田-創,28.78,3.15,1.14,2026-05-17
1150515,4720,德淵,44.34,1.48,1.91,2026-05-17
1150515,4722,國精化,156.51,0.45,8.66,2026-05-17
1150515,4736,泰博,6.63,4.13,1.2,2026-05-17
1150515,4737,華廣,,,2.13,2026-05-17
1150515,4739,康普,30.0,1.04,1.93,2026-05-17
1150515,4746,台耀,19.08,5.58,0.83,2026-05-17
1150515,4755,三福化,37.67,2.72,2.46,2026-05-17
1150515,4763,材料*-KY,8.06,7.32,1.91,2026-05-17
1150515,4764,雙鍵,155.05,0.34,10.3,2026-05-17
1150515,4766,南寶,17.8,4.87,3.41,2026-05-17
1150515,4770,上品,22.38,2.65,2.24,2026-05-17
1150515,4771,望隼,14.24,3.78,2.55,2026-05-17
1150515,4807,日成-KY,17.59,,1.21,2026-05-17
1150515,4904,遠傳,25.8,3.88,3.85,2026-05-17
1150515,4906,正文,,1.28,1.55,2026-05-17
1150515,4912,聯德控股-KY,48.17,0.88,1.72,2026-05-17
1150515,4915,致伸,13.8,6.29,1.57,2026-05-17
1150515,4916,事欣科,41.53,0.74,2.74,2026-05-17
1150515,4919,新唐,,0.26,4.91,2026-05-17
1150515,4927,泰鼎-KY,,,2.18,2026-05-17
1150515,4930,燦星網,,3.52,0.42,2026-05-17
1150515,4934,太極,,,2.44,2026-05-17
1150515,4935,茂林-KY,26.28,2.78,0.57,2026-05-17
1150515,4938,和碩,17.59,5.23,1.01,2026-05-17
1150515,4942,嘉彰,12.53,5.39,0.58,2026-05-17
1150515,4943,康控-KY,,,6.77,2026-05-17
1150515,4949,有成精密,31.86,1.63,3.51,2026-05-17
1150515,4952,凌通,45.32,1.99,2.5,2026-05-17
1150515,4956,光鋐,,,2.55,2026-05-17
1150515,4958,臻鼎-KY,56.56,0.86,3.41,2026-05-17
1150515,4960,誠美材,,,2.68,2026-05-17
1150515,4961,天鈺,20.26,4.57,1.15,2026-05-17
1150515,4967,十銓,7.06,3.62,3.3,2026-05-17
1150515,4968,立積,37.67,1.43,3.66,2026-05-17
1150515,4976,佳凌,,,1.97,2026-05-17
1150515,4977,眾達-KY,50.22,0.99,4.67,2026-05-17
1150515,4989,榮科,,,8.14,2026-05-17
1150515,4994,傳奇,58.78,3.27,5.79,2026-05-17
1150515,4999,鑫禾,,1.25,0.46,2026-05-17
1150515,5007,三星,18.75,5.26,2.55,2026-05-17
1150515,5203,訊連,17.46,5.63,1.06,2026-05-17
1150515,5215,科嘉-KY,17.67,4.62,0.78,2026-05-17
1150515,5222,全訊,67.11,1.99,4.75,2026-05-17
1150515,5225,東科-KY,7.6,10.26,1.77,2026-05-17
1150515,5234,達興材料,51.82,1.63,13.28,2026-05-17
1150515,5243,乙盛-KY,21.05,2.15,1.99,2026-05-17
1150515,5244,弘凱,,1.04,1.47,2026-05-17
1150515,5258,虹堡,15.97,1.87,1.34,2026-05-17
1150515,5269,祥碩,17.85,3.09,2.92,2026-05-17
1150515,5283,禾聯碩,8.82,3.84,0.95,2026-05-17
1150515,5284,jpp-KY,28.1,1.33,5.21,2026-05-17
1150515,5285,界霖,35.33,2.02,2.55,2026-05-17
1150515,5288,豐祥-KY,12.43,4.35,1.71,2026-05-17
1150515,5292,華懋,22.45,2.86,5.29,2026-05-17
1150515,5306,桂盟,13.42,4.41,1.16,2026-05-17
1150515,5388,中磊,19.4,3.22,1.48,2026-05-17
1150515,5434,崇越,17.1,3.35,4.06,2026-05-17
1150515,5469,瀚宇博,13.89,3.17,1.03,2026-05-17
1150515,5471,松翰,52.37,1.97,2.4,2026-05-17
1150515,5484,慧友,109.73,,5.26,2026-05-17
1150515,5515,建國,6.76,8.18,1.43,2026-05-17
1150515,5519,隆大,6.4,11.89,1.25,2026-05-17
1150515,5521,工信,15.53,1.46,0.89,2026-05-17
1150515,5522,遠雄,7.47,7.78,1.16,2026-05-17
1150515,5525,順天,9.02,5.3,1.18,2026-05-17
1150515,5531,鄉林,160.0,,0.78,2026-05-17
1150515,5533,皇鼎,23.17,4.32,0.42,2026-05-17
1150515,5534,長虹,15.57,7.21,1.07,2026-05-17
1150515,5538,東明-KY,10.51,4.14,0.93,2026-05-17
1150515,5546,永固-KY,,12.46,0.69,2026-05-17
1150515,5607,遠雄港,14.68,3.77,1.55,2026-05-17
1150515,5608,四維航,61.52,,0.57,2026-05-17
1150515,5706,鳳凰,14.07,8.98,2.2,2026-05-17
1150515,5871,中租-KY,9.93,5.66,1.04,2026-05-17
1150515,5876,上海商銀,12.73,4.49,0.93,2026-05-17
1150515,5880,合庫金,16.8,4.6,1.28,2026-05-17
1150515,5906,台南-KY,64.51,1.51,2.85,2026-05-17
1150515,5907,大洋-KY,,,0.26,2026-05-17
1150515,6005,群益證,8.73,5.47,1.41,2026-05-17
1150515,6024,群益期,9.46,6.14,1.3,2026-05-17
1150515,6108,競國,,5.38,0.91,2026-05-17
1150515,6112,邁達特,24.65,3.94,1.96,2026-05-17
1150515,6115,鎰勝,16.44,6.0,1.58,2026-05-17
1150515,6116,彩晶,,,0.87,2026-05-17
1150515,6117,迎廣,17.85,2.64,3.22,2026-05-17
1150515,6120,達運,,1.98,0.84,2026-05-17
1150515,6128,上福,,2.58,0.89,2026-05-17
1150515,6133,金橋,28.77,4.76,1.54,2026-05-17
1150515,6136,富爾特,29.58,4.67,0.73,2026-05-17
1150515,6139,亞翔,19.23,3.32,7.46,2026-05-17
1150515,6141,柏承,,,5.4,2026-05-17
1150515,6142,友勁,,,0.94,2026-05-17
1150515,6152,百一,,,2.01,2026-05-17
1150515,6153,嘉聯益,,,1.26,2026-05-17
1150515,6155,鈞寶,98.6,1.62,2.7,2026-05-17
1150515,6164,華興,587.5,4.26,1.0,2026-05-17
1150515,6165,浪凡,11.57,10.36,2.88,2026-05-17
1150515,6166,凌華,31.02,1.07,4.22,2026-05-17
1150515,6168,宏齊,374.29,,1.75,2026-05-17
1150515,6176,瑞儀,10.63,3.51,1.27,2026-05-17
1150515,6177,達麗,6.1,6.58,1.69,2026-05-17
1150515,6183,關貿,22.72,3.86,4.6,2026-05-17
1150515,6184,大豐電,19.43,6.51,1.52,2026-05-17
1150515,6189,豐藝,18.29,5.61,1.96,2026-05-17
1150515,6191,精成科,14.14,2.86,1.64,2026-05-17
1150515,6192,巨路,12.95,4.58,1.68,2026-05-17
1150515,6196,帆宣,25.7,1.61,5.09,2026-05-17
1150515,6197,佳必琪,21.32,3.2,5.84,2026-05-17
1150515,6201,亞弘電,14.53,6.49,1.63,2026-05-17
1150515,6202,盛群,80.76,1.28,3.04,2026-05-17
1150515,6205,詮欣,45.71,1.95,2.44,2026-05-17
1150515,6206,飛捷,18.23,4.23,3.35,2026-05-17
1150515,6209,今國光,38.73,0.75,3.42,2026-05-17
1150515,6213,聯茂,61.86,1.19,4.36,2026-05-17
1150515,6214,精誠,12.79,4.92,1.75,2026-05-17
1150515,6215,和椿,45.79,0.77,6.66,2026-05-17
1150515,6216,居易,369.17,4.65,1.31,2026-05-17
1150515,6224,聚鼎,82.41,1.74,2.79,2026-05-17
1150515,6225,天瀚,,,11.27,2026-05-17
1150515,6226,光鼎,,,1.12,2026-05-17
1150515,6230,尼得科超眾,,0.16,2.04,2026-05-17
1150515,6235,華孚,15.5,2.99,1.62,2026-05-17
1150515,6239,力成,29.52,1.81,3.14,2026-05-17
1150515,6243,迅杰,,3.57,1.98,2026-05-17
1150515,6257,矽格,32.44,1.94,4.8,2026-05-17
