Time,AccBidOrders,AccBidVolume,AccAskOrders,AccAskVolume,AccTransaction,AccTradeVolume,AccTradeValue,date
121750,24037711,37743177,19220206,24753530,3724930,12675339,990817,2026-05-17
121755,24043490,37687465,19224331,24712360,3725815,12678434,990991,2026-05-17
121800,24049007,37764854,19228513,24766303,3726439,12680784,991111,2026-05-17
121805,24054686,37746118,19232837,24760046,3727190,12682506,991256,2026-05-17
121810,24062986,37810291,19239240,24787555,3729235,12688831,991625,2026-05-17
121815,24068578,37821087,19243535,24825820,3730143,12691638,991783,2026-05-17
121820,24073545,37756155,19247310,24748620,3731101,12694102,991924,2026-05-17
121825,24078184,37820463,19251126,24814436,3732194,12697213,992112,2026-05-17
121830,24083371,37823453,19255086,24853601,3733626,12701083,992286,2026-05-17
121835,24089946,37848552,19259913,24842063,3734601,12704799,992465,2026-05-17
121840,24094840,37821236,19263526,24825947,3735392,12706915,992572,2026-05-17
121845,24099252,37896558,19267366,24832484,3736121,12709106,992712,2026-05-17
121850,24103112,37831334,19270480,24820495,3736791,12710870,992835,2026-05-17
121855,24108042,37751409,19274484,24726877,3737543,12713465,992984,2026-05-17
121900,24112661,37916642,19277974,24860056,3738250,12715767,993120,2026-05-17
121905,24117406,37850882,19281536,24786462,3738902,12717601,993241,2026-05-17
121910,24122449,37889715,19285713,24777845,3739555,12719340,993390,2026-05-17
121915,24126759,37884478,19289587,24837930,3740306,12722246,993550,2026-05-17
121920,24131991,37887130,19293565,24829327,3741016,12724078,993695,2026-05-17
121925,24136762,37911926,19297286,24803732,3741812,12727576,993838,2026-05-17
121930,24141380,37679366,19301408,24749873,3742658,12729997,994018,2026-05-17
121935,24148152,37720564,19307181,24831168,3743956,12733617,994203,2026-05-17
121940,24152773,37800896,19311083,24835810,3744722,12736373,994313,2026-05-17
121945,24158027,37720280,19315473,24823719,3745608,12739030,994495,2026-05-17
121950,24162904,37897277,19319322,24869963,3746256,12741465,994631,2026-05-17
121955,24166989,37758931,19322866,24792439,3746879,12743315,994768,2026-05-17
122000,24171872,37794674,19326722,24768725,3747536,12745055,994901,2026-05-17
122005,24176949,37824908,19331339,24797758,3748442,12747392,995094,2026-05-17
122010,24181485,37818134,19335253,24807226,3749820,12751111,995374,2026-05-17
122015,24187746,37754499,19340547,24795340,3751588,12756373,995798,2026-05-17
122020,24193633,37919803,19345703,24797848,3752495,12759105,996276,2026-05-17
122025,24199246,37994780,19350555,24864994,3753667,12762526,996616,2026-05-17
122030,24203845,38030519,19355049,24962533,3754411,12764653,996766,2026-05-17
122035,24210280,37983039,19360262,24943718,3755488,12769758,997006,2026-05-17
122040,24214642,37961787,19364689,24862170,3756209,12771650,997120,2026-05-17
122045,24219769,37940024,19369018,24858053,3756897,12773537,997249,2026-05-17
122050,24225211,37882894,19374109,24824219,3757642,12775559,997377,2026-05-17
122055,24230304,37817403,19378331,24810317,3758411,12778259,997541,2026-05-17
122100,24235517,37862971,19382215,24805848,3759588,12782103,997749,2026-05-17
122105,24240944,37925520,19386799,24893495,3760396,12784325,997895,2026-05-17
122110,24246687,37734185,19391406,24823524,3761071,12786678,998033,2026-05-17
122115,24252157,37849845,19396031,24842615,3762001,12789372,998266,2026-05-17
122120,24259307,37867824,19401855,24881373,3764304,12799356,998474,2026-05-17
122125,24264537,37872130,19406261,24841229,3765481,12802340,998677,2026-05-17
122130,24269456,37883223,19410811,24875290,3766346,12804885,998969,2026-05-17
122135,24273889,37948896,19414734,24880255,3767614,12808441,999163,2026-05-17
122140,24278100,37910111,19418634,24865228,3768356,12810370,999315,2026-05-17
122145,24284933,37811944,19423655,24869257,3769355,12818099,999525,2026-05-17
122150,24290300,37817742,19427976,24898251,3771581,12824896,999863,2026-05-17
122155,24295822,37885122,19432152,24877792,3772520,12827703,1000031,2026-05-17
122200,24300000,37927500,19435460,24922256,3773191,12829900,1000303,2026-05-17
122205,24307225,37784449,19441226,24848019,3774545,12833648,1000578,2026-05-17
122210,24313162,37832844,19445716,24888797,3775676,12837108,1000837,2026-05-17
122215,24318244,37905635,19449835,24907967,3776708,12839599,1001074,2026-05-17
122220,24323222,37843767,19454143,24908025,3777660,12842799,1001299,2026-05-17
122225,24329744,37795865,19459682,24849929,3778789,12845817,1001549,2026-05-17
122230,24335552,37918667,19465136,24974417,3780733,12850951,1001832,2026-05-17
122235,24341435,37979185,19469589,24944313,3781858,12855098,1002055,2026-05-17
122240,24346708,37936460,19474069,24930331,3782677,12857770,1002239,2026-05-17
122245,24351718,37956316,19478233,24950917,3783749,12861144,1002387,2026-05-17
122250,24355921,38000161,19481640,24990918,3785008,12864174,1002541,2026-05-17
122255,24360080,37890408,19485028,24937665,3785766,12866328,1002676,2026-05-17
122300,24366390,37918791,19489787,24926493,3786690,12869274,1002890,2026-05-17
122305,24371157,38068551,19493619,25002601,3787443,12871234,1003048,2026-05-17
122310,24375390,37983532,19497237,24905359,3788318,12873849,1003217,2026-05-17
122315,24380894,37797872,19501904,24880769,3789076,12875834,1003427,2026-05-17
122320,24387220,38026591,19506798,24940481,3789706,12877623,1003556,2026-05-17
122325,24392853,38018529,19511173,24926827,3790622,12880476,1003821,2026-05-17
122330,24397904,38030869,19515625,24872899,3791371,12882823,1003953,2026-05-17
122335,24403080,38022878,19520335,24907124,3792011,12884736,1004085,2026-05-17
122340,24409689,38034853,19525533,24955482,3792935,12886973,1004254,2026-05-17
122345,24414769,37997206,19529720,24955089,3793691,12889317,1004408,2026-05-17
122350,24419381,38012467,19533038,24944527,3794489,12891510,1004561,2026-05-17
122355,24424681,38006529,19537219,24905791,3795259,12893346,1004700,2026-05-17
122400,24429011,38067553,19540502,24997861,3796053,12895987,1004805,2026-05-17
122405,24433915,38057262,19544621,24992380,3796943,12898821,1004961,2026-05-17
122410,24437710,38091090,19547684,25022635,3797748,12900937,1005078,2026-05-17
122415,24442097,38081816,19551390,24987324,3798507,12902700,1005278,2026-05-17
122420,24446547,38018686,19555191,24984478,3799240,12905089,1005432,2026-05-17
122425,24450965,38009992,19558818,25012565,3799862,12906729,1005557,2026-05-17
122430,24455840,38012635,19562735,25006030,3800701,12908881,1005671,2026-05-17
122435,24460589,38019442,19566799,24988386,3801536,12911505,1005822,2026-05-17
122440,24465664,38023727,19571239,25011644,3802359,12914921,1005983,2026-05-17
122445,24470655,37979733,19575255,25046722,3803102,12917316,1006127,2026-05-17
122450,24475750,37950209,19579385,24961867,3803975,12920355,1006291,2026-05-17
122455,24481960,37935352,19584392,24981103,3804757,12922996,1006583,2026-05-17
122500,24487086,37964623,19588822,24980452,3805783,12925473,1006833,2026-05-17
122505,24495573,37783669,19595034,24898913,3806960,12930588,1007235,2026-05-17
122510,24502561,37931814,19600220,24949915,3807919,12933999,1007488,2026-05-17
122515,24508520,38098845,19604745,25004474,3808561,12935907,1007646,2026-05-17
122520,24512845,38059480,19608366,24978310,3809150,12938091,1007808,2026-05-17
122525,24518858,38065775,19613132,24934245,3810068,12941213,1008183,2026-05-17
122530,24524314,38125208,19617793,24997923,3810913,12943421,1008372,2026-05-17
122535,24529145,38182470,19621773,24976831,3811460,12944907,1008485,2026-05-17
122540,24533655,38172532,19625708,25011550,3812137,12946598,1008627,2026-05-17
122545,24539594,38153188,19630009,25023471,3812866,12948684,1008817,2026-05-17
122550,24544536,38179674,19633674,25058293,3813631,12951261,1008965,2026-05-17
122555,24548605,38157909,19637440,25066327,3814297,12953783,1009105,2026-05-17
122600,24554711,37789889,19642251,24939682,3815695,12957084,1009503,2026-05-17
122605,24564812,37883948,19651082,24994465,3818531,12966052,1009987,2026-05-17
122610,24573389,37907648,19658479,24981641,3821120,12973383,1010555,2026-05-17
122615,24579861,37843967,19663889,24943486,3822737,12978191,1010823,2026-05-17
122620,24585955,38021297,19668925,24996925,3824349,12983577,1011014,2026-05-17
122625,24591803,38055953,19673970,25013831,3825182,12985809,1011223,2026-05-17
122630,24597503,38003759,19678525,25043671,3826244,12988413,1011449,2026-05-17
122635,24604024,37963397,19683872,25032331,3827277,12991487,1011712,2026-05-17
122640,24610302,38127995,19689045,25076163,3828191,12993762,1011961,2026-05-17
122645,24617080,38022874,19694376,25081772,3829501,12997450,1012268,2026-05-17
122650,24622505,37978683,19699069,25035263,3830322,13000174,1012490,2026-05-17
122655,24628675,38043798,19703966,25110374,3831158,13003871,1012683,2026-05-17
122700,24634037,38053478,19708683,25135667,3832078,13006495,1012859,2026-05-17
122705,24640970,38045472,19713796,25113382,3833777,13011558,1013143,2026-05-17
122710,24646659,38047711,19718366,25071713,3834684,13014180,1013307,2026-05-17
122715,24651500,38046557,19722375,25103243,3835882,13018852,1013472,2026-05-17
122720,24656750,38085753,19727031,25118415,3837816,13025250,1013731,2026-05-17
122725,24662512,37991923,19731685,24996926,3838829,13028381,1013944,2026-05-17
122730,24668289,38054171,19736191,25092177,3840204,13032012,1014201,2026-05-17
122735,24673611,38132445,19740571,25147032,3841614,13035680,1014523,2026-05-17
122740,24678432,38065330,19744561,25095042,3843266,13040505,1014712,2026-05-17
122745,24682962,38135336,19748628,25169138,3844216,13042923,1014867,2026-05-17
122750,24687240,38135359,19752534,25145925,3845678,13046611,1015045,2026-05-17
122755,24691986,38096877,19756821,25150424,3846903,13050536,1015243,2026-05-17
122800,24696416,38197212,19760646,25166159,3847709,13052978,1015389,2026-05-17
122805,24702718,37702622,19765953,25064947,3849765,13059692,1016008,2026-05-17
122810,24709548,38031139,19771147,25157709,3850818,13062788,1016194,2026-05-17
122815,24714883,38154799,19775584,25174510,3852165,13067158,1016338,2026-05-17
122820,24720380,38135048,19779881,25171085,3853241,13069837,1016599,2026-05-17
122825,24725814,38113919,19784239,25159322,3854421,13072478,1016873,2026-05-17
122830,24731532,38101322,19788970,25199504,3855483,13075300,1017070,2026-05-17
122835,24736635,38045889,19793202,25155084,3856468,13077609,1017296,2026-05-17
122840,24742015,38083989,19797795,25190486,3857977,13083002,1017569,2026-05-17
122845,24748602,38103713,19803338,25213090,3859180,13086406,1017770,2026-05-17
122850,24753453,38124931,19807194,25250857,3860777,13090867,1018169,2026-05-17
122855,24758894,38183528,19811764,25268612,3861705,13094079,1018366,2026-05-17
122900,24763883,38082540,19815730,25198489,3863624,13100978,1018580,2026-05-17
122905,24772709,37826705,19822199,25124135,3865564,13108626,1018948,2026-05-17
122910,24780367,38138260,19827634,25193164,3866689,13111727,1019187,2026-05-17
122915,24785819,38124056,19831974,25172277,3868081,13116862,1019465,2026-05-17
122920,24792962,37781389,19837135,25003366,3869206,13121539,1019761,2026-05-17
122925,24801162,37966324,19842970,24957340,3870640,13126216,1020049,2026-05-17
122930,24808406,37995864,19849147,25062259,3871513,13128774,1020286,2026-05-17
122935,24819029,37980633,19856611,25116018,3872371,13130994,1020474,2026-05-17
122940,24827019,38041817,19862214,25103127,3874580,13138818,1020715,2026-05-17
122945,24835858,37971425,19868703,25067307,3875822,13142379,1020909,2026-05-17
122950,24843885,38075619,19874640,25219521,3877046,13145881,1021075,2026-05-17
122955,24852189,38045657,19880153,25262780,3878862,13152441,1021331,2026-05-17
123000,24858239,38141178,19884399,25273557,3881556,13161972,1021584,2026-05-17
123005,24866385,38095472,19890756,25210825,3883459,13166950,1021937,2026-05-17
123010,24872755,38158278,19895241,25301947,3884429,13170920,1022124,2026-05-17
123015,24878709,38184279,19900062,25248986,3885467,13173954,1022406,2026-05-17
123020,24885051,38096687,19905238,25263886,3886485,13176508,1022656,2026-05-17
123025,24890920,38240363,19909803,25275072,3887861,13179773,1023131,2026-05-17
123030,24896714,38262363,19915323,25303972,3889300,13183376,1023440,2026-05-17
123035,24902886,38264372,19920839,25310791,3891180,13189264,1023723,2026-05-17
123040,24908087,38137077,19925185,25258238,3892742,13193013,1024057,2026-05-17
123045,24914080,38248068,19929883,25312970,3894378,13197255,1024280,2026-05-17
123050,24920357,38000258,19935004,25192001,3895516,13200879,1024556,2026-05-17
123055,24928105,38141974,19940260,25292313,3896490,13203452,1024741,2026-05-17
123100,24933347,38202400,19944240,25294185,3897535,13206670,1024892,2026-05-17
123105,24939454,38239312,19949210,25389252,3898780,13210421,1025140,2026-05-17
123110,24944172,38255455,19952832,25362618,3899660,13212955,1025478,2026-05-17
123115,24949255,38280089,19956937,25388720,3900550,13215224,1025625,2026-05-17
123120,24954382,38091409,19960758,25308137,3901651,13217962,1025798,2026-05-17
123125,24960588,38222558,19965299,25376899,3903671,13223717,1026082,2026-05-17
123130,24966685,38126089,19969908,25309692,3904851,13227088,1026337,2026-05-17
123135,24973398,38226632,19975114,25310308,3906411,13231932,1026713,2026-05-17
123140,24979226,38355477,19979759,25373474,3907606,13235212,1026848,2026-05-17
123145,24984703,38169440,19983952,25305508,3909066,13240173,1027045,2026-05-17
123150,24990402,38249608,19988423,25401450,3910365,13244176,1027225,2026-05-17
123155,24995456,38220727,19992310,25356015,3911819,13248947,1027433,2026-05-17
123200,25000829,38280333,19996530,25413702,3913241,13253305,1027599,2026-05-17
123205,25006808,38309402,20001298,25371861,3914535,13257117,1027779,2026-05-17
123210,25012135,38199953,20005732,25343262,3915683,13260126,1027965,2026-05-17
123215,25017781,38216339,20010275,25343912,3916757,13263555,1028244,2026-05-17
123220,25025315,37925215,20016367,25286455,3919757,13272597,1028759,2026-05-17
123225,25031755,38168749,20021594,25333311,3921214,13276794,1029225,2026-05-17
123230,25037888,38253928,20026651,25370493,3922615,13280666,1029494,2026-05-17
123235,25044522,38161997,20032007,25290046,3923642,13283977,1029768,2026-05-17
123240,25049996,38210058,20036263,25371415,3924486,13286016,1029933,2026-05-17
123245,25057587,38175902,20041974,25404430,3925556,13289282,1030341,2026-05-17
123250,25062322,38162458,20046050,25369958,3926669,13292538,1030558,2026-05-17
123255,25068351,38247197,20050740,25323556,3927676,13294844,1030751,2026-05-17
123300,25074604,38082811,20055746,25301168,3928962,13298451,1030996,2026-05-17
123305,25080556,38060718,20060507,25314825,3930142,13301292,1031428,2026-05-17
123310,25088382,37856234,20066428,25144421,3931690,13307433,1031817,2026-05-17
123315,25095844,37947112,20072499,25232084,3932796,13311702,1032155,2026-05-17
123320,25101766,38036031,20076803,25257405,3933706,13314655,1032331,2026-05-17
123325,25109152,38078320,20082476,25293135,3934775,13317806,1032593,2026-05-17
123330,25115170,38179430,20087136,25322026,3935736,13321055,1032785,2026-05-17
123335,25121509,38143009,20091972,25282818,3936551,13323257,1033002,2026-05-17
123340,25127637,38189704,20096535,25275410,3937531,13326207,1033254,2026-05-17
123345,25133663,38109031,20100810,25298625,3938354,13329374,1033489,2026-05-17
123350,25140556,38400781,20105894,25417261,3939563,13333071,1033802,2026-05-17
123355,25146112,38341908,20110310,25382380,3940335,13335759,1033974,2026-05-17
123400,25152341,38243693,20115004,25321588,3941081,13338557,1034165,2026-05-17
123405,25158177,38261753,20119954,25368338,3942422,13341318,1034490,2026-05-17
123410,25164023,38325380,20124469,25424719,3943612,13345768,1034760,2026-05-17
123415,25170736,38139553,20129381,25312093,3944525,13348766,1034976,2026-05-17
123420,25176308,38387589,20133447,25384818,3945393,13351587,1035142,2026-05-17
123425,25183521,38195209,20139045,25291682,3946409,13357114,1035471,2026-05-17
123430,25189330,38364032,20143792,25416105,3947288,13359937,1035624,2026-05-17
123435,25194277,38121450,20147576,25355008,3948186,13363106,1035780,2026-05-17
123440,25201785,38089356,20152840,25297023,3949040,13366245,1036037,2026-05-17
123445,25210228,37873902,20158656,25121263,3950282,13372638,1036470,2026-05-17
123450,25220693,38278867,20165436,25335219,3951611,13379393,1036941,2026-05-17
123455,25229791,38194331,20171590,25263297,3952633,13383016,1037192,2026-05-17
123500,25236342,38310452,20176441,25295183,3953627,13387383,1037388,2026-05-17
123505,25246163,38135106,20183920,25200666,3954888,13394630,1037824,2026-05-17
123510,25255127,38166066,20189586,25254873,3956087,13398857,1038155,2026-05-17
123515,25265555,38126544,20196790,25212418,3957704,13406222,1038613,2026-05-17
123520,25273218,38359483,20202585,25192593,3958512,13409135,1038853,2026-05-17
123525,25282008,38509814,20209066,25341777,3959433,13411703,1039350,2026-05-17
123530,25288621,38450315,20214385,25335586,3960043,13413432,1039483,2026-05-17
123535,25295650,38338439,20219275,25272973,3960744,13415822,1039635,2026-05-17
123540,25304245,38440294,20225551,25402846,3961496,13417922,1039814,2026-05-17
123545,25311497,38306489,20231044,25357897,3962415,13421005,1040001,2026-05-17
123550,25318392,38514149,20236481,25415759,3963238,13423285,1040135,2026-05-17
123555,25323409,38473831,20240709,25446630,3963866,13426018,1040247,2026-05-17
123600,25327712,38511905,20244544,25482665,3964490,13428154,1040381,2026-05-17
123605,25333038,38415065,20249092,25452908,3965198,13430651,1040537,2026-05-17
123610,25340020,38392760,20254431,25461741,3966123,13433787,1040820,2026-05-17
123615,25345927,38441771,20259110,25497334,3966814,13436310,1040945,2026-05-17
123620,25351274,38339712,20263227,25417729,3967546,13438698,1041089,2026-05-17
123625,25357240,38387786,20267396,25483986,3968203,13440629,1041241,2026-05-17
123630,25362636,38492742,20271219,25498641,3968808,13442905,1041367,2026-05-17
123635,25368746,38424525,20275950,25436637,3969365,13444905,1041518,2026-05-17
123640,25375534,38320951,20280783,25442529,3970398,13449018,1041860,2026-05-17
123645,25381794,38429564,20285791,25453140,3971443,13451923,1042045,2026-05-17
123650,25390695,38297636,20293212,25467340,3973126,13456665,1042445,2026-05-17
123655,25398625,37806211,20299286,25234695,3974644,13461573,1042816,2026-05-17
123700,25407323,38418442,20305819,25452128,3975665,13465181,1042983,2026-05-17
123705,25414175,38349991,20311695,25368634,3976404,13467831,1043176,2026-05-17
123710,25420120,38344878,20317002,25441223,3977151,13469942,1043326,2026-05-17
123715,25426553,38204192,20322630,25371648,3978197,13473123,1043550,2026-05-17
123720,25433357,38281965,20329415,25423087,3979877,13478582,1043852,2026-05-17
123725,25438801,38377691,20334431,25515192,3980988,13482205,1044011,2026-05-17
123730,25445968,38340175,20339579,25518409,3981776,13485387,1044199,2026-05-17
123735,25452092,38341362,20344342,25476221,3983220,13489499,1044424,2026-05-17
123740,25457495,38320158,20348958,25500702,3983940,13491864,1044567,2026-05-17
123745,25462505,38357810,20352996,25503996,3984590,13493869,1044702,2026-05-17
123750,25468009,38302139,20357507,25524012,3985582,13496347,1044868,2026-05-17
123755,25473278,38337885,20361749,25519253,3986383,13498180,1045040,2026-05-17
123800,25477902,38372875,20365520,25524694,3987011,13499716,1045156,2026-05-17
123805,25484246,38352088,20370229,25561133,3987774,13502013,1045311,2026-05-17
123810,25489048,38393908,20373829,25586002,3988520,13504639,1045456,2026-05-17
123815,25494129,38436638,20377629,25607671,3989198,13506909,1045609,2026-05-17
123820,25501361,38228432,20382760,25415272,3989925,13509424,1045760,2026-05-17
123825,25508460,38407422,20387931,25542966,3990641,13512285,1045875,2026-05-17
123830,25513731,38422751,20392012,25541055,3991286,13514357,1045979,2026-05-17
123835,25519279,38498902,20396101,25529457,3992280,13517595,1046199,2026-05-17
123840,25524587,38465385,20400182,25527229,3992957,13519429,1046334,2026-05-17
123845,25530733,38479268,20404899,25519988,3994036,13523562,1046508,2026-05-17
123850,25537020,38426788,20409088,25498456,3994933,13526261,1046669,2026-05-17
123855,25543262,38356641,20413931,25465177,3996073,13530440,1047062,2026-05-17
123900,25548874,38422976,20418562,25574537,3997015,13533191,1047232,2026-05-17
123905,25554245,38352959,20422895,25496484,3997886,13535326,1047415,2026-05-17
123910,25559939,38303162,20427576,25490464,3999463,13540601,1047684,2026-05-17
123915,25565508,38477706,20431924,25536653,4001000,13545804,1047963,2026-05-17
123920,25570646,38473360,20435941,25570278,4001813,13548525,1048141,2026-05-17
123925,25576642,38445477,20440621,25521662,4002638,13551523,1048378,2026-05-17
123930,25584428,38290806,20446336,25510259,4003735,13555763,1048634,2026-05-17
123935,25594272,38257217,20453154,25460322,4004695,13559537,1048992,2026-05-17
123940,25600259,38330951,20457703,25508790,4005390,13561723,1049131,2026-05-17
123945,25607554,38332389,20462952,25471490,4006066,13563845,1049328,2026-05-17
123950,25614683,38236059,20468022,25482050,4006735,13566195,1049454,2026-05-17
123955,25620750,37888431,20472293,25390494,4007378,13568237,1049620,2026-05-17
124000,25627559,38291811,20476851,25494084,4008074,13570334,1049750,2026-05-17
124005,25635622,38259285,20482171,25497026,4009817,13576491,1050017,2026-05-17
124010,25641658,38330242,20486692,25528897,4010584,13578682,1050193,2026-05-17
124015,25647285,38387421,20490920,25605201,4011528,13581011,1050474,2026-05-17
124020,25652994,38372877,20495006,25567316,4012290,13583563,1050836,2026-05-17
124025,25659838,38556757,20499377,25643637,4013051,13585402,1051321,2026-05-17
124030,25665299,38629769,20503368,25648823,4013707,13587266,1051445,2026-05-17
124035,25670634,38564011,20507663,25625709,4014335,13589154,1051580,2026-05-17
124040,25675837,38623024,20511358,25698869,4014909,13590658,1051711,2026-05-17
124045,25680005,38499125,20514699,25625009,4015444,13591918,1051843,2026-05-17
124050,25685015,38447553,20518408,25572861,4016050,13593461,1051950,2026-05-17
124055,25689450,38374378,20521949,25584441,4016566,13594999,1052036,2026-05-17
124100,25694498,38525175,20525442,25668640,4017114,13596571,1052153,2026-05-17
124105,25700410,38642607,20529949,25664420,4017953,13599014,1052349,2026-05-17
124110,25705171,38627511,20533774,25636459,4018718,13601337,1052517,2026-05-17
124115,25711842,37647806,20538530,25469121,4019551,13604295,1052702,2026-05-17
124120,25719982,38504935,20543700,25548362,4020637,13608120,1052932,2026-05-17
124125,25730373,38086362,20550701,25308182,4022355,13615294,1053551,2026-05-17
124130,25740026,38346469,20557898,25463665,4023524,13621093,1054022,2026-05-17
124135,25748091,38461495,20564116,25481713,4024248,13624224,1054287,2026-05-17
124140,25755415,38467179,20569293,25506119,4024861,13625687,1054435,2026-05-17
124145,25762117,38474928,20574438,25524805,4025461,13627110,1054549,2026-05-17
124150,25768652,38534982,20579266,25587382,4026174,13629763,1054705,2026-05-17
124155,25775347,38476859,20584696,25562636,4026863,13632507,1054855,2026-05-17
124200,25781026,38690017,20588889,25625848,4027502,13634186,1054954,2026-05-17
124205,25787565,38616474,20594225,25602138,4028492,13636854,1055231,2026-05-17
124210,25793021,38705499,20598288,25653652,4029145,13638461,1055366,2026-05-17
124215,25799586,38630502,20603251,25622697,4030834,13642352,1055696,2026-05-17
124220,25804771,38657640,20607220,25637837,4031745,13645460,1055970,2026-05-17
124225,25810347,38743538,20611484,25673796,4032457,13647253,1056119,2026-05-17
124230,25816168,38628461,20616335,25680669,4033270,13649653,1056283,2026-05-17
124235,25822215,38579355,20621037,25646726,4033974,13651535,1056461,2026-05-17
124240,25828168,38574113,20625925,25684884,4034708,13654022,1056583,2026-05-17
124245,25832678,38696291,20629851,25733017,4035488,13656694,1056750,2026-05-17
124250,25837728,38685647,20634329,25777867,4036146,13658378,1056874,2026-05-17
124255,25842592,38751680,20638345,25738181,4036980,13660765,1057027,2026-05-17
124300,25847779,38665494,20642418,25754370,4037718,13663195,1057157,2026-05-17
124305,25853273,38715654,20646621,25779766,4038566,13665641,1057346,2026-05-17
124310,25859194,38453426,20651807,25639571,4039835,13669726,1057574,2026-05-17
124315,25864986,38586762,20656661,25628013,4041361,13675312,1057871,2026-05-17
124320,25869939,38711168,20661282,25706289,4042734,13679800,1058083,2026-05-17
124325,25875058,38773994,20666108,25752582,4043695,13683152,1058308,2026-05-17
124330,25881373,38691504,20671870,25685866,4045305,13687251,1058565,2026-05-17
124335,25887589,38691815,20677227,25705418,4046511,13690645,1058801,2026-05-17
124340,25893307,38534464,20682053,25691048,4048078,13694912,1059078,2026-05-17
124345,25899281,38588763,20687376,25689015,4049369,13699129,1059316,2026-05-17
124350,25904694,38612627,20691878,25706201,4050962,13704598,1059578,2026-05-17
124355,25910264,38708912,20696552,25736920,4052373,13708689,1059860,2026-05-17
124400,25914447,38598291,20700333,25731518,4053225,13711825,1059999,2026-05-17
124405,25920548,38689730,20705612,25790079,4054252,13714511,1060188,2026-05-17
124410,25925679,38698010,20709678,25807124,4055224,13717521,1060365,2026-05-17
124415,25930783,38616905,20714131,25776047,4056589,13721065,1060672,2026-05-17
124420,25936672,38632079,20719520,25776146,4058533,13728398,1060941,2026-05-17
124425,25942225,38726694,20724060,25821981,4059607,13731182,1061119,2026-05-17
124430,25947951,38488116,20729358,25696727,4061784,13738841,1061460,2026-05-17
124435,25954202,38387674,20734774,25645412,4064483,13747608,1061868,2026-05-17
124440,25961227,38658384,20740111,25755397,4065594,13751383,1062075,2026-05-17
124445,25965623,38651370,20743937,25845130,4066738,13754616,1062347,2026-05-17
124450,25971756,38679930,20748688,25827430,4067883,13757635,1062565,2026-05-17
124455,25976233,38475341,20753035,25770591,4068999,13761420,1062743,2026-05-17
124500,25983186,38565635,20758575,25804494,4071050,13766600,1063014,2026-05-17
124505,25991967,38316351,20765916,25740847,4074313,13774703,1063687,2026-05-17
124510,25998998,38579956,20772306,25834032,4077462,13784139,1064586,2026-05-17
124515,26007117,38457329,20778728,25734221,4080125,13791162,1065214,2026-05-17
124520,26017028,38265119,20787323,25659789,4084953,13806083,1065872,2026-05-17
124525,26028978,38361528,20797583,25667004,4089866,13818784,1067223,2026-05-17
124530,26038059,38633206,20805664,25756948,4094049,13829640,1067662,2026-05-17
124535,26045411,38698690,20812153,25822274,4095270,13833462,1068010,2026-05-17
124540,26052513,38718254,20818115,25822030,4096606,13837747,1068267,2026-05-17
124545,26059694,38581480,20824329,25808101,4098340,13842322,1068508,2026-05-17
124550,26067265,38601055,20830518,25809357,4100429,13847068,1068820,2026-05-17
124555,26074914,38198137,20836777,25709031,4101945,13851305,1069182,2026-05-17
124600,26081920,38300744,20842501,25700239,4105090,13860803,1069521,2026-05-17
124605,26090829,38442045,20850038,25843048,4106807,13865303,1069806,2026-05-17
124610,26097878,38514241,20855180,25901276,4107891,13867878,1070043,2026-05-17
124615,26105778,38472509,20860858,25895182,4109343,13873355,1070284,2026-05-17
124620,26114226,38494610,20866843,25820469,4110713,13877452,1070605,2026-05-17
124625,26121982,38690407,20873285,25900485,4111743,13880874,1070840,2026-05-17
124630,26128876,38690135,20878678,25959873,4112962,13885695,1071080,2026-05-17
124635,26135986,38669320,20884478,25916176,4114076,13889017,1071304,2026-05-17
124640,26142495,38718331,20889976,25957645,4115331,13892665,1071552,2026-05-17
124645,26150114,38324207,20895923,25866960,4117037,13897812,1072078,2026-05-17
124650,26158073,38526582,20902741,25955236,4118681,13902123,1072552,2026-05-17
124655,26166182,38433824,20909366,25889874,4121964,13914847,1073098,2026-05-17
124700,26175437,38567088,20916879,25950034,4123415,13919417,1073448,2026-05-17
124705,26184560,38361039,20923898,25883817,4126700,13927232,1074139,2026-05-17
124710,26191993,38438866,20930271,25866389,4128350,13931761,1074454,2026-05-17
124715,26203050,38110170,20939513,25844203,4130242,13937796,1075037,2026-05-17
124720,26211389,38485802,20945797,25911759,4131513,13941607,1075295,2026-05-17
124725,26220308,38412907,20952667,25864784,4133968,13949512,1075710,2026-05-17
124730,26228418,38560273,20959082,25929404,4135320,13953390,1075996,2026-05-17
124735,26235740,38420322,20965554,25893507,4137032,13958432,1076321,2026-05-17
124740,26243673,38580728,20972211,25936281,4138650,13963523,1076632,2026-05-17
124745,26252764,38463270,20979168,25953011,4140433,13967991,1076969,2026-05-17
124750,26260918,38617661,20985541,25996533,4141888,13972541,1077245,2026-05-17
124755,26269147,38503413,20991381,25908270,4143297,13976357,1077603,2026-05-17
124800,26277403,38510032,20997859,25889816,4144723,13981373,1077968,2026-05-17
124805,26288717,38653055,21006762,25926916,4147384,13988051,1078418,2026-05-17
124810,26295559,38762202,21012293,26013591,4148748,13991509,1078649,2026-05-17
124815,26303131,38735327,21018158,26029271,4150075,13994675,1078906,2026-05-17
124820,26310627,38562489,21024291,25974882,4152775,14002484,1079253,2026-05-17
124825,26318247,38686516,21030576,26013080,4154626,14007490,1079681,2026-05-17
