出表日期,交易日期,權證代號,權證名稱,成交金額,成交張數,date
1150514,1150514,056629,台積電統一65購02,1337940.00,1648000,2026-05-15
1150514,1150514,056633,台光電統一66購01,1765630.00,645000,2026-05-15
1150514,1150514,056639,世芯統一72購01,177950.00,70000,2026-05-15
1150514,1150514,056621,台化統一72購02,0.00,0,2026-05-15
1150514,1150514,056640,日月光統一62購01,15650.00,7000,2026-05-15
1150514,1150514,056637,日電貿統一64購01,412610.00,330000,2026-05-15
1150514,1150514,056624,上銀統一72購02,1261980.00,866000,2026-05-15
1150514,1150514,056623,上銀統一64購01,308340.00,177000,2026-05-15
1150514,1150514,056638,大量統一65購01,150500.00,35000,2026-05-15
1150514,1150514,060702,台積電統一58購02,0.00,0,2026-05-15
1150514,1150514,063827,台虹統一74購02,135180.00,217000,2026-05-15
1150514,1150514,063828,台虹統一74購03,402650.00,469000,2026-05-15
1150514,1150514,063796,立隆電統一64購01,4442090.00,2686000,2026-05-15
1150514,1150514,063797,立隆電統一74購01,792790.00,459000,2026-05-15
1150514,1150514,063799,禾伸堂統一64購03,31580.00,14000,2026-05-15
1150514,1150514,063824,帆宣統一64購01,376660.00,297000,2026-05-15
1150514,1150514,063816,大銀統一74購01,42560.00,32000,2026-05-15
1150514,1150514,063787,中砂統一64購03,296420.00,278000,2026-05-15
1150514,1150514,063812,TPK統一64購02,708670.00,740000,2026-05-15
1150514,1150514,063795,友達統一63購01,1250090.00,1660000,2026-05-15
1150514,1150514,063820,中磊統一64購03,2740.00,5000,2026-05-15
1150514,1150514,063821,中磊統一64購04,58240.00,114000,2026-05-15
1150514,1150514,063822,中磊統一64購05,22990.00,59000,2026-05-15
1150514,1150514,063809,世芯統一74購01,42670.00,14000,2026-05-15
1150514,1150514,063807,世芯統一64購02,8200.00,4000,2026-05-15
1150514,1150514,063808,世芯統一64購03,118200.00,55000,2026-05-15
1150514,1150514,064036,台表科統一64購01,125430.00,79000,2026-05-15
1150514,1150514,063999,台泥統一64購01,117150.00,217000,2026-05-15
1150514,1150514,064034,中磊統一64購06,21200.00,40000,2026-05-15
1150514,1150514,064029,大銀統一74購02,0.00,0,2026-05-15
1150514,1150514,064027,大銀統一63購02,2773650.00,2171000,2026-05-15
1150514,1150514,064028,大銀統一66購01,22600.00,20000,2026-05-15
1150514,1150514,064035,帆宣統一74購02,161730.00,140000,2026-05-15
1150514,1150514,064007,技嘉統一64購01,1083780.00,1007000,2026-05-15
1150514,1150514,064008,技嘉統一64購02,354340.00,339000,2026-05-15
1150514,1150514,064011,禾伸堂統一64購04,239590.00,135000,2026-05-15
1150514,1150514,064012,禾伸堂統一67購01,7350.00,5000,2026-05-15
1150514,1150514,064010,立隆電統一74購02,854720.00,812000,2026-05-15
1150514,1150514,064009,立隆電統一64購02,213960.00,159000,2026-05-15
1150514,1150514,064013,禾伸堂統一74購02,174810.00,124000,2026-05-15
1150514,1150514,064021,台勝科統一66購02,0.00,0,2026-05-15
1150514,1150514,064020,台勝科統一63購01,0.00,0,2026-05-15
1150514,1150514,064022,台勝科統一74購01,1230.00,1000,2026-05-15
1150514,1150514,064142,台塑統一64購02,0.00,0,2026-05-15
1150514,1150514,064146,台化統一74購01,264000.00,400000,2026-05-15
1150514,1150514,064145,台化統一64購01,0.00,0,2026-05-15
1150514,1150514,064165,日月光統一62購04,192790.00,140000,2026-05-15
1150514,1150514,064150,友達統一74購01,138350.00,210000,2026-05-15
1150514,1150514,064166,日月光統一64購02,1470630.00,1269000,2026-05-15
1150514,1150514,064154,大立光統一74購01,303070.00,214000,2026-05-15
1150514,1150514,064153,大立光統一64購01,1568460.00,1407000,2026-05-15
1150514,1150514,064164,TPK統一74購03,45450.00,57000,2026-05-15
1150514,1150514,064168,台塑化統一64購01,0.00,0,2026-05-15
1150514,1150514,064163,台勝科統一64購01,17000.00,15000,2026-05-15
1150514,1150514,064161,玉晶光統一74購01,22920.00,31000,2026-05-15
1150514,1150514,064159,玉晶光統一64購01,251100.00,372000,2026-05-15
1150514,1150514,064160,玉晶光統一64購02,634310.00,912000,2026-05-15
1150514,1150514,064151,立隆電統一62購01,207500.00,148000,2026-05-15
1150514,1150514,064149,技嘉統一74購01,236850.00,193000,2026-05-15
1150514,1150514,07099U,力積電統一55售03,0.00,0,2026-05-15
1150514,1150514,071318,上銀統一62購01,7100.00,19000,2026-05-15
1150514,1150514,071336,大銀統一58購01,2910.00,3000,2026-05-15
1150514,1150514,071337,大銀統一58購02,287070.00,583000,2026-05-15
1150514,1150514,071338,大銀統一5A購01,1030.00,1000,2026-05-15
1150514,1150514,071339,大銀統一62購01,54040.00,60000,2026-05-15
1150514,1150514,071722,川湖統一58購02,0.00,0,2026-05-15
1150514,1150514,071895,中興電統一58購01,0.00,0,2026-05-15
1150514,1150514,071744,志強統一58購02,0.00,0,2026-05-15
1150514,1150514,071920,立積統一56購02,0.00,0,2026-05-15
1150514,1150514,072337,台積電統一5C購03,0.00,0,2026-05-15
1150514,1150514,072129,台積電統一5A購03,0.00,0,2026-05-15
1150514,1150514,072117,中興電統一58購02,0.00,0,2026-05-15
1150514,1150514,072130,大同統一55購01,0.00,0,2026-05-15
1150514,1150514,072633,川湖統一57購01,0.00,0,2026-05-15
1150514,1150514,073324,台積電統一63購01,14300.00,6000,2026-05-15
1150514,1150514,073996,台積電統一56購05,0.00,0,2026-05-15
1150514,1150514,074004,材料統一57購01,0.00,0,2026-05-15
1150514,1150514,074862,材料統一63購01,0.00,0,2026-05-15
1150514,1150514,074860,台積電統一63購02,0.00,0,2026-05-15
1150514,1150514,074435,永崴控統一56購01,0.00,0,2026-05-15
1150514,1150514,074754,台表科統一59購01,166410.00,117000,2026-05-15
1150514,1150514,075507,台塑統一5B購01,780.00,2000,2026-05-15
1150514,1150514,031316,台塑化統一68購01,22440.00,34000,2026-05-15
1150514,1150514,031266,台塑統一68購01,0.00,0,2026-05-15
1150514,1150514,031271,台達電統一57購07,0.00,0,2026-05-15
1150514,1150514,031272,台達電統一62購01,67950.00,10000,2026-05-15
1150514,1150514,031312,立積統一57購04,0.00,0,2026-05-15
1150514,1150514,060912,雙鍵國票5A購02,104400.00,16000,2026-05-15
1150514,1150514,060914,眾達國票59購03,143620.00,55000,2026-05-15
1150514,1150514,06094U,晶豪科國票56售01,0.00,0,2026-05-15
1150514,1150514,060913,新唐國票5B購01,0.00,0,2026-05-15
1150514,1150514,061091,新唐國票61購01,236170.00,90000,2026-05-15
1150514,1150514,061081,順德國票5A購01,0.00,0,2026-05-15
1150514,1150514,061082,菱生國票5A購03,57450.00,115000,2026-05-15
1150514,1150514,061087,貿聯國票61購01,0.00,0,2026-05-15
1150514,1150514,061084,普安國票5A購01,0.00,0,2026-05-15
1150514,1150514,061283,瀚荃國票59購03,0.00,0,2026-05-15
1150514,1150514,061293,jpp國泰5A購02,12030.00,3000,2026-05-15
1150514,1150514,061276,漢唐國票5A購03,56690.00,53000,2026-05-15
1150514,1150514,061288,臺股指國票5A購03,19400.00,2000,2026-05-15
1150514,1150514,061289,臺股指國票5A購04,0.00,0,2026-05-15
1150514,1150514,061290,臺股指國票5A購05,0.00,0,2026-05-15
1150514,1150514,061285,臺股指國票59購09,0.00,0,2026-05-15
1150514,1150514,061286,臺股指國票59購10,0.00,0,2026-05-15
1150514,1150514,061287,臺股指國票59購11,0.00,0,2026-05-15
1150514,1150514,061284,福懋科國票59購01,523780.00,324000,2026-05-15
1150514,1150514,061281,緯穎國票5A購01,51730.00,12000,2026-05-15
1150514,1150514,064415,jpp國泰5B購01,329410.00,99000,2026-05-15
1150514,1150514,064373,華懋國票5B購01,9150.00,15000,2026-05-15
1150514,1150514,06438U,華東國票56售01,0.00,0,2026-05-15
1150514,1150514,06439U,華東國票58售01,0.00,0,2026-05-15
1150514,1150514,064493,華邦電國票5B購01,4580410.00,1639000,2026-05-15
1150514,1150514,064502,群創國票5A購01,7527500.00,2746000,2026-05-15
1150514,1150514,064506,眾達國票5A購04,109890.00,80000,2026-05-15
1150514,1150514,064507,祥碩國票5A購02,236750.00,183000,2026-05-15
1150514,1150514,064499,聯發科國票5A購03,13000.00,1000,2026-05-15
1150514,1150514,064501,德律國票5B購01,0.00,0,2026-05-15
1150514,1150514,064505,精銳國票5B購01,0.00,0,2026-05-15
1150514,1150514,064514,臺股指國票5A購06,2044640.00,985000,2026-05-15
1150514,1150514,064492,臺指反國票5A購02,0.00,0,2026-05-15
1150514,1150514,064503,嘉澤國票5B購01,26610.00,27000,2026-05-15
1150514,1150514,064520,GIS國泰5B購01,37310.00,23000,2026-05-15
1150514,1150514,08084U,電子類國票58售03,0.00,0,2026-05-15
1150514,1150514,08083U,華通國票58售01,0.00,0,2026-05-15
1150514,1150514,08175U,瑞軒國票58售05,0.00,0,2026-05-15
1150514,1150514,08219U,燿華國票58售02,133790.00,525000,2026-05-15
1150514,1150514,082556,精成科國票56購01,0.00,0,2026-05-15
1150514,1150514,08296U,華通國票59售04,2150.00,9000,2026-05-15
1150514,1150514,08327U,康舒國票59售01,109180.00,96000,2026-05-15
1150514,1150514,039780,華邦電國票59購01,1049400.00,59000,2026-05-15
1150514,1150514,039784,華新科國票58購01,10200.00,2000,2026-05-15
1150514,1150514,039776,華新國票56購01,8880.00,4000,2026-05-15
1150514,1150514,039779,廣宇國票57購01,0.00,0,2026-05-15
1150514,1150514,040027,華東國票56購02,0.00,0,2026-05-15
1150514,1150514,040028,華東國票58購02,0.00,0,2026-05-15
1150514,1150514,040029,華東國票5A購01,0.00,0,2026-05-15
1150514,1150514,040420,微星國票5A購01,2486830.00,4581000,2026-05-15
1150514,1150514,040424,景碩國票61購01,0.00,0,2026-05-15
1150514,1150514,040406,國企2X國票56購01,500.00,10000,2026-05-15
1150514,1150514,040427,緯穎國票56購01,0.00,0,2026-05-15
1150514,1150514,040581,慧洋國票55購01,0.00,0,2026-05-15
1150514,1150514,040555,T50正2國泰55購02,0.00,0,2026-05-15
1150514,1150514,040594,康舒國票55購02,10840.00,82000,2026-05-15
1150514,1150514,040586,崇越國票56購01,12750.00,15000,2026-05-15
1150514,1150514,040567,創見國票59購02,0.00,0,2026-05-15
1150514,1150514,040584,景碩國票55購01,0.00,0,2026-05-15
1150514,1150514,040597,惠特國票55購02,0.00,0,2026-05-15
1150514,1150514,040583,富邦金國票55購01,30.00,3000,2026-05-15
1150514,1150514,040568,新興國票55購01,13500.00,50000,2026-05-15
1150514,1150514,040569,陽明國票55購01,0.00,0,2026-05-15
1150514,1150514,040801,裕民國票55購01,0.00,0,2026-05-15
1150514,1150514,040802,萬海國票55購01,0.00,0,2026-05-15
1150514,1150514,040810,富世達國票5C購01,223900.00,110000,2026-05-15
1150514,1150514,040800,強茂國票56購01,498800.00,110000,2026-05-15
1150514,1150514,040808,緯穎國票55購01,0.00,0,2026-05-15
1150514,1150514,041116,漢唐國票55購01,684200.00,1020000,2026-05-15
1150514,1150514,041110,道瓊銀國票5A購01,0.00,0,2026-05-15
1150514,1150514,041114,鴻海國票55購03,0.00,0,2026-05-15
1150514,1150514,041121,景碩國票63購01,0.00,0,2026-05-15
1150514,1150514,041115,菱生國票55購02,0.00,0,2026-05-15
1150514,1150514,041111,華城國票55購01,0.00,0,2026-05-15
1150514,1150514,047088,新纖國票57購02,4100.00,20000,2026-05-15
1150514,1150514,047100,惠特國票57購01,311800.00,34000,2026-05-15
1150514,1150514,047097,強茂國票58購02,5100.00,1000,2026-05-15
1150514,1150514,047095,聯發科國票56購04,0.00,0,2026-05-15
1150514,1150514,047096,聯發科國票56購05,0.00,0,2026-05-15
1150514,1150514,047109,寶成國票57購01,0.00,0,2026-05-15
1150514,1150514,047185,聯發科國票57購03,0.00,0,2026-05-15
1150514,1150514,047191,慧洋國票57購01,43500.00,50000,2026-05-15
1150514,1150514,047190,慧洋國票56購02,0.00,0,2026-05-15
1150514,1150514,047179,國喬國票58購02,3000.00,40000,2026-05-15
1150514,1150514,047183,智邦國票57購01,0.00,0,2026-05-15
1150514,1150514,047188,新興國票57購01,413660.00,751000,2026-05-15
1150514,1150514,047396,華通國票57購01,0.00,0,2026-05-15
1150514,1150514,047402,華立國票58購01,0.00,0,2026-05-15
1150514,1150514,047406,惠特國票58購01,0.00,0,2026-05-15
1150514,1150514,047401,國泰金國票57購01,0.00,0,2026-05-15
1150514,1150514,047393,臺指反國票5C購01,2200.00,20000,2026-05-15
1150514,1150514,047398,漢唐國票57購02,39250.00,15000,2026-05-15
1150514,1150514,047400,漢翔國票57購01,0.00,0,2026-05-15
1150514,1150514,047399,聯發科國票58購01,0.00,0,2026-05-15
1150514,1150514,051053,道瓊銀國票5A購02,0.00,0,2026-05-15
1150514,1150514,051052,道瓊銀國票58購04,633150.00,190000,2026-05-15
1150514,1150514,051051,道瓊銀國票57購02,59040.00,42000,2026-05-15
1150514,1150514,051055,儒鴻國票57購01,16000.00,80000,2026-05-15
1150514,1150514,051056,儒鴻國票59購01,0.00,0,2026-05-15
1150514,1150514,051061,揚博國票58購02,47660.00,64000,2026-05-15
1150514,1150514,051062,揚博國票5B購01,0.00,0,2026-05-15
1150514,1150514,051065,晶豪科國票59購01,935800.00,127000,2026-05-15
1150514,1150514,051067,群創國票58購02,0.00,0,2026-05-15
1150514,1150514,051068,群創國票59購01,0.00,0,2026-05-15
1150514,1150514,051066,群創國票57購02,0.00,0,2026-05-15
1150514,1150514,051130,T50正2國泰58購01,0.00,0,2026-05-15
1150514,1150514,051192,豐達科國票59購01,22450.00,21000,2026-05-15
1150514,1150514,031313,立積統一58購03,0.00,0,2026-05-15
1150514,1150514,031270,光寶科統一57購03,36760.00,26000,2026-05-15
1150514,1150514,031300,玉晶光統一58購02,87070.00,123000,2026-05-15
1150514,1150514,031301,玉晶光統一58購03,266460.00,381000,2026-05-15
1150514,1150514,031282,台光電統一57購02,0.00,0,2026-05-15
1150514,1150514,031276,友訊統一57購01,0.00,0,2026-05-15
1150514,1150514,031268,川湖統一58購04,40400.00,20000,2026-05-15
1150514,1150514,031269,川湖統一62購01,127680.00,67000,2026-05-15
1150514,1150514,031281,大同統一58購01,1000.00,25000,2026-05-15
1150514,1150514,031311,上品統一58購01,600.00,10000,2026-05-15
1150514,1150514,032514,漢唐第一55購01,0.00,0,2026-05-15
1150514,1150514,032874,長榮太第一56購01,0.00,0,2026-05-15
1150514,1150514,033057,健策第一56購01,0.00,0,2026-05-15
1150514,1150514,032875,臻鼎第一56購01,0.00,0,2026-05-15
1150514,1150514,032941,宇隆統一56購03,2900.00,10000,2026-05-15
1150514,1150514,033576,玉晶光統一59購02,13400.00,24000,2026-05-15
1150514,1150514,033552,台積電統一68購02,2134670.00,1272000,2026-05-15
1150514,1150514,033546,台達電統一58購02,0.00,0,2026-05-15
1150514,1150514,033551,台積電統一5C購05,227240.00,62000,2026-05-15
1150514,1150514,033570,大立光統一58購01,514590.00,547000,2026-05-15
1150514,1150514,033545,允強統一58購01,0.00,0,2026-05-15
1150514,1150514,033581,日月光統一58購02,193000.00,20000,2026-05-15
1150514,1150514,033644,友達統一58購01,6240.00,4000,2026-05-15
1150514,1150514,033598,台虹統一59購01,152750.00,30000,2026-05-15
1150514,1150514,033634,台化統一58購03,8000.00,10000,2026-05-15
1150514,1150514,033667,世紀鋼統一5B購01,0.00,0,2026-05-15
1150514,1150514,033635,大亞統一5A購01,1900.00,10000,2026-05-15
1150514,1150514,033664,AES統一58購03,0.00,0,2026-05-15
1150514,1150514,033594,AES統一64購01,4470.00,13000,2026-05-15
1150514,1150514,033641,正崴統一58購01,500.00,10000,2026-05-15
1150514,1150514,033642,正崴統一5C購01,200.00,1000,2026-05-15
1150514,1150514,033660,帆宣統一58購01,174420.00,143000,2026-05-15
1150514,1150514,033639,技嘉統一58購01,231180.00,709000,2026-05-15
1150514,1150514,043901,日月光統一6B購01,69010.00,28000,2026-05-15
1150514,1150514,044179,力積電統一5C購03,4940.00,2000,2026-05-15
1150514,1150514,044403,力積電統一65購01,160830.00,132000,2026-05-15
1150514,1150514,044404,力積電統一6B購01,108530.00,77000,2026-05-15
1150514,1150514,044405,至上統一6B購01,0.00,0,2026-05-15
1150514,1150514,044537,台積電統一57購04,0.00,0,2026-05-15
1150514,1150514,044616,力積電統一6B購02,192390.00,152000,2026-05-15
1150514,1150514,044610,台光電統一6B購01,376120.00,108000,2026-05-15
1150514,1150514,044759,台積電統一57購05,0.00,0,2026-05-15
1150514,1150514,044760,台積電統一57購06,0.00,0,2026-05-15
1150514,1150514,048451,台虹統一6C購01,220220.00,230000,2026-05-15
1150514,1150514,048510,士電統一58購01,0.00,0,2026-05-15
1150514,1150514,059974,元石油統一59購01,0.00,0,2026-05-15
1150514,1150514,059975,元石油統一67購02,0.00,0,2026-05-15
1150514,1150514,060230,元石油統一67購03,0.00,0,2026-05-15
1150514,1150514,060234,文曄統一63購03,334650.00,455000,2026-05-15
1150514,1150514,060236,力成統一63購01,18850.00,25000,2026-05-15
1150514,1150514,060238,GIS統一63購03,222970.00,337000,2026-05-15
1150514,1150514,060239,AES統一63購04,1237980.00,1355000,2026-05-15
1150514,1150514,060240,至上統一63購01,0.00,0,2026-05-15
1150514,1150514,067630,台積電統一57購10,0.00,0,2026-05-15
1150514,1150514,067616,台塑統一61購01,0.00,0,2026-05-15
1150514,1150514,067020,一詮統一57購01,0.00,0,2026-05-15
1150514,1150514,068662,力積電統一58購01,0.00,0,2026-05-15
1150514,1150514,068393,大立光統一62購01,329700.00,872000,2026-05-15
1150514,1150514,068382,台積電統一62購01,0.00,0,2026-05-15
1150514,1150514,068383,台積電統一62購02,0.00,0,2026-05-15
1150514,1150514,068645,台積電統一62購03,0.00,0,2026-05-15
1150514,1150514,068648,立隆電統一5A購01,39030.00,26000,2026-05-15
1150514,1150514,069207,立積統一56購01,0.00,0,2026-05-15
1150514,1150514,068845,立積統一58購01,0.00,0,2026-05-15
1150514,1150514,069208,立積統一58購02,0.00,0,2026-05-15
1150514,1150514,068846,立積統一62購01,0.00,0,2026-05-15
1150514,1150514,068847,立積統一62購02,0.00,0,2026-05-15
1150514,1150514,069165,台積電統一62購04,0.00,0,2026-05-15
1150514,1150514,069164,台積電統一5C購02,0.00,0,2026-05-15
1150514,1150514,069577,台積電統一5A購02,0.00,0,2026-05-15
1150514,1150514,069391,技嘉統一62購01,153330.00,272000,2026-05-15
1150514,1150514,069599,材料統一58購01,100.00,10000,2026-05-15
1150514,1150514,069588,大立光統一62購02,48300.00,90000,2026-05-15
1150514,1150514,069175,大立光統一56購01,600.00,2000,2026-05-15
1150514,1150514,069408,日月光統一58購01,0.00,0,2026-05-15
1150514,1150514,069580,台光電統一58購01,0.00,0,2026-05-15
1150514,1150514,069782,友訊統一58購01,0.00,0,2026-05-15
1150514,1150514,070188,上銀統一56購01,96690.00,673000,2026-05-15
1150514,1150514,069972,大成鋼統一58購01,0.00,0,2026-05-15
1150514,1150514,070200,材料統一56購02,0.00,0,2026-05-15
1150514,1150514,070513,材料統一56購03,0.00,0,2026-05-15
1150514,1150514,069805,志強統一56購01,0.00,0,2026-05-15
1150514,1150514,069987,志強統一58購01,0.00,0,2026-05-15
1150514,1150514,069800,台郡統一58購01,0.00,0,2026-05-15
1150514,1150514,070501,玉晶光統一56購02,12500.00,50000,2026-05-15
1150514,1150514,036844,台達電統一58購03,96050.00,17000,2026-05-15
1150514,1150514,036845,台達電統一5C購01,88450.00,40000,2026-05-15
1150514,1150514,036872,帆宣統一5C購02,445850.00,476000,2026-05-15
1150514,1150514,036878,同欣電統一5C購01,272000.00,320000,2026-05-15
1150514,1150514,036879,同欣電統一5C購02,471790.00,634000,2026-05-15
1150514,1150514,036843,光寶科統一5C購02,125520.00,200000,2026-05-15
1150514,1150514,036841,光寶科統一57購05,0.00,0,2026-05-15
1150514,1150514,036842,光寶科統一58購03,88320.00,150000,2026-05-15
1150514,1150514,036874,力成統一5C購01,11500.00,10000,2026-05-15
1150514,1150514,036875,力成統一5C購02,124180.00,155000,2026-05-15
1150514,1150514,036869,上品統一5B購01,0.00,0,2026-05-15
1150514,1150514,036873,力成統一57購01,7750.00,5000,2026-05-15
1150514,1150514,036867,日月光統一57購03,0.00,0,2026-05-15
1150514,1150514,036868,日月光統一5C購01,4170.00,1000,2026-05-15
1150514,1150514,036880,天虹統一5B購01,15050.00,35000,2026-05-15
1150514,1150514,037062,天虹統一59購02,7250.00,22000,2026-05-15
1150514,1150514,037026,仁寶統一59購01,440.00,4000,2026-05-15
1150514,1150514,037035,台光電統一59購03,0.00,0,2026-05-15
1150514,1150514,037055,力成統一57購02,270580.00,163000,2026-05-15
1150514,1150514,037056,力成統一59購01,13890.00,12000,2026-05-15
1150514,1150514,037034,大同統一59購01,400.00,10000,2026-05-15
1150514,1150514,037022,光寶科統一5B購01,40600.00,60000,2026-05-15
1150514,1150514,051193,豐達科國票5B購01,20890.00,19000,2026-05-15
1150514,1150514,051187,億光國票58購01,50440.00,26000,2026-05-15
1150514,1150514,051188,億光國票59購01,155740.00,72000,2026-05-15
1150514,1150514,051181,道瓊銀國票59購02,1769300.00,970000,2026-05-15
1150514,1150514,051196,群創國票57購03,3300800.00,296000,2026-05-15
1150514,1150514,051186,群光國票5B購01,63000.00,100000,2026-05-15
1150514,1150514,051204,愛普國票57購01,0.00,0,2026-05-15
1150514,1150514,051213,勤誠國票58購02,120540.00,33000,2026-05-15
1150514,1150514,051214,勤誠國票59購01,16700.00,5000,2026-05-15
1150514,1150514,051215,菱光國票57購01,0.00,0,2026-05-15
1150514,1150514,051197,智易國票5B購01,13710.00,19000,2026-05-15
1150514,1150514,051205,復盛國票58購01,17740.00,26000,2026-05-15
1150514,1150514,051206,復盛國票59購01,9660.00,14000,2026-05-15
1150514,1150514,051211,富威電國票5B購01,0.00,0,2026-05-15
1150514,1150514,051184,勝一國票5B購01,64460.00,66000,2026-05-15
1150514,1150514,051212,連加國票5B購01,0.00,0,2026-05-15
1150514,1150514,051366,創意國票58購01,0.00,0,2026-05-15
1150514,1150514,051363,道瓊銅國票5C購01,69340.00,51000,2026-05-15
1150514,1150514,051367,達明國票58購01,30300.00,80000,2026-05-15
1150514,1150514,051351,T50反1國泰58購01,0.00,0,2026-05-15
1150514,1150514,051538,創意國票5A購01,0.00,0,2026-05-15
1150514,1150514,051642,敦泰國票58購01,78940.00,167000,2026-05-15
1150514,1150514,051638,瑞軒國票58購01,138650.00,17000,2026-05-15
1150514,1150514,051643,瑞鼎國票58購01,60900.00,80000,2026-05-15
1150514,1150514,051632,滬深2X國票6B購01,350700.00,165000,2026-05-15
1150514,1150514,054838,道瓊銀國票57購05,0.00,0,2026-05-15
1150514,1150514,054840,燿華國票57購03,844970.00,577000,2026-05-15
1150514,1150514,054841,燿華國票57購04,1760.00,1000,2026-05-15
1150514,1150514,054839,華通國票58購02,19350.00,5000,2026-05-15
1150514,1150514,054842,啟碁國票63購01,448570.00,101000,2026-05-15
1150514,1150514,055228,道瓊銀國票58購07,33000.00,100000,2026-05-15
1150514,1150514,055232,漢翔國票59購01,1240.00,4000,2026-05-15
1150514,1150514,055374,SGBR2X國泰59購01,0.00,0,2026-05-15
1150514,1150514,057919,瀚荃國票59購01,52370.00,50000,2026-05-15
1150514,1150514,057898,鴻海國票66購01,340950.00,157000,2026-05-15
1150514,1150514,057905,聯鈞國票5A購02,0.00,0,2026-05-15
1150514,1150514,057914,緯穎國票5C購01,16560.00,6000,2026-05-15
1150514,1150514,057906,嘉澤國票5A購02,775550.00,188000,2026-05-15
1150514,1150514,057911,眾達國票5A購02,80040.00,29000,2026-05-15
1150514,1150514,057910,眾達國票59購01,102560.00,38000,2026-05-15
1150514,1150514,057908,國精化國票59購01,1574650.00,1026000,2026-05-15
1150514,1150514,057909,國精化國票5A購01,437310.00,236000,2026-05-15
1150514,1150514,057916,富世達國票66購01,24500.00,20000,2026-05-15
1150514,1150514,057897,華城國票61購01,37600.00,80000,2026-05-15
1150514,1150514,057921,勤誠國票59購02,0.00,0,2026-05-15
1150514,1150514,057923,勤誠國票5A購01,0.00,0,2026-05-15
1150514,1150514,057913,愛普國票59購01,0.00,0,2026-05-15
1150514,1150514,058133,新興國票5A購02,0.00,0,2026-05-15
1150514,1150514,058126,瑞昱國票59購01,90930.00,24000,2026-05-15
1150514,1150514,058127,瑞昱國票5A購01,361380.00,106000,2026-05-15
1150514,1150514,058141,富世達國票62購02,10320.00,6000,2026-05-15
1150514,1150514,058138,祥碩國票59購01,358300.00,280000,2026-05-15
1150514,1150514,058139,祥碩國票59購02,55530.00,43000,2026-05-15
1150514,1150514,058128,創見國票5A購01,291250.00,56000,2026-05-15
1150514,1150514,058134,德律國票5A購02,0.00,0,2026-05-15
1150514,1150514,058137,臻鼎國票5A購01,0.00,0,2026-05-15
1150514,1150514,058143,瀚荃國票59購02,2121870.00,1880000,2026-05-15
1150514,1150514,058140,瀚宇博國票59購01,8200.00,10000,2026-05-15
1150514,1150514,058378,精金國票55購01,0.00,0,2026-05-15
1150514,1150514,058407,SGBR2X國泰5C購01,0.00,0,2026-05-15
1150514,1150514,062116,臻鼎國票59購02,9300.00,1000,2026-05-15
1150514,1150514,062119,精成科國票59購01,29800.00,32000,2026-05-15
1150514,1150514,062104,聚陽國票5B購01,68020.00,93000,2026-05-15
1150514,1150514,062110,毅嘉國票59購03,50140.00,14000,2026-05-15
1150514,1150514,062121,緯穎國票5B購02,5500.00,1000,2026-05-15
1150514,1150514,062111,盟立國票59購02,0.00,0,2026-05-15
1150514,1150514,062109,華通國票5B購02,96250.00,135000,2026-05-15
1150514,1150514,062235,貿聯國票61購02,0.00,0,2026-05-15
1150514,1150514,062230,敬鵬國票5B購01,46630.00,34000,2026-05-15
1150514,1150514,062234,敦泰國票5B購01,267400.00,210000,2026-05-15
1150514,1150514,062237,鈺邦國票5A購01,3555970.00,1003000,2026-05-15
1150514,1150514,062393,達方國票61購01,41300.00,36000,2026-05-15
1150514,1150514,062385,碩天國票61購01,55000.00,50000,2026-05-15
1150514,1150514,062381,興富發國票61購01,763810.00,511000,2026-05-15
1150514,1150514,062391,樺漢國票5B購01,247060.00,85000,2026-05-15
1150514,1150514,062383,富華新國票61購01,5300.00,10000,2026-05-15
1150514,1150514,062390,崇越國票5A購01,741730.00,220000,2026-05-15
1150514,1150514,065557,揚博國票5B購02,139200.00,160000,2026-05-15
1150514,1150514,065567,瑞儀國票5C購01,47380.00,49000,2026-05-15
1150514,1150514,065566,鈞興國票5B購01,447300.00,271000,2026-05-15
1150514,1150514,065556,華新科國票61購01,162490.00,62000,2026-05-15
1150514,1150514,065560,聯詠國票5B購02,101350.00,37000,2026-05-15
1150514,1150514,065561,聯詠國票5B購03,88070.00,32000,2026-05-15
1150514,1150514,065562,聯詠國票5C購01,422210.00,161000,2026-05-15
1150514,1150514,065564,緯創國票5C購02,0.00,0,2026-05-15
1150514,1150514,06568U,道瓊指國票5A售01,0.00,0,2026-05-15
1150514,1150514,06567U,道瓊指國票56售01,0.00,0,2026-05-15
1150514,1150514,06569U,楠梓電國票55售02,0.00,0,2026-05-15
1150514,1150514,06570U,智邦國票55售01,0.00,0,2026-05-15
1150514,1150514,06572U,強茂國票55售02,0.00,0,2026-05-15
1150514,1150514,065789,康舒國票5C購01,2320.00,2000,2026-05-15
1150514,1150514,065782,強茂國票5B購01,199060.00,122000,2026-05-15
1150514,1150514,065791,富鼎國票61購01,55280.00,37000,2026-05-15
1150514,1150514,065780,盟立國票5B購02,64750.00,56000,2026-05-15
1150514,1150514,065781,盟立國票5C購01,358250.00,372000,2026-05-15
1150514,1150514,065785,群創國票5C購01,451090.00,141000,2026-05-15
1150514,1150514,065779,超豐國票5B購01,635640.00,387000,2026-05-15
1150514,1150514,065783,嘉晶國票5B購01,117190.00,31000,2026-05-15
